0.0000 223.9680
3.3360 223.9224
6.6720 223.9224
10.0080 223.9224
13.3440 223.9224
16.6800 223.9632
20.0160 223.9632
23.3520 223.9632
26.6880 223.9632
30.0240 223.9632
33.3600 223.9410
36.6960 223.9410
40.0310 223.9197
43.3670 223.9197
46.7030 223.9410
50.0390 223.9410
53.3750 223.9410
56.7110 223.9410
60.0470 223.9410
63.3830 223.9410
66.7190 223.9410
70.0550 223.9853
73.3910 223.9853
76.7270 223.9853
80.0630 223.9410
83.3990 223.9632
86.7350 223.9446
90.0710 223.9446
93.4070 223.8839
96.7430 223.8432
100.0790 223.8432
103.4150 223.8432
106.7510 223.8432
110.0870 223.8432
113.4230 223.8839
116.7590 223.8839
120.0940 223.8839
123.4300 223.8839
126.7660 223.8839
130.1020 223.9061
133.4380 223.9061
136.7740 223.8654
140.1100 223.8654
143.4460 223.8654
146.7820 223.8654
150.1180 223.8654
153.4540 223.8654
156.7900 223.8654
160.1260 223.8654
163.4620 223.8654
166.7980 223.8654
170.1340 223.8654
173.4700 223.8654
176.8060 223.8654
180.1420 223.8654
183.4780 223.8654
186.8140 223.8654
190.1500 223.8654
193.4860 223.8074
196.8210 223.8074
200.1570 223.8074
203.4930 223.8074
206.8290 223.8074
210.1650 223.8074
213.5010 223.8074
216.8370 223.8074
220.1730 223.8074
223.5090 223.8074
226.8450 223.8074
230.1810 223.8074
233.5170 223.8074
236.8530 223.8074
240.1890 223.8074
243.5250 223.8074
246.8610 223.8074
250.1970 223.8074
253.5330 223.8074
256.8690 223.8074
260.2050 223.8074
263.5410 223.8074
266.8770 223.8074
270.2130 223.8074
273.5490 223.8074
276.8840 223.8074
280.2200 223.8074
283.5560 223.8296
286.8920 223.8296
290.2280 223.8518
293.5640 223.8518
296.9000 223.8518
300.2360 223.8731
303.5720 223.8731
306.9080 223.8731
310.2440 223.8731
313.5800 223.8731
316.9160 223.8953
320.2520 223.8953
323.5880 223.8145
326.9240 223.8589
330.2600 223.8589
333.5960 223.8589
336.9320 223.8589
340.2680 223.8589
343.6040 223.8589
346.9400 223.8589
350.2760 223.8589
353.6110 223.8589
356.9470 223.8589
360.2830 223.8589
363.6190 223.8589
366.9550 223.8589
370.2910 223.8589
373.6270 223.8589
376.9630 223.8589
380.2990 223.8589
383.6350 223.8589
386.9710 223.8589
390.3070 223.8589
393.6430 223.8589
396.9790 223.8589
400.3150 223.8589
403.6510 223.8589
406.9870 223.8589
410.3230 223.8589
413.6590 223.8589
