Spot ID,Track ID,T (sec),x (micron),y (micron),Frame
16377,15,518.9792356,5.664901025,78.23284143,155
16487,15,522.3274887,5.678262933,78.1841332,156
16599,15,525.6757419,5.714290508,78.19577731,157
16706,15,529.023995,5.759121732,78.19010036,158
16820,15,532.3722481,5.867739157,78.11403795,159
16932,15,535.7205013,5.867739157,78.11403795,160
17040,15,539.0687544,5.658001024,78.19927222,161
17148,15,542.4170075,5.757869463,78.17398783,162
17254,15,545.7652607,5.79136672,78.14045444,163
17357,15,549.1135138,5.757188542,78.16838915,164
17467,15,552.4617669,5.71236467,78.14983233,165
17576,15,555.8100201,5.796001049,78.14251414,166
17685,15,559.1582732,5.755829809,78.15574702,167
17795,15,562.5065263,5.936654921,78.09049875,168
17905,15,565.8547794,5.796001049,78.14251414,169
18010,15,569.2030326,5.785385663,78.16993723,170
18117,15,572.5512857,5.674642204,78.22369063,171
18221,15,575.8995388,5.755387118,78.21413441,172
18331,15,579.247792,5.732049818,78.20983123,173
18439,15,582.5960451,5.705770264,78.23805262,174
18544,15,585.9442982,5.821356475,78.18989969,175
18654,15,589.2925514,5.828661055,78.17655415,176
18766,15,592.6408045,5.789474021,78.18727091,177
18879,15,595.9890576,5.843315343,78.19081415,178
18992,15,599.3373108,5.750606304,78.18427731,179
19105,15,602.6855639,5.732049818,78.20983123,180
19229,15,606.033817,5.771219354,78.16389443,181
19336,15,609.3820702,5.821876054,78.15631415,182
19448,15,612.7303233,5.789101048,78.15286415,183
19562,15,616.0785764,5.704163004,78.16583809,184
19680,15,619.4268296,5.729982519,78.17147711,185
19800,15,622.7750827,5.796001049,78.14251414,186
19915,15,626.1233358,5.765230773,78.16768982,187
20032,15,629.471589,5.772116429,78.14693722,188
20148,15,632.8198421,5.790952268,78.18374586,189
20266,15,636.1680952,5.725583228,78.17465114,190
20388,15,639.5163484,5.705770264,78.16197569,191
20518,15,642.8646015,5.742924116,78.20001415,192
20644,15,646.2128546,5.810786766,78.18194272,193
20759,15,649.5611078,5.826133966,78.19666605,194
20877,15,652.9093609,5.737501038,78.14851414,195
20995,15,656.257614,5.588564303,78.2333496,196
21115,15,659.6058672,5.714501034,78.15351415,197
21237,15,662.9541203,5.59059332,78.26671417,198
21355,15,666.3023734,5.683654875,78.21859108,199
2949,16,0,13.66540388,79.57013412,0
3017,16,3.348253133,13.68454248,79.51515439,1
3086,16,6.696506266,13.68186611,79.56224167,2
3151,16,10.0447594,13.71850248,79.51451439,3
3216,16,13.39301253,13.68724638,79.5662705,4
3282,16,16.74126566,13.64912934,79.5286935,5
3350,16,20.0895188,13.69734394,79.58814855,6
3419,16,23.43777193,13.57506246,79.58967441,7
3489,16,26.78602506,13.57057746,79.48715189,8
3560,16,30.1342782,13.63550247,79.52051439,9
3627,16,33.48253133,13.54488403,79.22563276,10
3696,16,36.83078446,13.61048876,79.189802,11
3768,16,40.17903759,13.49577517,79.06370912,12
3840,16,43.52729073,13.57739531,79.16026433,13
3911,16,46.87554386,13.57479412,79.05772264,14
3982,16,50.22379699,13.52989269,79.1690997,15
4051,16,53.57205013,13.56550246,79.48851439,16
4122,16,56.92030326,13.56550246,79.48851439,17
4194,16,60.26855639,13.5330814,79.45169859,18
4263,16,63.61680952,13.52975245,79.41819295,19
4333,16,66.96506266,13.51996998,79.35942345,20
4400,16,70.31331579,13.50044147,79.28690459,21
4470,16,73.66156892,13.46787557,79.18987254,22
4536,16,77.00982206,13.51374569,79.34348733,23
4602,16,80.35807519,13.4983486,79.17397587,24
4669,16,83.70632832,13.49631726,79.11277358,25
4736,16,87.05458145,13.53014628,79.20776091,26
4803,16,90.40283459,13.49631726,79.11277358,27
4869,16,93.75108772,13.51919865,79.2246789,28
4933,16,97.09934085,13.501399,79.14103157,29
5000,16,100.447594,13.48439133,79.06251431,30
5066,16,103.7958471,13.49577517,79.06370912,31
5135,16,107.1441003,13.51537745,79.14301432,32
5206,16,110.4923534,13.51276087,79.25116603,33
5277,16,113.8406065,13.48463185,79.14991433,34
5344,16,117.1888596,13.48166153,79.15085524,35
5418,16,120.5371128,13.49631726,79.11277358,36
5492,16,123.8853659,13.47738082,79.0451089,37
5560,16,127.233619,13.4921227,79.29193207,38
5631,16,130.5818722,13.49420699,79.19162797,39
5703,16,133.9301253,13.47738082,79.25210894,40
5779,16,137.2783784,13.49032387,79.33769293,41
5852,16,140.6266316,13.52071673,79.28265721,42
5926,16,143.9748847,13.48600877,79.29018524,43
5999,16,147.3231378,13.48502192,79.2590598,44
6070,16,150.671391,13.50221297,79.41992227,45
6145,16,154.0196441,13.52055245,79.49663939,46
6220,16,157.3678972,13.5244505,79.3262676,47
6297,16,160.7161504,13.52446245,79.45719438,48
6376,16,164.0644035,13.50832063,79.3202189,49
6453,16,167.4126566,13.49599656,79.25950258,50
6526,16,170.7609098,13.51781014,79.41193745,51
6601,16,174.1091629,13.46762439,79.46277048,52
6681,16,177.457416,13.47842837,79.35044029,53
6757,16,180.8056692,13.46762439,79.34328265,54
6828,16,184.1539223,13.48681413,79.26622863,55
6905,16,187.5021754,13.5159682,79.32591162,56
6983,16,190.8504286,13.4921227,79.29193207,57
7060,16,194.1986817,13.49631726,79.31977362,58
7141,16,197.5469348,13.45460588,79.31313505,59
7221,16,200.895188,13.49525244,79.36397865,60
7298,16,204.2434411,13.50945425,79.37121316,61
7383,16,207.5916942,13.50790244,79.33851436,62
7461,16,210.9399474,13.52307002,79.42367654,63
7541,16,214.2882005,13.4996495,79.38147025,64
7619,16,217.6364536,13.47478244,79.35507436,65
7702,16,220.9847068,13.5140156,79.19294854,66
7783,16,224.3329599,13.51548946,79.23844941,67
7867,16,227.681213,13.52488706,79.32612974,68
7951,16,231.0294662,13.51548946,79.23844941,69
8035,16,234.3777193,13.51217387,79.19427148,70
8124,16,237.7259724,13.51691341,79.27676092,71
8212,16,241.0742256,13.49368426,79.3144689,72
8297,16,244.4224787,13.5330814,79.45169859,73
8385,16,247.7707318,13.53450245,79.27951435,74
8472,16,251.118985,13.47406823,79.27465909,75
8553,16,254.4672381,13.54202484,79.34949944,76
8638,16,257.8154912,13.52442837,79.34532918,77
8724,16,261.1637444,13.55668666,79.4153828,78
8806,16,264.5119975,13.5099109,79.45157072,79
8891,16,267.8602506,13.53450245,79.48651439,80
8981,16,271.2085038,13.46812216,79.19403546,81
9071,16,274.5567569,13.47865958,79.20708577,82
9159,16,277.90501,13.49621078,79.20913934,83
9245,16,281.2532632,13.45865538,79.28872612,84
9329,16,284.6015163,13.4597941,79.25226434,85
9411,16,287.9497694,13.5330814,79.45169859,86
9494,16,291.2980226,13.4613577,79.22381697,87
9581,16,294.6462757,13.45787744,79.24459768,88
9666,16,297.9945288,13.47033577,79.25513935,89
9752,16,301.342782,13.47406823,79.27465909,90
9842,16,304.6910351,13.47888706,79.30401435,91
9933,16,308.0392882,13.4807783,79.05141086,92
10023,16,311.3875414,13.4921227,79.29193207,93
10109,16,314.7357945,13.47623321,79.20316818,94
10199,16,318.0840476,13.48502192,79.2590598,95
10293,16,321.4323008,13.45787744,79.24459768,96
10383,16,324.7805539,13.4921227,79.29193207,97
10470,16,328.128807,13.50330244,79.22088577,98
10557,16,331.4770602,13.46387387,79.21694291,99
10644,16,334.8253133,13.45034027,79.04137917,100
10729,16,338.1735664,13.444189,78.96227549,101
10814,16,341.5218195,13.41863756,78.77470345,102
10901,16,344.8700727,13.47406823,78.86065901,103
10992,16,348.2183258,13.4462487,78.95609638,104
11082,16,351.5665789,13.45937568,79.10754249,105
11178,16,354.9148321,13.42602243,79.0119143,106
11273,16,358.2630852,13.40065311,79.09339103,107
11368,16,361.6113383,13.3987627,79.0546376,108
11465,16,364.9595915,13.44810243,78.9898343,109
11560,16,368.3078446,13.40564089,78.83039119,110
11653,16,371.6560977,13.43498391,79.06166246,111
11748,16,375.0043509,13.43535053,79.10065356,112
11850,16,378.352604,13.46171077,79.09605598,113
11947,16,381.7008571,13.45381278,79.29647987,114
12043,16,385.0491103,13.48030244,79.16003433,115
12145,16,388.3973634,13.44613101,79.24651434,116
12252,16,391.7456165,13.44994243,79.17015433,117
12353,16,395.0938697,13.4326789,79.07097019,118
12453,16,398.4421228,13.36848704,79.10851432,119
30851,16,401.7903759,13.14450238,79.07401431,120
12653,16,405.1386291,13.02621664,78.85592499,121
12761,16,408.4868822,12.91856116,78.87310251,122
30858,16,411.8351353,12.78225231,79.12576432,123
12967,16,415.1833885,12.41929817,78.01014677,124
30862,16,418.5316416,12.52350227,78.24601416,125
13185,16,421.8798947,13.13683571,79.24213339,126
13292,16,425.2281479,13.56120834,79.48192615,127
13394,16,428.576401,13.67746799,79.70572132,128
13509,16,431.9246541,13.79174193,79.94331729,129
13622,16,435.2729073,13.7972644,79.93651447,130
13732,16,438.6211604,13.78412154,79.87080017,131
13843,16,441.9694135,13.62992352,79.6096723,132
13952,16,445.3176667,13.64081826,79.66656705,133
14064,16,448.6659198,13.59243689,79.4942357,134
14175,16,452.0141729,13.62992352,79.40267227,135
14286,16,455.3624261,13.6335551,79.52614597,136
14394,16,458.7106792,13.70814104,79.59234573,137
14505,16,462.0589323,13.66756699,79.48022406,138
14616,16,465.4071855,13.59017459,79.31551436,139
14727,16,468.7554386,13.59950246,79.32551436,140
14834,16,472.1036917,13.64130247,79.30489897,141
14942,16,475.4519449,13.52950245,79.27751435,142
15051,16,478.800198,13.60852746,79.33621436,143
15160,16,482.1484511,13.60852746,79.33621436,144
15268,16,485.4967043,13.69003373,79.44704563,145
15380,16,488.8449574,13.71208313,79.64715958,146
15487,16,492.1932105,13.6335551,79.39298805,147
15603,16,495.5414637,13.77885733,79.79072412,148
15712,16,498.8897168,13.98400253,80.11668117,149
15817,16,502.2379699,14.16732609,80.28963218,150
15930,16,505.5862231,14.3750026,80.49081457,151
16043,16,508.9344762,14.31637144,80.46249817,152
16158,16,512.2827293,14.33968117,80.32094311,153
16268,16,515.6309825,14.33809961,80.31961902,154
16378,16,518.9792356,14.15056708,80.13349838,155
16489,16,522.3274887,14.08608716,80.11697604,156
16601,16,525.6757419,14.19084503,80.16525424,157
16708,16,529.023995,14.05122085,80.01426096,158
16822,16,532.3722481,13.99850253,79.94751447,159
16934,16,535.7205013,14.10944102,80.19765298,160
17043,16,539.0687544,14.28592631,80.21368401,161
17152,16,542.4170075,14.15167998,80.06894998,162
17257,16,545.7652607,14.34489966,80.31905866,163
17360,16,549.1135138,14.32863163,80.3349339,164
17470,16,552.4617669,14.40010824,80.28540186,165
17579,16,555.8100201,14.32612759,80.27504578,166
17689,16,559.1582732,14.3520026,80.30911454,167
17801,16,562.5065263,14.5321693,80.4578479,168
30874,16,565.8547794,14.49000262,80.62651459,169
18019,16,569.2030326,14.45550262,80.41568122,170
18126,16,572.5512857,14.58650264,80.59451459,171
18228,16,575.8995388,14.53970602,80.65224341,172
18338,16,579.247792,14.56650264,80.43551456,173
18445,16,582.5960451,14.39991927,80.36105621,174
18549,16,585.9442982,14.42050261,80.35951455,175
18658,16,589.2925514,14.4858208,80.46133275,176
18772,16,592.6408045,14.3865026,80.41951456,177
18884,16,595.9890576,14.44086625,80.40906001,178
18996,16,599.3373108,14.45988357,80.40856217,179
19112,16,602.6855639,14.23772133,80.29553016,180
19234,16,606.033817,14.14242793,80.20942497,181
19342,16,609.3820702,14.24850258,80.28975334,182
19454,16,612.7303233,14.5155994,80.54193393,183
19569,16,616.0785764,14.60768073,80.70118584,184
19686,16,619.4268296,14.74164973,80.89845582,185
19804,16,622.7750827,15.08255536,81.25598839,186
19921,16,626.1233358,15.37759369,81.78069662,187
20038,16,629.471589,15.4473778,82.00651484,188
20155,16,632.8198421,15.58250282,82.12151486,189
20273,16,636.1680952,15.53937781,82.17901487,190
20395,16,639.5163484,15.55341458,82.09377956,191
20522,16,642.8646015,15.50502912,81.990778,192
20648,16,646.2128546,15.64778224,82.03797073,193
20764,16,649.5611078,15.54357974,81.98634561,194
20880,16,652.9093609,15.33786641,81.83924209,195
20999,16,656.257614,15.28925277,81.80066481,196
21121,16,659.6058672,15.34137374,81.82845029,197
21243,16,662.9541203,15.44061049,81.90566867,198
21362,16,666.3023734,15.49444566,81.98088627,199
2950,17,0,18.41588429,79.36918103,0
3018,17,3.348253133,18.58873866,79.52251439,1
3087,17,6.696506266,18.38038568,79.57527911,2
3152,17,10.0447594,18.3831127,79.48693626,3
3217,17,13.39301253,18.34250332,79.54880011,4
3283,17,16.74126566,18.45248516,79.6078235,5
3351,17,20.0895188,18.28024469,79.52608336,6
3420,17,23.43777193,18.29578456,79.5483894,7
3490,17,26.78602506,18.29190331,79.48111439,8
3561,17,30.1342782,18.48468516,79.44828711,9
30901,17,33.48253133,18.37125333,79.28101435,10
3697,17,36.83078446,18.81236055,79.26622863,11
3766,17,40.17903759,19.19925348,78.62838923,12
3838,17,43.52729073,19.22605733,78.29431417,13
3909,17,46.87554386,19.18513984,78.30455963,14
3980,17,50.22379699,19.35578128,78.46068087,15
30907,17,53.57205013,19.25100348,78.40126419,16
4120,17,56.92030326,19.28873787,78.49506108,17
4192,17,60.26855639,19.54533166,78.23523291,18
4261,17,63.61680952,19.70676672,78.28777733,19
4332,17,66.96506266,19.16447068,78.63343227,20
30912,17,70.31331579,19.14750347,78.60826423,21
4468,17,73.66156892,19.32821778,78.51379993,22
4534,17,77.00982206,19.54533166,78.23523291,23
4600,17,80.35807519,19.51759444,78.16969597,24
4667,17,83.70632832,19.6541607,78.03802841,25
4734,17,87.05458145,19.65310701,78.03187619,26
4801,17,90.40283459,19.71790357,77.84696409,27
30918,17,93.75108772,19.76850358,77.72851407,28
4931,17,97.09934085,19.63805043,77.95599849,29
4998,17,100.447594,19.74090357,77.82511409,30
5064,17,103.7958471,19.72668539,77.79228681,31
5133,17,107.1441003,19.7509612,77.77763272,32
5204,17,110.4923534,19.72668539,77.79228681,33
5275,17,113.8406065,19.74294802,77.86395854,34
5342,17,117.1888596,19.69161785,77.81328551,35
5416,17,120.5371128,19.56715928,78.08595676,36
5490,17,123.8853659,19.26324542,78.53536905,37
30925,17,127.233619,19.09575346,78.50476421,38
5629,17,130.5818722,19.50770692,78.28285315,39
5700,17,133.9301253,19.7148369,77.92018077,40
30931,17,137.2783784,19.71675357,77.8837641,41
30935,17,140.6266316,19.8720036,77.78026408,42
5924,17,143.9748847,19.78460358,77.79291408,43
5997,17,147.3231378,19.7695817,77.7684047,44
6068,17,150.671391,19.76584973,77.85059101,45
6143,17,154.0196441,19.84068821,77.74125253,46
30941,17,157.3678972,19.8720036,77.57326404,47
6295,17,160.7161504,20.00469593,77.30522553,48
6373,17,164.0644035,20.04591179,76.61747305,49
6449,17,167.4126566,19.97173998,76.56304113,50
6522,17,170.7609098,19.90763475,76.09287443,51
6597,17,174.1091629,19.97019592,76.26624457,52
6677,17,177.457416,19.94896515,76.16805225,53
6753,17,180.8056692,19.88390015,75.95830685,54
6823,17,184.1539223,19.85342667,75.92071374,55
6900,17,187.5021754,19.7609763,75.66980461,56
6980,17,190.8504286,19.82107502,76.17984712,57
7056,17,194.1986817,19.8442683,76.3512197,58
7137,17,197.5469348,19.77954358,76.32229381,59
30947,17,200.895188,19.76850358,76.27951381,60
7294,17,204.2434411,19.86150359,76.46551384,61
7379,17,207.5916942,19.78545095,76.39209277,62
30953,17,210.9399474,19.61325355,75.96901375,63
7536,17,214.2882005,19.58297021,75.66158036,64
7614,17,217.6364536,19.62509179,75.90474903,65
7697,17,220.9847068,19.59063688,75.57571368,66
7778,17,224.3329599,19.63440921,75.78609862,67
7861,17,227.681213,19.62509179,75.697749,68
7945,17,231.0294662,19.57153991,75.87053191,69
8029,17,234.3777193,19.64179446,75.72124098,70
8119,17,237.7259724,19.59913991,75.89060465,71
8207,17,241.0742256,19.76963473,75.96053014,72
8293,17,244.4224787,19.68594999,75.94313875,73
8379,17,247.7707318,19.76223085,75.76640462,74
8466,17,251.118985,19.81231311,75.80637086,75
8548,17,254.4672381,19.8363341,75.85849678,76
8633,17,257.8154912,19.82107502,76.17984712,77
8721,17,261.1637444,19.62015355,76.16796379,78
8802,17,264.5119975,19.83858172,76.27412318,79
8886,17,267.8602506,19.86133996,76.10889559,80
8976,17,271.2085038,19.79338883,76.14151378,81
9065,17,274.5567569,19.8092249,76.20485806,82
9153,17,277.90501,19.8092249,76.20485806,83
9241,17,281.2532632,19.80251767,76.19399266,84
9326,17,284.6015163,19.83184785,76.51931713,85
9406,17,287.9497694,19.81016396,76.06860811,86
9489,17,291.2980226,19.83750359,76.29939517,87
9577,17,294.6462757,19.78857631,76.04616831,88
9663,17,297.9945288,19.81617631,76.31589563,89
9748,17,301.342782,19.78181937,76.14514536,90
9834,17,304.6910351,19.79338883,75.93451374,91
9922,17,308.0392882,19.74792463,75.75293476,92
10010,17,311.3875414,19.65884284,75.61169226,93
10094,17,314.7357945,19.67086205,75.51009857,94
10184,17,318.0840476,19.60917628,75.48789548,95
10281,17,321.4323008,19.77523529,75.93283082,96
10370,17,324.7805539,19.79015064,75.87227844,97
10457,17,328.128807,19.77163994,75.73378644,98
10541,17,331.4770602,19.76985652,75.70992547,99
10627,17,334.8253133,19.75840602,75.46497707,100
10715,17,338.1735664,19.69950357,75.27179269,101
10805,17,341.5218195,19.8565887,75.75100307,102
10894,17,344.8700727,19.9914267,76.02120607,103
10982,17,348.2183258,20.0086767,76.23041764,104
11073,17,351.5665789,19.97972811,76.06688112,105
11170,17,354.9148321,19.85772773,75.90239305,106
11266,17,358.2630852,19.92058524,75.9091668,107
11360,17,361.6113383,19.9078836,75.85309373,108
11456,17,364.9595915,19.9065036,76.18434138,109
11553,17,368.3078446,19.89831716,76.16139514,110
11648,17,371.6560977,19.94766151,76.28072433,111
11742,17,375.0043509,19.88390015,75.95830685,112
11842,17,378.352604,19.85312623,75.94623073,113
11941,17,381.7008571,19.86862124,75.83980784,114
12036,17,385.0491103,19.88390015,75.95830685,115
12139,17,388.3973634,19.90537246,75.9808908,116
12245,17,391.7456165,19.83431897,75.97591375,117
12346,17,395.0938697,19.83431897,75.97591375,118
12446,17,398.4421228,19.76709541,75.84157495,119
12546,17,401.7903759,19.74429305,75.72146107,120
12645,17,405.1386291,19.70063471,75.47187432,121
12752,17,408.4868822,19.66765741,75.57040599,122
12861,17,411.8351353,19.81571411,76.11609272,123
12963,17,415.1833885,19.81016396,75.86160807,124
13067,17,418.5316416,19.64745092,75.67788212,125
13172,17,421.8798947,19.63178133,75.64318036,126
13276,17,425.2281479,19.47278924,75.4498708,127
13380,17,428.576401,19.44357625,75.14540451,128
13490,17,431.9246541,19.36511889,74.66199428,129
13603,17,435.2729073,19.29930349,74.5683135,130
13713,17,438.6211604,19.24924925,74.50656433,131
13821,17,441.9694135,19.24434559,74.53756612,132
13929,17,445.3176667,19.22417015,73.82158003,133
14036,17,448.6659198,19.06056345,73.65061333,134
14146,17,452.0141729,18.81216341,72.11053305,135
14254,17,455.3624261,18.47841244,72.0161494,136
14367,17,458.7106792,17.94493182,71.71762727,137
14474,17,462.0589323,18.00013183,71.5697701,138
14583,17,465.4071855,18.00900326,71.31151291,139
14696,17,468.7554386,17.95681094,70.76835896,140
14804,17,472.1036917,17.94833083,70.35740929,141
14909,17,475.4519449,18.02581095,70.34905119,142
15017,17,478.800198,18.3354264,70.84620513,143
15126,17,482.1484511,18.3362871,70.65508036,144
15237,17,485.4967043,18.42530333,70.60771278,145
15347,17,488.8449574,18.42823061,70.47933094,146
15459,17,492.1932105,18.23988792,70.22874348,147
15569,17,495.5414637,18.2137033,70.06031268,148
15683,17,498.8897168,18.26824616,69.96305552,149
15786,17,502.2379699,18.13482681,69.94977737,150
15896,17,505.5862231,18.29584617,69.88616979,151
16008,17,508.9344762,18.51692002,69.987096,152
16126,17,512.2827293,18.49200335,69.96601266,153
16239,17,515.6309825,18.43976048,69.9275698,154
16348,17,518.9792356,18.57505892,69.96217933,155
16458,17,522.3274887,18.3576349,69.85524949,156
16570,17,525.6757419,18.08065712,69.85189726,157
30962,17,529.023995,18.7852534,69.75901263,158
30968,17,532.3722481,18.42300333,69.75901263,159
16902,17,535.7205013,18.08884613,69.7777412,160
17013,17,539.0687544,17.38636029,70.01694124,161
17125,17,542.4170075,16.50926769,69.86657147,162
17231,17,545.7652607,16.30207438,69.86579836,163
17335,17,549.1135138,15.80483619,69.90851265,164
17445,17,552.4617669,15.88050287,69.92851266,165
17554,17,555.8100201,14.66892126,69.78869868,166
17664,17,559.1582732,14.22597196,69.70761466,167
17774,17,562.5065263,14.17950257,69.65551261,168
17887,17,565.8547794,13.77125249,69.62484594,169
17991,17,569.2030326,14.00952693,69.56968332,170
18098,17,572.5512857,13.74624667,69.48541955,171
18202,17,575.8995388,13.48161673,69.48005543,172
18309,17,579.247792,12.88203174,69.27939489,173
18417,17,582.5960451,12.72261659,69.17645538,174
18524,17,585.9442982,12.32570223,69.13417918,175
18632,17,589.2925514,12.08250219,69.11251251,176
18743,17,592.6408045,11.72250212,69.14401252,177
18855,17,595.9890576,11.02685914,69.23329825,178
18965,17,599.3373108,10.52710191,69.15717918,179
19079,17,602.6855639,10.33521616,69.08802271,180
19196,17,606.033817,9.850390672,68.88373469,181
19310,17,609.3820702,9.829135925,68.95878077,182
19422,17,612.7303233,9.591768403,68.87657913,183
19536,17,616.0785764,9.487501717,68.70594101,184
19649,17,619.4268296,9.619229014,68.81339882,185
19768,17,622.7750827,9.431175176,68.56841037,186
30977,17,626.1233358,9.573751733,68.67226243,187
20000,17,629.471589,9.583160825,68.64717152,188
20118,17,632.8198421,9.499001719,68.62051242,189
20234,17,636.1680952,9.488909881,68.61065528,190
20357,17,639.5163484,9.463617098,68.65501243,191
20484,17,642.8646015,9.523755961,68.68249548,192
20616,17,646.2128546,9.957482934,68.69862564,193
20734,17,649.5611078,9.954578725,68.69482013,194
20850,17,652.9093609,10.14511408,68.69936958,195
20968,17,656.257614,10.55286191,68.72815244,196
21092,17,659.6058672,10.21583518,68.64197909,197
21212,17,662.9541203,9.884251789,68.63776242,198
21332,17,666.3023734,9.61769042,68.63743695,199
2953,20,0,32.22882044,82.26700927,0
3021,20,3.348253133,32.22300583,82.33065444,1
3090,20,6.696506266,32.14250582,82.43479078,2
3155,20,10.0447594,32.18773055,82.36624525,3
3220,20,13.39301253,32.17409923,82.33255886,4
3286,20,16.74126566,32.20105128,82.37033309,5
3354,20,20.0895188,32.18092341,82.35227315,6
3423,20,23.43777193,32.12116846,82.26422573,7
3494,20,26.78602506,31.77342763,83.14824942,8
3564,20,30.1342782,31.91250578,83.04395033,9
3630,20,33.48253133,31.96832601,82.87482961,10
3700,20,36.83078446,31.94289864,82.94705073,11
3771,20,40.17903759,31.91250578,83.04395033,12
3843,20,43.52729073,31.92492578,82.93111501,13
3914,20,46.87554386,32.0805411,82.60884436,14
3985,20,50.22379699,32.14787249,82.39368158,15
4054,20,53.57205013,32.21516492,82.37346946,16
4125,20,56.92030326,32.02610336,82.5711369,17
4197,20,60.26855639,32.09827504,82.5788611,18
4266,20,63.61680952,32.23854979,82.179394,19
4336,20,66.96506266,32.14403915,82.42818159,20
4402,20,70.31331579,32.27671203,82.31665923,21
4473,20,73.66156892,32.14783213,82.40090439,22
4539,20,77.00982206,32.24370584,82.34875491,23
4605,20,80.35807519,31.90202476,82.27378071,24
4672,20,83.70632832,32.18038818,82.34826785,25
4739,20,87.05458145,32.16694332,82.42267117,26
4806,20,90.40283459,32.22924077,82.30496068,27
4872,20,93.75108772,32.14277326,82.37879398,28
4936,20,97.09934085,32.20991962,82.36103215,29
5003,20,100.447594,32.27218669,82.1210255,30
5069,20,103.7958471,32.43460587,81.91681483,31
5137,20,107.1441003,32.59298866,81.67816996,32
5208,20,110.4923534,32.63061702,81.66577404,33
5279,20,113.8406065,32.77969112,81.36677399,34
5346,20,117.1888596,32.89897848,81.12467952,35
5419,20,120.5371128,32.91875596,80.89532714,36
5493,20,123.8853659,33.04725598,80.41876456,37
5561,20,127.233619,33.21275276,79.80389107,38
5628,20,130.5818722,33.31196757,78.79005272,39
5701,20,133.9301253,33.36150604,78.79746664,40
5777,20,137.2783784,33.30340076,78.37251419,41
5850,20,140.6266316,32.79995209,77.46100633,42
5920,20,143.9748847,32.37292404,76.61949569,43
5993,20,147.3231378,32.4064006,76.39935593,44
6065,20,150.671391,32.19350583,76.31051381,45
6138,20,154.0196441,31.94366707,75.75199758,46
6212,20,157.3678972,31.88708472,75.23725046,47
6288,20,160.7161504,31.84203768,75.12706679,48
6367,20,164.0644035,31.86606346,75.22460977,49
6444,20,167.4126566,31.92842886,75.21797515,50
6517,20,170.7609098,31.80517242,75.10979931,51
6592,20,174.1091629,31.8303629,75.11965645,52
6672,20,177.457416,31.88256237,75.23930607,53
6748,20,180.8056692,31.73123456,75.04803901,54
6819,20,184.1539223,31.63650573,75.16280308,55
6896,20,187.5021754,31.57355835,75.0701978,56
36078,20,190.8504286,31.67580375,75.11976525,57
7051,20,194.1986817,31.75309195,75.20525499,58
7132,20,197.5469348,31.74000574,75.27117271,59
7214,20,200.895188,31.69816531,75.13881147,60
7290,20,204.2434411,31.46299099,74.81224884,61
7374,20,207.5916942,31.45961479,74.7414408,62
7453,20,210.9399474,31.28555739,74.45934106,63
36085,20,214.2882005,31.4985057,74.69251352,64
7610,20,217.6364536,31.08888658,74.3431325,65
7692,20,220.9847068,30.8807913,74.19637057,66
7773,20,224.3329599,30.83686175,74.22463672,67
7857,20,227.681213,31.00296016,74.36110437,68
7941,20,231.0294662,31.10822438,74.47041973,69
8025,20,234.3777193,30.85822617,74.40332229,70
8114,20,237.7259724,31.15350564,74.47198407,71
8202,20,241.0742256,31.05669965,74.38767764,72
8288,20,244.4224787,31.06359653,74.3903771,73
8376,20,247.7707318,31.03553788,74.33527152,74
8463,20,251.118985,31.5192057,74.77393353,75
8545,20,254.4672381,31.39217781,74.76151353,76
8629,20,257.8154912,31.4801057,74.86961355,77
36091,20,261.1637444,31.56750571,74.83051354,78
8797,20,264.5119975,31.4270414,74.77876353,79
8882,20,267.8602506,31.4346168,74.81262465,80
36097,20,271.2085038,31.63650573,75.10651359,81
9061,20,274.5567569,31.38310913,74.70678938,82
9149,20,277.90501,31.4097914,74.7586972,83
9236,20,281.2532632,31.12962102,74.59166735,84
9319,20,284.6015163,31.42829516,74.78935564,85
9400,20,287.9497694,31.21766355,74.75667143,86
9483,20,291.2980226,31.31233586,74.59747577,87
9570,20,294.6462757,31.11900563,74.66232601,88
36106,20,297.9945288,31.56750571,74.89951356,89
9742,20,301.342782,31.39235184,74.89951356,90
9830,20,304.6910351,31.65183906,75.39401365,91
9925,20,308.0392882,31.96588314,76.3602308,92
10014,20,311.3875414,32.16320582,77.28691399,93
10104,20,314.7357945,32.08040581,78.01601412,94
10195,20,318.0840476,32.11183915,77.81763908,95
10286,20,321.4323008,32.18357725,78.09692485,96
10376,20,324.7805539,32.11950581,77.9251641,97
10463,20,328.128807,32.17273439,77.9079141,98
10549,20,331.4770602,32.10450581,77.83151409,99
10637,20,334.8253133,32.11477979,77.70582913,100
10725,20,338.1735664,32.12356464,77.94261705,101
10810,20,341.5218195,32.17898858,77.92718652,102
10900,20,344.8700727,32.18357725,78.09692485,103
10988,20,348.2183258,32.17660927,78.03782447,104
11079,20,351.5665789,32.1385403,78.12942793,105
11176,20,354.9148321,32.12180581,77.97576411,106
11271,20,358.2630852,32.19244868,77.85665695,107
11365,20,361.6113383,32.10619002,77.75393513,108
11463,20,364.9595915,32.11854748,77.72468073,109
11559,20,368.3078446,31.91442244,78.00547245,110
11652,20,371.6560977,32.19371337,77.91989146,111
11747,20,375.0043509,32.15254807,77.7732183,112
11848,20,378.352604,32.13842517,77.75188504,113
11945,20,381.7008571,32.06877051,77.83607291,114
12042,20,385.0491103,32.10834405,78.05829354,115
