,particle,x,y,time step
10316,17,4.13395,5.79704,104
10317,18,6.71495,4.43981,104
10318,19,7.31525,5.73983,104
10319,20,5.9385,5.50132,104
10320,21,6.63728,1.92464,104
10321,22,6.22152,4.28431,104
10322,23,4.32481,3.54484,104
10323,24,6.16861,5.03184,104
10324,25,4.89557,6.76123,104
10325,26,4.11375,3.71287,104
10326,27,4.4031,4.75044,104
10327,28,3.44461,3.91,104
10328,29,2.27231,4.08784,104
10329,30,2.16794,4.2083,104
10330,31,5.80279,2.25087,104
10331,32,6.1201,5.93134,104
10332,33,6.34354,8.08383,104
10333,34,4.10489,3.72275,104
10334,35,5.61724,7.71668,104
10335,36,7.23856,2.43515,104
10336,37,8.78795,2.67949,104
10337,38,3.58522,4.20133,104
10338,39,4.44692,6.58545,104
10339,40,6.62266,4.41263,104
10340,41,4.73301,3.06494,104
10341,42,5.38389,5.78682,104
10342,43,1.36946,7.19707,104
10343,44,7.03267,4.47928,104
10344,45,4.99032,4.64209,104
10345,46,5.8788,5.17235,104
10346,47,4.72024,6.06425,104
10347,48,5.05427,7.12065,104
10348,49,2.9575,3.9227,104
10349,50,4.08575,3.83368,104
10350,51,6.59045,6.18567,104
10351,52,3.24137,4.97152,104
10352,53,6.94685,6.36757,104
10353,54,5.68146,3.92176,104
10354,55,5.97779,4.20666,104
10355,56,6.81773,5.26681,104
10356,57,3.74149,5.58912,104
10357,58,4.94227,2.28382,104
10358,59,5.50706,5.1364,104
10359,60,5.32077,6.23862,104
10360,61,6.2919,5.99986,104
10361,62,5.63537,4.68293,104
10362,63,2.40008,3.86185,104
10363,64,2.35755,3.79186,104
10364,65,7.00751,6.51988,104
10365,66,3.16339,3.54895,104
10366,67,2.92144,4.73867,104
10367,68,4.91382,5.28598,104
10368,69,5.24186,4.35551,104
10369,70,6.02101,3.78698,104
10370,71,5.57793,5.04755,104
10371,72,4.42232,5.19135,104
10372,73,5.19172,3.81224,104
10373,74,5.40819,7.51513,104
10374,75,5.44898,7.56582,104
10375,76,3.79523,4.68682,104
10376,77,5.89081,3.52849,104
10377,78,5.8174,3.14396,104
10378,79,5.72637,5.75389,104
10379,80,6.09811,4.77727,104
10380,81,4.71558,7.22035,104
10381,82,2.56917,6.65803,104
10382,83,1.63892,5.63746,104
10383,84,5.52388,4.6951,104
10384,85,3.6765,4.05922,104
10385,86,4.11964,4.67313,104
10386,87,4.63148,6.4181,104
10387,88,4.56732,5.72172,104
10388,89,3.87552,5.3387,104
10389,90,1.26013,5.42643,104
10390,91,6.60153,3.32575,104
10391,92,5.99468,2.60644,104
10392,93,5.07505,6.75587,104
10393,94,5.7556,6.1232,104
10394,95,6.26416,4.43389,104
10395,96,2.13449,3.4034,104
10396,97,5.46665,5.86674,104
10397,98,4.24034,7.4349,104
10398,99,5.23682,4.95288,104
10399,100,2.79591,3.99613,104
10400,1,7.10128,4.58971,105
10401,2,3.41139,1.57234,105
10402,3,4.8335,4.61439,105
10403,4,4.15273,6.46644,105
10404,5,6.04323,6.66207,105
10405,6,9.09977,5.2881,105
10406,7,5.17143,5.57944,105
10407,8,7.75573,4.42753,105
10408,9,4.61371,3.95762,105
10409,10,8.29788,3.73601,105
10410,11,6.0416,5.82584,105
10411,12,5.92883,4.03614,105
10412,13,5.62379,5.16464,105
10413,14,4.24775,6.03319,105
10414,15,6.36593,6.3157,105
10415,16,4.44631,5.81389,105
10416,17,4.10958,5.59853,105
10417,18,6.6999,4.63925,105
10418,19,7.27313,5.93535,105
10419,20,6.04509,5.33209,105
10420,21,6.7857,2.05871,105
10421,22,6.4129,4.2262,105
10422,23,4.44813,3.38738,105
10423,24,6.28299,4.86778,105
10424,25,4.7263,6.86775,105
10425,26,4.25041,3.8589,105
10426,27,4.20633,4.78622,105
10427,28,3.6435,3.93107,105
10428,29,2.08224,4.15008,105
10429,30,2.18512,4.40756,105
10430,31,5.60768,2.20692,105
10431,32,6.31873,5.90804,105
10432,33,6.1764,8.19366,105
10433,34,4.1854,3.90583,105
10434,35,5.60079,7.916,105
10435,36,7.38516,2.2991,105
10436,37,8.66799,2.51946,105
10437,38,3.77654,4.25959,105
10438,39,4.27596,6.48164,105
10439,40,6.54711,4.22745,105
10440,41,4.9101,3.15788,105
10441,42,5.41892,5.58991,105
10442,43,1.56829,7.17551,105
10443,44,6.83291,4.46931,105
10444,45,5.13519,4.77998,105
10445,46,6.07057,5.11559,105
10446,47,4.59206,5.91073,105
10447,48,4.87296,7.03624,105
10448,49,3.0731,3.7595,105
10449,50,4.19038,3.66323,105
10450,51,6.54626,6.38073,105
10451,52,3.11455,4.81687,105
10452,53,6.76728,6.45563,105
10453,54,5.84034,3.80027,105
10454,55,6.03929,4.01635,105
10455,56,6.83597,5.46598,105
10456,57,3.68988,5.78235,105
10457,58,4.75809,2.20586,105
10458,59,5.70002,5.18897,105
10459,60,5.31988,6.03863,105
10460,61,6.25328,5.80362,105
10461,62,5.46911,4.57177,105
10462,63,2.58443,3.7843,105
10463,64,2.52401,3.681,105
10464,65,6.81939,6.58778,105
10465,66,3.0117,3.41861,105
10466,67,3.12028,4.7171,105
10467,68,5.10701,5.33774,105
10468,69,5.2538,4.15587,105
10469,70,5.82777,3.73542,105
10470,71,5.43106,5.1833,105
10471,72,4.60486,5.10964,105
10472,73,4.99689,3.85741,105
10473,74,5.30525,7.6866,105
10474,75,5.25697,7.50985,105
10475,76,3.97267,4.77911,105
10476,77,6.08627,3.48611,105
10477,78,5.62583,3.0865,105
10478,79,5.68779,5.95014,105
10479,80,6.15252,4.58481,105
10480,81,4.56336,7.35007,105
10481,82,2.68182,6.49277,105
10482,83,1.45901,5.5501,105
10483,84,5.6991,4.79152,105
10484,85,3.54705,3.90677,105
10485,86,3.92114,4.6487,105
10486,87,4.45201,6.32985,105
10487,88,4.70794,5.57949,105
10488,89,4.02564,5.47084,105
10489,90,1.45935,5.40879,105
10490,91,6.40951,3.26983,105
10491,92,6.05912,2.41711,105
10492,93,5.23781,6.63965,105
10493,94,5.95148,6.08278,105
10494,95,6.46193,4.40415,105
10495,96,1.9364,3.37583,105
10496,97,5.41062,5.67475,105
10497,98,4.43021,7.49773,105
10498,99,5.19119,4.75816,105
10499,100,2.86646,4.18328,105
10500,1,6.95866,4.4495,106
10501,2,3.61109,1.56142,106
10502,3,4.68085,4.7436,106
10503,4,3.95691,6.42577,106
10504,5,6.07634,6.46483,106
10505,6,9.29812,5.26248,106
10506,7,5.28622,5.41566,106
10507,8,7.94407,4.49482,106
10508,9,4.80568,4.0137,106
10509,10,8.17756,3.57626,106
10510,11,6.23948,5.79676,106
10511,12,6.11195,3.95573,106
10512,13,5.47066,5.29329,106
10513,14,4.44678,6.05283,106
10514,15,6.26511,6.48843,106
10515,16,4.3617,5.99511,106
10516,17,4.05995,5.79228,106
10517,18,6.69771,4.83923,106
10518,19,7.46503,5.87901,106
10519,20,5.96029,5.15096,106
10520,21,6.95635,2.16301,106
10521,22,6.25392,4.34756,106
10522,23,4.63258,3.31006,106
10523,24,6.33122,4.67368,106
10524,25,4.73982,7.0673,106
10525,26,4.05984,3.79822,106
10526,27,4.23011,4.9848,106
10527,28,3.56937,3.74531,106
10528,29,1.89167,4.21075,106
10529,30,2.02165,4.29233,106
10530,31,5.65333,2.40164,106
10531,32,6.18486,5.75946,106
10532,33,6.05568,8.35313,106
10533,34,3.98728,3.93316,106
10534,35,5.5912,7.71623,106
10535,36,7.2393,2.43594,106
10536,37,8.81738,2.38647,106
10537,38,3.80682,4.0619,106
10538,39,4.31586,6.28566,106
10539,40,6.38345,4.1125,106
10540,41,4.71414,3.11791,106
10541,42,5.61641,5.55837,106
10542,43,1.50254,6.98663,106
10543,44,6.9732,4.32677,106
10544,45,5.01626,4.94077,106
10545,46,6.09995,5.31342,106
10546,47,4.41405,6.00189,106
10547,48,4.68215,6.9763,106
10548,49,2.94948,3.91671,106
10549,50,4.00213,3.73078,106
10550,51,6.69273,6.24454,106
10551,52,3.11839,5.01683,106
10552,53,6.83612,6.26785,106
10553,54,5.66014,3.71351,106
10554,55,6.22995,3.95596,106
10555,56,6.73756,5.64009,106
10556,57,3.70973,5.98136,106
10557,58,4.90318,2.34352,106
10558,59,5.89924,5.17127,106
10559,60,5.18404,6.18543,106
10560,61,6.35017,5.62866,106
10561,62,5.66892,4.56311,106
10562,63,2.78405,3.77195,106
10563,64,2.39404,3.83301,106
10564,65,6.76781,6.78101,106
10565,66,2.87953,3.2685,106
10566,67,3.16287,4.52169,106
10567,68,5.29978,5.391,106
10568,69,5.38923,4.0087,106
10569,70,5.70838,3.89588,106
10570,71,5.56506,5.03483,106
10571,72,4.70095,4.93423,106
10572,73,4.92365,4.04352,106
10573,74,5.50409,7.70807,106
10574,75,5.07159,7.43478,106
10575,76,3.87809,4.60288,106
10576,77,6.07632,3.68586,106
10577,78,5.45076,3.18319,106
10578,79,5.77354,6.13082,106
10579,80,5.9662,4.51213,106
10580,81,4.50032,7.53988,106
10581,82,2.82476,6.35289,106
10582,83,1.32002,5.40629,106
10583,84,5.8937,4.83768,106
10584,85,3.41503,4.05701,106
10585,86,3.83682,4.46735,106
10586,87,4.43834,6.13032,106
10587,88,4.517,5.63903,106
10588,89,4.21482,5.53575,106
10589,90,1.31636,5.54862,106
10590,91,6.21986,3.33334,106
10591,92,5.87371,2.34212,106
10592,93,5.17012,6.45145,106
10593,94,6.09112,6.22596,106
10594,95,6.62387,4.28678,106
10595,96,1.77853,3.25304,106
10596,97,5.3999,5.47504,106
10597,98,4.32544,7.32737,106
10598,99,5.39115,4.75412,106
10599,100,2.72434,4.04256,106
10600,1,7.00151,4.25414,107
10601,2,3.58439,1.36321,107
10602,3,4.73199,4.55025,107
10603,4,4.01298,6.23379,107
10604,5,6.27633,6.46402,107
10605,6,9.43795,5.40547,107
10606,7,5.25686,5.21783,107
10607,8,7.97043,4.69308,107
10608,9,4.85343,4.20792,107
10609,10,8.01487,3.69259,107
10610,11,6.06202,5.7045,107
10611,12,6.10542,3.75584,107
10612,13,5.57272,5.46529,107
10613,14,4.41753,5.85498,107
10614,15,6.19085,6.30273,107
10615,16,4.17431,6.06501,107
10616,17,4.2099,5.92462,107
10617,18,6.88967,4.78312,107
10618,19,7.26503,5.87964,107
10619,20,5.7719,5.0838,107
10620,21,7.11153,2.28918,107
10621,22,6.20775,4.15296,107
10622,23,4.73498,3.48186,107
10623,24,6.52196,4.73382,107
10624,25,4.65137,7.24667,107
10625,26,4.24916,3.8627,107
10626,27,4.26837,5.18111,107
10627,28,3.53337,3.94204,107
10628,29,1.99525,4.03967,107
10629,30,2.07661,4.48463,107
10630,31,5.72243,2.21396,107
10631,32,6.07971,5.92959,107
10632,33,5.85922,8.31568,107
10633,34,4.05419,4.12163,107
10634,35,5.57736,7.91575,107
10635,36,7.32932,2.25735,107
10636,37,8.62367,2.33669,107
10637,38,3.66115,3.92486,107
10638,39,4.43335,6.44751,107
10639,40,6.36634,4.31177,107
10640,41,4.78675,2.93156,107
10641,42,5.81481,5.53309,107
10642,43,1.53611,6.78947,107
10643,44,7.11981,4.19073,107
10644,45,5.10492,4.7615,107
10645,46,5.9271,5.2128,107
10646,47,4.59963,5.92732,107
10647,48,4.64592,7.17299,107
10648,49,2.9053,4.11177,107
10649,50,3.95235,3.92449,107
10650,51,6.67233,6.4435,107
10651,52,3.28912,4.91266,107
10652,53,6.64455,6.21038,107
10653,54,5.52575,3.56539,107
10654,55,6.2191,3.75626,107
10655,56,6.55504,5.72187,107
10656,57,3.52338,6.05397,107
10657,58,5.0676,2.45739,107
10658,59,6.09584,5.20799,107
10659,60,4.98972,6.13812,107
10660,61,6.41909,5.81641,107
10661,62,5.47101,4.53427,107
10662,63,2.88587,3.5998,107
10663,64,2.19464,3.81759,107
10664,65,6.56783,6.77838,107
10665,66,2.92839,3.07456,107
10666,67,3.27714,4.35755,107
10667,68,5.38055,5.57397,107
10668,69,5.56841,4.09756,107
10669,70,5.90549,3.92977,107
10670,71,5.45365,5.20092,107
10671,72,4.77949,5.11817,107
10672,73,5.1206,4.0783,107
10673,74,5.31024,7.65887,107
10674,75,4.88987,7.35127,107
10675,76,3.69308,4.67885,107
10676,77,6.17338,3.51099,107
10677,78,5.35217,3.3572,107
10678,79,5.60226,6.02755,107
10679,80,5.89511,4.69907,107
10680,81,4.48371,7.73919,107
10681,82,2.82162,6.15292,107
10682,83,1.13706,5.48706,107
10683,84,6.06452,4.73365,107
10684,85,3.25267,3.94023,107
10685,86,3.97493,4.612,107
10686,87,4.50244,5.94087,107
10687,88,4.39946,5.47722,107
10688,89,4.14164,5.72188,107
10689,90,1.50954,5.60041,107
10690,91,6.39494,3.23667,107
10691,92,5.86245,2.5418,107
10692,93,5.03217,6.30663,107
10693,94,6.18923,6.40024,107
10694,95,6.54735,4.47156,107
10695,96,1.87842,3.07977,107
10696,97,5.52702,5.32063,107
10697,98,4.15242,7.42769,107
10698,99,5.58123,4.69192,107
10699,100,2.65211,4.22906,107
10700,1,7.14486,4.11467,108
10701,2,3.73318,1.22956,108
10702,3,4.93121,4.53268,108
10703,4,4.1735,6.11449,108
10704,5,6.08523,6.523,108
10705,6,9.4283,5.20571,108
10706,7,5.15781,5.04408,108
10707,8,8.07171,4.52062,108
10708,9,4.73793,4.3712,108
10709,10,8.05744,3.49718,108
10710,11,6.01272,5.89833,108
10711,12,6.08169,3.95442,108
10712,13,5.73196,5.5863,108
10713,14,4.23327,5.7772,108
10714,15,6.32543,6.45067,108
10715,16,3.97449,6.07345,108
10716,17,4.40404,5.87656,108
10717,18,6.69083,4.80457,108
10718,19,7.19763,6.06794,108
10719,20,5.96197,5.02156,108
10720,21,7.29736,2.3631,108
10721,22,6.02395,4.23183,108
10722,23,4.85986,3.63808,108
10723,24,6.49739,4.9323,108
10724,25,4.49901,7.37624,108
10725,26,4.25577,4.06259,108
10726,27,4.21571,4.98816,108
10727,28,3.38848,4.0799,108
10728,29,1.8318,3.92441,108
10729,30,1.87934,4.45173,108
10730,31,5.81852,2.38936,108
10731,32,6.26039,5.84384,108
10732,33,6.05059,8.3738,108
10733,34,3.87972,4.02385,108
10734,35,5.66727,7.7371,108
10735,36,7.42747,2.43161,108
10736,37,8.71616,2.51402,108
10737,38,3.49366,3.81555,108
10738,39,4.60631,6.54795,108
10739,40,6.52913,4.19557,108
10740,41,4.93087,2.79289,108
10741,42,5.74606,5.7209,108
10742,43,1.49121,6.98436,108
10743,44,6.94151,4.10013,108
10744,45,4.91667,4.82904,108
10745,46,5.86275,5.02344,108
10746,47,4.53732,6.11737,108
10747,48,4.8359,7.11046,108
10748,49,3.02978,3.95523,108
10749,50,4.12723,3.82746,108
10750,51,6.55743,6.60721,108
10751,52,3.08982,4.89587,108
10752,53,6.84145,6.1753,108
10753,54,5.60026,3.37979,108
10754,55,6.2837,3.56698,108
10755,56,6.57592,5.92078,108
10756,57,3.47576,5.85972,108
10757,58,5.03683,2.65501,108
10758,59,6.28849,5.26171,108
10759,60,4.91578,6.32395,108
10760,61,6.5539,5.66868,108
10761,62,5.51024,4.73039,108
10762,63,2.91651,3.79744,108
10763,64,2.37289,3.7269,108
10764,65,6.63787,6.59105,108
10765,66,2.81674,2.90862,108
10766,67,3.44875,4.25484,108
10767,68,5.26943,5.40768,108
10768,69,5.37503,4.14858,108
10769,70,5.71662,3.99555,108
10770,71,5.64595,5.25587,108
10771,72,4.91266,5.26739,108
10772,73,5.17682,4.27023,108
10773,74,5.36019,7.46521,108
10774,75,5.0807,7.41111,108
10775,76,3.61155,4.49622,108
10776,77,6.29301,3.35071,108
10777,78,5.53516,3.27648,108
10778,79,5.41706,6.10304,108
10779,80,5.87985,4.89849,108
10780,81,4.30309,7.6533,108
10781,82,2.97839,6.27711,108
10782,83,1.04316,5.31047,108
10783,84,6.02312,4.92932,108
10784,85,3.05505,3.90945,108
10785,86,3.79193,4.53131,108
10786,87,4.54168,5.74475,108
10787,88,4.59483,5.43447,108
10788,89,4.31127,5.82783,108
10789,90,1.61508,5.43053,108
10790,91,6.19597,3.21645,108
10791,92,5.95103,2.72112,108
10792,93,5.10698,6.12115,108
10793,94,6.28053,6.22229,108
10794,95,6.47692,4.65875,108
10795,96,1.72474,2.95178,108
10796,97,5.45622,5.13358,108
10797,98,3.97958,7.52832,108
10798,99,5.7288,4.82691,108
10799,100,2.53741,4.3929,108
10800,1,7.29266,3.97993,109
10801,2,3.53329,1.23606,109
10802,3,4.92351,4.33283,109
10803,4,4.21232,6.31069,109
10804,5,5.94571,6.6663,109
10805,6,9.26828,5.08573,109
10806,7,5.11513,4.84868,109
10807,8,7.91162,4.40074,109
10808,9,4.55823,4.2834,109
10809,10,7.85877,3.4742,109
10810,11,5.83571,5.99143,109
10811,12,6.17261,4.13256,109
10812,13,5.92364,5.64339,109
10813,14,4.40367,5.88191,109
10814,15,6.52535,6.44504,109
10815,16,4.09147,6.23567,109
10816,17,4.56454,5.75722,109
10817,18,6.49841,4.85911,109
10818,19,7.08995,6.23648,109
10819,20,5.7647,5.05448,109
10820,21,7.48726,2.42586,109
10821,22,6.22394,4.23011,109
10822,23,4.76192,3.4637,109
10823,24,6.63149,4.78392,109
10824,25,4.29921,7.36731,109
10825,26,4.15843,3.88788,109
10826,27,4.40123,4.91345,109
10827,28,3.54905,3.96067,109
10828,29,1.74112,4.10267,109
10829,30,1.92501,4.25701,109
10830,31,6.00308,2.31231,109
10831,32,6.17851,6.02631,109
10832,33,6.24452,8.32491,109
10833,34,4.01949,4.16691,109
10834,35,5.481,7.80993,109
10835,36,7.59181,2.31763,109
10836,37,8.77923,2.70382,109
10837,38,3.68604,3.87022,109
10838,39,4.76328,6.42401,109
10839,40,6.60089,4.38225,109
10840,41,4.77516,2.66737,109
10841,42,5.67107,5.90631,109
10842,43,1.60994,6.82342,109
10843,44,7.05733,4.26318,109
10844,45,5.07013,4.9573,109
10845,46,5.91212,4.82963,109
10846,47,4.36876,6.22502,109
10847,48,4.98722,7.24123,109
10848,49,2.84483,3.8791,109
10849,50,4.20854,4.01018,109
10850,51,6.75553,6.57967,109
10851,52,3.2176,5.04973,109
10852,53,6.65024,6.11665,109
10853,54,5.74164,3.23832,109
10854,55,6.48009,3.6048,109
10855,56,6.62106,6.11562,109
10856,57,3.66726,5.80202,109
10857,58,4.89631,2.79733,109
10858,59,6.08932,5.24353,109
10859,60,5.06561,6.19147,109
10860,61,6.35526,5.69191,109
10861,62,5.44499,4.91945,109
10862,63,3.00027,3.97906,109
10863,64,2.25708,3.56384,109
10864,65,6.51644,6.74997,109
10865,66,3.01328,2.94565,109
10866,67,3.63743,4.1885,109
10867,68,5.36804,5.23368,109
10868,69,5.3785,4.34855,109
10869,70,5.82894,3.83008,109
10870,71,5.84448,5.23166,109
10871,72,4.88479,5.06934,109
10872,73,5.32455,4.13542,109
10873,74,5.16701,7.51699,109
10874,75,4.92532,7.53703,109
10875,76,3.7871,4.40039,109
10876,77,6.39591,3.52221,109
10877,78,5.73411,3.29694,109
10878,79,5.58277,6.21502,109
10879,80,5.72029,5.01907,109
10880,81,4.46047,7.52989,109
10881,82,3.07153,6.10012,109
10882,83,1.02986,5.51002,109
10883,84,5.99645,4.7311,109
10884,85,2.85599,3.89012,109
10885,86,3.96986,4.62264,109
10886,87,4.39629,5.60741,109
10887,88,4.78875,5.38553,109
10888,89,4.39017,5.64405,109
10889,90,1.42681,5.49801,109
10890,91,5.99632,3.22837,109
10891,92,5.96834,2.92037,109
10892,93,4.90801,6.14142,109
10893,94,6.11449,6.11079,109
10894,95,6.60616,4.50612,109
10895,96,1.54058,2.87377,109
10896,97,5.61401,5.01069,109
10897,98,4.10399,7.68491,109
10898,99,5.53832,4.76594,109
10899,100,2.58068,4.58816,109
10900,1,7.21936,3.79384,110
10901,2,3.47688,1.04418,110
10902,3,4.7581,4.44526,110
10903,4,4.04682,6.19838,110
10904,5,5.75192,6.61686,110
10905,6,9.45035,5.00296,110
10906,7,5.139,4.65011,110
10907,8,7.87791,4.2036,110
10908,9,4.4273,4.13222,110
10909,10,7.65883,3.46936,110
10910,11,5.64309,5.93761,110
10911,12,6.06998,4.30423,110
10912,13,6.12039,5.67928,110
10913,14,4.26371,5.73904,110
10914,15,6.47138,6.25245,110
10915,16,4.24321,6.10538,110
10916,17,4.74539,5.84263,110
10917,18,6.32499,4.95875,110
10918,19,7.1614,6.04968,110
10919,20,5.72763,5.25102,110
10920,21,7.68684,2.41297,110
10921,22,6.03419,4.16692,110
10922,23,4.91564,3.59164,110
10923,24,6.51733,4.94814,110
10924,25,4.10487,7.41453,110
10925,26,4.31854,4.00772,110
10926,27,4.30736,4.73685,110
10927,28,3.64545,4.13591,110
10928,29,1.64999,4.2807,110
10929,30,2.12446,4.24219,110
10930,31,5.89077,2.14681,110
10931,32,6.19157,6.22588,110
10932,33,6.41476,8.42989,110
10933,34,3.9788,3.97109,110
10934,35,5.64776,7.69952,110
10935,36,7.40152,2.37921,110
10936,37,8.58165,2.67279,110
10937,38,3.67189,3.67072,110
10938,39,4.9632,6.4184,110
10939,40,6.46761,4.23313,110
10940,41,4.81217,2.86392,110
10941,42,5.47137,5.89552,110
10942,43,1.79931,6.88775,110
10943,44,6.90316,4.39059,110
10944,45,4.99324,4.77267,110
10945,46,5.71772,4.78261,110
10946,47,4.35859,6.02528,110
10947,48,5.09218,7.41147,110
10948,49,2.83385,4.0788,110
10949,50,4.38821,3.92232,110
10950,51,6.56437,6.63847,110
10951,52,3.23535,4.85052,110
10952,53,6.74807,6.29109,110
10953,54,5.92881,3.30881,110
10954,55,6.28009,3.60415,110
10955,56,6.58467,6.31228,110
10956,57,3.74658,5.61843,110
10957,58,5.00285,2.62807,110
10958,59,6.19781,5.07551,110
10959,60,4.89308,6.29263,110
10960,61,6.29589,5.8829,110
10961,62,5.64489,4.91319,110
10962,63,3.09383,3.80229,110
10963,64,2.36932,3.72938,110
10964,65,6.61373,6.57523,110
10965,66,3.16963,3.07037,110
10966,67,3.53772,4.36188,110
10967,68,5.51499,5.36934,110
10968,69,5.50658,4.50216,110
10969,70,5.7194,3.66274,110
10970,71,5.76971,5.41716,110
10971,72,4.8781,5.26922,110
10972,73,5.12479,4.12562,110
10973,74,5.33454,7.40775,110
10974,75,4.95201,7.33882,110
10975,76,3.65077,4.54673,110
10976,77,6.43547,3.32616,110
10977,78,5.57153,3.18045,110
10978,79,5.6252,6.41047,110
10979,80,5.54037,5.10641,110
10980,81,4.50828,7.33569,110
10981,82,3.07444,5.90015,110
10982,83,0.875183,5.38323,110
10983,84,5.84347,4.85993,110
10984,85,3.02497,3.99711,110
10985,86,3.98087,4.42294,110
10986,87,4.26176,5.7554,110
10987,88,4.65217,5.23943,110
10988,89,4.3726,5.84328,110
10989,90,1.24129,5.42331,110
10990,91,5.8739,3.38652,110
10991,92,6.10782,2.77703,110
10992,93,4.79378,5.97725,110
10993,94,5.91468,6.11945,110
10994,95,6.59132,4.70557,110
10995,96,1.67616,2.72674,110
10996,97,5.55645,5.20222,110
10997,98,4.26889,7.57174,110
10998,99,5.66754,4.91859,110
10999,100,2.60323,4.78689,110
11000,1,7.27014,3.98729,111
11001,2,3.61477,1.18905,111
11002,3,4.93301,4.34828,111
11003,4,4.13513,6.01894,111
11004,5,5.81089,6.80797,111
11005,6,9.62266,5.10451,111
11006,7,5.33898,4.65317,111
11007,8,7.80095,4.019,111
11008,9,4.22992,4.09996,111
11009,10,7.84971,3.40965,111
11010,11,5.55146,6.11539,111
11011,12,6.01271,4.11261,111
11012,13,5.92818,5.624,111
11013,14,4.29614,5.54169,111
11014,15,6.6696,6.27912,111
11015,16,4.11892,6.26207,111
11016,17,4.85612,5.67608,111
11017,18,6.13135,4.90873,111
11018,19,7.2747,6.21449,111
11019,20,5.92626,5.22765,111
11020,21,7.78082,2.23642,111
11021,22,6.11746,4.34876,111
11022,23,5.04271,3.74609,111
11023,24,6.44125,5.13311,111
11024,25,4.18109,7.59944,111
11025,26,4.40542,3.82758,111
11026,27,4.1112,4.77585,111
11027,28,3.52722,4.29722,111
11028,29,1.46364,4.20807,111
11029,30,2.31831,4.19297,111
11030,31,6.04515,2.27396,111
11031,32,6.35803,6.33674,111
11032,33,6.25602,8.30822,111
11033,34,4.06393,3.79011,111
11034,35,5.59942,7.50545,111
11035,36,7.59495,2.43005,111
11036,37,8.7032,2.51397,111
11037,38,3.67988,3.47088,111
11038,39,4.82804,6.56582,111
11039,40,6.58567,4.0717,111
11040,41,4.80405,3.06375,111
11041,42,5.41903,5.70249,111
11042,43,1.79858,7.08775,111
11043,44,6.70321,4.38615,111
11044,45,4.84355,4.64003,111
11045,46,5.9096,4.83902,111
11046,47,4.22802,5.87377,111
11047,48,5.2011,7.57922,111
11048,49,3.01335,3.99059,111
11049,50,4.58793,3.93292,111
11050,51,6.4571,6.46968,111
11051,52,3.4349,4.86399,111
11052,53,6.55737,6.35137,111
11053,54,5.95897,3.50652,111
11054,55,6.15203,3.45053,111
11055,56,6.58301,6.11229,111
11056,57,3.73607,5.4187,111
11057,58,4.89396,2.79583,111
11058,59,6.08772,5.24249,111
11059,60,4.73279,6.41224,111
11060,61,6.12088,5.9797,111
11061,62,5.74899,4.74241,111
11062,63,3.13922,3.99707,111
11063,64,2.5427,3.82907,111
11064,65,6.75197,6.71975,111
11065,66,3.36949,3.07784,111
11066,67,3.64355,4.53158,111
11067,68,5.33331,5.45297,111
11068,69,5.70515,4.47828,111
11069,70,5.91491,3.62061,111
11070,71,5.69979,5.60454,111
11071,72,5.03699,5.39069,111
11072,73,4.96054,4.23973,111
11073,74,5.44323,7.23986,111
11074,75,4.81196,7.48161,111
11075,76,3.50441,4.68303,111
11076,77,6.28098,3.45318,111
11077,78,5.477,3.3567,111
11078,79,5.43906,6.48362,111
11079,80,5.73461,5.05877,111
11080,81,4.70204,7.28613,111
11081,82,2.88046,5.85143,111
11082,83,1.03107,5.50853,111
11083,84,5.73539,5.02821,111
11084,85,3.21741,3.94267,111
11085,86,4.15974,4.51242,111
11086,87,4.23832,5.95402,111
11087,88,4.85188,5.25015,111
11088,89,4.38295,6.04301,111
11089,90,1.27076,5.62112,111
11090,91,5.71328,3.26736,111
11091,92,6.23455,2.62231,111
11092,93,4.60138,6.03187,111
11093,94,5.97357,5.92832,111
11094,95,6.43869,4.83481,111
11095,96,1.71313,2.53018,111
11096,97,5.4155,5.34411,111
11097,98,4.11411,7.6984,111
11098,99,5.86624,4.94135,111
11099,100,2.4519,4.91765,111
11100,1,7.4673,4.02089,112
11101,2,3.59593,1.38816,112
11102,3,4.83833,4.17211,112
11103,4,4.33497,6.01078,112
11104,5,5.74552,6.61895,112
11105,6,9.79993,5.01191,112
11106,7,5.49223,4.52466,112
11107,8,8.00053,4.03202,112
11108,9,4.3588,3.94702,112
11109,10,7.9321,3.22741,112
11110,11,5.60965,5.92404,112
11111,12,6.12947,4.27499,112
11112,13,5.73436,5.57469,112
11113,14,4.48086,5.46502,112
11114,15,6.82379,6.40649,112
11115,16,4.31021,6.20368,112
11116,17,4.8163,5.48008,112
11117,18,6.20234,4.72175,112
11118,19,7.16773,6.38348,112
11119,20,6.05285,5.07281,112
11120,21,7.8116,2.0388,112
11121,22,5.91891,4.37279,112
11122,23,5.2425,3.73681,112
11123,24,6.58037,5.27679,112
11124,25,4.26623,7.78041,112
11125,26,4.60081,3.7849,112
11126,27,4.00781,4.60465,112
11127,28,3.7209,4.24732,112
11128,29,1.6517,4.14,112
11129,30,2.19633,4.03447,112
11130,31,6.08159,2.47062,112
11131,32,6.39871,6.14092,112
11132,33,6.07598,8.22113,112
11133,34,3.86843,3.83233,112
11134,35,5.60455,7.70539,112
11135,36,7.58088,2.62956,112
11136,37,8.51202,2.57271,112
11137,38,3.84975,3.36533,112
11138,39,4.74702,6.74868,112
