spot ID,Track ID,x (micron),y (micron),T (sec),Frame
2301,0,93.599,90.804,399.705,120
2303,0,93.288,91.080,403.036,121
2305,0,93.081,91.425,406.367,122
2307,0,92.978,91.563,409.698,123
2309,0,92.943,91.977,413.028,124
2311,0,92.943,91.977,416.359,125
2313,0,92.667,93.564,419.690,126
2315,0,92.667,93.564,423.021,127
2317,0,92.771,93.564,426.352,128
2319,0,92.771,94.220,429.683,129
2321,0,92.805,95.013,433.014,130
2323,0,92.840,95.427,436.345,131
2325,0,92.909,95.738,439.675,132
2327,0,92.909,95.738,443.006,133
2329,0,92.909,95.772,446.337,134
2331,0,92.978,96.635,449.668,135
2333,0,92.978,96.842,452.999,136
2335,0,92.943,96.738,456.330,137
2337,0,92.943,97.221,459.661,138
2339,0,92.943,97.221,462.992,139
2341,0,92.943,97.497,466.322,140
2343,0,93.012,98.187,469.653,141
2345,0,93.012,98.187,472.984,142
2347,0,93.012,98.394,476.315,143
2349,0,93.012,98.394,479.646,144
2351,0,93.012,98.394,482.977,145
2353,0,93.081,98.808,486.308,146
2355,0,93.116,99.188,489.639,147
2357,0,93.116,99.188,492.969,148
2359,0,93.116,99.188,496.300,149
2361,0,93.116,99.188,499.631,150
2363,0,93.116,99.188,502.962,151
2365,0,93.116,99.188,506.293,152
2367,0,93.185,98.877,509.624,153
2369,0,93.185,98.877,512.955,154
2371,0,93.185,98.877,516.286,155
2373,0,93.081,98.360,519.616,156
2375,0,93.081,98.498,522.947,157
2377,0,93.116,98.774,526.278,158
2379,0,93.116,98.774,529.609,159
2381,0,93.116,98.774,532.940,160
2383,0,93.116,98.774,536.271,161
2385,0,93.116,98.946,539.602,162
2387,0,93.116,99.050,542.933,163
2389,0,93.116,99.050,546.263,164
2391,0,93.219,98.567,549.594,165
2393,0,93.150,98.222,552.925,166
2395,0,93.116,98.015,556.256,167
2397,0,93.185,98.015,559.587,168
2399,0,93.185,98.015,562.918,169
2401,0,93.185,97.842,566.249,170
2403,0,93.185,97.842,569.580,171
2405,0,93.081,97.601,572.910,172
2407,0,93.081,97.601,576.241,173
2409,0,92.909,97.428,579.572,174
2411,0,92.909,97.601,582.903,175
2413,0,92.529,97.704,586.234,176
2415,0,92.805,98.084,589.565,177
2417,0,93.047,98.015,592.896,178
2419,0,92.874,98.084,596.227,179
2421,0,92.495,97.980,599.557,180
2423,0,92.391,98.222,602.888,181
2425,0,92.288,98.291,606.219,182
2427,0,92.495,98.532,609.550,183
2429,0,92.633,98.877,612.881,184
2431,0,92.598,98.394,616.212,185
2433,0,92.391,98.187,619.543,186
2435,0,92.391,97.946,622.874,187
2437,0,92.391,97.946,626.204,188
2439,0,92.391,97.946,629.535,189
2441,0,92.460,97.946,632.866,190
2443,0,92.460,97.946,636.197,191
2445,0,92.460,97.946,639.528,192
2447,0,92.460,97.911,642.859,193
2449,0,92.598,97.842,646.190,194
2451,0,92.426,97.704,649.521,195
2453,0,92.426,97.704,652.851,196
2455,0,92.426,97.704,656.182,197
2457,0,92.460,97.980,659.513,198
2459,0,92.564,97.980,662.844,199
4682,1,32.189,140.450,0.000,0
4684,1,30.947,139.622,3.331,1
4460,1,30.467,139.569,6.662,2
4689,1,30.533,139.208,9.993,3
4692,1,30.533,139.208,13.323,4
4696,1,29.705,138.794,16.654,5
4698,1,29.291,138.587,19.985,6
4700,1,29.291,138.587,23.316,7
4702,1,29.498,138.690,26.647,8
4704,1,29.601,138.794,29.978,9
4706,1,29.601,138.794,33.309,10
4708,1,29.601,138.794,36.640,11
4710,1,29.601,138.794,39.970,12
4712,1,29.601,138.794,43.301,13
4714,1,29.601,138.794,46.632,14
4716,1,29.601,138.794,49.963,15
4718,1,29.601,138.794,53.294,16
4720,1,29.601,138.794,56.625,17
4722,1,29.498,138.794,59.956,18
4724,1,29.187,138.587,63.287,19
4726,1,29.498,138.690,66.617,20
4728,1,29.498,138.690,69.948,21
4730,1,29.498,138.690,73.279,22
4732,1,28.566,138.173,76.610,23
4734,1,27.738,137.862,79.941,24
4736,1,27.014,137.414,83.272,25
4738,1,26.669,137.276,86.603,26
4740,1,25.979,137.138,89.934,27
4742,1,25.358,136.862,93.264,28
4744,1,25.358,136.862,96.595,29
4746,1,25.013,136.586,99.926,30
4748,1,24.116,136.034,103.257,31
4750,1,23.012,135.344,106.588,32
4752,1,21.839,134.516,109.919,33
4754,1,21.701,133.895,113.250,34
4756,1,21.080,133.895,116.581,35
4758,1,21.080,133.757,119.911,36
4760,1,20.735,133.412,123.242,37
4762,1,20.321,133.136,126.573,38
4764,1,20.321,133.136,129.904,39
4766,1,20.045,132.791,133.235,40
4768,1,20.045,132.791,136.566,41
4770,1,19.631,132.170,139.897,42
4772,1,19.631,132.170,143.228,43
4774,1,19.148,131.687,146.558,44
4776,1,18.872,131.480,149.889,45
4778,1,18.320,130.928,153.220,46
4780,1,17.837,130.652,156.551,47
4782,1,17.699,130.721,159.882,48
4784,1,17.216,130.031,163.213,49
4786,1,17.216,130.031,166.544,50
4788,1,16.940,129.341,169.875,51
4790,1,16.595,129.134,173.205,52
4792,1,16.319,128.651,176.536,53
4794,1,16.112,128.030,179.867,54
4796,1,16.112,128.030,183.198,55
4798,1,15.836,127.409,186.529,56
4800,1,15.698,126.719,189.860,57
4802,1,15.491,126.305,193.191,58
4804,1,15.491,126.305,196.522,59
4806,1,15.008,125.270,199.852,60
4808,1,15.008,125.063,203.183,61
4810,1,15.008,125.063,206.514,62
4812,1,15.008,125.063,209.845,63
4814,1,15.008,125.063,213.176,64
4816,1,15.008,125.063,216.507,65
4818,1,15.008,125.063,219.838,66
4820,1,14.939,124.925,223.169,67
4822,1,14.870,124.718,226.499,68
4824,1,14.594,123.959,229.830,69
4828,1,14.594,123.959,233.161,70
4830,1,14.594,123.959,236.492,71
4832,1,14.594,123.959,239.823,72
4834,1,14.594,123.959,243.154,73
4836,1,14.594,123.959,246.485,74
4838,1,14.594,123.545,249.816,75
4840,1,14.594,123.545,253.146,76
4842,1,14.594,123.545,256.477,77
4844,1,14.456,123.131,259.808,78
4846,1,14.456,123.131,263.139,79
4848,1,14.318,122.510,266.470,80
4850,1,14.318,122.510,269.801,81
4852,1,14.318,122.510,273.132,82
4854,1,14.318,122.510,276.463,83
4856,1,14.318,122.441,279.793,84
4858,1,14.318,122.441,283.124,85
4860,1,14.111,121.613,286.455,86
4862,1,14.111,121.613,289.786,87
4864,1,13.835,121.268,293.117,88
4866,1,13.697,120.716,296.448,89
4868,1,13.697,120.854,299.779,90
4870,1,13.697,120.854,303.110,91
4872,1,13.904,121.682,306.440,92
4874,1,13.697,120.923,309.771,93
4876,1,13.697,120.923,313.102,94
4878,1,13.973,121.889,316.433,95
4880,1,14.042,122.441,319.764,96
4882,1,13.973,121.682,323.095,97
4884,1,13.973,122.234,326.426,98
4886,1,13.973,121.889,329.757,99
4888,1,13.835,121.613,333.087,100
4890,1,13.835,120.992,336.418,101
4892,1,13.835,120.854,339.749,102
4894,1,13.628,121.475,343.080,103
4896,1,13.766,121.130,346.411,104
4898,1,13.766,121.130,349.742,105
4900,1,13.766,120.716,353.073,106
4902,1,13.559,120.509,356.404,107
4904,1,13.559,120.509,359.734,108
4906,1,13.697,120.026,363.065,109
4908,1,13.697,120.026,366.396,110
4910,1,13.421,119.819,369.727,111
4912,1,13.352,119.888,373.058,112
4914,1,13.352,119.888,376.389,113
4916,1,13.628,119.612,379.720,114
4918,1,13.628,119.612,383.051,115
4920,1,13.628,119.612,386.381,116
4922,1,13.628,119.612,389.712,117
4924,1,13.628,119.957,393.043,118
4926,1,13.628,119.957,396.374,119
4928,1,13.628,119.957,399.705,120
4930,1,13.628,119.957,403.036,121
4932,1,13.628,119.957,406.367,122
4934,1,13.628,119.957,409.698,123
4938,1,13.628,119.957,413.028,124
4940,1,13.559,119.888,416.359,125
4942,1,13.559,119.888,419.690,126
4944,1,13.421,119.543,423.021,127
4946,1,13.421,119.543,426.352,128
4948,1,13.421,119.543,429.683,129
4950,1,13.421,119.543,433.014,130
4955,1,13.628,119.888,436.345,131
4957,1,13.628,119.888,439.675,132
4959,1,13.628,119.888,443.006,133
4961,1,13.628,119.888,446.337,134
4963,1,13.628,119.888,449.668,135
4965,1,13.628,119.888,452.999,136
4967,1,13.628,119.888,456.330,137
4969,1,13.628,119.888,459.661,138
4971,1,13.628,119.888,462.992,139
4973,1,13.766,120.095,466.322,140
4975,1,13.628,119.681,469.653,141
4977,1,13.628,119.957,472.984,142
4979,1,13.628,119.957,476.315,143
4981,1,13.628,119.957,479.646,144
4983,1,13.628,119.957,482.977,145
4985,1,13.628,119.957,486.308,146
4987,1,13.628,119.957,489.639,147
4989,1,13.628,119.612,492.969,148
4991,1,13.628,119.612,496.300,149
4993,1,13.697,119.819,499.631,150
4995,1,13.697,119.819,502.962,151
4997,1,13.697,119.819,506.293,152
4999,1,13.421,119.750,509.624,153
5001,1,13.559,119.543,512.955,154
5003,1,13.559,119.543,516.286,155
5005,1,13.559,119.543,519.616,156
5007,1,13.559,119.543,522.947,157
5009,1,13.559,119.888,526.278,158
5011,1,13.559,119.888,529.609,159
5013,1,13.559,119.888,532.940,160
5015,1,13.559,119.888,536.271,161
5017,1,13.559,119.888,539.602,162
5019,1,13.559,119.888,542.933,163
5021,1,13.559,119.888,546.263,164
5023,1,13.559,119.888,549.594,165
5025,1,13.559,119.888,552.925,166
5027,1,13.559,119.888,556.256,167
5029,1,13.559,119.888,559.587,168
5031,1,13.559,119.888,562.918,169
5033,1,13.559,119.888,566.249,170
5035,1,13.559,119.888,569.580,171
5037,1,13.559,119.888,572.910,172
5039,1,13.559,119.888,576.241,173
5041,1,13.628,120.302,579.572,174
5043,1,13.697,121.061,582.903,175
5045,1,13.697,120.785,586.234,176
5047,1,13.697,120.785,589.565,177
5049,1,13.697,120.785,592.896,178
5051,1,13.697,120.785,596.227,179
5053,1,13.697,120.785,599.557,180
5055,1,13.904,121.337,602.888,181
5057,1,13.904,121.820,606.219,182
5059,1,13.904,121.820,609.550,183
5061,1,13.628,120.992,612.881,184
5063,1,13.697,120.716,616.212,185
5065,1,13.697,120.509,619.543,186
5067,1,13.628,120.371,622.874,187
5069,1,13.559,120.026,626.204,188
5071,1,13.559,120.026,629.535,189
5073,1,13.559,120.026,632.866,190
5075,1,13.559,120.026,636.197,191
5077,1,13.559,120.026,639.528,192
5079,1,13.559,120.026,642.859,193
5081,1,13.490,119.681,646.190,194
5083,1,13.628,119.750,649.521,195
5085,1,13.628,120.164,652.851,196
5087,1,13.559,119.957,656.182,197
5089,1,13.559,119.957,659.513,198
5091,1,13.559,119.957,662.844,199
5094,2,143.779,43.830,0.000,0
5096,2,143.658,43.470,3.331,1
5098,2,143.348,42.849,6.662,2
5100,2,142.313,42.125,9.993,3
5102,2,141.795,41.711,13.323,4
5104,2,141.795,41.711,16.654,5
5106,2,140.760,41.504,19.985,6
5108,2,140.760,41.504,23.316,7
5110,2,140.450,41.400,26.647,8
5112,2,140.139,41.090,29.978,9
5114,2,139.518,40.883,33.309,10
5116,2,139.518,40.883,36.640,11
5118,2,139.518,40.883,39.970,12
5120,2,139.415,40.883,43.301,13
5122,2,140.760,40.779,46.632,14
5124,2,139.932,40.883,49.963,15
5126,2,139.932,40.883,53.294,16
5128,2,138.897,40.676,56.625,17
5130,2,138.483,40.365,59.956,18
5132,2,138.069,40.262,63.287,19
5134,2,137.552,40.262,66.617,20
5136,2,136.586,40.124,69.948,21
5138,2,135.965,40.193,73.279,22
5140,2,134.999,40.193,76.610,23
5142,2,135.482,40.193,79.941,24
5144,2,134.309,39.986,83.272,25
5146,2,133.481,39.986,86.603,26
5148,2,132.860,39.848,89.934,27
5150,2,132.860,39.848,93.264,28
5152,2,132.860,39.848,96.595,29
5154,2,132.860,39.848,99.926,30
5156,2,132.860,39.848,103.257,31
5158,2,132.860,39.848,106.588,32
5160,2,133.205,39.917,109.919,33
5162,2,133.343,40.055,113.250,34
5164,2,132.929,40.055,116.581,35
5166,2,132.584,39.848,119.911,36
5168,2,133.274,39.917,123.242,37
5170,2,133.136,39.503,126.573,38
5172,2,132.722,39.917,129.904,39
5174,2,132.308,40.124,133.235,40
5176,2,131.549,40.469,136.566,41
5178,2,131.411,40.952,139.897,42
5180,2,131.894,40.745,143.228,43
5182,2,131.273,40.676,146.558,44
5184,2,131.273,40.676,149.889,45
5186,2,130.928,40.814,153.220,46
5188,2,130.307,40.883,156.551,47
5190,2,129.824,40.607,159.882,48
5192,2,129.479,40.814,163.213,49
5194,2,129.410,40.745,166.544,50
5196,2,129.479,40.745,169.875,51
5198,2,129.548,40.538,173.205,52
5200,2,129.065,41.228,176.536,53
5205,2,129.341,41.021,179.867,54
5208,2,129.341,41.159,183.198,55
5210,2,129.341,41.159,186.529,56
5212,2,129.341,41.159,189.860,57
5214,2,129.134,41.435,193.191,58
5216,2,128.927,41.642,196.522,59
5218,2,128.720,41.780,199.852,60
5220,2,128.651,42.194,203.183,61
5222,2,128.651,42.194,206.514,62
5224,2,128.375,42.608,209.845,63
5226,2,128.375,42.401,213.176,64
5228,2,128.754,42.073,216.507,65
5230,2,128.754,42.073,219.838,66
5232,2,128.599,42.125,223.169,67
5234,2,128.599,42.021,226.499,68
5236,2,128.599,42.125,229.830,69
5238,2,128.806,42.073,233.161,70
5240,2,128.806,42.073,236.492,71
5242,2,128.806,42.073,239.823,72
5244,2,128.806,42.073,243.154,73
5246,2,128.754,42.021,246.485,74
5248,2,128.754,42.021,249.816,75
5250,2,128.702,41.762,253.146,76
5252,2,128.754,41.866,256.477,77
5254,2,128.754,41.969,259.808,78
5256,2,128.651,42.228,263.139,79
5258,2,128.495,42.021,266.470,80
5260,2,128.754,41.762,269.801,81
5262,2,128.754,41.762,273.132,82
5264,2,128.909,41.762,276.463,83
5266,2,128.651,41.969,279.793,84
5268,2,128.340,42.073,283.124,85
5270,2,128.444,42.125,286.455,86
5272,2,128.340,42.539,289.786,87
5274,2,128.340,42.539,293.117,88
5276,2,128.340,42.539,296.448,89
5278,2,128.340,42.539,299.779,90
5280,2,128.340,42.539,303.110,91
5282,2,128.340,42.539,306.440,92
5284,2,128.340,42.539,309.771,93
5286,2,128.702,42.125,313.102,94
5288,2,128.702,42.125,316.433,95
5290,2,129.272,41.711,319.764,96
5292,2,128.754,42.073,323.095,97
5294,2,128.754,42.073,326.426,98
5296,2,128.651,41.659,329.757,99
5298,2,128.909,41.659,333.087,100
5300,2,128.651,42.073,336.418,101
5302,2,128.651,42.176,339.749,102
5304,2,127.823,42.797,343.080,103
5306,2,127.823,42.797,346.411,104
5308,2,127.823,42.797,349.742,105
5310,2,127.667,43.211,353.073,106
5312,2,127.512,43.677,356.404,107
5314,2,127.512,44.039,359.734,108
5316,2,127.512,44.039,363.065,109
5318,2,127.357,44.298,366.396,110
5320,2,126.374,46.006,369.727,111
5322,2,126.218,46.265,373.058,112
5324,2,125.856,46.989,376.389,113
5326,2,125.856,46.989,379.720,114
5328,2,125.856,46.989,383.051,115
5330,2,125.546,47.144,386.381,116
5332,2,125.546,47.144,389.712,117
5334,2,125.339,46.937,393.043,118
5336,2,125.442,46.782,396.374,119
5338,2,125.494,46.886,399.705,120
5340,2,125.804,47.041,403.036,121
5342,2,125.804,47.041,406.367,122
5344,2,125.804,47.351,409.698,123
5346,2,125.753,47.144,413.028,124
5348,2,125.649,47.507,416.359,125
5350,2,125.649,47.507,419.690,126
5352,2,125.494,48.024,423.021,127
5354,2,125.494,48.386,426.352,128
5356,2,125.494,48.386,429.683,129
5358,2,125.494,48.179,433.014,130
5360,2,125.494,48.179,436.345,131
5362,2,125.494,48.179,439.675,132
5364,2,125.494,48.179,443.006,133
5366,2,125.494,48.179,446.337,134
5368,2,125.494,47.403,449.668,135
5370,2,125.494,47.403,452.999,136
5372,2,125.494,47.558,456.330,137
5374,2,125.390,47.507,459.661,138
5376,2,125.597,47.662,462.992,139
5378,2,125.494,47.248,466.322,140
5380,2,125.494,47.248,469.653,141
5382,2,125.494,47.248,472.984,142
5384,2,125.494,47.558,476.315,143
5386,2,125.494,47.765,479.646,144
5388,2,125.494,47.765,482.977,145
5390,2,125.494,47.765,486.308,146
5392,2,125.494,47.765,489.639,147
5394,2,125.494,47.765,492.969,148
5396,2,125.494,47.765,496.300,149
5398,2,125.494,47.765,499.631,150
5400,2,125.494,47.765,502.962,151
5402,2,125.494,47.507,506.293,152
5404,2,125.494,47.507,509.624,153
5406,2,125.183,47.300,512.955,154
5408,2,125.183,47.300,516.286,155
5410,2,125.235,47.610,519.616,156
5412,2,125.028,48.283,522.947,157
5414,2,125.028,48.283,526.278,158
5416,2,125.028,48.542,529.609,159
5418,2,125.028,48.956,532.940,160
5420,2,124.873,48.697,536.271,161
5422,2,125.028,49.007,539.602,162
5424,2,124.925,49.577,542.933,163
5426,2,124.718,49.887,546.263,164
5428,2,124.718,50.922,549.594,165
5430,2,124.666,50.870,552.925,166
5432,2,124.769,51.491,556.256,167
5434,2,124.769,51.957,559.587,168
5436,2,124.769,52.578,562.918,169
5438,2,124.769,52.733,566.249,170
5440,2,124.769,53.872,569.580,171
5442,2,124.873,55.010,572.910,172
5444,2,125.028,54.855,576.241,173
5446,2,125.028,55.373,579.572,174
5448,2,125.287,55.994,582.903,175
5450,2,125.287,55.994,586.234,176
5452,2,125.287,55.994,589.565,177
5454,2,125.494,56.873,592.896,178
5456,2,125.804,57.391,596.227,179
5458,2,125.908,57.546,599.557,180
5465,2,125.753,57.598,602.888,181
5467,2,125.753,57.391,606.219,182
5469,2,125.339,57.494,609.550,183
5473,2,124.821,57.443,612.881,184
5475,2,124.821,57.443,616.212,185
5477,2,124.821,57.443,619.543,186
5479,2,124.821,57.443,622.874,187
5481,2,124.821,57.443,626.204,188
5483,2,124.821,57.443,629.535,189
5485,2,124.821,57.443,632.866,190
5487,2,124.821,57.443,636.197,191
5489,2,124.821,57.443,639.528,192
5491,2,124.821,57.443,642.859,193
5495,2,124.821,57.443,646.190,194
5493,2,124.821,57.443,649.521,195
5498,2,124.200,56.873,652.851,196
5500,2,124.200,56.873,656.182,197
5502,2,124.200,56.615,659.513,198
5504,2,124.304,56.149,662.844,199
7568,3,87.251,86.216,0.000,0
7738,3,87.147,86.112,3.331,1
7742,3,87.147,86.112,6.662,2
7746,3,87.147,86.112,9.993,3
7748,3,86.837,86.009,13.323,4
7750,3,86.837,86.009,16.654,5
7752,3,86.837,86.009,19.985,6
7754,3,86.837,86.009,23.316,7
7756,3,86.837,86.009,26.647,8
7758,3,86.837,86.009,29.978,9
7760,3,86.940,86.112,33.309,10
7762,3,86.940,86.319,36.640,11
7764,3,86.837,85.905,39.970,12
7766,3,86.837,86.216,43.301,13
7768,3,86.837,86.009,46.632,14
7770,3,87.044,86.216,49.963,15
7772,3,87.044,86.216,53.294,16
7774,3,86.940,86.112,56.625,17
7776,3,87.044,86.319,59.956,18
7778,3,87.044,86.319,63.287,19
7780,3,86.733,86.112,66.617,20
7782,3,86.733,86.009,69.948,21
7784,3,86.837,86.009,73.279,22
7786,3,86.940,86.216,76.610,23
7788,3,87.251,86.423,79.941,24
7790,3,87.147,86.630,83.272,25
7792,3,87.147,86.630,86.603,26
7794,3,89.010,88.079,89.934,27
7796,3,88.596,87.975,93.264,28
7798,3,88.182,87.044,96.595,29
7800,3,87.768,86.837,99.926,30
7802,3,88.907,87.872,103.257,31
7804,3,88.389,87.665,106.588,32
7806,3,89.114,87.975,109.919,33
7808,3,88.596,87.768,113.250,34
7810,3,88.596,87.768,116.581,35
7812,3,88.596,87.768,119.911,36
7814,3,88.803,87.872,123.242,37
7816,3,88.596,87.665,126.573,38
7818,3,87.768,86.940,129.904,39
7820,3,87.458,86.526,133.235,40
7822,3,86.940,85.905,136.566,41
7824,3,86.940,85.905,139.897,42
7826,3,86.940,85.905,143.228,43
7828,3,86.940,85.905,146.558,44
7830,3,86.940,85.905,149.889,45
7832,3,86.940,85.905,153.220,46
7834,3,86.940,85.905,156.551,47
7836,3,86.940,85.905,159.882,48
7838,3,86.423,85.284,163.213,49
7840,3,86.423,85.284,166.544,50
7842,3,86.423,85.284,169.875,51
7846,3,86.423,85.284,173.205,52
7848,3,86.319,84.870,176.536,53
7850,3,86.216,84.353,179.867,54
7852,3,85.905,84.353,183.198,55
7854,3,85.905,84.353,186.529,56
7856,3,85.905,84.353,189.860,57
7858,3,85.802,83.732,193.191,58
7860,3,85.388,82.800,196.522,59
7862,3,85.388,82.386,199.852,60
7864,3,85.388,82.179,203.183,61
9867,3,85.388,81.662,206.514,62
10088,3,85.284,80.420,209.845,63
10091,3,85.181,80.109,213.176,64
10094,3,85.077,79.592,216.507,65
10096,3,85.181,78.867,219.838,66
10098,3,85.181,78.867,223.169,67
10100,3,85.181,78.867,226.499,68
10102,3,85.181,78.867,229.830,69
10104,3,85.181,78.557,233.161,70
10106,3,85.181,78.557,236.492,71
10108,3,85.181,78.557,239.823,72
10110,3,85.077,78.350,243.154,73
10112,3,85.284,79.074,246.485,74
10114,3,84.870,78.453,249.816,75
10116,3,84.870,78.453,253.146,76
10118,3,84.870,77.522,256.477,77
10120,3,84.560,77.004,259.808,78
10122,3,84.560,77.004,263.139,79
10124,3,84.456,76.280,266.470,80
10126,3,84.456,76.280,269.801,81
10128,3,84.456,76.280,273.132,82
10130,3,84.456,76.280,276.463,83
10132,3,84.456,76.280,279.793,84
10134,3,84.456,76.590,283.124,85
10136,3,84.456,76.383,286.455,86
10138,3,84.456,76.383,289.786,87
10140,3,84.353,76.487,293.117,88
10142,3,84.560,76.176,296.448,89
10144,3,84.560,76.176,299.779,90
10146,3,84.663,76.280,303.110,91
10148,3,84.663,76.280,306.440,92
10150,3,84.663,76.280,309.771,93
10152,3,84.663,76.280,313.102,94
10154,3,84.663,76.280,316.433,95
10156,3,84.870,76.176,319.764,96
10158,3,84.767,76.073,323.095,97
10160,3,84.767,75.969,326.426,98
10162,3,84.767,75.969,329.757,99
10164,3,84.767,76.280,333.087,100
10166,3,84.767,76.280,336.418,101
10168,3,84.767,76.280,339.749,102
10170,3,84.456,76.487,343.080,103
10172,3,84.663,76.487,346.411,104
10174,3,84.663,76.487,349.742,105
10176,3,84.767,76.176,353.073,106
10178,3,84.767,76.176,356.404,107
10180,3,84.663,76.176,359.734,108
10182,3,84.663,76.176,363.065,109
10184,3,84.663,76.176,366.396,110
10186,3,84.663,76.176,369.727,111
10188,3,84.663,76.176,373.058,112
10190,3,84.870,76.383,376.389,113
10192,3,84.870,76.383,379.720,114
10194,3,84.974,76.280,383.051,115
10196,3,84.974,76.280,386.381,116
10198,3,84.974,76.176,389.712,117
10200,3,84.974,76.280,393.043,118
10202,3,84.974,76.383,396.374,119
10204,3,84.870,75.866,399.705,120
10206,3,84.870,75.866,403.036,121
10208,3,84.870,75.866,406.367,122
10210,3,84.870,75.866,409.698,123
10212,3,84.974,75.555,413.028,124
10214,3,85.077,75.348,416.359,125
10216,3,85.388,75.141,419.690,126
10218,3,85.388,74.210,423.021,127
10220,3,85.698,73.382,426.352,128
10222,3,85.698,73.382,429.683,129
10224,3,86.423,72.450,433.014,130
10226,3,86.423,72.450,436.345,131
10228,3,86.630,71.622,439.675,132
