xHead	yHead	tHead	xTail	yTail	tTail	xBody	yBody	tBody	curvature	areaBody	perimeterBody	headMajorAxisLength	headMinorAxisLength	headExcentricity	tailMajorAxisLength	tailMinorAxisLength	tailExcentricity	bodyMajorAxisLength	bodyMinorAxisLength	bodyExcentricity	imageNumber	id
50.1573	226.067	3.74277	58.9303	219.263	3.80695	54.9275	222.377	3.79769	0.000260914	48.5	49.3553	5.6208	1.97588	0.936177	6.81434	1.956	0.957918	12.7107	1.80008	0.989921	2	8
291.621	223.561	5.12847	280.783	208.83	5.57406	286.316	216.347	5.34971	0.00313642	58.5	88.8112	10.1194	1.80616	0.983943	10.8519	1.74615	0.98697	20.9434	2.77328	0.991194	2	9
174.46	202.623	1.98897	175.089	209.525	1.62642	174.814	206.488	1.6714	0.004174	27.5	31.0711	3.32759	2.01205	0.796487	4.72394	1.78518	0.925846	8.03132	1.77472	0.97528	2	10
71.0547	205.754	3.28151	80.3714	204.561	3.23813	76.4035	205.07	3.264	0.000151273	36.5	43.5563	4.50448	1.94904	0.901543	6.47149	1.91978	0.954986	10.8649	1.74286	0.98705	2	11
259.056	201.986	0.602765	253.059	206.412	0.800822	256.41	203.949	0.642276	0.000609719	24.5	33.2132	4.58183	1.70207	0.92844	3.90915	1.69015	0.901703	8.56909	1.54912	0.983523	2	12
216.617	201.309	1.49208	215.54	210.631	1.50928	216.043	206.271	1.46586	0.000717441	49	42.4853	4.87957	2.32887	0.878758	5.76299	2.18262	0.925507	10.8059	2.10168	0.980904	2	13
96.3171	189.457	0.0393082	82.3552	189.604	6.27023	90.0923	189.523	0.0113644	0.00011317	37	58.1421	7.29537	1.97213	0.962769	7.61106	1.56925	0.978514	15.7088	1.5232	0.995288	2	15
118.533	200.827	3.74201	131.458	189.578	4.10921	125.13	195.094	3.89277	0.00294433	98	96.2254	10.5201	2.9275	0.960501	13.1727	2.68633	0.978985	20.7485	3.5596	0.985174	2	16
8.1308	194.958	4.28933	12.5037	185.761	4.26215	9.97059	191.088	4.2711	0.000169793	47.5	46.0416	6.48473	2.18215	0.941681	5.29801	1.98358	0.927267	11.6915	1.9351	0.986208	2	17
306.731	178.806	3.77235	311.968	174.254	3.92133	309.561	176.341	3.86332	0.000383296	27	32.6274	3.78181	1.86616	0.86977	4.48656	1.81439	0.914579	8.06129	1.6886	0.977815	2	18
48.3281	176.529	5.69616	36.27	171.91	0.16626	42.9027	174.449	5.93737	0.0012582	133.5	120.468	8.11586	5.52345	0.732678	8.81756	6.10204	0.721866	15.1811	6.19507	0.912947	2	19
226.15	168.973	1.15127	222.262	176.429	1.09633	224.056	173	1.0953	0.000219564	19.5	37.2132	4.17219	1.66413	0.917011	5.29508	1.42348	0.963188	9.65225	1.3079	0.990777	2	21
112.739	158.966	0.310666	106.341	160.833	0.353378	110.108	159.73	0.293727	0.000166614	22.5	30.7279	4.48081	1.81267	0.91452	3.176	1.74304	0.835942	7.66247	1.60288	0.977876	2	22
306.055	154.649	1.49498	306.107	161.043	1.66233	306.079	158.184	1.58377	0.00250223	23.5	28.2426	3.29904	1.65488	0.865085	4.17951	1.58755	0.925051	7.41119	1.61178	0.976065	2	23
34.5308	156.518	5.40773	28.4211	149.598	5.45342	31.8679	153.491	5.43234	0.000336792	36	41.1127	5.5365	1.88973	0.939946	5.10065	1.76533	0.938198	10.5876	1.64894	0.987798	2	24
295.831	147.159	1.18586	292.045	160.483	1.32458	293.942	153.814	1.28737	0.00160652	58	61.4558	7.18628	2.107	0.956052	7.80054	1.97299	0.967485	15.7218	1.94698	0.992302	2	25
132.818	140.723	4.08314	140.642	136.093	3.40223	136.663	138.442	3.63414	0.000562492	64	74.0833	5.02822	4.50161	0.445528	7.18163	3.31318	0.887223	10.8842	4.08896	0.92675	2	26
262.797	132.338	0.389287	254.161	135.175	0.303051	259.297	133.484	0.32986	0.000122274	44.5	42.3848	6.02264	2.17055	0.932799	4.68275	2.01554	0.90263	10.553	1.96034	0.982595	2	27
