,spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
1437,17119,7,58.47751058,49.78350901,177.457416,53,After_Contact,36.14552517900119,0.3827586896551734,0.4551724947526242,0.5947152381483706,0.0,10.417895739397816,0.0
1438,17122,7,58.13251052,50.2665091,180.8056692,54,After_Contact,33.75550227096116,-0.1034482938530746,0.1448276131934025,0.1779791758729371,0.0263258126040429,11.006372491002365,0.7466397000413194
1439,17125,7,57.92551048,50.19750909,184.1539223,55,After_Contact,35.897953043761234,-0.0620689775112434,-0.0206896581709155,0.0654264466750302,0.0034244960140619,11.045615783659256,0.2476470804035515
1440,17128,7,57.92551048,50.19750909,187.5021754,56,After_Contact,35.897953043761234,0.0,0.0,0.0,-0.0,11.045615783659256,0.0
1441,17131,7,57.92551048,50.19750909,190.8504286,57,After_Contact,35.897953043761234,0.0,0.0,0.0,0.0,11.045615783659256,0.0
1442,17134,7,57.78751046,50.37000912,194.1986817,58,After_Contact,35.35638907158119,-0.041379316341829,0.0517241469265373,0.06623922701991,0.0,11.263672529148414,0.0
1443,17137,7,57.75301045,50.3010091,197.5469348,59,After_Contact,36.252647744551226,-0.0103448305847082,-0.0206896611694144,0.0231317444031247,-0.0006420930569197,11.220828415767354,0.08983255867785186
1444,17143,7,57.06301033,49.50750896,200.895188,60,After_Contact,50.02027441563167,-0.2068965877061471,-0.2379310764617688,0.3153052412357008,0.0070630235020423,10.921523049802492,0.19599353084488239
1445,17146,7,57.06301033,49.30050892,204.2434411,61,After_Contact,52.29127226847179,0.0,-0.0620689775112455,0.0620689775112455,0.0147681386341319,10.752785002941623,0.32105160099964636
1446,17149,7,56.85601029,48.81750884,207.5916942,62,After_Contact,59.86602595257196,-0.0620689775112434,-0.1448276101949015,0.1575677462047915,0.0089893016801947,10.491116462286753,0.2269566469142362
1447,17152,7,56.71801027,48.81750884,210.9399474,63,After_Contact,61.20862839003199,-0.041379316341829,0.0,0.041379316341829,0.0025683718554516,10.576963177117698,0.18530932174822326
1448,17155,7,56.68351026,48.57600879,214.2882005,64,After_Contact,64.54132971345214,-0.0103448305847082,-0.0724138080959517,0.0731489926299989,0.0004280620172672,10.4117737395836,0.12626057993469963
1449,17158,7,56.85601029,49.02450887,217.6364536,65,After_Contact,57.39506614527194,0.0517241469265373,0.1344827826086942,0.144086800899511,-0.0102734879491291,10.654616032138115,0.2356070186216672
1450,17161,7,56.85601029,48.85200884,220.9847068,66,After_Contact,59.44824812667195,0.0,-0.0517241469265351,0.0517241469265351,-0.0069560072067413,10.518259978971052,0.1981210939219887
