 3.348 0.082 0.082 0.000
 6.697 0.210 -0.206 0.041
 10.045 0.074 -0.062 0.041
 13.393 0.149 -0.124 0.082
 16.741 0.041 -0.041 0.000
 20.090 0.029 -0.021 0.021
 23.438 0.000 0.000 0.000
 26.786 0.074 -0.062 0.041
 30.134 0.132 -0.103 0.082
 33.483 0.087 -0.062 0.062
 36.831 0.103 -0.082 0.062
 40.179 0.000 0.000 0.000
 43.527 0.000 0.000 0.000
 46.876 0.000 0.000 0.000
 50.224 0.041 0.000 0.041
 53.572 0.000 0.000 0.000
 56.920 0.000 0.000 0.000
 60.269 0.058 -0.041 0.041
 63.617 0.396 -0.309 0.247
 66.965 0.117 -0.082 0.082
 70.313 0.360 -0.185 0.309
 73.662 0.196 -0.062 0.185
 77.010 0.105 -0.021 0.103
 80.358 0.000 0.000 0.000
 83.706 0.000 0.000 0.000
 87.055 0.149 -0.124 0.082
 90.403 0.120 -0.062 0.103
 93.751 0.117 -0.082 0.082
 97.099 0.000 0.000 0.000
 100.448 0.150 -0.041 0.144
 103.796 0.248 -0.185 0.165
 107.144 0.177 -0.144 0.103
 110.492 0.120 -0.103 0.062
 113.841 0.190 -0.124 0.144
 117.189 0.105 -0.103 0.021
 120.537 0.111 -0.041 0.103
 123.885 0.130 -0.124 0.041
 127.234 0.161 -0.124 0.103
 130.582 0.190 -0.041 0.185
 133.930 0.190 -0.041 0.185
 137.278 0.103 -0.062 0.082
 140.627 0.203 -0.082 0.185
 143.975 0.041 0.000 -0.041
 147.323 0.132 0.103 -0.082
 150.671 0.105 -0.021 0.103
 154.020 0.175 -0.124 0.124
 157.368 0.146 -0.103 0.103
 160.716 0.176 -0.062 0.165
 164.064 0.062 0.000 0.062
 167.413 0.087 -0.062 0.062
 170.761 0.046 -0.021 0.041
 174.109 0.041 0.000 0.041
 177.457 0.065 -0.062 0.021
 180.806 0.117 -0.082 0.082
 184.154 0.062 -0.062 0.000
 187.502 0.184 -0.165 0.082
 190.850 0.149 -0.124 0.082
 194.199 0.000 0.000 0.000
 197.547 0.065 -0.062 -0.021
 200.895 0.111 0.041 -0.103
 204.243 0.248 0.021 -0.247
 207.592 0.087 -0.062 0.062
 210.940 0.105 -0.021 -0.103
 214.288 0.352 -0.124 -0.330
 217.636 0.021 -0.021 0.000
 220.985 0.222 0.082 0.206
 224.333 0.235 0.144 0.185
 227.681 0.021 -0.021 0.000
 231.029 0.000 0.000 0.000
 234.378 0.532 -0.309 -0.433
 237.726 0.062 0.000 0.062
 241.074 0.117 0.082 -0.082
 244.422 0.046 -0.041 0.021
 247.771 0.058 0.041 0.041
 251.119 0.065 0.021 0.062
 254.467 0.105 0.103 0.021
 257.815 0.149 0.124 0.082
 261.164 0.150 -0.144 0.041
 264.512 0.105 0.103 0.021
 267.860 0.046 -0.041 0.021
 271.209 0.170 0.041 -0.165
 274.557 0.111 0.103 -0.041
 277.905 0.021 0.000 0.021
 281.253 0.029 -0.021 -0.021
 284.602 0.000 0.000 0.000
 287.950 0.074 -0.062 0.041
 291.298 0.227 -0.227 0.000
 294.646 0.000 0.000 0.000
 297.995 0.130 -0.124 -0.041
 301.343 0.166 -0.144 -0.082
 304.691 0.125 0.124 -0.021
 308.039 0.023 0.021 -0.010
 311.388 0.102 -0.072 -0.072
 314.736 0.065 -0.021 -0.062
 318.084 0.042 -0.041 -0.010
 321.432 0.046 0.021 0.041
 324.781 0.138 0.124 0.062
 328.129 0.088 0.082 0.031
 331.477 0.010 0.000 0.010
 334.825 0.073 -0.052 -0.052
 338.174 0.060 -0.031 0.052
 341.522 0.010 -0.010 0.000
 344.870 0.078 0.072 0.031
 348.218 0.052 0.041 0.031
 351.567 0.000 0.000 0.000
 354.915 0.088 0.082 -0.031
 358.263 0.065 0.062 -0.021
 361.611 0.010 0.010 0.000
 364.960 0.010 0.000 0.010
 368.308 0.000 0.000 0.000
 371.656 0.078 0.072 -0.031
 375.004 0.010 0.010 0.000
 378.353 0.078 0.031 -0.072
 381.701 0.010 0.000 0.010
 385.049 0.000 0.000 0.000
 388.397 0.021 0.000 -0.021
 391.746 0.010 0.010 0.000
 395.094 0.093 0.093 -0.010
 398.442 0.063 0.010 -0.062
 401.790 0.000 0.000 0.000
 405.139 0.058 0.041 -0.041
 408.487 0.066 0.041 -0.052
 411.835 0.095 0.062 -0.072
 415.183 0.000 0.000 0.000
 418.532 0.000 0.000 0.000
 421.880 0.000 0.000 0.000
 425.228 0.000 0.000 0.000
 428.576 0.000 0.000 0.000
 431.925 0.000 0.000 0.000
 435.273 0.053 -0.010 -0.052
 438.621 0.000 0.000 0.000
 441.969 0.000 0.000 0.000
 445.318 0.041 0.000 -0.041
 448.666 0.010 0.010 0.000
 452.014 0.000 0.000 0.000
 455.362 0.000 0.000 0.000
 458.711 0.000 0.000 0.000
 462.059 0.000 0.000 0.000
 465.407 0.000 0.000 0.000
 468.755 0.000 0.000 0.000
 472.104 0.000 0.000 0.000
 475.452 0.000 0.000 0.000
 478.800 0.000 0.000 0.000
 482.148 0.000 0.000 0.000
 485.497 0.000 0.000 0.000
 488.845 0.000 0.000 0.000
 492.193 0.000 0.000 0.000
 495.541 0.000 0.000 0.000
 498.890 0.000 0.000 0.000
 502.238 0.063 0.062 -0.010
 505.586 0.088 0.031 -0.082
 508.934 0.021 0.000 -0.021
 512.283 0.000 0.000 0.000
 515.631 0.101 0.093 -0.041
 518.979 0.033 -0.031 -0.010
 522.327 0.000 0.000 0.000
 525.676 0.000 0.000 0.000
 529.024 0.000 0.000 0.000
 532.372 0.098 -0.031 0.093
 535.721 0.160 0.041 0.155
 539.069 0.108 0.031 0.103
 542.417 0.044 0.031 0.031
 545.765 0.015 -0.010 -0.010
 549.114 0.069 0.031 -0.062
 552.462 0.111 -0.062 -0.093
 555.810 0.021 0.000 -0.021
 559.158 0.000 0.000 0.000
 562.507 0.000 0.000 0.000
 565.855 0.052 -0.041 -0.031
 569.203 0.000 0.000 0.000
 572.551 0.000 0.000 0.000
 575.900 0.000 0.000 0.000
 579.248 0.000 0.000 0.000
 582.596 0.000 0.000 0.000
 585.944 0.042 -0.010 -0.041
 589.293 0.095 -0.021 0.093
 592.641 0.046 0.041 0.021
 595.989 0.063 0.062 0.010
 599.337 0.060 -0.031 -0.052
 602.686 0.000 0.000 0.000
 606.034 0.033 -0.031 0.010
 609.382 0.000 0.000 0.000
 612.730 0.085 -0.082 -0.021
 616.079 0.058 0.041 -0.041
 619.427 0.000 0.000 0.000
 622.775 0.000 0.000 0.000
 626.123 0.000 0.000 0.000
 629.472 0.000 0.000 0.000
 632.820 0.000 0.000 0.000
 636.168 0.083 0.072 0.041
 639.516 0.000 0.000 0.000
 642.865 0.075 0.021 0.072
 646.213 0.125 0.052 0.113
 649.561 0.000 0.000 0.000
 652.909 0.092 -0.041 -0.082
 656.258 0.031 0.000 -0.031
 659.606 0.052 0.000 -0.052
 662.954 0.046 0.041 0.021
 666.302 0.000 0.000 0.000
 669.651 0.031 0.000 -0.031
