#vx_post  vy_post  v_post
-8.68373 0.643513 8.70754
0 0 0
0 0 0
0 0 0
10.4307 0.887215 10.4683
4.57008 8.74594 9.86798
0 0 0
0 0 0
-7.55221 -3.91847 8.50825
0 0 0
0 0 0
2.96299 2.74598 4.03977
0 0 0
0 0 0
-1.92297 -1.90419 2.70624
1.92297 1.90419 2.70624
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-12.632 -5.83888 13.9162
0 0 0
0 0 0
-1.27144 0.886882 1.5502
0 0 0
-8.01831 4.40067 9.14654
0 0 0
0 0 0
0 0 0
0 0 0
0.0961413 -6.07907 6.07983
0.21388 -1.26146 1.27946
1.28083 2.09968 2.45951
0.582238 7.34774 7.37077
0 0 0
0 0 0
0 0 0
0 0 0
-7.403 4.40202 8.61291
0 0 0
0 0 0
0 0 0
0 0 0
6.00495 10.2486 11.8783
0 0 0
0 0 0
1.27144 -0.886882 1.5502
0 0 0
8.01831 -4.40067 9.14654
0 0 0
0 0 0
3.14233 -10.3656 10.8314
-3.14233 10.3656 10.8314
0 0 0
-9.85138 -2.17897 10.0895
0 0 0
-5.21635 -9.3189 10.6795
-6.37371 7.06217 9.51307
0 0 0
7.56632 2.93891 8.11704
0 0 0
-8.27261 -2.18182 8.55549
0 0 0
0 0 0
4.55066 -1.8645 4.91781
-0.527574 -0.662262 0.846715
-0.152259 -1.55415 1.56159
0.679833 2.21642 2.31833
0 0 0
5.30451 9.57904 10.9497
0 0 0
-8.3462 0.976885 8.40317
0 0 0
0 0 0
0 0 0
0 0 0
-0.250234 -3.18435 3.19417
9.85138 2.17897 10.0895
-13.7916 0.656875 13.8072
0 0 0
0 0 0
1.32328 -0.979812 1.64654
-1.32328 0.979812 1.64654
0 0 0
0 0 0
-6.15328 -0.0554735 6.15353
7.72821 -4.38268 8.88443
0 0 0
4.65319 -2.7153 5.38748
0 0 0
0.408658 8.28181 8.29189
0 0 0
0 0 0
-1.13812 -6.0205 6.12713
0 0 0
0 0 0
0 0 0
0 0 0
-5.86054 5.80712 8.25037
8.36756 -8.18246 11.7034
-9.14932 2.06954 9.38047
-4.98166 -5.81277 7.6554
0 0 0
-0.783764 -9.34874 9.38153
-7.1462 0.296165 7.15234
-1.85399 -9.14093 9.32705
0.606683 0.0892092 0.613207
-5.33857 10.3939 11.6847
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.81822 -3.23627 6.65771
0 0 0
0 0 0
0 0 0
-0.68909 -3.51034 3.57733
0 0 0
0.679495 -14.3489 14.365
5.0709 -6.8534 8.52544
-6.84732 -5.16413 8.57636
-2.11291 7.54846 7.8386
9.35517 6.67465 11.4922
0 0 0
0 0 0
0.513418 -4.39744 4.42731
0.191098 -1.23448 1.24919
0 0 0
0 0 0
-5.54728 -8.07204 9.7944
-2.07624 5.20556 5.60434
-4.04816 -3.052 5.06975
0 0 0
0 0 0
0.954341 2.45786 2.63664
3.56396 4.05309 5.39716
0 0 0
-7.35599 -8.09407 10.9373
-10.6464 -0.30224 10.6506
0 0 0
0 0 0
0 0 0
0 0 0
6.84732 5.16413 8.57636
-3.29923 -10.2617 10.7791
0 0 0
0.519932 0.550341 0.757102
0 0 0
0 0 0
0 0 0
7.34378 6.46811 9.78609
0 0 0
0 0 0
0 0 0
0 0 0
9.92878 3.05263 10.3875
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.1871 -3.96161 5.76422
4.1871 3.96161 5.76422
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.78362 -3.72007 4.64623
0 0 0
0 0 0
-6.5003 0.708466 6.53879
0 0 0
7.65863 -3.01544 8.23089
-1.19154 6.40517 6.51506
-1.6036 3.01733 3.41699
0 0 0
0 0 0
0 0 0
-4.48688 7.34564 8.60758
0 0 0
0 0 0
-5.98021 -5.45938 8.09739
0 0 0
0.718448 13.3073 13.3267
0 0 0
3.74101 -0.910337 3.85018
-12.754 -1.46132 12.8375
-0.296033 2.72893 2.74494
0 0 0
0 0 0
10.4355 9.90224 14.3859
0 0 0
-1.67884 -8.71733 8.87752
0 0 0
-9.49693 -9.26251 13.266
0 0 0
-2.90415 -4.90863 5.7034
-6.68033 -2.9598 7.30665
0 0 0
0 0 0
-5.38171 -10.704 11.9807
0 0 0
-2.11267 -12.1213 12.304
0 0 0
0 0 0
0 0 0
-7.06915 -12.5209 14.3786
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.446349 -0.685604 0.818096
8.73377 8.00983 11.8506
0 0 0
4.11111 -0.602953 4.15509
8.69026 -1.43251 8.80754
0 0 0
0 0 0
0 0 0
-3.56038 -10.0558 10.6675
0 0 0
2.91972 -14.1335 14.432
-1.71773 5.85851 6.10514
1.36746 1.93454 2.36905
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.2353 2.55271 4.94511
0 0 0
13.5709 1.29392 13.6325
0.446349 0.685604 0.818096
-2.77923 0.231264 2.78883
-3.54055 -3.61377 5.05913
0.643339 6.18173 6.21511
0 0 0
-5.88675 -1.07052 5.9833
3.20229 -8.20425 8.80707
0 0 0
0 0 0
0 0 0
2.5563 -5.14164 5.74205
-3.82125 11.6486 12.2593
0 0 0
5.78976 -2.29739 6.22891
0 0 0
-1.16046 4.41132 4.5614
-8.59511 0.111314 8.59583
5.54228 5.13848 7.55783
0 0 0
0 0 0
-1.00543 -0.655352 1.20016
-3.52236 -8.36586 9.07715
7.13099 -0.495151 7.14816
6.15809 10.5207 12.1905
0 0 0
-6.16982 -2.41329 6.625
0 0 0
2.52851 6.33549 6.82143
1.34619 -1.70019 2.16861
0 0 0
-5.49256 -13.6083 14.6749
0 0 0
2.91302 0.00854669 2.91303
0 0 0
0 0 0
2.21026 6.9078 7.25279
0.0935724 7.97605 7.9766
-6.43775 -2.93648 7.07584
-2.15729 0.103687 2.15978
8.59511 -0.111314 8.59583
0 0 0
14.0792 6.78089 15.6271
0 0 0
0 0 0
0 0 0
0 0 0
-0.140795 0.23456 0.273571
-8.78844 -3.13315 9.33024
-2.75514 1.61586 3.19402
0 0 0
-6.79745 1.03946 6.87647
4.54056 2.77071 5.31916
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.94505 1.57585 7.12159
-7.18697 -0.0308753 7.18704
0 0 0
7.87344 5.61332 9.66957
0 0 0
0 0 0
0 0 0
0.706268 -6.82658 6.86301
-0.209005 3.57329 3.5794
0 0 0
-1.84698 -3.4736 3.93411
0 0 0
0.140795 -0.23456 0.273571
11.0014 -2.73362 11.336
0 0 0
1.33646 -0.183109 1.34894
2.20649 6.27769 6.65418
7.47597 5.40943 9.22779
-0.0998281 -0.169637 0.196831
0 0 0
0 0 0
0 0 0
0 0 0
-5.41927 -0.862801 5.48753
0 0 0
0 0 0
0 0 0
-9.27154 -9.28726 13.1231
2.88055 -5.58808 6.28683
0 0 0
0 0 0
-5.30348 -3.32277 6.25841
0 0 0
-2.25066 -8.3149 8.61412
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.69748 -3.6817 4.05417
0 0 0
0 0 0
0 0 0
8.32087 -2.25073 8.6199
0 0 0
0 0 0
-10.3548 1.4502 10.4558
0 0 0
0 0 0
1.72031 -0.888605 1.93626
4.15889 -3.62366 5.51609
0 0 0
-6.46654 -4.81823 8.06421
0 0 0
0 0 0
0.908914 -2.78293 2.9276
0 0 0
0 0 0
-2.96632 -8.49904 9.00182
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
6.19992 2.88475 6.83819
0 0 0
0 0 0
0 0 0
0 0 0
3.20458 -5.32602 6.21577
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.05035 -7.43814 7.71556
-0.940025 2.47039 2.64319
0 0 0
0 0 0
-6.5181 2.42372 6.95413
0 0 0
0 0 0
-8.80632 3.79402 9.58884
10.0935 7.96295 12.8564
8.19761 4.07219 9.15334
2.94988 10.9093 11.3011
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.46842 -1.02797 2.67392
-4.784 -6.12745 7.77382
0 0 0
-7.52777 -3.5755 8.33376
0 0 0
-11.3308 -8.7836 14.3366
0 0 0
1.628 5.46094 5.69844
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.40084 2.5311 5.96452
1.64317 -10.1199 10.2524
14.9574 5.78517 16.0372
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.29349 -1.23971 5.43672
3.72464 -4.66537 5.9698
0 0 0
0 0 0
1.1389 2.14326 2.42707
-3.59604 -12.4089 12.9194
-3.83462 8.77517 9.57642
0 0 0
0 0 0
0 0 0
0 0 0
3.08134 3.29223 4.50926
0.0955176 -0.820425 0.825966
0 0 0
0 0 0
-2.72467 1.38667 3.05724
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-9.41102 1.22147 9.48996
2.79032 -4.23523 5.07179
-6.53198 -9.31796 11.3794
0 0 0
-8.2364 -5.66156 9.99458
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.59287 -3.16444 7.31298
0 0 0
7.60204 -4.81411 8.99814
8.21505 -4.18517 9.21969
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.805573 -5.25679 5.31815
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.7423 -4.9638 6.21644
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.561 -0.494885 4.58777
0 0 0
0 0 0
0 0 0
9.54579 -3.01557 10.0108
6.62218 -2.9858 7.26418
-0.579258 3.11057 3.16405
-0.860737 0.326608 0.92062
0 0 0
4.35018 -8.07581 9.17294
0 0 0
0 0 0
0 0 0
-0.977336 -1.68854 1.95099
0 0 0
5.38559 -6.91435 8.76429
0 0 0
0 0 0
0 0 0
-6.70023 -9.82746 11.8942
2.6517 -0.413852 2.6838
6.22856 -6.25439 8.8268
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.02941 7.2284 8.80595
0 0 0
0 0 0
-3.34612 -3.579 4.89956
-5.22757 -6.86837 8.63145
0 0 0
0 0 0
0 0 0
-2.29592 -7.29988 7.65241
1.52074 -2.18406 2.66135
0 0 0
-0.385507 12.2708 12.2768
-13.8447 -4.21055 14.4708
0 0 0
0 0 0
0 0 0
0 0 0
1.69307 1.54936 2.295
0 0 0
0 0 0
0 0 0
0.267843 -2.70829 2.72151
0 0 0
0 0 0
-0.379504 12.3386 12.3444
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.34183 3.79893 4.02894
9.24015 -3.58195 9.91014
0 0 0
-5.52546 -3.91344 6.77095
1.58642 -6.01203 6.21781
7.23494 -2.68213 7.71609
0 0 0
0 0 0
0 0 0
4.0581 0.0804015 4.05889
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.88463 5.79971 9.00193
2.52954 2.20639 3.35659
0 0 0
3.88636 4.25825 5.76511
0 0 0
0 0 0
2.25178 1.41797 2.66104
0 0 0
-1.55086 2.93797 3.32218
1.94274 1.40007 2.39467
5.4262 3.64314 6.53576
0 0 0
0 0 0
0 0 0
0 0 0
6.85828 -3.57964 7.73627
0 0 0
0 0 0
0 0 0
0 0 0
-5.51321 -9.28313 10.7968
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.86033 0.0847608 1.86226
0 0 0
-4.56052 7.80214 9.03725
1.77136 -9.70532 9.86564
0 0 0
-6.8061 -2.54042 7.26476
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.0124846 3.50333 3.50335
-2.92219 -10.0262 10.4434
1.80905 -7.9567 8.15976
0 0 0
-8.8128 3.6964 9.55661
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
10.1087 0.438343 10.1182
0 0 0
-6.45929 3.65667 7.42251
0.415378 2.64824 2.68062
0 0 0
2.4993 -9.77789 10.0923
0 0 0
0 0 0
9.79241 9.55756 13.6835
0 0 0
0 0 0
0 0 0
2.92722 -0.702999 3.01045
0 0 0
0 0 0
-5.26704 -1.51941 5.48182
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.62396 -8.71675 10.3736
-2.23623 6.89021 7.24401
-10.9582 -10.3231 15.0548
0 0 0
0 0 0
0 0 0
0 0 0
-1.86399 2.57013 3.1749
-0.43724 0.857667 0.962689
0 0 0
5.12751 -6.87086 8.57322
0 0 0
0 0 0
0 0 0
-0.928316 11.3868 11.4246
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
3.84106 -6.07426 7.18682
-13.4162 -2.45998 13.6399
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
3.60774 -0.246176 3.61613
-1.79156 2.57767 3.13912
0 0 0
3.90065 0.610518 3.94813
0 0 0
-2.31741 -4.25875 4.84844
0 0 0
0 0 0
0 0 0
10.447 0.72678 10.4723
-1.10847 5.7082 5.81483
-2.4637 2.52973 3.5312
0 0 0
-3.35832 -16.0847 16.4315
0 0 0
0 0 0
0 0 0
-3.40562 -2.44437 4.19204
0 0 0
0 0 0
0 0 0
0 0 0
1.67354 -2.01522 2.61951
0 0 0
3.72002 -8.67338 9.43749
10.385 8.86237 13.6525
0 0 0
0 0 0
-9.32052 1.24254 9.40298
0 0 0
0 0 0
0 0 0
2.48276 10.3826 10.6754
0 0 0
-6.03755 5.64707 8.26689
0 0 0
-2.05096 2.16236 2.98031
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.949 1.86729 2.69914
0 0 0
0 0 0
0 0 0
6.95277 -3.87438 7.95939
0 0 0
-7.77685 2.46055 8.15682
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.637689 7.54229 7.5692
-1.12393 1.91404 2.21963
0 0 0
-7.81007 -1.53426 7.95934
-1.40353 2.05826 2.49125
-3.14436 -1.24806 3.38299
11.676 0.0107118 11.676
9.79388 5.72731 11.3456
0 0 0
0 0 0
4.15994 5.56226 6.94578
0 0 0
0 0 0
4.34305 -8.24684 9.32054
0 0 0
-0.456299 7.59106 7.60476
0 0 0
0 0 0
0.67721 -11.3439 11.3641
0 0 0
0 0 0
0 0 0
3.60854 -1.93748 4.09577
0 0 0
0 0 0
-1.37793 2.22916 2.62065
0 0 0
0 0 0
1.90063 12.4435 12.5878
4.65437 4.63274 6.567
-3.99134 -3.28556 5.16969
6.44585 10.9002 12.6634
-1.22032 -9.55564 9.63324
-9.35071 1.31007 9.44203
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.37933 -0.89153 1.64237
0 0 0
-9.99195 -1.32473 10.0794
0 0 0
0 0 0
0 0 0
2.81603 2.11024 3.51897
0 0 0
8.41673 4.43845 9.51531
1.9087 -5.94031 6.23943
-1.28593 0.180274 1.2985
-9.38334 -11.6452 14.9552
9.0852 -1.92794 9.28751
3.17679 4.73648 5.70318
10.0625 14.5734 17.7098
0 0 0
7.48408 2.62053 7.92961
0 0 0
2.59935 -6.69082 7.178
0 0 0
0 0 0
-7.06628 -1.29956 7.18479
0 0 0
0 0 0
-8.44467 2.1356 8.71052
0 0 0
0 0 0
2.58781 6.62153 7.10925
6.0766 -1.40937 6.2379
0 0 0
0 0 0
0 0 0
3.449 -0.837617 3.54925
0 0 0
0 0 0
0 0 0
0 0 0
3.76768 -0.562983 3.80951
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
8.52266 -3.97758 9.40515
3.09442 0.17351 3.09928
0 0 0
0 0 0
-2.2729 -3.16968 3.90038
0 0 0
0 0 0
0 0 0
0 0 0
3.99072 -8.30128 9.2107
0 0 0
0 0 0
1.66523 -6.13169 6.35378
6.746 -5.69112 8.82594
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.41987 -2.283 4.97467
-1.06896 -4.77785 4.89597
0 0 0
0 0 0
0 0 0
4.94563 -7.71214 9.16168
0 0 0
0 0 0
0 0 0
-0.166868 8.68778 8.68939
0 0 0
0 0 0
6.21075 2.16575 6.57753
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
3.09219 -9.41772 9.91238
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.52155 -3.91295 4.65504
0 0 0
1.90194 -0.00911796 1.90196
0 0 0
0 0 0
-14.2092 -3.56101 14.6486
0 0 0
0 0 0
6.20924 2.12816 6.56382
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.80733 6.82064 8.95802
0 0 0
0 0 0
-2.00403 2.23916 3.00499
-1.78751 0.202249 1.79891
0 0 0
0 0 0
0 0 0
9.79387 -2.44354 10.0941
3.10655 -7.38124 8.00833
-0.996098 0.184647 1.01307
0 0 0
0 0 0
-3.415 8.14462 8.8316
0 0 0
-12.9082 -0.249814 12.9106
0 0 0
0 0 0
0 0 0
-0.58193 -9.92545 9.94249
5.43341 -7.20324 9.02267
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.473493 3.06502 3.10138
0 0 0
-5.98622 2.03627 6.32308
0 0 0
1.90341 2.61444 3.23392
-1.76464 0.486918 1.83058
0 0 0
-9.1823 -1.27435 9.27031
0 0 0
-8.5557 -6.91598 11.0014
0 0 0
0 0 0
-0.161374 0.325156 0.362998
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.66189 -2.24587 2.79389
8.35239 -3.94115 9.23554
0 0 0
0 0 0
-0.361739 -3.61029 3.62837
0 0 0
0 0 0
0 0 0
-3.34756 -2.91828 4.44101
0 0 0
0 0 0
-5.48959 -4.32274 6.98725
0 0 0
0 0 0
0 0 0
0.161374 -0.325156 0.362998
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.72146 6.17924 6.75198
0 0 0
-10.545 1.21462 10.6147
0 0 0
0 0 0
0.770473 -1.22425 1.44652
0 0 0
0 0 0
0 0 0
0.807649 4.03873 4.1187
0 0 0
0 0 0
0 0 0
0 0 0
4.24272 -8.28374 9.30704
7.47064 -4.98886 8.98327
0 0 0
0 0 0
2.31584 2.36468 3.3098
0 0 0
0 0 0
2.11447 -2.30172 3.12552
0 0 0
0 0 0
-3.12012 8.84323 9.37752
-9.43011 2.97058 9.88692
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.502839 1.81733 1.88561
-4.4831 -3.78423 5.86674
0 0 0
0 0 0
-2.30327 -5.42057 5.88962
0 0 0
-3.24445 -2.0721 3.84968
0.871063 -4.89159 4.96854
0 0 0
0 0 0
0 0 0
0 0 0
-0.224812 0.148552 0.269458
-7.87587 4.75576 9.20036
7.69011 -4.99579 9.17037
0 0 0
0 0 0
-2.71316 -6.70576 7.23384
0.454805 2.88338 2.91902
0 0 0
6.27916 -6.21756 8.83662
0 0 0
0 0 0
-0.522317 2.9033 2.94991
0 0 0
0 0 0
0 0 0
0 0 0
-6.75872 -6.53754 9.40318
0 0 0
0 0 0
0 0 0
1.35116 -3.11566 3.39603
10.4775 -2.11897 10.6896
0 0 0
4.53862 5.73164 7.311
2.41709 0.615307 2.49418
0 0 0
-2.78399 -2.11404 3.49567
0 0 0
-5.24633 -6.97597 8.72858
-4.35853 -4.9284 6.5792
-0.0449178 -0.143351 0.150224
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.777967 -10.3707 10.3998
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-7.25618 -1.76782 7.46843
0 0 0
-8.95643 -0.927504 9.00433
-9.21064 3.33706 9.79653
0 0 0
-2.22318 -2.04674 3.02187
0 0 0
4.76242 -7.07093 8.52518
0 0 0
0 0 0
3.09078 -5.18929 6.04
0 0 0
-15.0881 -5.36764 16.0145
0 0 0
-5.25523 -8.88079 10.3192
1.60357 -2.98675 3.39
3.19213 5.80847 6.62782
0 0 0
0 0 0
0 0 0
1.45043 -2.69834 3.06346
0 0 0
0 0 0
0 0 0
-5.98361 6.78396 9.04576
-0.0137612 -5.48525 5.48527
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.66133 2.03855 2.62977
-0.757973 6.78416 6.82637
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
13.6285 1.43576 13.7039
-3.71841 -1.86437 4.15962
0 0 0
0 0 0
0 0 0
1.76187 -0.650114 1.87799
-1.76187 0.650114 1.87799
0 0 0
-5.61985 6.70155 8.74605
-9.24015 3.3642 9.83353
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.02149 -3.08608 3.25075
2.5914 4.97672 5.61098
1.21955 -3.23527 3.4575
-7.60605 -10.6387 13.078
0 0 0
0 0 0
0 0 0
0 0 0
-6.84464 -2.37925 7.24638
0 0 0
-11.5242 -2.4406 11.7798
-4.16735 -3.2423 5.28009
0 0 0
0 0 0
-7.87472 2.36803 8.22306
0 0 0
0 0 0
0 0 0
-5.32638 -1.08494 5.43575
0 0 0
0 0 0
0 0 0
-0.869347 -2.37009 2.52449
1.74834 -4.24583 4.59171
0 0 0
0 0 0
1.55805 -1.92059 2.47309
-1.0837 2.82645 3.02708
-15.0876 -3.24226 15.432
0 0 0
0 0 0
0.271963 1.23298 1.26261
3.79353 10.6482 11.3038
-1.67758 1.57452 2.30074
0 0 0
5.65634 12.5807 13.7938
0 0 0
0 0 0
3.99633 -5.76545 7.01506
8.41373 6.20621 10.455
0 0 0
-1.99883 1.95441 2.79554
0 0 0
4.07648 -0.243982 4.08378
0 0 0
-3.94491 8.61576 9.47595
0 0 0
0 0 0
0 0 0
4.03985 3.37581 5.26465
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.40976 -6.34293 6.78526
2.38412 6.28169 6.7189
0 0 0
-8.41768 -0.790571 8.45472
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.13042 -2.28519 2.5495
2.648 4.27215 5.02625
-2.6939 -1.3246 3.00195
0 0 0
-2.76843 -1.65789 3.22689
-7.21269 5.41111 9.01682
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
9.50803 5.16582 10.8207
-0.679629 3.62038 3.68362
0 0 0
-0.934179 0.572251 1.09552
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.0175248 -3.91791 3.91795
3.34162 -0.874148 3.45407
2.8139 -2.66995 3.87901
-3.81053 -8.80252 9.59189
0 0 0
0 0 0
6.48076 -5.13507 8.26856
0 0 0
-0.158039 -4.41468 4.41751
-11.3097 -5.5119 12.5814
3.4135 -9.31151 9.91747
1.81385 -2.05735 2.74276
0 0 0
6.38125 6.35465 9.00566
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
3.33537 -0.454279 3.36617
6.11033 7.53428 9.70059
0 0 0
0 0 0
-6.06694 -2.24826 6.47011
0.135483 -9.99749 9.99841
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.36368 5.28271 8.27064
0 0 0
1.66826 5.94561 6.17522
0 0 0
0 0 0
0 0 0
0 0 0
0.0702634 -3.238 3.23877
0 0 0
-3.64951 9.06696 9.77388
0 0 0
0 0 0
0 0 0
-6.46806 -3.12272 7.18242
0 0 0
0 0 0
0 0 0
0 0 0
-2.77203 -7.1329 7.65261
9.33315 1.55131 9.4612
0 0 0
5.55035 -5.83425 8.05263
0 0 0
0 0 0
-9.04351 -6.05325 10.8824
3.69587 1.60089 4.02769
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.73145 2.96405 4.03068
0 0 0
0 0 0
6.0504 -0.856372 6.1107
9.92103 -0.383277 9.92843
0 0 0
-1.39772 -4.81697 5.01566
0 0 0
0 0 0
0 0 0
7.30254 2.42589 7.69493
0 0 0
0 0 0
11.8205 -0.53713 11.8327
0 0 0
0 0 0
0 0 0
1.61539 -1.87949 2.4783
-13.8569 -10.978 17.6786
0 0 0
0 0 0
0 0 0
0 0 0
-5.23084 6.0215 7.97622
0 0 0
-2.41758 -2.21513 3.27895
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-14.1139 -7.93939 16.1937
0 0 0
0 0 0
3.77643 6.46546 7.48756
0 0 0
-3.17291 6.6463 7.36483
2.39702 5.95625 6.42049
-3.16108 -4.75871 5.71294
-3.20683 -2.78683 4.24855
0 0 0
6.20548 -6.48696 8.97712
0 0 0
0 0 0
0 0 0
0 0 0
0.483407 -3.4687 3.50222
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
7.24329 -5.13312 8.87774
0 0 0
1.56381 1.44205 2.12721
0 0 0
