Spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Info,Obs,vx,vy,speed
2107,0,32.94283627,33.28616963,53.35300503,16,Isolated,No obs,0.0051474272863573,-0.0205897061469262,0.0212233834928624
2109,0,32.94283627,33.26900296,56.68756784,17,Isolated,No obs,0.0,-0.0051474272863573,0.0051474272863573
2111,0,32.90850293,33.3033363,60.02213065,18,Isolated,No obs,-0.0102948545727146,0.0102948545727125,0.0145591229593902
2113,0,32.9256696,33.21750296,63.35669347,19,Isolated,No obs,0.0051474272863573,-0.0257371334332835,0.0262468292376617
2117,0,32.89133626,32.99433627,66.69125628,20,Isolated,No obs,-0.0102948545727125,-0.0669165487256369,0.0677038294635085
2121,0,32.94283627,32.94283627,70.0258191,21,Isolated,No obs,0.0154422818590698,-0.0154422788605688,0.0218386823188243
2125,0,32.90850293,32.85700292,73.36038191,22,Isolated,No obs,-0.0102948545727146,-0.0257371364317845,0.0277197442697734
2127,0,32.9256696,32.68533624,76.69494472,23,Isolated,No obs,0.0051474272863573,-0.0514742668665671,0.0517309980294108
2129,0,32.9771696,32.80550292,80.02950754,24,Isolated,No obs,0.015442278860571,0.0360319880059982,0.0392016343546036
2131,0,32.75400292,33.11450295,83.36407035,25,Isolated,No obs,-0.0669165457271381,0.0926536821589205,0.1142914209801349
2133,0,32.68533624,33.21750296,86.69863317,26,Isolated,No obs,-0.0205897091454272,0.0308845607196387,0.0371186235404593
2135,0,32.63383624,33.66383633,90.03319598,27,Isolated,No obs,-0.0154422788605688,0.1338330944527751,0.1347210493843222
2137,0,32.44500289,33.86983635,93.36775879,28,Isolated,No obs,-0.0566216941529244,0.0617691214392796,0.083794036853035
2139,0,32.46216956,33.81833634,96.70232161,29,Isolated,No obs,0.0051474272863573,-0.0154422818590698,0.0162775943149869
2141,0,32.70250291,33.66383633,100.0368844,30,Isolated,No obs,0.0720639730134933,-0.0463268395802097,0.0856702531336285
2145,0,32.80550292,33.59516966,103.3714472,31,Isolated,No obs,0.0308845607196408,-0.0205897061469262,0.0371186218771919
2147,0,32.66816957,33.681003,106.7060101,32,Isolated,No obs,-0.0411794152923534,0.0257371334332814,0.0485607277661964
2149,0,32.58233623,33.76683634,110.0405729,33,Isolated,No obs,-0.0257371334332835,0.0257371334332835,0.0363978031579556
2151,0,32.61666957,33.71533633,113.3751357,34,Isolated,No obs,0.0102948545727125,-0.0154422818590698,0.0185593130176808
2153,0,32.44500289,33.80116967,116.7096985,35,Isolated,No obs,-0.0514742668665671,0.0257371334332835,0.0575499799028045
2155,0,32.58233623,33.732503,120.0442613,36,Isolated,No obs,0.0411794122938545,-0.0205897061469262,0.0460399825812741
2161,0,32.5995029,33.80116967,123.3788241,37,Isolated,No obs,0.0051474272863552,0.0205897061469262,0.0212233834928619
2163,0,32.51366956,33.81833634,126.7133869,38,Isolated,No obs,-0.0257371334332835,0.0051474272863573,0.0262468292376617
2165,0,32.42783622,33.86983635,130.0479497,39,Isolated,No obs,-0.0257371334332814,0.0154422818590698,0.0300143983177656
2167,0,32.47933622,33.83550301,133.3825126,40,Isolated,No obs,0.0154422788605688,-0.0102948545727146,0.0185593105227785
2171,0,32.47933622,33.81833634,136.7170754,41,Isolated,No obs,0.0,-0.0051474272863552,0.0051474272863552
2173,0,32.47933622,33.76683634,140.0516382,42,Isolated,No obs,0.0,-0.015442278860571,0.015442278860571
2175,0,32.53083623,33.80116967,143.386201,43,Isolated,No obs,0.0154422818590698,0.0102948515742136,0.0185593113544131
2177,0,32.46216956,33.83550301,146.7207638,44,Isolated,No obs,-0.0205897061469262,0.0102948545727125,0.0230199919611209
2179,0,32.46216956,33.86983635,150.0553266,45,Isolated,No obs,0.0,0.0102948545727146,0.0102948545727146
2181,0,32.47933622,33.88700302,153.3898894,46,Isolated,No obs,0.0051474242878563,0.0051474272863573,0.0072795593594358
2185,0,32.42783622,33.93850302,156.7244523,47,Isolated,No obs,-0.0154422788605688,0.0154422788605688,0.0218386801985638
2187,0,32.35916955,34.02433636,160.0590151,48,Isolated,No obs,-0.0205897061469283,0.0257371334332835,0.0329596122031115
2189,0,32.35916955,34.21316971,163.3935779,49,Isolated,No obs,0.0,0.0566216941529244,0.0566216941529244
2191,0,32.30766954,34.38483639,166.7281407,50,Isolated,No obs,-0.0154422818590698,0.0514742668665649,0.0537407128578074
2193,0,32.2218362,34.50500307,170.0627035,51,Isolated,No obs,-0.0257371334332835,0.0360319880059982,0.0442798396228694
2199,0,32.23900287,34.50500307,173.3972663,52,Isolated,No obs,0.0051474272863573,0.0,0.0051474272863573
2201,0,32.23900287,34.52216974,176.7318291,53,Isolated,No obs,0.0,0.0051474272863573,0.0051474272863573
2203,0,32.20466953,34.53933641,180.066392,54,Isolated,No obs,-0.0102948545727146,0.0051474272863552,0.0115099973215313
2205,0,32.23900287,34.4878364,183.4009548,55,Isolated,No obs,0.0102948545727146,-0.0154422818590698,0.018559313017682
2207,0,32.23900287,34.45350307,186.7355176,56,Isolated,No obs,0.0,-0.0102948515742136,0.0102948515742136
2209,0,32.42783622,34.33333639,190.0700804,57,Isolated,No obs,0.0566216941529244,-0.036031988005996,0.0671142340223857
2211,0,32.78833625,33.95566969,193.4046432,58,Isolated,No obs,0.1080959610194894,-0.1132433883058467,0.156552872166932
2215,0,32.75400292,33.97283636,196.739206,59,Isolated,No obs,-0.0102948515742136,0.0051474272863573,0.0115099946395915
2219,0,32.77116958,34.0586697,200.0737688,60,Isolated,No obs,0.0051474242878563,0.0257371334332835,0.0262468286496074
2223,0,32.89133626,34.59083641,203.4083317,61,Isolated,No obs,0.0360319880059982,0.1595702278860565,0.163587780067071
2227,0,32.80550292,34.47066973,206.7428945,62,Isolated,No obs,-0.0257371334332835,-0.0360319880059982,0.0442798396228694
2231,0,32.94283627,34.45350307,210.0774573,63,Isolated,No obs,0.0411794152923534,-0.0051474242878563,0.0414998821759691
2235,0,32.82266959,35.07150312,213.4120201,64,Isolated,No obs,-0.0360319880059982,0.1853073613193422,0.188777970957423
2239,0,32.75400292,35.05433645,216.7465829,65,Isolated,No obs,-0.0205897061469262,-0.0051474272863573,0.0212233834928624
2243,0,32.68533624,35.15733646,220.0811457,66,Isolated,No obs,-0.0205897091454272,0.0308845607196408,0.0371186235404611
2247,0,32.73683625,35.14016979,223.4157085,67,Isolated,No obs,0.015442281859072,-0.0051474272863573,0.0162775943149889
2249,0,32.68533624,35.36333648,226.7502714,68,Isolated,No obs,-0.015442281859072,0.0669165487256369,0.0686752398056648
2251,0,32.5995029,35.74100318,230.0848342,69,Isolated,No obs,-0.0257371334332835,0.1132433883058467,0.1161312405528823
2255,0,32.56516956,35.84400319,233.419397,70,Isolated,No obs,-0.0102948545727125,0.0308845607196408,0.0325551857853474
2257,0,32.5480029,35.91266986,236.7539598,71,Isolated,No obs,-0.0051474242878563,0.0205897061469262,0.0212233827656192
2261,0,32.46216956,36.20450322,240.0885226,72,Isolated,No obs,-0.0257371334332835,0.0875062548725632,0.0912126344273896
2265,0,32.1703362,37.06283663,243.4230854,73,Isolated,No obs,-0.0875062548725632,0.2573713373313344,0.2718406701020682
2269,0,31.89566951,38.52200343,246.7576482,74,Isolated,No obs,-0.0823588275862069,0.4375312743628181,0.4452152204573943
2273,0,31.87850284,38.5391701,250.0922111,75,Isolated,No obs,-0.0051474272863573,0.0051474272863573,0.0072795614796958
2277,0,31.87850284,38.55633676,253.4267739,76,Isolated,No obs,0.0,0.0051474242878563,0.0051474242878563
2279,0,32.18750286,39.26017016,256.7613367,77,Isolated,No obs,0.0926536791604206,0.2110444977511246,0.230487492704022
2283,0,32.2218362,39.36317017,260.0958995,78,Isolated,No obs,0.0102948545727125,0.0308845607196387,0.0325551857853453
2285,0,32.32483621,39.56917019,263.4304623,79,Isolated,No obs,0.0308845607196408,0.0617691214392817,0.0690599772243368
2287,0,32.47933622,40.03267023,266.7650251,80,Isolated,No obs,0.0463268395802097,0.1389805217391303,0.1464983327153294
2289,0,32.51366956,39.99833689,270.0995879,81,Isolated,No obs,0.0102948545727125,-0.0102948545727146,0.0145591229593902
2293,0,32.68533624,40.41033693,273.4341508,82,Isolated,No obs,0.0514742668665671,0.1235382428785614,0.1338330960673517
2295,0,32.99433627,40.83950363,276.7687136,83,Isolated,No obs,0.0926536821589205,0.1286856671664177,0.1585708225105499
2299,0,33.32050297,41.234337,280.1032764,84,Isolated,No obs,0.0978011094452778,0.1183908155922019,0.153562502666875
2303,0,33.50933632,41.37167035,283.4378392,85,Isolated,No obs,0.0566216941529244,0.0411794152923555,0.0700125738176194
2307,0,33.86983635,41.59483704,286.772402,86,Isolated,No obs,0.1080959610194894,0.0669165487256369,0.1271320623685367
2311,0,34.17883638,41.90383706,290.1069648,87,Isolated,No obs,0.0926536821589205,0.0926536791604195,0.1310320917926911
2315,0,34.52216974,42.12700375,293.4415276,88,Isolated,No obs,0.1029485337331342,0.0669165487256369,0.1227852804335797
2319,0,34.71100309,42.19567042,296.7760905,89,Isolated,No obs,0.0566216941529223,0.0205897061469262,0.0602490850383957
2323,0,35.00283645,42.40167044,300.1106533,90,Isolated,No obs,0.0875062548725632,0.0617691214392796,0.107111012530003
2325,0,35.67233651,42.6935038,303.4452161,91,Isolated,No obs,0.200749643178412,0.0875062548725653,0.2189926114691592
2329,0,36.13583655,42.96817049,306.7797789,92,Isolated,No obs,0.1389805217391303,0.0823588275862058,0.1615504933581301
2335,0,36.35900324,42.98533716,310.1143417,93,Isolated,No obs,0.0669165487256369,0.0051474272863573,0.0671142347123088
2339,0,36.30750323,42.88233715,313.4489045,94,Isolated,No obs,-0.0154422818590698,-0.0308845607196408,0.0345299892826531
2343,0,36.46200325,42.89950382,316.7834673,95,Isolated,No obs,0.0463268425787107,0.0051474272863573,0.0466119335683576
2345,0,36.54783659,42.96817049,320.1180302,96,Isolated,No obs,0.0257371334332835,0.0205897061469262,0.0329596122031102
2347,0,36.7538366,43.0196705,323.452593,97,Isolated,No obs,0.0617691184407786,0.0154422818590698,0.0636701504785869
2349,0,36.63366993,43.05400383,326.7871558,98,Isolated,No obs,-0.0360319850074951,0.0102948515742136,0.0374738297017457
2351,0,36.7023366,43.0196705,330.1217186,99,Isolated,No obs,0.0205897061469262,-0.0102948515742136,0.0230199906201514
2353,0,36.7538366,43.10550384,333.4562814,100,Isolated,No obs,0.0154422788605688,0.0257371334332835,0.0300143967750513
2355,0,36.83966995,43.10550384,336.7908442,101,Isolated,No obs,0.0257371364317845,0.0,0.0257371364317845
2357,0,36.97700329,43.19133718,340.125407,102,Isolated,No obs,0.0411794122938524,0.0257371334332835,0.0485607252234738
2359,0,37.68083669,43.41450386,343.4599698,103,Isolated,No obs,0.2110444977511246,0.0669165457271381,0.2213991963017856
2363,0,37.88683671,43.43167053,346.7945327,104,Isolated,No obs,0.0617691214392796,0.0051474272863552,0.0619832265298345
2365,0,38.11000339,43.58617055,350.1290955,105,Isolated,No obs,0.0669165457271381,0.0463268425787107,0.0813879624721298
2371,0,38.19583673,43.62050388,353.4636583,106,Isolated,No obs,0.0257371334332835,0.0102948515742136,0.0277197403721198
2375,0,38.23017007,43.65483722,356.7982211,107,Isolated,No obs,0.0102948545727125,0.0102948545727125,0.0145591229593887
2379,0,38.19583673,43.62050388,360.1327839,108,Isolated,No obs,-0.0102948545727125,-0.0102948545727125,0.0145591229593887
2381,0,38.14433673,43.56900388,363.4673467,109,Isolated,No obs,-0.015442278860571,-0.015442278860571,0.0218386801985668
2383,0,38.12717006,43.62050388,366.8019095,110,Isolated,No obs,-0.0051474272863573,0.015442278860571,0.0162775914703611
2385,0,38.09283672,43.56900388,370.1364724,111,Isolated,No obs,-0.0102948545727125,-0.015442278860571,0.018559310522779
2387,0,38.2130034,43.58617055,373.4710352,112,Isolated,No obs,0.036031988005996,0.0051474272863573,0.0363978044301106
2389,0,38.11000339,43.56900388,376.805598,113,Isolated,No obs,-0.0308845607196387,-0.0051474272863573,0.0313105748671816
2391,0,38.14433673,43.62050388,380.1401608,114,Isolated,No obs,0.0102948545727125,0.015442278860571,0.018559310522779
2393,0,37.69800336,43.48317054,383.4747236,115,Isolated,No obs,-0.1338330944527729,-0.0411794122938524,0.1400251447693304
2397,0,37.76667003,43.48317054,386.8092864,116,Isolated,No obs,0.0205897061469262,0.0,0.0205897061469262
2401,0,37.71517002,43.4488372,390.1438492,117,Isolated,No obs,-0.0154422818590698,-0.0102948545727146,0.018559313017682
2403,0,38.00700338,43.53467054,393.4784121,118,Isolated,No obs,0.0875062548725632,0.0257371334332835,0.0912126344273896
2405,0,38.00700338,43.5003372,396.8129749,119,Isolated,No obs,0.0,-0.0102948545727146,0.0102948545727146
2407,0,37.93833671,43.5003372,400.1475377,120,Isolated,No obs,-0.0205897061469262,0.0,0.0205897061469262
2409,0,37.69800336,43.43167053,403.4821005,121,Isolated,No obs,-0.0720639730134933,-0.0205897061469262,0.074947663110375
2413,0,37.88683671,43.48317054,406.8166633,122,Isolated,No obs,0.0566216941529223,0.015442281859072,0.058689695158197
2415,0,38.00700338,43.5003372,410.1512261,123,Isolated,No obs,0.0360319850074972,0.0051474242878542,0.0363978010376958
2417,0,37.98983671,43.51750387,413.4857889,124,Isolated,No obs,-0.0051474272863573,0.0051474272863573,0.0072795614796958
2419,0,38.00700338,43.55183721,416.8203518,125,Isolated,No obs,0.0051474272863573,0.0102948545727146,0.0115099973215322
2421,0,38.02417005,43.53467054,420.1549146,126,Isolated,No obs,0.0051474272863573,-0.0051474272863573,0.0072795614796958
2423,0,37.85250337,43.51750387,423.4894774,127,Isolated,No obs,-0.0514742668665671,-0.0051474272863573,0.0517309980294108
2425,0,37.86967004,43.53467054,426.8240402,128,Isolated,No obs,0.0051474272863573,0.0051474272863573,0.0072795614796958
2429,0,37.92117004,43.56900388,430.158603,129,Isolated,No obs,0.0154422788605688,0.0102948545727125,0.0185593105227773
2433,0,37.88683671,43.53467054,433.4931658,130,Isolated,No obs,-0.0102948515742136,-0.0102948545727125,0.01455912083913
2435,0,37.81817003,43.46600387,436.8277286,131,Isolated,No obs,-0.0205897091454272,-0.0205897061469262,0.0291182437985202
2437,0,37.8353367,43.4488372,440.1622915,132,Isolated,No obs,0.0051474272863573,-0.0051474272863573,0.0072795614796958
2439,0,37.80100336,43.53467054,443.4968543,133,Isolated,No obs,-0.0102948545727125,0.0257371334332835,0.0277197414857343
2441,0,37.74950336,43.4488372,446.8314171,134,Isolated,No obs,-0.015442278860571,-0.0257371334332835,0.0300143967750524
2443,0,37.8353367,43.5003372,450.1659799,135,Isolated,No obs,0.0257371334332835,0.0154422788605688,0.0300143967750513
2447,0,37.71517002,43.43167053,453.5005427,136,Isolated,No obs,-0.036031988005996,-0.0205897061469262,0.041499881432132
2451,0,37.71517002,43.43167053,456.8351055,137,Isolated,No obs,0.0,0.0,0.0
2455,0,37.66367002,43.41450386,460.1696683,138,Isolated,No obs,-0.015442278860571,-0.0051474272863552,0.0162775914703604
2459,0,37.68083669,43.4488372,463.5042312,139,Isolated,No obs,0.0051474272863573,0.0102948545727125,0.0115099973215303
2461,0,37.64650335,43.38017053,466.838794,140,Isolated,No obs,-0.0102948545727125,-0.0205897061469262,0.0230199919611209
2463,0,37.64650335,43.3973372,470.1733568,141,Isolated,No obs,0.0,0.0051474272863573,0.0051474272863573
2465,0,37.66367002,43.43167053,473.5079196,142,Isolated,No obs,0.0051474272863552,0.0102948515742115,0.0115099946395886
2469,0,37.71517002,43.4488372,476.8424824,143,Isolated,No obs,0.015442278860571,0.0051474272863573,0.0162775914703611
2471,0,37.69800336,43.48317054,480.1770452,144,Isolated,No obs,-0.0051474242878563,0.0102948545727146,0.0115099959805621
2473,0,37.71517002,43.3973372,483.511608,145,Isolated,No obs,0.0051474242878563,-0.0257371334332835,0.0262468286496074
2477,0,37.90400337,43.46600387,486.8461709,146,Isolated,No obs,0.0566216941529223,0.0205897061469262,0.0602490850383957
2479,0,37.81817003,43.5003372,490.1807337,147,Isolated,No obs,-0.0257371334332835,0.0102948515742115,0.027719740372119
2481,0,37.64650335,43.41450386,493.5152965,148,Isolated,No obs,-0.0514742668665649,-0.0257371334332814,0.0575499799028017
2483,0,37.86967004,43.48317054,496.8498593,149,Isolated,No obs,0.0669165487256369,0.0205897091454272,0.070012574699434
2485,0,37.64650335,43.41450386,500.1844221,150,Isolated,No obs,-0.0669165487256369,-0.0205897091454272,0.070012574699434
2487,0,37.62933668,43.41450386,503.5189849,151,Isolated,No obs,-0.0051474272863573,0.0,0.0051474272863573
2489,0,37.64650335,43.3973372,506.8535477,152,Isolated,No obs,0.0051474272863573,-0.0051474242878563,0.0072795593594358
2493,0,37.54350334,43.38017053,510.1881106,153,Isolated,No obs,-0.0308845607196408,-0.0051474272863573,0.0313105748671837
2495,0,37.80100336,43.48317054,513.5226734,154,Isolated,No obs,0.0772114002998506,0.0308845607196408,0.0831592233435892
2499,0,37.93833671,43.5003372,516.8572362,155,Isolated,No obs,0.0411794152923534,0.0051474242878542,0.0414998821759689
2503,0,37.98983671,43.4488372,520.191799,156,Isolated,No obs,0.0154422788605688,-0.0154422788605688,0.0218386801985638
2505,0,37.93833671,43.4488372,523.5263618,157,Isolated,No obs,-0.0154422788605688,0.0,0.0154422788605688
2507,0,37.90400337,43.48317054,526.8609246,158,Isolated,No obs,-0.0102948545727146,0.0102948545727146,0.0145591229593917
2509,0,37.95550338,43.51750387,530.1954874,159,Isolated,No obs,0.015442281859072,0.0102948515742115,0.0185593113544137
2511,0,37.69800336,43.46600387,533.5300503,160,Isolated,No obs,-0.0772114002998506,-0.0154422788605688,0.0787404871249305
2513,0,37.69800336,43.4488372,536.8646131,161,Isolated,No obs,0.0,-0.0051474272863573,0.0051474272863573
2517,0,37.62933668,43.38017053,540.1991759,162,Isolated,No obs,-0.0205897091454272,-0.0205897061469262,0.0291182437985202
2519,0,37.86967004,43.46600387,543.5337387,163,Isolated,No obs,0.0720639760119943,0.0257371334332835,0.0765220012546714
2523,0,37.92117004,43.5003372,546.8683015,164,Isolated,No obs,0.0154422788605688,0.0102948515742115,0.0185593088595081
2525,0,37.86967004,43.48317054,550.2028643,165,Isolated,No obs,-0.0154422788605688,-0.0051474242878542,0.0162775905221492
2527,0,37.86967004,43.4488372,553.5374271,166,Isolated,No obs,0.0,-0.0102948545727146,0.0102948545727146
2531,0,37.95550338,43.5003372,556.8719899,167,Isolated,No obs,0.0257371334332835,0.0154422788605688,0.0300143967750513
2535,0,38.04133672,43.53467054,560.2065528,168,Isolated,No obs,0.0257371334332814,0.0102948545727146,0.0277197414857331
2539,0,38.11000339,43.55183721,563.5411156,169,Isolated,No obs,0.0205897061469283,0.0051474272863573,0.0212233834928645
2541,0,38.1615034,43.60333721,566.8756784,170,Isolated,No obs,0.0154422818590698,0.0154422788605688,0.0218386823188243
2545,0,38.09283672,43.60333721,570.2102412,171,Isolated,No obs,-0.0205897091454272,0.0,0.0205897091454272
2549,0,38.09283672,43.60333721,573.544804,172,Isolated,No obs,0.0,0.0,0.0
2551,0,38.09283672,43.60333721,576.8793668,173,Isolated,No obs,0.0,0.0,0.0
2553,0,38.02417005,43.56900388,580.2139296,174,Isolated,No obs,-0.0205897061469262,-0.0102948515742136,0.0230199906201514
2555,0,38.04133672,43.62050388,583.5484925,175,Isolated,No obs,0.0051474272863552,0.015442278860571,0.0162775914703604
2557,0,38.07567006,43.63767055,586.8830553,176,Isolated,No obs,0.0102948545727146,0.0051474272863573,0.0115099973215322
2561,0,38.11000339,43.65483722,590.2176181,177,Isolated,No obs,0.0102948515742136,0.0051474272863552,0.0115099946395905
2565,0,38.00700338,43.63767055,593.5521809,178,Isolated,No obs,-0.0308845607196408,-0.0051474272863552,0.0313105748671834
2567,0,37.98983671,43.62050388,596.8867437,179,Isolated,No obs,-0.0051474272863573,-0.0051474272863573,0.0072795614796958
2569,0,38.02417005,43.58617055,600.2213065,180,Isolated,No obs,0.0102948545727146,-0.0102948515742136,0.0145591208391315
2573,0,37.71517002,43.51750387,603.5558693,181,Isolated,No obs,-0.0926536821589205,-0.0205897091454272,0.0949138606332055
2575,0,37.86967004,43.55183721,606.8904322,182,Isolated,No obs,0.0463268425787107,0.0102948545727146,0.0474569317801519
2577,0,38.05850339,43.60333721,610.224995,183,Isolated,No obs,0.0566216941529223,0.0154422788605688,0.0586896943692386
2579,0,37.86967004,43.51750387,613.5595578,184,Isolated,No obs,-0.0566216941529223,-0.0257371334332835,0.062196593846526
2585,0,38.11000339,43.62050388,616.8941206,185,Isolated,No obs,0.0720639730134933,0.0308845607196408,0.0784032671343144
2589,0,38.33317008,43.72350389,620.2286834,186,Isolated,No obs,0.0669165487256369,0.0308845607196408,0.0736999361207032
2593,0,38.57350343,43.79217056,623.5632462,187,Isolated,No obs,0.0720639730134933,0.0205897061469262,0.074947663110375
2597,0,38.86533679,43.91233724,626.897809,188,Isolated,No obs,0.0875062548725632,0.036031988005996,0.0946342897764136
2599,0,38.79667012,43.89517057,630.2323719,189,Isolated,No obs,-0.0205897061469262,-0.0051474272863573,0.0212233834928624
2601,0,38.81383679,44.03250392,633.5669347,190,Isolated,No obs,0.0051474272863573,0.0411794152923555,0.0414998825478894
2603,0,39.08850348,44.22133727,636.9014975,191,Isolated,No obs,0.0823588275862058,0.0566216941529223,0.0999449484972675
2607,0,39.20867016,44.27283727,640.2360603,192,Isolated,No obs,0.036031988005996,0.0154422788605688,0.0392016343546008
2609,0,39.26017016,44.23850394,643.5706231,193,Isolated,No obs,0.015442278860571,-0.0102948515742115,0.0185593088595099
2611,0,39.48333685,44.30717061,646.9051859,194,Isolated,No obs,0.0669165487256369,0.0205897061469262,0.0700125738176173
2613,0,39.68933687,44.42733729,650.2397487,195,Isolated,No obs,0.0617691214392796,0.036031988005996,0.0715103385745356
2615,0,40.54767028,44.61617064,653.5743116,196,Isolated,No obs,0.2573713373313344,0.0566216941529244,0.2635261306369196
2617,0,40.70217029,44.5303373,656.9088744,197,Isolated,No obs,0.0463268395802097,-0.0257371334332835,0.052996000819431
2619,0,40.8051703,44.44450396,660.2434372,198,Isolated,No obs,0.0308845607196408,-0.0257371334332835,0.0402026880719166
2623,0,41.234337,44.16983726,663.578,199,Isolated,No obs,0.1286856671664156,-0.0823588305847068,0.1527840891891101
2629,1,98.79417546,73.28450652,0.0,0,Isolated,No obs,0.0,0.0,0.0
2632,1,98.79417546,73.3531732,3.334562814,1,Isolated,No obs,0.0,0.0205897091454293,0.0205897091454293
2634,1,98.81134213,73.4046732,6.669125628,2,Isolated,No obs,0.0051474272863552,0.015442278860571,0.0162775914703604
2636,1,98.81134213,73.4046732,10.00368844,3,Isolated,No obs,0.0,0.0,0.0
2638,1,98.79417546,73.43900654,13.33825126,4,Isolated,No obs,-0.0051474272863552,0.0102948545727104,0.0115099973215275
2640,1,98.8285088,73.31883986,16.67281407,5,Isolated,No obs,0.0102948545727104,-0.036031988005996,0.0374738334086266
2642,1,98.70834212,73.13000651,20.00737688,6,Isolated,No obs,-0.036031988005996,-0.0566216941529223,0.0671142340223839
2644,1,98.69117545,73.19867318,23.3419397,7,Isolated,No obs,-0.0051474272863552,0.0205897061469262,0.0212233834928619
2646,1,98.69117545,73.14717318,26.67650251,8,Isolated,No obs,0.0,-0.015442278860571,0.015442278860571
2648,1,98.69117545,73.25017319,30.01106533,9,Isolated,No obs,0.0,0.0308845607196408,0.0308845607196408
2650,1,98.77700879,73.33600653,33.34562814,10,Isolated,No obs,0.0257371334332814,0.0257371334332856,0.0363978031579556
2654,1,98.79417546,73.33600653,36.68019095,11,Isolated,No obs,0.0051474272863594,0.0,0.0051474272863594
2656,1,98.77700879,73.37033986,40.01475377,12,Isolated,No obs,-0.0051474272863594,0.0102948515742115,0.0115099946395905
2659,1,98.79417546,73.37033986,43.34931658,13,Isolated,No obs,0.0051474272863594,0.0,0.0051474272863594
2661,1,98.77700879,73.33600653,46.6838794,14,Isolated,No obs,-0.0051474272863594,-0.0102948515742115,0.0115099946395905
2665,1,98.72550879,73.14717318,50.01844221,15,Isolated,No obs,-0.0154422788605667,-0.0566216941529265,0.0586896943692422
2667,1,98.72550879,73.11283984,53.35300503,16,Isolated,No obs,0.0,-0.0102948545727104,0.0102948545727104
2669,1,98.72550879,73.16433984,56.68756784,17,Isolated,No obs,0.0,0.0154422788605667,0.0154422788605667
2671,1,98.75984212,73.18150651,60.02213065,18,Isolated,No obs,0.0102948515742115,0.0051474272863594,0.0115099946395905
2673,1,98.70834212,73.14717318,63.35669347,19,Isolated,No obs,-0.015442278860571,-0.0102948515742158,0.0185593088595123
2677,1,98.74267545,73.23300652,66.69125628,20,Isolated,No obs,0.0102948515742115,0.0257371334332856,0.027719740372121
2679,1,98.8285088,73.57633988,70.0258191,21,Isolated,No obs,0.0257371364317845,0.1029485337331342,0.1061169203732871
2683,1,98.86284213,73.62783989,73.36038191,22,Isolated,No obs,0.0102948515742158,0.0154422818590698,0.0185593113544143
2687,1,98.86284213,73.57633988,76.69494472,23,Isolated,No obs,0.0,-0.0154422818590698,0.0154422818590698
2689,1,98.72550879,73.21583985,80.02950754,24,Isolated,No obs,-0.0411794122938524,-0.1080959610194936,0.1156740281376722
2693,1,98.75984212,73.25017319,83.36407035,25,Isolated,No obs,0.0102948515742115,0.0102948545727146,0.01455912083913
2699,1,98.77700879,73.33600653,86.69863317,26,Isolated,No obs,0.0051474272863552,0.0257371334332856,0.0262468292376634
2703,1,98.75984212,73.23300652,90.03319598,27,Isolated,No obs,-0.0051474272863552,-0.0308845607196408,0.0313105748671834
2707,1,98.79417546,73.38750653,93.36775879,28,Isolated,No obs,0.0102948545727146,0.0463268395802076,0.0474569288530519
2711,1,98.81134213,73.4046732,96.70232161,29,Isolated,No obs,0.0051474272863552,0.0051474272863594,0.0072795614796958
