,spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
1,2338,0,27.56550499,118.9905215,3.343005013,1,Back,1.0378983836400355,0.2689655652173916,-0.1448276161919034,0.3054791542553112,0.0,43.08188800870845,0.0
2,2343,0,28.1865051,118.8525215,6.686010025,2,Back,2.6899659439200927,0.1862069295352325,-0.0413793103448291,0.1907492278662033,0.0560761189267453,42.56156963775053,0.05826991280342142
3,2347,0,28.87650523,118.6455215,10.02901504,3,Back,5.560849932000163,0.206896590704647,-0.0620689655172394,0.2160063789002225,0.0410939498733403,42.00852085169293,0.04120304998939199
4,2350,0,29.2905053,118.4557714,13.37202005,4,Back,7.910701934280249,0.124137952023988,-0.0568965817091447,0.1365556741512242,0.0292152310189738,41.70569193380426,0.029496896691684652
5,2353,0,29.91150541,117.9900214,16.71502506,5,Back,12.717825605280362,0.1862069295352325,-0.139655172413793,0.2327586470764627,0.0310612488135248,41.33255423408402,0.03178451396605323
6,2356,0,30.99825561,117.7312713,20.05803008,6,Back,21.78217792476069,0.3258621289355325,-0.0775862368815593,0.3349712692572887,0.0715131057695311,40.461321598977456,0.07796745944181202
7,2359,0,31.61925572,117.8347713,23.40103509,7,Back,27.19543692058589,0.1862069295352325,0.0310344827586197,0.1887754214060563,0.0582699377500926,39.857727287671786,0.06323434251296622
8,2362,0,33.37875604,117.0585212,26.7440401,8,Back,50.8596982333066,0.5275863028485749,-0.2327586506746622,0.5766488501829494,0.091016681186996,38.647299552085215,0.1088571296966041
9,2365,0,34.31025621,117.3690212,30.08704511,9,Back,62.82528608733202,0.2793103958020988,0.0931034482758634,0.2944190029260704,0.1256897060745532,37.68026661373394,0.1697763795093289
10,2368,0,34.56900626,118.1452714,33.43005013,10,Back,64.18217143923212,0.0775862218890564,0.2327586806596679,0.2453491904397632,0.0433412741301774,37.08626680502443,0.07223546401799363
11,2371,0,34.46550624,118.5592715,36.77305514,11,Back,61.62908423289206,-0.0310344887556217,0.1241379610194889,0.1279584809944185,0.0264863392958704,36.98793080400566,0.0313945097218824
12,2374,0,35.29350639,118.5592715,40.11606015,12,Back,75.22650515535241,0.2482759070464749,0.0,0.2482759070464749,-0.0077051158455256,36.25237732701268,0.03176900793317838
13,2377,0,36.01800652,118.8180215,43.45906516,13,Back,87.84286223241287,0.2172414182908554,0.0775862068965536,0.2306804138231445,0.0539358101742247,35.490665713265855,0.05727238897979739
14,2380,0,36.4837566,119.2320216,46.80207018,14,Back,96.39748955848812,0.1396551964017989,0.1241379610194889,0.1868523675207279,0.0399702864653891,34.885893539253225,0.04310318146351579
15,2383,0,37.05300671,119.7495217,50.14507519,15,Back,107.9140553509235,0.1706896881559216,0.1551724437781129,0.2306804216894823,0.0431004927002032,34.14236123624515,0.043103182933359636
16,2386,0,37.62225681,120.2670218,53.4880802,16,Back,120.61432500675404,0.1706896851574227,0.1551724437781086,0.23068041947077,0.0532134564390238,33.39999697932092,0.053213456439023886
17,2389,0,38.1397569,120.7327719,56.83108521,17,Back,133.17533537152943,0.1551724407796098,0.139655202398803,0.2087631718827632,0.048156974104329,32.728305049900264,0.04815757605996427
18,2392,0,38.29500693,121.0432719,60.17409023,18,Back,137.63966708565448,0.0465517331334325,0.0931034482758592,0.1040928236651399,0.0202259269658273,32.45122740162871,0.02173074803856776
19,2395,0,38.76075702,121.302022,63.51709524,19,Back,149.56597673935994,0.1396551994002999,0.0775862368815593,0.159759816202257,0.0137247377655998,31.919098431652536,0.016629850376716698
20,2398,0,38.91600704,121.8712721,66.86010025,20,Back,155.75051784420506,0.0465517301349316,0.1706896851574227,0.1769238033665781,0.0197443615002853,31.531908918999623,0.02826531430764877
21,2401,0,39.38175713,122.5957722,70.20310526,21,Back,171.3752328526556,0.1396551994002999,0.2172414092953523,0.258258406701831,0.0435820589102013,30.80415566313316,0.045692059565080496
22,2404,0,39.74400719,123.4755223,73.54611028,22,Back,186.984771569166,0.1086207076461771,0.263793133433282,0.2852810462966399,0.0724762386548116,30.116647668201537,0.07367622847880151
23,2407,0,39.74400719,124.4070225,76.88911529,23,Back,195.30819309666632,0.0,0.2793104047976018,0.2793104047976018,0.0736801668820777,29.76096694798571,0.07968196452219786
