#vx_post  vy_post  v_post
0 0 0
9.5881 3.69122 10.2741
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.22055 0.565153 0.606663
0 0 0
0 0 0
0 0 0
-7.90005 2.39831 8.25607
4.56211 5.37456 7.04973
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-11.2098 -0.820327 11.2398
0 0 0
0 0 0
4.32679 4.57275 6.29533
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
3.78945 2.97202 4.81589
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
4.60695 6.40397 7.88891
0 0 0
0 0 0
0 0 0
0 0 0
9.06684 9.25989 12.9597
0.284339 -3.78795 3.79861
0 0 0
0 0 0
0 0 0
0 0 0
-6.84709 -2.47686 7.2813
0 0 0
-0.753172 2.74889 2.85021
0 0 0
0 0 0
0 0 0
0 0 0
0.0199464 3.60104 3.6011
0 0 0
0 0 0
0 0 0
-9.42767 -1.89323 9.61588
0 0 0
-1.9504 -1.80117 2.65486
0 0 0
4.08373 0.0014548 4.08373
3.64382 8.9626 9.67501
0 0 0
12.5556 9.06887 15.4883
0 0 0
-4.33283 0.0356692 4.33297
0 0 0
1.84223 5.35695 5.66486
-11.7894 -4.85302 12.7492
0.0425484 -4.36702 4.36723
-2.04685 -2.02109 2.87653
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-8.74811 -1.30202 8.84447
0 0 0
1.18257 1.42204 1.84951
0 0 0
-3.40404 -7.50162 8.23782
6.33876 11.697 13.3041
0 0 0
8.04962 4.67471 9.30856
0 0 0
-9.73324 -5.36628 11.1145
0 0 0
0 0 0
-10.1938 -3.25518 10.7009
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.21907 -1.9006 2.92174
-6.23053 -0.837297 6.28654
0 0 0
0 0 0
1.47551 -1.79808 2.32599
-8.58048 -4.2149 9.55981
0 0 0
-2.07614 -12.143 12.3192
0 0 0
0 0 0
0 0 0
-1.54039 1.08833 1.88607
1.44397 -5.03405 5.23705
-1.2231 8.66828 8.75414
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
7.21855 -5.31899 8.96656
0 0 0
0 0 0
-13.227 -8.86262 15.9216
-4.77679 -0.713733 4.82982
0.332592 -9.75196 9.75763
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
12.7583 6.14349 14.1604
0 0 0
0 0 0
0 0 0
-5.74513 6.63077 8.77347
0 0 0
0 0 0
6.04664 -6.49739 8.87569
0 0 0
0.92374 1.18122 1.49952
0 0 0
0 0 0
5.70408 -4.39611 7.20154
-8.08201 -1.97043 8.31874
0 0 0
-2.989 -1.69258 3.43495
9.21384 0.144447 9.21497
0 0 0
0 0 0
2.07324 2.28738 3.08714
11.3286 4.69313 12.2622
0 0 0
7.62235 10.8369 13.2491
-8.84663 -15.1042 17.5043
0 0 0
-7.2074 5.41147 9.0128
0 0 0
3.13738 -9.41224 9.92136
0 0 0
8.84663 15.1042 17.5043
0 0 0
-6.05413 -2.05765 6.39425
0 0 0
0 0 0
0 0 0
-0.317863 1.06824 1.11452
0 0 0
-1.54902 -10.0198 10.1388
6.2233 16.7588 17.877
0 0 0
0 0 0
0 0 0
0 0 0
5.29141 11.2743 12.4543
0 0 0
0 0 0
0 0 0
3.91139 -8.64305 9.4869
0 0 0
-0.558402 -0.57004 0.797972
0.558402 0.57004 0.797972
0 0 0
0 0 0
0 0 0
0 0 0
-1.57313 -0.0879235 1.57558
7.52398 -1.22139 7.62247
0 0 0
0 0 0
-7.14154 -6.91568 9.94124
0 0 0
0 0 0
0 0 0
5.45185 11.4648 12.695
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.18386 -8.86436 9.12941
0 0 0
0 0 0
1.06888 1.28772 1.67353
0.15637 1.53211 1.54007
0 0 0
0 0 0
-5.34492 -5.13328 7.41072
0 0 0
7.14215 3.72047 8.05308
0 0 0
7.60329 13.6428 15.6185
0 0 0
-5.38073 6.44343 8.39464
0 0 0
0 0 0
0 0 0
-2.7521 9.63857 10.0238
2.85978 1.76183 3.35893
0 0 0
0 0 0
0 0 0
0 0 0
-0.0569596 -0.555027 0.557942
-4.25631 -0.327799 4.26892
0 0 0
-0.750744 9.5378 9.5673
-4.35056 -4.15159 6.01358
0 0 0
-4.49336 -7.94222 9.1252
1.18165 4.61699 4.76581
0 0 0
0 0 0
-6.26122 5.53907 8.35968
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-11.113 0.872266 11.1472
0 0 0
0 0 0
0 0 0
-4.21572 6.09974 7.41479
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.232211 -2.00847 2.02185
-6.32524 -1.86501 6.59446
0 0 0
0 0 0
4.18932 5.33851 6.78603
0 0 0
-11.5768 -4.99109 12.6069
8.0985 11.4783 14.0477
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.06663 -3.0349 3.21688
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
6.01275 7.23176 9.40487
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
10.9582 4.3385 11.7858
0 0 0
0 0 0
0 0 0
0.0481665 3.97995 3.98024
0 0 0
-1.94874 9.42059 9.62004
0 0 0
0 0 0
-2.50065 -10.575 10.8667
0 0 0
-0.889578 0.406776 0.97817
-3.27615 0.117588 3.27826
0 0 0
0 0 0
-0.281904 -1.86932 1.89045
-2.14441 2.02619 2.95024
0 0 0
0 0 0
0 0 0
0 0 0
-6.99703 0.292671 7.00315
-7.07886 -5.28942 8.83675
0 0 0
0 0 0
-13.8355 -8.60877 16.2952
0 0 0
0 0 0
0 0 0
0 0 0
-2.78167 -6.75364 7.30406
0 0 0
0 0 0
0 0 0
0 0 0
-6.72561 -8.29626 10.68
-2.63303 2.53088 3.65215
1.23502 -2.65158 2.92509
0 0 0
0 0 0
0.298434 0.910241 0.957915
-7.96072 -1.39528 8.08208
-6.69545 -5.3175 8.55013
9.70666 -2.80017 10.1025
0 0 0
0 0 0
0 0 0
-0.337125 -2.26681 2.29174
-6.25702 -2.63339 6.78859
0 0 0
0.872552 -3.13866 3.25769
-5.84079 -2.86811 6.50699
0 0 0
0 0 0
0 0 0
-3.10222 -4.65432 5.59344
0 0 0
3.19922 -0.676893 3.27005
0 0 0
5.71207 -6.88239 8.944
0 0 0
-1.04657 -0.317715 1.09373
1.04657 0.317715 1.09373
0 0 0
0 0 0
0 0 0
0 0 0
4.77921 3.54789 5.95218
0.578757 3.818 3.86162
1.095 -6.41524 6.50802
3.46421 -0.591353 3.51432
-9.18612 -6.1078 11.0313
0 0 0
-1.47523 -4.40307 4.64363
0 0 0
0.80122 -0.730342 1.08414
-0.09167 0.0901687 0.128584
0 0 0
0 0 0
3.92683 -8.67399 9.52145
15.5548 11.364 19.2637
-4.75829 -1.59011 5.01695
-4.50792 -5.88168 7.4105
0 0 0
-0.295372 -10.4219 10.4261
0 0 0
0 0 0
9.70771 5.93611 11.3788
1.06984 6.4256 6.51406
0 0 0
-0.815041 -4.92079 4.98783
0 0 0
-1.80577 -1.10824 2.11872
-0.0138574 0.36747 0.367731
0 0 0
0 0 0
-1.21289 1.19402 1.702
0 0 0
0 0 0
0 0 0
0 0 0
1.21289 -1.19402 1.702
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.302804 -6.68177 6.68863
0 0 0
0 0 0
0 0 0
0 0 0
-4.35624 -0.590433 4.39607
6.86507 9.83927 11.9975
-1.1007 5.94422 6.04527
0 0 0
0 0 0
0 0 0
0 0 0
-2.80012 -0.834706 2.92188
-1.64115 -0.540614 1.7279
-2.63612 0.0352979 2.63636
0 0 0
0 0 0
0 0 0
-8.76285 3.61313 9.47851
-0.710545 -5.51004 5.55566
-6.18596 1.70636 6.41699
-0.0304118 0.362986 0.364258
-5.24157 5.31011 7.46133
0 0 0
0 0 0
4.32079 0.599418 4.36217
5.65773 8.63187 10.3208
0 0 0
-0.18758 0.186902 0.264799
-7.12715 5.42384 8.95625
-2.40478 -2.69258 3.61012
3.11784 -9.5031 10.0015
0 0 0
0.18758 -0.186902 0.264799
0 0 0
0 0 0
-1.09926 -10.3318 10.3902
-9.25555 -1.1708 9.32931
-3.38133 9.03502 9.64702
0 0 0
0 0 0
0 0 0
-6.88894 3.73416 7.8359
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-7.68636 -1.23517 7.78497
0 0 0
-5.35622 -5.57231 7.72914
0 0 0
0 0 0
1.95326 9.53566 9.73366
-0.403279 -0.071384 0.409548
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.24851 -3.93629 4.12954
-5.89032 4.79478 7.59512
0 0 0
0 0 0
0.27274 -3.25595 3.26735
0 0 0
11.5994 18.5379 21.8678
-1.92156 -1.80527 2.63655
0 0 0
0 0 0
0 0 0
-0.0900285 1.26108 1.26429
-4.14113 -2.0755 4.63214
-2.63558 -2.76075 3.81681
1.62063 -11.0513 11.1695
0 0 0
0 0 0
-2.64209 9.68099 10.035
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.64719 9.21922 10.8113
0 0 0
-0.824465 0.875677 1.20273
0 0 0
6.87239 11.314 13.2377
0 0 0
0 0 0
0.824465 -0.875677 1.20273
0 0 0
0 0 0
9.2138 -0.618223 9.23452
0 0 0
-1.51248 10.8261 10.9313
0 0 0
0 0 0
-4.13673 -5.57211 6.93981
0 0 0
-5.03537 -5.78284 7.66786
0 0 0
0.393879 -4.66599 4.68259
2.27174 5.87687 6.30066
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.14268 7.20932 8.85559
1.8302 1.90166 2.63931
0.293741 -0.992208 1.03478
0 0 0
-4.07195 -6.21319 7.42863
0.165076 -0.712994 0.731854
0 0 0
-0.169433 1.94689 1.95425
2.08467 5.7192 6.08729
3.69758 11.7654 12.3328
4.33026 3.48706 5.55974
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.435517 -0.771508 0.885945
-2.44919 1.71248 2.9885
0 0 0
-12.2296 -6.91924 14.0513
0 0 0
5.72855 2.5615 6.27515
0.551115 4.57067 4.60378
4.56067 -0.550954 4.59383
-3.95336 -6.03774 7.21688
0 0 0
6.40415 -0.38158 6.41551
0.274569 -2.91666 2.92955
0 0 0
0 0 0
2.28746 7.41037 7.75539
0 0 0
5.75563 10.1204 11.6426
0 0 0
0 0 0
0.892899 7.26187 7.31656
0.93765 0.376915 1.01057
-5.53084 -1.36722 5.69732
-3.84514 0.676913 3.90427
0 0 0
-5.31901 6.06239 8.06501
5.74529 2.62627 6.31709
-2.1386 -1.1062 2.40776
0 0 0
0 0 0
0 0 0
10.9381 4.12796 11.6911
-0.397124 4.18079 4.19961
0 0 0
0 0 0
-2.59403 2.91761 3.90402
0 0 0
8.52239 12.8406 15.4114
0 0 0
0 0 0
-1.75908 4.68569 5.005
0.267174 0.107327 0.287925
0 0 0
-4.74713 -0.142051 4.74926
0 0 0
0 0 0
-0.733498 -1.32078 1.51079
0.244191 0.898732 0.931315
0.470948 4.31943 4.34503
0 0 0
1.23797 0.470167 1.32424
12.7404 5.90859 14.0438
-0.0618825 0.563233 0.566623
0 0 0
0 0 0
-3.28641 -5.01227 5.99361
3.42032 -0.909845 3.53927
0 0 0
8.54996 -4.10844 9.48584
0 0 0
-3.5373 -1.39772 3.80343
-1.78507 -1.89038 2.6
0 0 0
0 0 0
0 0 0
-0.755404 11.7126 11.7369
5.76022 3.06743 6.52604
0.511965 3.35407 3.39292
0 0 0
0 0 0
-11.7301 -12.5904 17.2079
-0.0637896 0.254787 0.262651
-0.0512898 0.458429 0.46129
0 0 0
0 0 0
-0.194808 0.237249 0.306981
0 0 0
0 0 0
9.5996 -3.07427 10.0799
0 0 0
0.194808 -0.237249 0.306981
0 0 0
0 0 0
0.426302 2.51561 2.55148
-8.97265 -1.69406 9.13117
-2.63216 9.54552 9.90178
0 0 0
0.170885 -1.50528 1.51494
-0.0145752 0.128389 0.129214
0 0 0
-12.0461 -12.9889 17.715
0 0 0
-0.15631 1.37689 1.38573
0 0 0
0 0 0
5.01809 2.38917 5.55782
0 0 0
4.9845 9.56466 10.7855
0 0 0
0 0 0
0.00186923 -0.00236708 0.00301614
0 0 0
-9.00871 -4.89476 10.2526
0 0 0
0 0 0
0 0 0
2.65422 2.5807 3.70202
0.515663 4.06715 4.09971
1.62819 4.98373 5.24296
0 0 0
0 0 0
-0.063664 0.253344 0.261221
-0.0796243 0.669013 0.673735
-4.44598 -3.61593 5.73077
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.9698 1.2786 6.10519
0 0 0
0.502681 3.99922 4.03069
-5.40873 -2.00479 5.76832
0 0 0
0 0 0
0 0 0
-0.0949836 0.782096 0.787843
0 0 0
0.338634 10.825 10.8303
9.35501 5.62279 10.9148
0 0 0
1.23835 6.36613 6.48545
0 0 0
-9.01289 -8.26074 12.2259
5.02721 2.05267 5.43013
0 0 0
1.69994 -10.9536 11.0847
0 0 0
0 0 0
2.03572 -2.36345 3.1193
2.97526 4.02747 5.00726
0.140063 -1.24719 1.25503
0 0 0
3.11464 -1.12252 3.31075
0 0 0
7.035 -0.486741 7.05182
-12.275 -2.37669 12.503
-4.89549 0.666586 4.94066
2.54867 11.1314 11.4195
6.31621 2.45863 6.77786
0 0 0
0 0 0
0 0 0
0 0 0
-1.37825 -0.525851 1.47516
2.89536 1.10468 3.09894
8.29605 -4.35559 9.36994
0.260695 -9.34676 9.35039
0 0 0
-3.39976 -7.82913 8.53544
-0.0812785 -0.105348 0.133058
0.0512339 1.19577 1.19687
0 0 0
0 0 0
-9.31621 -8.0657 12.3226
0 0 0
0 0 0
0 0 0
0.815367 5.71671 5.77456
-1.73549 4.35079 4.68416
-8.65176 3.75635 9.43202
-0.868663 5.05697 5.13103
0 0 0
0 0 0
1.14771 -0.335025 1.19561
-1.46519 -2.07711 2.54188
0 0 0
-0.684656 -10.2969 10.3197
-8.56106 -2.24352 8.85015
0 0 0
0 0 0
0 0 0
-0.0925933 0.926451 0.931067
2.23949 13.4135 13.5992
0 0 0
0 0 0
-5.24235 2.61808 5.85974
0 0 0
-0.999612 -0.306092 1.04543
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-7.04501 -2.67841 7.53698
-2.31695 -6.29255 6.70555
8.68353 -3.69639 9.43754
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.56121 3.23569 3.59264
9.29156 3.4369 9.90683
0 0 0
0 0 0
-4.75341 -1.31455 4.93183
0 0 0
0 0 0
-2.61124 -4.86293 5.51966
-4.20247 0.0276817 4.20256
0 0 0
0.497839 -0.348483 0.607688
-3.4473 -5.07687 6.13665
0 0 0
2.88712 6.92062 7.49869
0 0 0
0 0 0
0 0 0
0 0 0
4.42472 6.84952 8.15439
2.07247 0.209499 2.08303
0 0 0
0 0 0
0 0 0
0.0852143 4.61783 4.61861
-0.0541118 -1.66341 1.66429
-7.2676 -6.12543 9.50468
5.70281 1.72708 5.95859
0.270134 -2.01232 2.03037
0 0 0
0 0 0
-1.99013 -0.817101 2.15134
2.52632 0.946839 2.69792
9.87492 -2.8358 10.274
-0.863974 3.22182 3.33565
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.09633 2.53876 2.76537
3.52873 -1.36212 3.7825
0 0 0
0 0 0
-1.54285 -0.430281 1.60173
-3.54463 -4.54182 5.7613
0 0 0
0 0 0
9.80894 -2.8264 10.208
0 0 0
1.54285 0.430281 1.60173
9.41435 9.19225 13.1578
0 0 0
-7.5809 -3.4359 8.32319
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.50281 6.33143 7.23579
3.14658 4.67976 5.63925
0 0 0
0 0 0
1.14132 -2.07989 2.37245
0.0608732 -0.154267 0.165843
-0.0608732 0.154267 0.165843
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
4.16112 5.79464 7.13392
0 0 0
-10.1474 -2.99166 10.5793
5.1163 1.7863 5.41917
0 0 0
5.20512 1.33806 5.37435
0 0 0
0 0 0
0 0 0
0 0 0
-1.36608 9.9064 10.0001
0 0 0
0 0 0
0 0 0
-8.51193 -2.68066 8.92406
0 0 0
0 0 0
0 0 0
0 0 0
1.73782 -1.30838 2.17529
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.4642 6.54678 8.52747
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
8.73282 -3.94597 9.58294
0 0 0
0 0 0
0 0 0
3.37273 2.40353 4.14153
0.132349 3.17797 3.18072
0 0 0
0 0 0
0 0 0
10.4648 5.83764 11.9829
0 0 0
0 0 0
-0.147422 -4.21135 4.21393
0 0 0
0 0 0
-0.392285 -2.48869 2.51941
0 0 0
0 0 0
0 0 0
0 0 0
0.200153 -12.484 12.4856
0 0 0
0 0 0
0 0 0
5.01624 2.32511 5.52891
7.72091 2.62192 8.15395
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.19303 -3.14312 5.2403
0 0 0
0 0 0
0 0 0
-3.68274 -0.790183 3.76656
0.0410235 -0.0713493 0.0823022
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.515304 -1.49054 1.5771
0 0 0
0 0 0
0 0 0
7.24637 3.0223 7.85138
-0.515304 1.49054 1.5771
7.05879 8.95798 11.4049
0.838242 7.14019 7.18923
-1.48312 0.25125 1.50425
-5.05663 7.14587 8.75402
0 0 0
0 0 0
0 0 0
0.308324 0.111059 0.327716
-5.2244 -3.07737 6.06338
-4.18681 -0.359542 4.20222
0 0 0
0 0 0
0 0 0
4.66411 2.90395 5.49426
0.186269 5.04644 5.04988
0 0 0
0 0 0
-8.67526 -5.68323 10.3711
0 0 0
0 0 0
0.202279 2.02558 2.03566
0 0 0
-1.92358 3.38919 3.89702
0 0 0
0 0 0
0 0 0
0 0 0
-3.94089 4.7656 6.18397
-2.40331 -2.87561 3.74767
0 0 0
1.76145 2.83175 3.33489
0 0 0
0 0 0
0 0 0
0.653012 -1.82497 1.93829
-6.95979 -2.85107 7.52113
0 0 0
0 0 0
0 0 0
0.636242 -0.235722 0.678504
0 0 0
-1.00875 -0.362161 1.07179
-0.0424532 0.0767256 0.0876875
4.93789 1.20993 5.08396
0 0 0
0 0 0
0 0 0
-3.1098 -1.20845 3.33634
-2.9615 -3.48117 4.57045
0 0 0
0 0 0
0 0 0
0 0 0
-0.00623728 -0.279897 0.279966
0.00623728 0.279897 0.279966
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.32536 -1.55683 4.597
-1.89225 3.42198 3.91031
0 0 0
0 0 0
0 0 0
0 0 0
-0.820529 2.57155 2.69929
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
10.4234 2.02613 10.6185
0 0 0
0 0 0
0 0 0
-3.90209 -2.3097 4.53442
-9.62161 -4.13367 10.472
0 0 0
0 0 0
0 0 0
0 0 0
1.94224 6.6024 6.88215
8.25088 -4.40895 9.355
0 0 0
-0.781608 -0.261286 0.824125
0.781608 0.261286 0.824125
0 0 0
0 0 0
2.53412 1.11185 2.76731
0 0 0
0 0 0
0 0 0
-0.459503 3.69817 3.72661
-0.789728 9.32743 9.3608
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.73368 3.23499 3.67025
0 0 0
0 0 0
0 0 0
0 0 0
-2.63793 5.61263 6.20163
-0.782045 0.00456703 0.782058
0 0 0
0 0 0
0 0 0
0 0 0
-0.053031 -1.95728 1.958
-7.80286 -4.00311 8.76981
-2.82091 1.45019 3.17184
1.4775 11.573 11.6669
0 0 0
4.2927 -0.276825 4.30161
0 0 0
0 0 0
0 0 0
-0.00176598 0.00337855 0.00381226
0 0 0
3.92481 9.90203 10.6515
0 0 0
0 0 0
-0.217648 -0.0749219 0.230183
0.219414 0.0715434 0.230784
0 0 0
0 0 0
0 0 0
4.08395 0.139538 4.08633
2.94284 2.2332 3.69425
0.0527217 2.09477 2.09543
0 0 0
0 0 0
0 0 0
6.28633 1.78256 6.53418
0 0 0
0 0 0
-5.45016 -6.37151 8.38453
-0.00978901 0.0187282 0.0211322
-7.43504 5.10385 9.01826
0 0 0
-5.32265 -1.08379 5.43186
-4.93448 -1.8862 5.28269
0.00978901 -0.0187282 0.0211322
0 0 0
4.66929 -8.01554 9.27638
3.88482 5.61529 6.82813
-6.59436 -1.21732 6.70577
8.61284 4.67115 9.79799
0 0 0
0 0 0
-2.38552 -0.493379 2.43601
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.46838 4.72319 5.3293
0 0 0
0 0 0
-7.24373 -3.00437 7.84206
0 0 0
2.22266 8.34738 8.63823
3.84949 1.18305 4.02718
0 0 0
0 0 0
-8.1747 -2.85719 8.65964
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
4.26708 4.3608 6.10119
0 0 0
0 0 0
-0.0225546 -1.87147 1.8716
4.0877 11.0522 11.7839
-0.0116921 0.0230879 0.0258796
0 0 0
0 0 0
0 0 0
0 0 0
0.0116921 -0.0230879 0.0258796
3.159 2.70379 4.1581
0 0 0
0 0 0
0 0 0
0 0 0
-3.1484 -2.2422 3.86522
0 0 0
-1.41817 2.18288 2.6031
1.55844 -0.366465 1.60094
0 0 0
2.91804 3.38454 4.46879
-7.20411 1.90534 7.45181
-2.05176 -3.95034 4.45139
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.0926656 -4.59485 4.59578
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.97236 -1.99771 3.5813
0 0 0
0 0 0
0 0 0
-7.46813 -7.52196 10.5997
-3.90801 -3.51231 5.25442
0 0 0
0 0 0
0 0 0
7.59959 5.7887 9.55315
-6.49621 5.94089 8.80313
-0.362631 -2.93058 2.95293
0 0 0
8.61621 2.10073 8.8686
4.38353 0.964543 4.48839
1.50664 0.367486 1.55081
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.75413 4.98211 5.28189
0 0 0
-4.66023 -6.95831 8.37472
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
9.92608 8.22926 12.8937
0 0 0
0 0 0
0 0 0
9.1993 2.5995 9.55952
-4.61358 -1.13537 4.75123
-4.18708 -7.73331 8.79408
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-9.19307 -3.73493 9.92282
3.19478 5.97988 6.77979
0 0 0
-0.468902 0.815106 0.940354
-1.13553 -5.32698 5.44666
0 0 0
0 0 0
11.1011 4.42678 11.9512
-5.22654 4.64899 6.99499
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.25573 -0.68633 2.35783
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.97119 1.37821 4.20355
0 0 0
0 0 0
0 0 0
0 0 0
0.891224 -0.393924 0.974401
0 0 0
15.1922 8.45203 17.385
0 0 0
0 0 0
8.06308 -4.50323 9.23539
3.05801 6.15429 6.87217
0 0 0
0 0 0
0 0 0
0 0 0
2.05715 -5.717 6.07585
2.10977 12.8324 13.0047
-9.53231 -5.99536 11.261
0 0 0
-6.60706 -1.35696 6.74497
0 0 0
0 0 0
0 0 0
-0.403272 -4.71477 4.73198
-0.628546 -1.8956 1.99709
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.09888 -1.17924 2.40747
0 0 0
0 0 0
0 0 0
-9.92749 -6.28202 11.7481
0 0 0
0 0 0
0 0 0
-2.88704 -3.95986 4.90056
-1.88384 3.30201 3.8016
0 0 0
-0.799807 -2.04682 2.19754
0 0 0
4.41772 -0.630651 4.4625
-5.22821 1.18016 5.35975
-5.94452 -6.18211 8.57647
0 0 0
0 0 0
0 0 0
0 0 0
3.55874 4.5609 5.78501
0 0 0
0 0 0
0 0 0
0 0 0
-8.20509 -5.38887 9.81649
0 0 0
0 0 0
0 0 0
0 0 0
3.69647 0.515308 3.73222
0 0 0
-3.66547 0.478827 3.69661
0 0 0
0 0 0
0 0 0
7.01621 -5.68101 9.0278
-3.68519 -12.1537 12.7001
6.8525 4.01723 7.94323
0 0 0
-4.82577 -3.73248 6.10078
0 0 0
0 0 0
-5.31445 5.26568 7.48136
-5.53031 -5.76122 7.98599
-0.611777 1.85755 1.9557
0 0 0
0 0 0
0.621757 10.0029 10.0222
8.44295 8.73921 12.1514
0 0 0
1.17266 -0.601698 1.31802
0 0 0
0 0 0
-3.20999 3.83216 4.99894
0 0 0
0 0 0
2.92552 -5.49071 6.22146
0 0 0
-0.452255 8.09527 8.10789
-0.246114 0.0509884 0.251341
6.73362 -2.63455 7.23066
0 0 0
0 0 0
0 0 0
3.05814 3.63722 4.75201
0 0 0
0 0 0
-0.760138 8.7114 8.7445
0 0 0
0 0 0
-4.97684 -6.75654 8.39165
-6.25526 -2.02352 6.57441
0 0 0
0 0 0
0 0 0
-1.77207 2.42632 3.00453
0 0 0
0 0 0
-2.65573 0.607467 2.72432
-1.80332 -0.508277 1.87358
12.5578 2.22527 12.7534
0 0 0
-1.64199 -4.56961 4.85567
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.43452 2.66612 3.02755
0 0 0
0 0 0
0 0 0
-2.18093 0.286987 2.19973
-4.62194 2.29166 5.15888
0 0 0
-1.45607 2.74302 3.10553
0 0 0
0 0 0
0 0 0
0 0 0
9.04506 -1.3452 9.14454
-3.37856 -8.65091 9.28724
-2.24045 -5.13581 5.60323
0 0 0
0 0 0
0.329787 -1.42104 1.4588
0 0 0
-3.81502 -0.981721 3.93931
9.69614 4.61507 10.7384
2.72089 -1.52078 3.11706
3.35213 7.91202 8.59283
0 0 0
-5.86378 -3.36498 6.76069
-7.77546 0.400527 7.78577
-1.64489 -2.82827 3.27182
0 0 0
0 0 0
0 0 0
0 0 0
3.65689 4.54493 5.83345
0.176084 2.15465 2.16183
-0.359089 1.53173 1.57326
0 0 0
-1.64815 -1.32375 2.11393
0 0 0
-3.71901 0.821961 3.80876
0 0 0
0 0 0
4.43569 -0.715458 4.49302
1.14599 -3.10136 3.30632
0.385375 4.92136 4.93643
0 0 0
-4.04344 -1.51023 4.31627
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.67751 -2.23747 3.48932
-9.26458 -2.83915 9.68985
-4.66794 -3.51153 5.84127
0 0 0
0 0 0
0 0 0
0 0 0
2.17921 -10.1531 10.3843
-4.53964 -1.96807 4.94789
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.05304 -8.16908 9.60557
0 0 0
0 0 0
-0.0904969 0.376134 0.386868
0 0 0
0 0 0
-1.13852 -0.775465 1.37752
-6.57999 -0.638442 6.61089
0 0 0
3.14548 0.544113 3.19219
0 0 0
