Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,Together
21,9.21850082,90.89750809,0,0,A,P,FALSE
21,9.21850082,90.69150807,3.334562814,1,A,P,FALSE
21,9.270000825,90.58850806,6.669125628,2,A,P,FALSE
21,9.32150083,90.38250804,10.00368844,3,A,P,FALSE
21,9.270000825,90.38250804,13.33825126,4,A,P,FALSE
21,9.270000825,90.22800803,16.67281407,5,A,P,FALSE
21,9.21850082,90.25375803,20.00737688,6,A,P,FALSE
21,9.295750827,90.22800803,23.3419397,7,A,P,FALSE
21,9.295750827,90.35675804,26.67650251,8,A,P,FALSE
21,9.295750827,90.35675804,30.01106533,9,A,P,FALSE
21,9.295750827,90.35675804,33.34562814,10,A,P,FALSE
21,9.55325085,90.76875808,36.68019095,11,A,P,Y
21,9.347250832,90.76875808,40.01475377,12,A,P,Y
21,8.858000788,90.66575807,43.34931658,13,A,P,Y
21,8.626250768,90.04775801,46.6838794,14,A,P,Y
21,8.420250749,89.867508,50.01844221,15,A,P,Y
21,8.137000724,89.55850797,53.35300503,16,A,P,Y
21,7.673500683,89.12075793,56.68756784,17,A,P,Y
21,7.493250667,88.63150789,60.02213065,18,A,P,Y
21,6.669250594,87.91050782,63.35669347,19,A,P,Y
21,5.742250511,86.5457577,66.69125628,20,A,P,Y
21,5.974000532,85.87625764,70.0258191,21,A,P,Y
21,6.257250557,85.72175763,73.36038191,22,A,P,Y
21,6.875250612,85.3612576,76.69494472,23,A,P,Y
21,7.390250658,84.79475755,80.02950754,24,A,P,Y
21,7.75075069,84.61450753,83.36407035,25,A,P,Y
21,8.780750781,84.53725752,86.69863317,26,A,P,Y
21,9.373000834,84.51150752,90.03319598,27,A,P,Y
21,9.476000843,84.56300753,93.36775879,28,A,P,Y
21,9.785000871,84.69175754,96.70232161,29,A,P,Y
21,9.862250878,85.02650757,100.0368844,30,A,P,Y
21,10.04250089,85.30975759,103.3714472,31,A,P,Y
21,10.40300093,85.3870076,106.7060101,32,A,P,Y
21,11.30425101,85.15525758,110.0405729,33,A,P,Y
21,11.81925105,84.74325754,113.3751357,34,A,P,Y
21,12.72050113,84.2282575,116.7096985,35,A,P,Y
21,13.4672512,83.97075747,120.0442613,36,A,P,Y
21,14.05950125,83.66175745,123.3788241,37,A,P,Y
21,14.5745013,83.45575743,126.7133869,38,A,P,Y
21,14.78050132,83.58450744,130.0479497,39,A,P,Y
21,14.98650133,83.30125741,133.3825126,40,A,P,Y
21,15.06375134,82.68325736,136.7170754,41,A,P,Y
21,15.32125136,81.73050727,140.0516382,42,A,P,Y
21,15.83625141,81.37000724,143.386201,43,A,P,Y
21,16.19675144,80.70050718,146.7207638,44,A,P,Y
21,16.35125146,80.39150715,150.0553266,45,A,P,Y
21,16.91775151,80.03100712,153.3898894,46,A,P,Y
21,17.17525153,80.10825713,156.7244523,47,A,P,Y
21,17.53575156,80.10825713,160.0590151,48,A,P,Y
21,18.05075161,79.95375712,163.3935779,49,A,P,Y
21,18.74600167,79.85075711,166.7281407,50,A,P,Y
21,19.23525171,79.56750708,170.0627035,51,A,P,Y
21,19.38975173,79.56750708,173.3972663,52,A,P,Y
21,19.64725175,79.46450707,176.7318291,53,A,P,Y
21,19.77600176,79.46450707,180.066392,54,A,P,Y
21,19.90475177,79.43875707,183.4009548,55,A,P,Y
21,20.03350178,79.56750708,186.7355176,56,A,P,Y
21,20.2137518,79.56750708,190.0700804,57,A,P,FALSE
21,20.70300184,79.61900709,193.4046432,58,A,P,FALSE
21,21.3467519,79.59325708,196.739206,59,A,P,FALSE
21,21.91325195,79.8250071,200.0737688,60,A,P,FALSE
21,22.04200196,79.64475709,203.4083317,61,A,P,FALSE
21,22.37675199,78.97525703,206.7428945,62,A,P,FALSE
21,22.84025203,78.07400695,210.0774573,63,A,P,FALSE
21,23.20075206,76.78650683,213.4120201,64,A,P,FALSE
21,23.48400209,76.3487568,216.7465829,65,A,P,FALSE
21,24.05050214,76.01400677,220.0811457,66,A,P,FALSE
21,24.33375217,75.47325672,223.4157085,67,A,P,FALSE
21,24.6685022,75.3187567,226.7502714,68,A,P,FALSE
21,25.62125228,75.2415067,230.0848342,69,A,P,FALSE
21,26.54825236,75.13850669,233.419397,70,A,P,FALSE
21,26.9860024,75.08700668,236.7539598,71,A,P,FALSE
21,27.62975246,75.11275669,240.0885226,72,A,P,FALSE
21,28.1190025,75.08700668,243.4230854,73,A,P,FALSE
21,28.37650253,75.2415067,246.7576482,74,A,P,FALSE
21,29.09750259,75.08700668,250.0922111,75,A,P,FALSE
21,29.79275265,75.2415067,253.4267739,76,A,P,FALSE
21,30.74550274,75.57625673,256.7613367,77,A,P,FALSE
21,31.4665028,75.85950675,260.0958995,78,A,P,FALSE
21,31.87850284,75.80800675,263.4304623,79,A,P,FALSE
21,32.47075289,75.62775673,266.7650251,80,A,P,FALSE
21,32.80550292,75.52475672,270.0995879,81,A,P,FALSE
21,33.732503,75.47325672,273.4341508,82,A,P,FALSE
21,34.53075307,75.57625673,276.7687136,83,A,P,FALSE
21,34.76250309,75.62775673,280.1032764,84,A,P,FALSE
21,35.50925316,75.75650674,283.4378392,85,A,P,FALSE
21,35.9470032,75.93675676,286.772402,86,A,P,FALSE
21,36.51350325,76.03975677,290.1069648,87,A,P,FALSE
21,37.20875331,76.06550677,293.4415276,88,A,P,FALSE
21,37.56925334,76.11700677,296.7760905,89,A,P,FALSE
21,37.92975338,76.4002568,300.1106533,90,A,P,FALSE
21,38.29025341,76.55475681,303.4452161,91,A,P,FALSE
21,39.03700347,76.73500683,306.7797789,92,A,P,FALSE
21,39.88675355,77.27575688,310.1143417,93,A,P,FALSE
21,40.4275036,77.63625691,313.4489045,94,A,P,FALSE
21,41.01975365,77.86800693,316.7834673,95,A,P,FALSE
21,41.6120037,78.20275696,320.1180302,96,A,P,FALSE
21,41.94675373,78.38300698,323.452593,97,A,P,FALSE
21,42.23000376,78.666257,326.7871558,98,A,P,FALSE
21,42.20425376,78.74350701,330.1217186,99,A,P,FALSE
21,42.43600378,78.92375702,333.4562814,100,A,P,FALSE
21,42.89950382,79.02675703,336.7908442,101,A,P,FALSE
21,43.8265039,79.7220071,340.125407,102,A,P,FALSE
21,44.34150395,80.10825713,343.4599698,103,A,P,FALSE
21,44.59900397,80.52025717,346.7945327,104,A,P,FALSE
21,44.77925399,81.24125723,350.1290955,105,A,P,FALSE
21,45.08825401,81.80775728,353.4636583,106,A,P,FALSE
21,45.42300404,82.0652573,356.7982211,107,A,P,FALSE
21,45.75775407,82.83775737,360.1327839,108,A,P,FALSE
21,46.24700412,83.35275742,363.4673467,109,A,P,FALSE
21,46.47875414,84.07375748,366.8019095,110,A,P,FALSE
21,46.71050416,84.66600754,370.1364724,111,A,P,FALSE
21,47.01950418,85.28400759,373.4710352,112,A,P,FALSE
21,47.68900424,86.59725771,376.805598,113,A,P,FALSE
21,47.94650427,87.26675777,380.1401608,114,A,P,FALSE
21,48.04950428,87.6530078,383.4747236,115,A,P,FALSE
21,48.3585043,88.11650784,386.8092864,116,A,P,FALSE
21,48.38425431,88.47700787,390.1438492,117,A,P,FALSE
21,48.61600433,88.7602579,393.4784121,118,A,P,FALSE
21,48.84775435,89.12075793,396.8129749,119,A,P,FALSE
21,49.10525437,90.48550805,400.1475377,120,A,P,FALSE
21,49.18250438,90.91467476,403.4821005,121,A,P,FALSE
21,49.31983772,91.41250814,406.8166633,122,A,P,FALSE
21,49.45717107,92.61417491,410.1512261,123,A,P,FALSE
22,12.3085011,92.82017493,16.67281407,5,A,P,FALSE
22,11.89650106,92.57984157,20.00737688,6,A,P,FALSE
22,11.278501,92.54550824,23.3419397,7,A,P,FALSE
22,10.35150092,92.23650821,26.67650251,8,A,P,FALSE
22,9.767834203,91.82450817,30.01106533,9,A,P,FALSE
22,9.527500848,91.65284149,33.34562814,10,A,P,FALSE
22,8.875167457,91.30950813,36.68019095,11,A,P,Y
22,8.46316742,91.20650812,40.01475377,12,A,P,Y
22,7.913834038,90.65717474,43.34931658,13,A,P,Y
22,7.742167356,90.03917468,46.6838794,14,A,P,Y
22,7.261500646,89.45550796,50.01844221,15,A,P,Y
22,6.7465006,89.00917459,53.35300503,16,A,P,Y
22,6.540500582,88.3568412,56.68756784,17,A,P,Y
22,6.059833873,87.67017447,60.02213065,18,A,P,Y
22,5.819500518,87.05217441,63.35669347,19,A,P,Y
22,5.064167117,86.193841,66.69125628,20,A,P,Y
22,5.270167136,85.50717428,70.0258191,21,A,P,Y
22,5.682167172,85.09517424,73.36038191,22,A,P,Y
22,6.231500555,84.92350756,76.69494472,23,A,P,Y
22,6.986833955,84.03084081,80.02950754,24,A,P,Y
22,7.570500674,83.85917413,83.36407035,25,A,P,Y
22,8.360167411,83.68750745,86.69863317,26,A,P,Y
22,9.287167493,83.68750745,90.03319598,27,A,P,Y
22,9.527500848,83.79050746,93.36775879,28,A,P,Y
22,10.00816756,83.89350747,96.70232161,29,A,P,Y
22,10.1455009,84.20250749,100.0368844,30,A,P,Y
22,10.42016759,84.40850751,103.3714472,31,A,P,Y
22,10.72916762,84.44284085,106.7060101,32,A,P,Y
22,11.34716768,84.23684083,110.0405729,33,A,P,Y
22,11.82783439,83.75617412,113.3751357,34,A,P,Y
22,12.48016778,83.44717409,116.7096985,35,A,P,Y
22,13.30416785,83.13817407,120.0442613,36,A,P,Y
22,13.85350123,82.82917404,123.3788241,37,A,P,Y
22,14.36850128,82.62317402,126.7133869,38,A,P,Y
22,14.952168,82.31417399,130.0479497,39,A,P,Y
22,14.98650133,81.83350728,133.3825126,40,A,P,Y
22,15.15816802,81.24984056,136.7170754,41,A,P,Y
22,15.22683469,80.76917386,140.0516382,42,A,P,Y
22,15.60450139,80.42584049,143.386201,43,A,P,Y
22,16.32550145,79.60184042,146.7207638,44,A,P,Y
22,16.80616816,79.3958404,150.0553266,45,A,P,Y
22,17.25250154,79.22417372,153.3898894,46,A,P,Y
22,17.52716823,79.22417372,156.7244523,47,A,P,Y
22,17.9735016,79.25850705,160.0590151,48,A,P,Y
22,18.41983497,79.05250704,163.3935779,49,A,P,Y
22,18.93483502,79.0181737,166.7281407,50,A,P,Y
22,19.79316843,78.77784034,170.0627035,51,A,P,Y
22,19.79316843,78.77784034,173.3972663,52,A,P,Y
22,20.03350178,78.77784034,176.7318291,53,A,P,Y
22,20.10216846,78.60617366,180.066392,54,A,P,Y
22,20.41116848,78.53750699,183.4009548,55,A,P,Y
22,20.82316852,78.36584031,186.7355176,56,A,P,Y
22,21.30383523,78.22850696,190.0700804,57,A,P,FALSE
22,22.23083531,77.91950693,193.4046432,58,A,P,FALSE
22,22.53983534,77.19850687,196.739206,59,A,P,FALSE
22,22.67716868,76.54617348,200.0737688,60,A,P,FALSE
22,22.98616871,76.16850678,203.4083317,61,A,P,FALSE
22,23.19216873,75.6191734,206.7428945,62,A,P,FALSE
22,23.43250209,75.10417335,210.0774573,63,A,P,FALSE
22,23.94750213,74.1085066,213.4120201,64,A,P,FALSE
22,24.49683551,73.21583985,216.7465829,65,A,P,FALSE
22,24.84016888,73.31883986,220.0811457,66,A,P,FALSE
22,25.56116894,73.25017319,223.4157085,67,A,P,FALSE
22,25.87016897,73.04417317,226.7502714,68,A,P,FALSE
22,25.59550228,73.49050654,230.0848342,69,A,P,FALSE
22,25.97316898,73.52483988,233.419397,70,A,P,FALSE
22,26.24783567,73.52483988,236.7539598,71,A,P,FALSE
22,26.5568357,73.59350655,240.0885226,72,A,P,FALSE
22,26.83150239,73.62783989,243.4230854,73,A,P,FALSE
22,27.34650243,73.66217322,246.7576482,74,A,P,FALSE
22,27.82716914,73.59350655,250.0922111,75,A,P,FALSE
22,28.30783585,73.8338399,253.4267739,76,A,P,FALSE
22,28.78850256,74.00550659,256.7613367,77,A,P,FALSE
22,29.47516929,74.07417326,260.0958995,78,A,P,FALSE
22,30.09316934,74.14283993,263.4304623,79,A,P,FALSE
22,31.12316944,74.17717327,266.7650251,80,A,P,FALSE
22,31.63816948,74.14283993,270.0995879,81,A,P,FALSE
22,32.18750286,74.1085066,273.4341508,82,A,P,FALSE
22,32.5995029,74.2115066,276.7687136,83,A,P,FALSE
22,33.38916964,74.14283993,280.1032764,84,A,P,FALSE
22,33.59516966,74.24583994,283.4378392,85,A,P,FALSE
22,34.41916973,74.31450661,286.772402,86,A,P,FALSE
22,35.07150312,74.34883995,290.1069648,87,A,P,FALSE
22,35.86116986,74.31450661,293.4415276,88,A,P,FALSE
22,36.95983662,73.86817324,296.7760905,89,A,P,FALSE
22,37.06283663,74.00550659,300.1106533,90,A,P,FALSE
22,37.57783668,74.4861733,303.4452161,91,A,P,FALSE
22,38.57350343,74.58917331,306.7797789,92,A,P,FALSE
22,38.84817012,74.76083999,310.1143417,93,A,P,FALSE
22,39.32883683,75.13850669,313.4489045,94,A,P,FALSE
22,40.11850357,75.44750671,316.7834673,95,A,P,FALSE
22,40.94250364,75.96250676,320.1180302,96,A,P,FALSE
22,41.59483704,76.13417344,323.452593,97,A,P,FALSE
22,42.38450377,76.64917349,326.7871558,98,A,P,FALSE
22,43.38017053,77.61050691,330.1217186,99,A,P,FALSE
22,44.06683726,78.33150697,333.4562814,100,A,P,FALSE
22,44.89083733,78.84650702,336.7908442,101,A,P,FALSE
22,45.88650408,79.32717373,340.125407,102,A,P,FALSE
22,45.92083742,79.60184042,343.4599698,103,A,P,FALSE
22,46.19550411,79.91084045,346.7945327,104,A,P,FALSE
22,46.50450414,80.42584049,350.1290955,105,A,P,FALSE
22,46.57317081,80.70050718,353.4636583,106,A,P,FALSE
22,46.67617082,80.80350719,356.7982211,107,A,P,FALSE
22,46.98517085,81.07817388,360.1327839,108,A,P,FALSE
22,46.88217084,81.45584058,363.4673467,109,A,P,FALSE
22,47.05383752,81.73050727,366.8019095,110,A,P,FALSE
22,47.29417088,82.48584067,370.1364724,111,A,P,FALSE
22,47.25983754,82.65750736,373.4710352,112,A,P,FALSE
22,47.6031709,83.1725074,376.805598,113,A,P,FALSE
22,47.84350426,83.41284076,380.1401608,114,A,P,FALSE
22,47.87783759,83.44717409,383.4747236,115,A,P,FALSE
22,48.04950428,83.75617412,386.8092864,116,A,P,FALSE
22,48.04950428,83.79050746,390.1438492,117,A,P,FALSE
22,48.49583765,84.06517415,393.4784121,118,A,P,FALSE
22,48.04950428,84.09950748,396.8129749,119,A,P,FALSE
22,48.18683762,84.23684083,400.1475377,120,A,P,FALSE
22,48.46150431,84.47717419,403.4821005,121,A,P,FALSE
22,48.80483768,84.88917422,406.8166633,122,A,P,FALSE
22,48.736171,85.54150761,410.1512261,123,A,P,FALSE
22,47.9808376,86.29684101,413.4857889,124,A,P,FALSE
22,47.67183758,87.15517442,416.8203518,125,A,P,FALSE
22,47.70617091,87.67017447,420.1549146,126,A,P,FALSE
22,47.67183758,87.9791745,423.4894774,127,A,P,FALSE
22,48.11817095,89.14650793,426.8240402,128,A,P,FALSE
22,48.01517094,90.21084136,430.158603,129,A,P,FALSE
22,47.91217093,90.79450808,433.4931658,130,A,P,FALSE
22,47.91217093,90.79450808,436.8277286,131,A,P,FALSE
22,47.91217093,90.79450808,440.1622915,132,A,P,FALSE
22,47.77483759,90.79450808,443.4968543,133,A,P,FALSE
22,47.56883757,91.03484144,446.8314171,134,A,P,FALSE
22,47.29417088,91.0005081,450.1659799,135,A,P,FALSE
22,47.2255042,91.20650812,453.5005427,136,A,P,FALSE
22,47.19117087,91.34384146,456.8351055,137,A,P,FALSE
22,46.98517085,91.3781748,460.1696683,138,A,P,FALSE
22,46.88217084,91.82450817,463.5042312,139,A,P,FALSE
22,46.64183748,92.23650821,466.838794,140,A,P,FALSE
22,46.8478375,92.64850825,470.1733568,141,A,P,FALSE
22,46.68475415,93.03475828,473.5079196,142,A,P,FALSE
22,46.40150413,93.03475828,476.8424824,143,A,P,FALSE
22,46.22125411,93.13775829,480.1770452,144,A,P,FALSE
22,45.93800409,93.2407583,483.511608,145,A,P,FALSE
22,45.34575404,93.42100831,486.8461709,146,A,P,FALSE
22,45.06250401,93.62700833,490.1807337,147,A,P,FALSE
22,44.83075399,93.60125833,493.5152965,148,A,P,FALSE
23,1.331837867,36.70576344,106.7060101,32,I,HTT,FALSE
23,1.673750149,37.0800033,110.0405729,33,I,HTT,FALSE
23,2.394750213,37.64650335,113.3751357,34,I,HTT,FALSE
23,2.755250245,37.87825337,116.7096985,35,I,HTT,FALSE
23,3.090000275,37.95550338,120.0442613,36,I,HTT,FALSE
23,3.193000284,38.11000339,123.3788241,37,I,HTT,FALSE
23,3.605000321,38.39325342,126.7133869,38,I,HTT,FALSE
23,3.991250355,38.75375345,130.0479497,39,I,HTT,FALSE
23,4.635000413,39.3460035,133.3825126,40,I,HTT,FALSE
23,4.94400044,39.2945035,136.7170754,41,I,HTT,FALSE
23,5.356000477,39.14000348,140.0516382,42,I,HTT,FALSE
23,5.690750506,39.42325351,143.386201,43,I,HTT,FALSE
23,6.669250594,40.04125356,146.7207638,44,I,HTT,FALSE
23,7.519000669,40.65925362,150.0553266,45,I,HTT,FALSE
23,8.214250731,41.04550365,153.3898894,46,I,HTT,FALSE
23,9.167000816,41.5347537,156.7244523,47,I,HTT,FALSE
23,9.476000843,41.97250374,160.0590151,48,I,HTT,FALSE
23,10.1455009,42.28150376,163.3935779,49,I,HTT,FALSE
23,10.91800097,42.53900379,166.7281407,50,I,HTT,FALSE
23,11.40725102,42.6677538,170.0627035,51,I,HTT,FALSE
23,12.15400108,43.00250383,173.3972663,52,I,HTT,FALSE
23,12.3857511,43.20850385,176.7318291,53,I,HTT,FALSE
23,12.90075115,42.97675382,180.066392,54,I,HTT,FALSE
23,13.41575119,43.23425385,183.4009548,55,I,HTT,FALSE
23,14.39425128,43.31150385,186.7355176,56,I,HTT,FALSE
23,14.88350132,43.31150385,190.0700804,57,I,HTT,FALSE
23,15.24400136,43.31150385,193.4046432,58,I,HTT,FALSE
23,15.57875139,43.20850385,196.739206,59,I,HTT,FALSE
23,15.99075142,43.07975383,200.0737688,60,I,HTT,FALSE
23,16.63450148,43.07975383,203.4083317,61,I,HTT,FALSE
23,16.76325149,42.6677538,206.7428945,62,I,HTT,FALSE
23,17.20100153,42.53900379,210.0774573,63,I,HTT,FALSE
23,17.51000156,42.35875377,213.4120201,64,I,HTT,FALSE
23,17.76750158,42.46175378,216.7465829,65,I,HTT,FALSE
23,17.9477516,42.51325378,220.0811457,66,I,HTT,FALSE
23,18.54000165,42.6420038,223.4157085,67,I,HTT,FALSE
23,19.00350169,42.77075381,226.7502714,68,I,HTT,FALSE
23,19.89616844,42.89950382,230.0848342,69,I,HTT,FALSE
23,20.30816847,42.96817049,233.419397,70,I,HTT,FALSE
23,20.58283517,43.0711705,236.7539598,71,I,HTT,FALSE
23,21.26950189,43.24283718,240.0885226,72,I,HTT,FALSE
23,22.02483529,43.41450386,243.4230854,73,I,HTT,FALSE
23,22.29950198,43.4488372,246.7576482,74,I,HTT,FALSE
23,22.71150202,43.27717052,250.0922111,75,I,HTT,FALSE
23,23.2608354,43.17417051,253.4267739,76,I,HTT,FALSE
23,24.15350215,42.96817049,256.7613367,77,I,HTT,FALSE
23,25.38950226,42.38450377,260.0958995,78,I,HTT,FALSE
23,26.21350233,41.52617036,263.4304623,79,I,HTT,FALSE
23,26.5568357,41.04550365,266.7650251,80,I,HTT,FALSE
23,26.65983571,40.59917028,270.0995879,81,I,HTT,FALSE
23,26.62550237,40.32450359,273.4341508,82,I,HTT,FALSE
23,26.65983571,39.94683689,276.7687136,83,I,HTT,FALSE
23,27.07183574,39.77517021,280.1032764,84,I,HTT,FALSE
23,27.3121691,39.53483685,283.4378392,85,I,HTT,FALSE
23,27.44950244,39.36317017,286.772402,86,I,HTT,FALSE
23,27.75850247,39.15717015,290.1069648,87,I,HTT,FALSE
23,27.86150248,39.08850348,293.4415276,88,I,HTT,FALSE
23,27.93016915,39.08850348,296.7760905,89,I,HTT,FALSE
23,28.03316916,38.98550347,300.1106533,90,I,HTT,FALSE
23,28.17050251,39.01983681,303.4452161,91,I,HTT,FALSE
23,28.27350252,38.88250346,306.7797789,92,I,HTT,FALSE
23,28.61683588,38.43617009,310.1143417,93,I,HTT,FALSE
23,28.8228359,37.98983671,313.4489045,94,I,HTT,FALSE
23,29.09750259,37.68083669,316.7834673,95,I,HTT,FALSE
23,29.13183593,37.40617,320.1180302,96,I,HTT,FALSE
23,29.2005026,37.1315033,323.452593,97,I,HTT,FALSE
23,29.30350261,36.89116995,326.7871558,98,I,HTT,FALSE
23,29.5781693,36.71950327,330.1217186,99,I,HTT,FALSE
23,29.5781693,36.6508366,333.4562814,100,I,HTT,FALSE
23,29.88716933,36.23883656,336.7908442,101,I,HTT,FALSE
23,30.26483603,35.65516984,340.125407,102,I,HTT,FALSE
23,30.74550274,34.83116977,343.4599698,103,I,HTT,FALSE
23,30.88283608,34.21316971,346.7945327,104,I,HTT,FALSE
23,31.05450276,33.56083632,350.1290955,105,I,HTT,FALSE
23,31.19183611,32.56516956,353.4636583,106,I,HTT,FALSE
23,31.22616945,32.11883619,356.7982211,107,I,HTT,FALSE
23,31.22616945,31.94716951,360.1327839,108,I,HTT,FALSE
23,31.19183611,32.01583618,363.4673467,109,I,HTT,FALSE
23,31.0888361,31.70683616,366.8019095,110,I,HTT,FALSE
23,31.02016943,31.39783613,370.1364724,111,I,HTT,FALSE
23,31.39783613,30.47083605,373.4710352,112,I,HTT,FALSE
23,31.94716951,30.26483603,376.805598,113,I,HTT,FALSE
23,32.08450286,30.12750268,380.1401608,114,I,HTT,FALSE
23,32.42783622,29.78416932,383.4747236,115,I,HTT,FALSE
23,32.63383624,29.5781693,386.8092864,116,I,HTT,FALSE
23,32.77116958,29.47516929,390.1438492,117,I,HTT,FALSE
23,32.9771696,29.26916927,393.4784121,118,I,HTT,FALSE
23,33.01150294,29.06316925,396.8129749,119,I,HTT,FALSE
23,33.01150294,29.06316925,400.1475377,120,I,HTT,FALSE
23,33.45783631,28.96016924,403.4821005,121,I,HTT,FALSE
23,33.86983635,28.75416923,406.8166633,122,I,HTT,FALSE
23,34.28183638,28.65116922,410.1512261,123,I,HTT,FALSE
23,34.55650308,28.34216919,413.4857889,124,I,HTT,FALSE
23,34.55650308,28.34216919,416.8203518,125,I,HTT,FALSE
23,35.14016979,27.96450249,420.1549146,126,I,HTT,FALSE
23,35.44916982,28.0675025,423.4894774,127,I,HTT,FALSE
23,35.68950318,28.23916918,426.8240402,128,I,HTT,FALSE
23,35.92983653,28.30783585,430.158603,129,I,HTT,FALSE
23,36.17016989,28.27350252,433.4931658,130,I,HTT,FALSE
23,36.6508366,28.20483584,436.8277286,131,I,HTT,FALSE
23,36.95983662,27.99883583,440.1622915,132,I,HTT,FALSE
23,37.30316999,27.96450249,443.4968543,133,I,HTT,FALSE
23,37.92117004,27.72416913,446.8314171,134,I,HTT,FALSE
23,38.36750341,27.58683579,450.1659799,135,I,HTT,FALSE
23,38.47050342,27.44950244,453.5005427,136,I,HTT,FALSE
23,39.12283682,27.27783576,456.8351055,137,I,HTT,FALSE
23,39.74083687,26.96883573,460.1696683,138,I,HTT,FALSE
23,40.25583692,26.65983571,463.5042312,139,I,HTT,FALSE
23,40.97683698,26.24783567,466.838794,140,I,HTT,FALSE
23,41.80083705,25.83583563,470.1733568,141,I,HTT,FALSE
23,42.52183712,25.32083559,473.5079196,142,I,HTT,FALSE
23,42.65917046,25.35516892,476.8424824,143,I,HTT,FALSE
23,43.55183721,25.08050223,480.1770452,144,I,HTT,Y
23,44.2041706,24.87450221,483.511608,145,I,HTT,Y
23,44.5818373,24.80583554,486.8461709,146,I,HTT,Y
23,44.78783732,24.6685022,490.1807337,147,I,HTT,Y
23,45.09683735,24.42816884,493.5152965,148,I,HTT,Y
23,45.50883738,24.32516883,496.8498593,149,I,HTT,Y
23,45.88650408,24.15350215,500.1844221,150,I,HTT,Y
23,46.53883748,23.67283544,503.5189849,151,I,HTT,Y
23,46.95083751,23.43250209,506.8535477,152,I,HTT,Y
23,47.50017089,23.53550209,510.1881106,153,I,HTT,Y
23,47.87783759,23.32950208,513.5226734,154,I,HTT,Y
23,48.70183767,23.29516874,516.8572362,155,I,HTT,Y
23,49.69750442,23.22650207,520.191799,156,I,HTT,Y
23,50.1438378,23.50116876,523.5263618,157,I,HTT,Y
23,50.8991712,23.60416877,526.8609246,158,I,HTT,FALSE
23,51.31117123,23.84450212,530.1954874,159,I,HTT,FALSE
23,52.0321713,23.87883546,533.5300503,160,I,HTT,FALSE
23,52.20383798,23.94750213,536.8646131,161,I,HTT,FALSE
23,52.65017135,23.98183547,540.1991759,162,I,HTT,FALSE
23,52.85617137,23.94750213,543.5337387,163,I,HTT,FALSE
23,53.1651714,23.77583545,546.8683015,164,I,HTT,FALSE
23,53.40550475,23.70716878,550.2028643,165,I,HTT,FALSE
23,53.50850476,23.94750213,553.5374271,166,I,HTT,FALSE
23,53.71450478,23.67283544,556.8719899,167,I,HTT,FALSE
23,53.74883812,23.43250209,560.2065528,168,I,HTT,FALSE
23,54.36683817,23.2608354,563.5411156,169,I,HTT,FALSE
23,55.25950492,23.08916872,566.8756784,170,I,HTT,FALSE
23,55.74017163,22.8831687,570.2102412,171,I,HTT,FALSE
23,56.35817168,22.8831687,573.544804,172,I,HTT,FALSE
23,56.63283837,22.78016869,576.8793668,173,I,HTT,FALSE
23,56.80450506,22.74583536,580.2139296,174,I,HTT,FALSE
23,56.83883839,22.8831687,583.5484925,175,I,HTT,FALSE
23,57.35383844,22.8831687,586.8830553,176,I,HTT,FALSE
23,57.80017181,22.84883537,590.2176181,177,I,HTT,FALSE
23,58.24650518,22.47116867,593.5521809,178,I,HTT,FALSE
23,58.4525052,22.47116867,596.8867437,179,I,HTT,FALSE
23,58.76150523,22.47116867,600.2213065,180,I,HTT,FALSE
23,59.37950528,22.29950198,603.5558693,181,I,HTT,FALSE
23,59.65417198,22.05916863,606.8904322,182,I,HTT,FALSE
23,60.06617201,21.95616862,610.224995,183,I,HTT,FALSE
23,60.3408387,21.95616862,613.5595578,184,I,HTT,FALSE
23,60.47817205,21.7501686,616.8941206,185,I,HTT,FALSE
23,60.58117206,21.78450194,620.2286834,186,I,HTT,FALSE
23,60.85583875,21.81883528,623.5632462,187,I,HTT,FALSE
23,61.23350545,21.64716859,626.897809,188,I,HTT,FALSE
23,61.43950547,21.54416858,630.2323719,189,I,HTT,FALSE
23,61.81717217,21.33816857,633.5669347,190,I,HTT,FALSE
23,62.1261722,21.30383523,636.9014975,191,I,HTT,FALSE
23,62.40083889,21.26950189,640.2360603,192,I,HTT,FALSE
23,62.70983891,21.09783521,643.5706231,193,I,HTT,FALSE
23,63.05317228,21.06350187,646.9051859,194,I,HTT,FALSE
23,63.87717235,20.75450185,650.2397487,195,I,HTT,FALSE
23,65.01017245,20.30816847,653.5743116,196,I,HTT,FALSE
23,65.86850586,19.8618351,656.9088744,197,I,HTT,FALSE
23,66.53800592,19.49275173,660.2434372,198,I,HTT,FALSE
23,66.71825594,19.44125173,663.578,199,I,HTT,FALSE
24,18.52283498,27.93016915,0,0,I,HTT,FALSE
24,18.55716832,27.79283581,3.334562814,1,I,HTT,FALSE
24,18.62583499,27.96450249,6.669125628,2,I,HTT,FALSE
24,18.69450166,27.86150248,10.00368844,3,I,HTT,FALSE
24,18.48850165,27.51816912,13.33825126,4,I,HTT,FALSE
24,18.79750167,27.72416913,16.67281407,5,I,HTT,FALSE
24,18.83183501,27.6898358,20.00737688,6,I,HTT,FALSE
24,19.17516837,27.89583582,23.3419397,7,I,HTT,FALSE
24,19.20950171,28.0675025,26.67650251,8,I,HTT,FALSE
24,19.65583508,28.13616917,30.01106533,9,I,HTT,FALSE
24,20.17083513,28.4451692,33.34562814,10,I,HTT,FALSE
