,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,Together,squared displacement,dt,vx,vy,speed,diff time autocorrelation
789,26,28.23916918,11.278501,386.8092864,116,J,HTT,Y,826.9983802866622,1.0,0.08235882758620693,-0.08235882758620693,0.11647297095356123,0.025436162113845813
790,26,28.54816921,11.20983433,390.1438492,117,J,HTT,Y,845.0413528771753,1.0,0.09265368215892053,-0.020589706146926748,0.09491385998273942,0.009326592692759157
791,26,28.68550255,11.03816765,393.4784121,118,J,HTT,Y,856.2503524193538,1.0,0.041179412293852434,-0.05147426686656657,0.06591922440622006,0.004875264207076842
792,26,28.89150257,10.96950098,396.8129749,119,J,HTT,Y,868.9753288508972,1.0,0.06176912143928071,-0.020589706146926748,0.06511037062248533,0.0036034561476882736
793,26,29.68116931,10.83216763,400.1475377,120,J,HTT,Y,915.7548502947573,1.0,0.23678163118440818,-0.04117941529235343,0.24033577576001708,0.015473665391392505
794,26,30.12750268,10.79783429,403.4821005,121,J,HTT,Y,941.7764021608557,1.0,0.13383309445277297,-0.010294854572713607,0.1342284664349488,0.03211315450280871
795,26,30.26483603,10.62616761,406.8166633,122,J,HTT,Y,953.560645914637,1.0,0.0411794152923545,-0.05147426686656711,0.06591922627936987,0.006041088667960002
796,26,30.67683606,10.31716758,410.1512261,123,J,HTT,FALSE,984.5631166866599,1.0,0.12353823988005937,-0.09265368215892053,0.15442280119939983,0.009856512846125837
797,26,30.95150275,10.24850091,413.4857889,124,J,HTT,FALSE,1002.2298826888718,1.0,0.08235882758620693,-0.020589706146926217,0.0848935361531803,0.012082176687668155
798,26,31.22616945,10.31716758,416.8203518,125,J,HTT,FALSE,1016.7795812412346,1.0,0.08235883058470793,0.020589706146926217,0.08489353906215356,0.006359040729110815
799,26,31.36350279,10.35150092,420.1549146,126,J,HTT,FALSE,1024.1145474851623,1.0,0.041179412293852434,0.010294854572713607,0.042446766985724686,0.0036034562711647444
800,26,31.70683616,10.96950098,423.4894774,127,J,HTT,FALSE,1030.411635504283,1.0,0.1029485367316352,0.18530736431784106,0.21198400997624778,0.00614707260602585
801,26,31.77550283,12.17116775,426.8240402,128,J,HTT,FALSE,1009.046855373676,1.0,0.020589706146926217,0.36031987106446806,0.36090766891703985,0.06888960573786132
