,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,squared displacement,dt,vx,vy,speed
2051,33,70.84683964,61.71417216,223.4157085,67,B,P,662.8622255724741,1.0,0.18530736431784106,-0.23678163118440818,0.30067317827963
2052,33,71.15583967,61.50817214,226.7502714,68,B,P,677.6900739974809,1.0,0.09265368215892267,-0.061769121439279644,0.11135586729484505
2053,33,71.32750635,61.33650546,230.0848342,69,B,P,688.9120403114897,1.0,0.05147426686656285,-0.05147426686656711,0.07279560631590823
2054,33,71.32750635,61.33650546,233.419397,70,B,P,688.9120403114897,1.0,0.0,0.0,0.0
2055,33,71.32750635,61.33650546,236.7539598,71,B,P,688.9120403114897,1.0,0.0,0.0,0.0
2056,33,71.46483969,61.26783879,240.0885226,72,B,P,694.5183081921253,1.0,0.041179412293856694,-0.020589706146926217,0.046039982581276104
2057,33,71.97983974,60.92450542,243.4230854,73,B,P,720.3276526016277,1.0,0.15442280359820018,-0.10294853673163308,0.18559311271249457
2058,33,72.42617311,60.54683872,246.7576482,74,B,P,747.4513340255214,1.0,0.13383309445277083,-0.11324338830584889,0.17531503690725891
2059,33,73.04417317,60.37517204,250.0922111,75,B,P,767.7298517338501,1.0,0.18530736431784106,-0.05147426686656498,0.19232373597628408
2060,33,73.25017319,59.86017199,253.4267739,76,B,P,798.7611825080307,1.0,0.061769121439281774,-0.15442280359820232,0.16631844947121682
2061,33,73.31883986,59.86017199,256.7613367,77,B,P,800.1002742478419,1.0,0.020589706146926217,0.0,0.020589706146926217
2062,33,73.28450652,59.5855053,260.0958995,78,B,P,814.0841173854639,1.0,-0.010294854572714672,-0.08235882758620586,0.08299976212042856
2063,33,73.31883986,59.55117197,263.4304623,79,B,P,816.5972717823286,1.0,0.010294854572714672,-0.010294851574213674,0.014559120839131528
2064,33,73.42183987,59.48250529,266.7650251,80,B,P,822.3155242044153,1.0,0.030884560719640887,-0.020589709145427213,0.03711862354046111
2065,33,73.66217322,59.41383862,270.0995879,81,B,P,830.8274798073952,1.0,0.07206397301349332,-0.020589706146926217,0.074947663110375
2066,33,73.66217322,59.41383862,273.4341508,82,B,P,830.8274798073952,1.0,0.0,0.0,0.0
2067,33,73.66217322,59.41383862,276.7687136,83,B,P,830.8274798073952,1.0,0.0,0.0,0.0
2068,33,73.76517323,59.31083861,280.1032764,84,B,P,838.4942518995822,1.0,0.030884560719640887,-0.030884560719640887,0.0436773646376515
2069,33,73.59350655,59.34517195,283.4378392,85,B,P,833.1520299049308,1.0,-0.05147426686656711,0.010294854572714672,0.05249365847532359
2070,33,73.62783989,59.34517195,286.772402,86,B,P,833.8439726564154,1.0,0.010294854572714672,0.0,0.010294854572714672
2071,33,73.55917321,59.44817196,290.1069648,87,B,P,826.8997913424639,1.0,-0.020589709145429343,0.030884560719640887,0.03711862354046229
2072,33,73.55917321,59.48250529,293.4415276,88,B,P,825.0502890242375,1.0,0.0,0.010294851574211544,0.010294851574211544
2073,33,73.55917321,59.48250529,296.7760905,89,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2074,33,73.55917321,59.48250529,300.1106533,90,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2075,33,73.55917321,59.48250529,303.4452161,91,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2076,33,73.55917321,59.48250529,306.7797789,92,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2077,33,73.55917321,59.48250529,310.1143417,93,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2078,33,73.55917321,59.48250529,313.4489045,94,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2079,33,73.55917321,59.48250529,316.7834673,95,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2080,33,73.55917321,59.48250529,320.1180302,96,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2081,33,73.55917321,59.48250529,323.452593,97,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2082,33,73.55917321,59.48250529,326.7871558,98,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2083,33,73.55917321,59.48250529,330.1217186,99,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2084,33,73.55917321,59.48250529,333.4562814,100,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2085,33,73.55917321,59.48250529,336.7908442,101,B,P,825.0502890242375,1.0,0.0,0.0,0.0
2086,33,73.55917321,59.44817196,340.125407,102,B,P,826.8997913424639,1.0,0.0,-0.010294851574211544,0.010294851574211544
2087,33,73.79950657,59.27650528,343.4599698,103,B,P,841.0592725278242,1.0,0.07206397601199645,-0.05147426686656711,0.08855967924573896
2088,33,74.24583994,59.17350527,346.7945327,104,B,P,856.0203227245288,1.0,0.13383309445277083,-0.030884560719640887,0.13735047601537267
2089,33,74.28017328,59.07050526,350.1290955,105,B,P,862.3762937552445,1.0,0.010294854572714672,-0.030884560719640887,0.03255518578534807
2090,33,74.28017328,59.07050526,353.4636583,106,B,P,862.3762937552445,1.0,0.0,0.0,0.0
2091,33,74.28017328,59.07050526,356.7982211,107,B,P,862.3762937552445,1.0,0.0,0.0,0.0
2092,33,74.28017328,59.07050526,360.1327839,108,B,P,862.3762937552445,1.0,0.0,0.0,0.0
2093,33,74.58917331,59.03617192,363.4673467,109,B,P,870.9908035412645,1.0,0.09265368215892267,-0.010294854572712541,0.09322386415655579
2094,33,74.69217331,58.96750525,366.8019095,110,B,P,877.0414705949112,1.0,0.03088455772113776,-0.020589706146926217,0.03711861938228658
2095,33,74.45183996,59.03617192,370.1364724,111,B,P,867.9731317952155,1.0,-0.07206397301349332,0.020589706146926217,0.074947663110375
2096,33,74.45183996,59.03617192,373.4710352,112,B,P,867.9731317952155,1.0,0.0,0.0,0.0
2097,33,74.52050663,59.03617192,376.805598,113,B,P,869.4772524461177,1.0,0.020589706146926217,0.0,0.020589706146926217
2098,33,74.58917331,58.96750525,380.1401608,114,B,P,874.7534627249913,1.0,0.020589709145429343,-0.020589706146926217,0.02911824379852171
2099,33,74.62350664,58.96750525,383.4747236,115,B,P,875.5137743854779,1.0,0.010294851574211544,0.0,0.010294851574211544
2100,33,74.62350664,59.00183858,386.8092864,116,B,P,873.6312662897025,1.0,0.0,0.010294851574211544,0.010294851574211544
2101,33,74.86384,58.89883858,390.1438492,117,B,P,884.6740580914866,1.0,0.07206397601199219,-0.03088455772113776,0.07840326870920163
2102,33,74.96684001,58.8301719,393.4784121,118,B,P,890.8001677096022,1.0,0.030884560719640887,-0.020589709145427213,0.03711862354046111
2103,33,75.37884004,58.72717189,396.8129749,119,B,P,906.0806666529559,1.0,0.12353823988006042,-0.030884560719640887,0.12734030313890624
2104,33,75.6191734,58.58983855,400.1475377,120,B,P,919.4515451829357,1.0,0.07206397601199219,-0.041179412293852434,0.08299976286426408
2105,33,75.82517342,58.48683854,403.4821005,121,B,P,930.2126095185894,1.0,0.061769121439281774,-0.030884560719640887,0.06905997722433685
2106,33,75.85950675,58.41817187,406.8166633,122,B,P,934.8958941499648,1.0,0.010294851574211544,-0.020589706146926217,0.023019990620150504
2107,33,76.06550677,58.31517186,410.1512261,123,B,P,945.791339174945,1.0,0.061769121439281774,-0.030884560719640887,0.06905997722433685
2108,33,76.20284012,58.31517186,413.4857889,124,B,P,949.2522314585964,1.0,0.04117941529235556,0.0,0.04117941529235556
2109,33,76.34017346,58.28083852,416.8203518,125,B,P,954.6805041525162,1.0,0.041179412293852434,-0.010294854572712541,0.04244676698572443
2110,33,76.20284012,58.34950519,420.1549146,126,B,P,947.3249298077229,1.0,-0.041179412293852434,0.020589706146926217,0.046039982581272294
2111,33,76.20284012,58.34950519,423.4894774,127,B,P,947.3249298077229,1.0,0.0,0.0,0.0
2112,33,76.27150679,58.31517186,426.8240402,128,B,P,950.9968228098119,1.0,0.020589706146926217,-0.010294851574213674,0.023019990620151455
2113,33,76.34017346,58.21217185,430.158603,129,B,P,958.5468957948788,1.0,0.020589706146926217,-0.030884560719640887,0.03711862187719199
2114,33,76.47750681,58.14350517,433.4931658,130,B,P,965.9590523024987,1.0,0.0411794152923513,-0.020589709145427213,0.04603998660418165
2115,33,76.58050682,58.14350517,436.8277286,131,B,P,968.6360571343521,1.0,0.030884560719640887,0.0,0.030884560719640887
2116,33,76.58050682,58.14350517,440.1622915,132,B,P,968.6360571343521,1.0,0.0,0.0,0.0
2117,33,76.54617348,58.04050517,443.4968543,133,B,P,973.5727787327382,1.0,-0.010294854572714672,-0.03088455772113776,0.032555182940718276
2118,33,76.3745068,58.21217185,446.8314171,134,B,P,959.4274430441388,1.0,-0.05147426686656285,0.05147426686656498,0.07279560631590672
2119,33,76.51184014,58.10917184,450.1659799,135,B,P,968.790476501603,1.0,0.041179412293852434,-0.030884560719638757,0.051474266266865215
2120,33,76.58050682,58.04050517,453.5005427,136,B,P,974.4674713194518,1.0,0.020589709145425083,-0.020589706146926217,0.029118243798518698
2121,33,76.58050682,58.04050517,456.8351055,137,B,P,974.4674713194518,1.0,0.0,0.0,0.0
2122,33,76.68350682,58.04050517,460.1696683,138,B,P,977.1656938924319,1.0,0.03088455772114202,0.0,0.03088455772114202
2123,33,76.82084017,58.04050517,463.5042312,139,B,P,980.7963302104163,1.0,0.0411794152923513,0.0,0.0411794152923513
2124,33,76.7521735,58.00617183,466.838794,140,B,P,980.924817289412,1.0,-0.020589706146926217,-0.010294854572714672,0.02301999196112187
2125,33,76.88950684,57.90317182,470.1733568,141,B,P,990.4340192137522,1.0,0.041179412293852434,-0.030884560719640887,0.05147426626686649
