,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,squared displacement,dt,vx,vy,speed,diff time autocorrelation
1,21,9.21850082,90.69150807,3.334562814,1,A,P,0.0424360082400023,1.0,0.0,-0.0617691214392817,0.0617691214392817,0.0
2,21,9.270000825,90.58850806,6.669125628,2,A,P,0.0981332690550054,1.0,0.0154422803598204,-0.0308845607196408,0.0345299886121684,0.001907712181690362
3,21,9.32150083,90.38250804,10.00368844,3,A,P,0.2758340535600002,1.0,0.0154422803598199,-0.0617691214392775,0.0636701530239365,0.0021461762044015197
4,21,9.270000825,90.38250804,13.33825126,4,A,P,0.2678773020150001,1.0,-0.0154422803598199,0.0,0.0154422803598199,-0.00023846402271127944
5,21,9.270000825,90.22800803,16.67281407,5,A,P,0.4508825808550094,1.0,0.0,-0.0463268395802119,0.0463268395802119,-0.0
6,21,9.21850082,90.25375803,20.00737688,6,A,P,0.4144141397500063,1.0,-0.0154422803598204,0.0077211394302855,0.0172649939708418,-0.00035769598776328506
7,21,9.295750827,90.22800803,23.3419397,7,A,P,0.4541978939215096,1.0,0.0231634203898056,-0.0077211394302855,0.024416388722675,-0.000417312025853668
8,21,9.295750827,90.35675804,26.67650251,8,A,P,0.2983781801565025,1.0,0.0,0.0386057001499263,0.0386057001499263,-0.0002980799936613748
9,21,9.295750827,90.35675804,30.01106533,9,A,P,0.2983781801565025,1.0,0.0,0.0,0.0,0.0
10,21,9.295750827,90.35675804,33.34562814,10,A,P,0.2983781801565025,1.0,0.0,0.0,0.0,0.0
11,21,9.55325085,90.76875808,36.68019095,11,A,P,0.1286341476600024,1.0,0.0772114011993998,0.1235382428785592,0.1456821812326291,0.0
12,21,9.347250832,90.76875808,40.01475377,12,A,P,0.0331531306650016,1.0,-0.0617691208395799,0.0,0.0617691208395799,-0.0047692803708790105
13,21,8.858000788,90.66575807,43.34931658,13,A,P,0.1836683448420039,1.0,-0.1467016623688156,-0.0308845607196408,0.1499174233790695,0.009061632710226622
14,21,8.626250768,90.04775801,46.6838794,14,A,P,1.0728353225540197,1.0,-0.0694902608695651,-0.185307364317841,0.1979083515826083,0.015917473333078816
15,21,8.420250749,89.867508,50.01844221,15,A,P,1.6981033612515162,1.0,-0.0617691211394306,-0.0540479790104931,0.0820768442464521,0.014307840878803268
16,21,8.137000724,89.55850797,53.35300503,16,A,P,2.962563779008045,1.0,-0.084932541229385,-0.0926536821589226,0.1256910552795538,0.010253952696447913
17,21,7.673500683,89.12075793,56.68756784,17,A,P,5.543866554390062,1.0,-0.1389805220389804,-0.1312593823088448,0.1911664482861126,0.023965634006977366
18,21,7.493250667,88.63150789,60.02213065,18,A,P,8.111244996826596,1.0,-0.0540479808095953,-0.1467016611694158,0.1563411705836324,0.02676758601684931
19,21,6.669250594,87.91050782,63.35669347,19,A,P,15.420847327741091,1.0,-0.2470764836581708,-0.2161919250374777,0.3283073822324084,0.0450696995816709
20,21,5.742250511,86.5457577,66.69125628,20,A,P,31.0220476676878,1.0,-0.2779610443778111,-0.4092204257871096,0.4946955620106035,0.15714778905439386
21,21,5.974000532,85.87625764,70.0258191,21,A,P,35.739738200457246,1.0,0.0694902611694152,-0.2007496431784078,0.2124366155672124,0.06283526888934086
22,21,6.257250557,85.72175763,73.36038191,22,A,P,35.557395944307814,1.0,0.0849325412293853,-0.0463268395802119,0.0967456077823274,0.015202080987122987
23,21,6.875250612,85.3612576,76.69494472,23,A,P,36.14089102531728,1.0,0.1853073628185908,-0.1080959610194894,0.2145310129177313,0.02074636947811735
24,21,7.390250658,84.79475755,80.02950754,24,A,P,40.58606280832335,1.0,0.1544228023988005,-0.1698650824587712,0.2295659995282928,0.04697741160361377
25,21,7.75075069,84.61450753,83.36407035,25,A,P,41.63038648107539,1.0,0.1080959616191904,-0.0540479820089962,0.1208549596732474,0.02587334624191688
26,21,8.780750781,84.53725752,86.69863317,26,A,P,40.64441240982989,1.0,0.308845604497751,-0.0231634212893553,0.3097130147465706,0.03463689878715842
27,21,9.373000834,84.51150752,90.03319598,27,A,P,40.804873534366415,1.0,0.1775862227886059,-0.0077211394302855,0.1777539943810723,0.055025572333076825
28,21,9.476000843,84.56300753,93.36775879,28,A,P,40.19220360648543,1.0,0.0308845604197897,0.0154422818590698,0.0345299890144581,0.0053654404160812874
29,21,9.785000871,84.69175754,96.70232161,29,A,P,38.83226219660836,1.0,0.0926536815592203,0.0386057001499263,0.1003748214969443,0.003457728329313589
30,21,9.862250878,85.02650757,100.0368844,30,A,P,34.88306124301522,1.0,0.023163420389805,0.1003748215892081,0.1030128577082502,0.00602121644149466
31,21,10.04250089,85.30975759,103.3714472,31,A,P,31.90193176561024,1.0,0.0540479796101949,0.084932539730134,0.1006713484808604,0.009777024595461082
32,21,10.40300093,85.3870076,106.7060101,32,A,P,31.768656160880237,1.0,0.1080959640179909,0.0231634212893553,0.1105499051234642,0.007809696658132734
33,21,11.30425101,85.15525758,110.0405729,33,A,P,37.32379477468036,1.0,0.2702399040479761,-0.0694902608695672,0.2790313639997838,0.027602210756166354
34,21,11.81925105,84.74325754,113.3751357,34,A,P,44.63870159102037,1.0,0.1544228005997002,-0.1235382428785592,0.197757676964958,0.05031590754188176
35,21,12.72050113,84.2282575,116.7096985,35,A,P,56.74290960345551,1.0,0.2702399040479761,-0.1544228005997013,0.311249107765652,0.060808324263355945
36,21,13.4672512,83.97075747,120.0442613,36,A,P,66.03175394322062,1.0,0.2239130644677658,-0.0772114032983516,0.2368515595022473,0.07243344619242179
