 341.522 0.068 0.017 -0.066
 344.870 0.044 0.031 -0.031
 348.218 0.039 -0.037 -0.011
 351.567 0.205 -0.167 -0.119
 354.915 0.087 -0.087 -0.004
 358.263 0.022 -0.021 -0.008
 361.611 0.081 0.011 -0.080
 364.960 0.070 0.043 -0.056
 368.308 0.018 -0.006 0.017
 371.656 0.050 0.047 -0.017
 375.004 0.065 -0.021 -0.062
 378.353 0.090 0.040 -0.081
 381.701 0.021 0.000 -0.021
 385.049 0.172 0.042 -0.166
 388.397 0.214 0.054 -0.207
 391.746 0.083 0.008 0.083
 395.094 0.000 0.000 0.000
 398.442 0.281 0.040 -0.278
 401.790 0.182 -0.002 -0.182
 405.139 0.074 -0.056 -0.048
 408.487 0.055 -0.003 -0.055
 411.835 0.163 -0.040 -0.158
 415.183 0.152 0.055 -0.142
 418.532 0.130 -0.034 -0.126
 421.880 0.286 0.079 -0.274
 425.228 0.143 -0.057 -0.131
 428.576 0.085 -0.051 0.068
 431.925 0.034 -0.033 0.007
 435.273 0.084 -0.051 -0.067
 438.621 0.119 0.010 -0.119
 441.969 0.120 0.062 -0.103
 445.318 0.228 -0.021 -0.227
 448.666 0.124 0.000 -0.124
 452.014 0.337 0.004 -0.337
 455.362 0.119 -0.024 -0.117
 458.711 0.352 -0.013 -0.352
 462.059 0.082 0.051 -0.065
 465.407 0.127 0.044 -0.119
 468.755 0.085 -0.021 0.082
 472.104 0.125 0.021 -0.124
 475.452 0.109 0.063 -0.089
 478.800 0.034 -0.001 -0.034
 482.148 0.000 0.000 0.000
 485.497 0.105 0.103 -0.021
 488.845 0.157 0.062 -0.144
 492.193 0.046 0.021 -0.041
 495.541 0.125 -0.021 -0.124
 498.890 0.085 -0.082 -0.021
 502.238 0.062 0.000 -0.062
 505.586 0.065 0.021 -0.062
 508.934 0.062 0.000 0.062
 512.283 0.111 0.041 -0.103
 515.631 0.105 0.021 -0.103
 518.979 0.000 0.000 0.000
 522.327 0.146 0.021 -0.144
 525.676 0.125 -0.021 -0.124
 529.024 0.082 0.082 0.000
 532.372 0.041 0.000 -0.041
 535.721 0.046 0.021 -0.041
 539.069 0.000 0.000 0.000
 542.417 0.021 0.021 0.000
 545.765 0.087 0.062 -0.062
 549.114 0.074 0.062 -0.041
 552.462 0.046 0.021 -0.041
 555.810 0.000 0.000 0.000
 559.158 0.062 0.062 0.000
 562.507 0.088 0.073 -0.050
 565.855 0.053 -0.014 -0.051
 569.203 0.060 0.059 -0.010
 572.551 0.114 0.083 -0.079
 575.900 0.160 0.126 -0.099
 579.248 0.117 0.073 -0.091
 582.596 0.087 -0.042 0.076
 585.944 0.028 -0.016 0.023
 589.293 0.102 0.070 -0.075
 592.641 0.064 -0.011 -0.063
 595.989 0.092 0.001 0.092
 599.337 0.035 -0.035 -0.003
 602.686 0.032 0.026 -0.019
 606.034 0.023 -0.011 0.020
 609.382 0.013 -0.013 -0.003
 612.730 0.030 0.026 -0.014
 616.079 0.009 -0.007 -0.004
 619.427 0.036 0.019 -0.031
 622.775 0.035 0.030 -0.019
 626.123 0.031 -0.024 0.019
 629.472 0.101 0.075 -0.067
 632.820 0.113 -0.082 0.078
 636.168 0.075 0.047 -0.059
 639.516 0.062 -0.038 0.049
 642.865 0.012 -0.001 -0.012
 646.213 0.081 0.068 -0.044
 649.561 0.127 -0.109 0.065
 652.909 0.191 0.151 -0.118
 656.258 0.153 0.097 -0.118
 659.606 0.008 -0.001 0.008
 662.954 0.022 0.011 -0.020
 666.302 0.080 0.053 -0.060
