,Track ID,x (micron),y (micron),T (sec),Frame,principal angle,squared displacement,dt,vx,vy,speed
3027,864,15.858,23.318,73.36,22.0,-1.764374900147914,50.274259999999984,1.0,-0.08875562218890536,-0.09625187406296791,0.13092739870162068
3028,864,15.536,22.677,76.695,23.0,-1.789130838502134,60.58739700000001,1.0,-0.09655172413793132,-0.19220389805097504,0.21509201254346197
3029,864,15.538,22.362,80.03,24.0,-1.7804567489066383,65.46725200000003,1.0,0.0005997001499252378,-0.09445277361319379,0.09445467740400715
3030,864,15.464,22.216,83.364,25.0,-1.7855471271570238,68.05416399999999,1.0,-0.02218890554722634,-0.04377811094452691,0.049080245794566255
3031,864,15.536,22.609,86.699,26.0,-1.7872545681527978,61.625484999999976,1.0,0.021589205397301102,0.11784107946027007,0.11980239479262733
3032,864,15.412,22.629,90.033,27.0,-1.8032131468577384,61.752708999999975,1.0,-0.03718140929535196,0.005997001499250247,0.03766193335677943
3033,864,15.536,22.409,93.368,28.0,-1.78191570258856,64.73228500000002,1.0,0.03718140929535196,-0.06596701649175485,0.07572386982987558
3034,864,15.519,22.373,96.702,29.0,-1.7830386776630138,65.35761799999997,1.0,-0.005097451274362657,-0.010794602698650018,0.011937648718076928
3035,864,15.557,22.422,100.037,30.0,-1.7796974250975053,64.45754099999999,1.0,0.01139430284857579,0.014692653673163265,0.018593122636194823
3036,864,15.541,22.392,103.371,31.0,-1.7808672983710525,64.98321700000001,1.0,-0.004797601199400304,-0.008995502248875903,0.01019490254872594
3037,864,15.558,22.334,106.706,32.0,-1.7773278049352763,65.84426,1.0,0.005097451274362657,-0.017391304347826035,0.018122954406310638
3038,864,15.567,22.266,110.041,33.0,-1.7745459553080971,66.89912500000003,1.0,0.002698650674662771,-0.020389805097451693,0.020567616959091903
3039,864,15.533,22.197,113.375,34.0,-1.7768885593193182,68.12296200000002,1.0,-0.010194902548725846,-0.020689655172413512,0.023065078996860035
3040,864,15.433,21.75,116.71,35.0,-1.7776245072165615,75.893197,1.0,-0.029985007496251766,-0.13403298350824563,0.13734606416884293
3041,864,15.411,21.723,120.044,36.0,-1.779453076063893,76.43353000000002,1.0,-0.006596701649175485,-0.008095952023988313,0.010443223248736715
3042,864,15.433,21.476,123.379,37.0,-1.7713585754852623,80.64052100000002,1.0,0.006596701649175485,-0.0740629685157421,0.07435616839248806
3043,864,15.364,21.544,126.713,38.0,-1.7804501592047366,79.69998799999999,1.0,-0.020689655172413512,0.020389805097451693,0.029048338731594344
3044,864,15.364,21.544,130.048,39.0,-1.7804501592047366,79.69998799999999,1.0,0.0,0.0,0.0
3045,864,15.298,21.648,133.383,40.0,-1.7902014688548546,78.14416000000001,1.0,-0.019790104947526456,0.03118440779610171,0.036933934848966204
3046,864,15.158,21.476,136.717,41.0,-1.8011774867107009,81.70009600000002,1.0,-0.04197901049475279,-0.051574212893553406,0.06649914854874561
3047,864,15.227,21.785,140.052,42.0,-1.801565317608341,76.07710599999999,1.0,0.020689655172414046,0.0926536731634186,0.09493558332799665
3048,864,15.227,21.27,143.386,43.0,-1.788795031482338,85.088061,1.0,0.0,-0.15442278860569733,0.15442278860569733
3049,864,15.09,21.132,146.721,44.0,-1.79986231021793,88.15815999999998,1.0,-0.041079460269865205,-0.041379310344827024,0.05830754137053751
3050,864,14.918,21.098,150.055,45.0,-1.8167489490150677,89.54410000000003,1.0,-0.051574212893553406,-0.010194902548726379,0.05257219296897931
3051,864,14.712,20.995,153.39,46.0,-1.834922873997102,92.43706099999997,1.0,-0.06176911544227871,-0.030884557721138826,0.06905997051948336
3052,864,14.712,20.995,156.724,47.0,-1.834922873997102,92.43706099999997,1.0,0.0,0.0,0.0
3053,864,14.746,20.995,160.059,48.0,-1.8315060153986984,92.26753699999998,1.0,0.010194902548725846,0.0,0.010194902548725846
3054,864,14.54,21.098,163.394,49.0,-1.8551007979812857,91.42880800000003,1.0,-0.06176911544227925,0.030884557721138826,0.06905997051948383
3055,864,15.021,21.476,166.728,50.0,-1.8158819389334115,82.28440100000002,1.0,0.144227886056972,0.11334332833583212,0.18343498356286117
3056,864,15.338,22.133,170.063,51.0,-1.7981601414735735,69.85790500000002,1.0,0.09505247376311796,0.19700149925037483,0.21873400164442577
3057,864,15.574,22.781,173.397,52.0,-1.787232092397941,58.890929000000014,1.0,0.07076461769115462,0.19430284857571206,0.20678788185387306
3058,864,15.909,23.773,176.732,53.0,-1.7700246858223077,44.012978000000004,1.0,0.10044977511244403,0.2974512743628189,0.3139544838670178
3059,864,16.484,25.42,180.066,54.0,-1.7216191449310685,24.12537999999998,1.0,0.1724137931034486,0.49385307346326895,0.5230844809602324
3060,864,16.649,25.928,183.401,55.0,-1.701825996661625,19.23343299999999,1.0,0.04947526236881534,0.15232383808095926,0.16015727655706877
3061,864,17.081,26.591,186.736,56.0,-1.6090408990804528,13.59910599999999,1.0,0.12953523238380768,0.19880059970015002,0.2372784332168989
