Track ID,x (micron),y (micron),T (sec),Frame,principal angle
8,38.617,15.689,0.0,0.0,0.0
8,38.411,15.683,3.335,1.0,-3.1124746720827527
8,38.459,15.65,6.669,2.0,-2.899594607567658
8,38.677,15.661,10.004,3.0,-0.4366271598135332
8,38.317,15.681,13.338,4.0,-3.1149323052151923
8,38.285,15.683,16.673,5.0,-3.123522331563568
8,38.259,15.691,20.007,6.0,3.1360061195291355
8,38.064,15.693,23.342,7.0,3.134359506678635
8,38.004,15.66,26.677,8.0,-3.0943195797556746
8,37.855,15.614,30.011,9.0,-3.043483454025523
8,37.689,15.604,33.346,10.0,-3.050252692657304
8,37.845,15.596,36.68,11.0,-3.021704051420165
8,37.749,15.554,40.015,12.0,-2.987298874539059
8,37.951,15.573,43.349,13.0,-2.9691483857710517
8,38.199,15.601,46.684,14.0,-2.934096427154592
8,37.723,15.589,50.018,15.0,-3.030198874729307
8,37.475,15.567,53.353,16.0,-3.035166176404182
8,37.081,15.506,56.688,17.0,-3.0230109891726156
8,37.156,15.495,60.022,18.0,-3.009579165450498
8,36.992,15.478,63.357,19.0,-3.0124689418796566
8,36.515,15.484,66.691,20.0,-3.0443739373041456
8,36.448,15.478,70.026,21.0,-3.044617935497671
8,36.491,15.469,73.36,22.0,-3.0384789495508473
8,36.372,15.415,76.695,23.0,-3.020144308749135
8,36.249,15.395,80.03,24.0,-3.0180693461368517
8,36.018,15.369,83.364,25.0,-3.0190849475821473
8,35.925,15.337,86.699,26.0,-3.011572514970889
8,35.786,15.269,90.033,27.0,-2.994309477230587
8,35.791,15.253,93.368,28.0,-2.988517906448589
8,35.791,15.251,96.702,29.0,-2.98782672013937
8,35.709,15.311,100.037,30.0,-3.0123311761247664
8,35.635,15.292,103.371,31.0,-3.009238819208125
8,35.26,15.246,106.706,32.0,-3.0103876984148537
8,35.232,15.246,110.041,33.0,-3.011460736787608
8,34.926,15.241,113.375,34.0,-3.020807166167298
8,34.492,15.176,116.71,35.0,-3.017864281465716
8,34.369,15.027,120.044,36.0,-2.9869980775950773
8,34.397,14.905,123.379,37.0,-2.9579048806811628
8,34.105,14.802,126.713,38.0,-2.947481084152129
8,34.067,14.803,130.048,39.0,-2.9492740513037266
8,33.978,14.816,133.383,40.0,-2.955581012789318
8,34.037,14.717,136.717,41.0,-2.9324684090566806
8,33.594,14.517,140.052,42.0,-2.912367013816643
8,33.332,14.488,143.386,43.0,-2.918140587309102
8,33.092,14.373,146.721,44.0,-2.907759753704779
8,32.9,14.343,150.055,45.0,-2.9103654982350915
8,32.461,14.178,153.39,46.0,-2.9008994052087003
8,32.396,14.185,156.724,47.0,-2.904382516916867
8,32.367,14.171,160.059,48.0,-2.903326311403937
8,32.347,14.194,163.394,49.0,-2.907526069088486
8,32.243,14.127,166.728,50.0,-2.901270620267875
8,32.369,14.174,170.063,51.0,-2.90370633768325
8,32.38,14.112,173.397,52.0,-2.893937276780249
8,32.415,14.117,176.732,53.0,-2.893353956522991
8,32.418,14.15,180.066,54.0,-2.898246797061999
8,32.44,14.174,183.401,55.0,-2.9010756929239063
8,32.374,14.106,186.736,56.0,-2.893262468460933
8,32.203,13.974,190.07,57.0,-2.8803208139944623
8,31.84,13.632,193.405,58.0,-2.846903563529459
8,31.848,13.459,196.739,59.0,-2.823347431599093
8,31.719,13.339,200.074,60.0,-2.8132461177819192
8,31.725,13.341,203.408,61.0,-2.813240388291084
8,31.618,13.207,206.743,62.0,-2.800806109341451
8,31.447,13.087,210.077,63.0,-2.7934713060447796
8,31.218,12.985,213.412,64.0,-2.7912165323561116
8,31.052,13.044,216.747,65.0,-2.8052417160631893
8,30.995,13.106,220.081,66.0,-2.8148517677163163
8,31.161,13.202,223.416,67.0,-2.8196409324286145
8,31.282,13.217,226.75,68.0,-2.816532882200667
8,31.549,13.383,230.085,69.0,-2.8262222763374067
8,31.717,13.461,233.419,70.0,-2.8292626160389416
8,32.073,13.777,236.754,71.0,-2.8573291710294058
8,32.642,14.322,240.089,72.0,-2.91667699642261
8,32.941,14.591,243.423,73.0,-2.950506800355856
8,32.937,14.732,246.758,74.0,-2.9746744201262505
8,33.286,15.078,250.092,75.0,-3.0274779446496276
8,33.218,15.267,253.427,76.0,-3.0635886253973377
8,33.304,15.448,256.761,77.0,-3.0962632893198694
8,33.386,15.622,260.096,78.0,-3.12878509546628
8,33.391,15.778,263.43,79.0,3.1245640662748846
8,33.47,15.778,266.765,80.0,3.124302750491349
8,33.454,15.763,270.1,81.0,3.127260882641563
8,33.464,15.74,273.434,82.0,3.13169582943145
8,33.425,15.692,276.769,83.0,3.141014841635607
8,33.419,15.832,280.103,84.0,3.1140890097438447
8,33.405,15.852,283.438,85.0,3.1103288604597443
8,33.743,16.292,286.772,86.0,3.0185004440770733
8,34.284,17.213,290.107,87.0,2.803386929595987
8,34.617,17.9,293.442,88.0,2.636640570298157
8,34.799,18.3,296.776,89.0,2.5417772150346436
8,34.9,18.901,300.111,90.0,2.428947944678575
8,35.037,19.038,303.445,91.0,2.389520291429528
8,35.243,19.313,306.78,92.0,2.3204851835213596
8,35.655,19.656,310.114,93.0,2.2121563707496423
8,36.411,20.411,313.449,94.0,2.007840771450686
8,37.166,20.755,316.783,95.0,1.8497476382987372
8,38.062,21.398,320.118,96.0,1.6677067245063306
8,38.389,21.641,323.453,97.0,1.6090840581258776
8,38.756,21.955,326.787,98.0,1.5486167534889719
8,39.363,22.403,330.122,99.0,1.4601391056210007
8,39.707,22.548,333.456,100.0,1.4131988740925248
8,40.119,23.089,336.791,101.0,1.370543780276457
8,40.668,23.158,340.125,102.0,1.3028004620367966
8,41.08,23.227,343.46,103.0,1.2549874020435623
8,42.041,23.501,346.795,104.0,1.157714564138315
8,42.837,23.705,350.129,105.0,1.0862155721094053
8,43.758,23.776,353.464,106.0,1.0045313172032142
8,44.925,23.295,356.798,107.0,0.8784162923134172
8,45.654,23.257,360.133,108.0,0.8217395681165844
8,46.443,23.143,363.467,109.0,0.7610574218655467
8,47.406,22.921,366.802,110.0,0.6885174641446229
8,48.267,22.62,370.136,111.0,0.6228618766937614
8,48.977,22.403,373.471,112.0,0.5750169041100512
8,49.492,22.197,376.806,113.0,0.5392692822363082
8,49.904,21.991,380.14,114.0,0.5092248339024742
8,49.904,21.991,383.475,115.0,0.5092248339024742
8,49.749,21.888,386.809,116.0,0.5080971090625693
8,49.749,21.888,390.144,117.0,0.5080971090625693
8,49.698,21.836,393.478,118.0,0.5064699785982317
8,49.627,21.714,396.813,119.0,0.5007138834888896
8,49.595,22.059,400.148,120.0,0.525771899270259
8,49.595,22.059,403.482,121.0,0.525771899270259
8,49.801,21.51,406.817,122.0,0.4798936519743197
8,49.952,21.17,410.151,123.0,0.45039841095754035
8,50.214,20.756,413.486,124.0,0.41192632474133817
8,50.352,20.286,416.82,125.0,0.37336037902167724
8,50.419,19.587,420.155,126.0,0.3190027493848292
8,50.191,19.144,423.489,127.0,0.29009285257754064
8,50.444,18.718,426.824,128.0,0.25071990365905367
8,50.469,18.63,430.159,129.0,0.24323086455305876
8,50.417,18.486,433.493,130.0,0.232738539993688
8,50.4,18.511,436.828,131.0,0.2350698710480019
8,50.58,18.324,440.162,132.0,0.21680064979294722
8,50.659,18.206,443.497,133.0,0.20605190300657777
8,50.47,18.128,446.831,134.0,0.20293809352596914
8,50.365,18.27,450.166,135.0,0.21626124587155143
8,50.585,18.529,453.501,136.0,0.23298996477802694
8,50.715,18.463,456.835,137.0,0.2253978489463577
8,50.773,18.516,460.17,138.0,0.22849845424636114
8,50.693,18.626,463.504,139.0,0.23857762645225755
8,50.841,18.685,466.839,140.0,0.24035370573884476
8,50.826,18.639,470.173,141.0,0.23708093987531212
8,50.831,18.681,473.508,142.0,0.2402340605563804
8,50.968,19.038,476.842,143.0,0.2647853725701211
8,50.968,19.038,480.177,144.0,0.2647853725701211
8,50.968,19.038,483.512,145.0,0.2647853725701211
8,51.016,18.766,486.846,146.0,0.24325102449866715
8,50.794,18.398,490.181,147.0,0.21890370602300585
8,50.785,18.043,493.515,148.0,0.1910975768480584
8,50.853,18.133,496.85,149.0,0.19714408242528117
9,2.858,19.326,0.0,0.0,0.0
9,3.261,19.17,3.335,1.0,-0.369333657673623
9,3.755,18.84,6.669,2.0,-0.4965304888063188
9,3.983,18.489,10.004,3.0,-0.6396500366890109
9,4.08,18.412,13.338,4.0,-0.6421904935541906
9,4.16,18.34,16.673,5.0,-0.6481545163016184
9,4.246,18.283,20.007,6.0,-0.6444226613489007
9,4.264,18.26,23.342,7.0,-0.6487152986731309
9,4.417,18.195,26.677,8.0,-0.6276129453637755
9,4.478,18.204,30.011,9.0,-0.6057372305195935
9,4.553,18.142,33.346,10.0,-0.6097353949374656
9,4.785,18.019,36.68,11.0,-0.5959833751405784
9,4.878,17.995,40.015,12.0,-0.5826139833821743
9,4.214,18.271,43.349,13.0,-0.6611963160239239
9,4.207,18.291,46.684,14.0,-0.6544405618164344
9,4.306,18.247,50.018,15.0,-0.6404000001165273
9,4.471,18.175,53.353,16.0,-0.6197801677021314
9,4.928,17.94,56.688,17.0,-0.590006608880875
9,5.145,17.825,60.022,18.0,-0.580804106779038
9,5.306,17.658,63.357,19.0,-0.5981146184232689
9,5.497,17.499,66.691,20.0,-0.6055446636049705
9,5.81,17.228,70.026,21.0,-0.617874193537862
9,5.993,17.304,73.36,22.0,-0.5728353526987167
9,6.085,17.258,76.695,23.0,-0.5699109249148331
9,6.099,17.203,80.03,24.0,-0.5799134393062616
9,6.149,17.164,83.364,25.0,-0.5812407146375859
9,6.102,17.221,86.699,26.0,-0.5755946906396574
9,6.142,17.181,90.033,27.0,-0.5785982704213335
9,6.15,17.174,93.368,28.0,-0.5789760504052391
9,6.098,17.22,96.702,29.0,-0.5763752205911841
9,6.274,17.107,100.037,30.0,-0.5760870569221916
9,6.553,16.829,103.371,31.0,-0.5942840061002076
9,7.272,16.169,106.706,32.0,-0.6208706970504393
9,7.277,16.204,110.041,33.0,-0.6150715248252571
9,7.369,16.114,113.375,34.0,-0.6187590489816082
9,7.433,16.05,116.71,35.0,-0.6214270497397376
9,7.471,16.042,120.044,36.0,-0.6186687355185558
9,7.585,15.847,123.379,37.0,-0.6344708550268336
9,7.651,15.909,126.713,38.0,-0.6193410416478455
9,7.702,15.816,130.048,39.0,-0.6270510445906845
9,8.042,15.372,133.383,40.0,-0.6515995881006795
9,8.152,15.171,136.717,41.0,-0.6654351073525395
9,8.299,15.032,140.052,42.0,-0.6681165827107477
9,8.32,14.995,143.386,43.0,-0.6704169112798217
9,8.424,14.83,146.721,44.0,-0.6794556233159251
9,8.478,14.688,150.055,45.0,-0.6899588362231667
9,8.611,14.493,153.39,46.0,-0.6987087408221587
9,8.713,14.356,156.724,47.0,-0.7038243882671247
9,8.797,14.232,160.059,48.0,-0.7089589723940314
9,8.919,14.133,163.394,49.0,-0.7084224262379886
9,8.972,14.08,166.728,50.0,-0.7091378912229722
9,8.975,14.071,170.063,51.0,-0.7097426283062388
9,8.979,14.057,173.397,52.0,-0.7107347553248012
9,9.047,13.946,176.732,53.0,-0.7155835557430538
9,9.096,13.867,180.066,54.0,-0.7188980909092391
9,9.19,13.762,183.401,55.0,-0.7209281171625286
9,9.198,13.731,186.736,56.0,-0.7230575986218525
9,9.151,13.754,190.07,57.0,-0.7247058329703064
9,9.111,13.831,193.405,58.0,-0.720965855068082
9,9.196,13.698,196.739,59.0,-0.7261328664640538
9,9.218,13.679,200.074,60.0,-0.7260857870757002
9,9.281,13.586,203.408,61.0,-0.7293031652369606
9,9.324,13.488,206.743,62.0,-0.7344021040889268
9,9.311,13.507,210.077,63.0,-0.7337817313688481
9,9.39,13.342,213.412,64.0,-0.7416421531812573
9,9.402,13.308,216.747,65.0,-0.7435502958051842
9,9.393,13.337,220.081,66.0,-0.7418294570722218
9,9.432,13.274,223.416,67.0,-0.7440784348605379
9,9.42,13.262,226.75,68.0,-0.7459761775084481
9,9.438,13.22,230.085,69.0,-0.7480515131148974
9,9.419,13.253,233.419,70.0,-0.746791425669115
9,9.438,13.206,236.754,71.0,-0.7491935179858147
9,9.495,13.139,240.089,72.0,-0.750322100130998
9,9.486,13.144,243.423,73.0,-0.7505956717194209
9,9.461,13.194,246.758,74.0,-0.7484303250824572
9,9.467,13.213,250.092,75.0,-0.7464303189478271
9,9.486,13.195,253.427,76.0,-0.7464649509270567
9,9.472,13.204,256.761,77.0,-0.7467867094701134
9,9.472,13.219,260.096,78.0,-0.745563888765463
9,9.462,13.238,263.43,79.0,-0.7447650096321307
9,9.46,13.221,266.765,80.0,-0.7463057891054516
9,9.42,13.253,270.1,81.0,-0.7467154510704733
9,9.432,13.239,273.434,82.0,-0.7469525400674968
9,9.377,13.306,276.769,83.0,-0.7456233148057362
9,9.393,13.283,280.103,84.0,-0.746302178256738
9,9.388,13.292,283.438,85.0,-0.7459407797400128
9,9.222,13.406,286.772,86.0,-0.7492693128846728
9,9.383,13.281,290.107,87.0,-0.7472305504545728
9,9.4,13.282,293.442,88.0,-0.7458510195222754
9,9.366,13.295,296.776,89.0,-0.7473751867559837
9,9.366,13.329,300.111,90.0,-0.7445572313291886
9,9.383,13.289,303.445,91.0,-0.7465703700935703
9,9.373,13.256,306.78,92.0,-0.7500533339882163
9,9.408,13.232,310.114,93.0,-0.749349250457065
9,9.436,13.196,313.449,94.0,-0.7501593731358736
9,9.402,13.227,316.783,95.0,-0.7502153449769314
9,9.374,13.212,320.118,96.0,-0.7535799267214351
9,9.426,13.146,323.453,97.0,-0.7549714095971759
9,9.365,13.215,326.787,98.0,-0.754024723483607
9,9.421,13.179,330.122,99.0,-0.752679709650434
9,9.416,13.24,333.456,100.0,-0.7480855301270759
9,9.38,13.263,336.791,101.0,-0.7489423317923919
9,9.322,13.39,340.125,102.0,-0.7428432247602421
9,9.292,13.472,343.46,103.0,-0.7382326482923657
9,9.284,13.481,346.795,104.0,-0.7380860922040279
9,9.222,13.586,350.129,105.0,-0.7338905567057932
9,9.222,13.569,353.464,106.0,-0.7353615870619882
9,9.248,13.561,356.798,107.0,-0.7340242388230205
9,9.264,13.539,360.133,108.0,-0.7346748759525712
9,9.229,13.6,363.467,109.0,-0.7321295998286987
9,9.243,13.581,366.802,110.0,-0.7326852934708497
9,9.186,13.641,370.136,111.0,-0.7319238442130659
9,9.218,13.613,373.471,112.0,-0.7318587217169312
9,9.226,13.59,376.806,113.0,-0.7332313926109987
9,9.21,13.479,380.14,114.0,-0.7440249505315492
9,9.267,13.453,383.475,115.0,-0.7417847364726978
9,9.321,13.367,386.809,116.0,-0.7448472284311142
9,9.304,13.36,390.144,117.0,-0.7467451721318096
9,9.339,13.29,393.478,118.0,-0.7498614804373454
9,9.398,13.219,396.813,119.0,-0.7511741631021904
9,9.407,13.225,400.148,120.0,-0.749997938620618
9,9.465,13.158,403.482,121.0,-0.7510476882783159
9,9.477,13.136,406.817,122.0,-0.7519186019926759
9,9.539,13.061,410.151,123.0,-0.7532757389470252
9,9.515,13.076,413.486,124.0,-0.753875332328211
9,9.532,13.095,416.82,125.0,-0.7510838578531904
9,9.546,13.093,420.155,126.0,-0.7501987152663335
9,9.581,13.068,423.489,127.0,-0.7495918881364111
9,9.556,13.061,426.824,128.0,-0.7520078163635883
9,9.523,13.114,430.159,129.0,-0.7502336633776782
9,9.483,13.15,433.493,130.0,-0.7503371522652257
9,9.616,13.002,436.828,131.0,-0.7522349708948836
9,9.617,12.994,440.162,132.0,-0.7527918945929956
9,9.706,12.92,443.497,133.0,-0.7520620944903778
9,9.874,12.814,446.831,134.0,-0.7481593248673386
9,9.922,12.842,450.166,135.0,-0.7426135416433285
9,9.924,12.821,453.501,136.0,-0.7440835385574042
9,9.938,12.828,456.835,137.0,-0.7425609295711985
9,10.027,12.745,460.17,138.0,-0.7426605661635592
9,10.073,12.647,463.504,139.0,-0.7468394807237884
9,10.039,12.76,466.839,140.0,-0.7406909396728448
9,10.233,12.638,470.173,141.0,-0.7365853725540719
9,10.465,12.496,473.508,142.0,-0.7316299925550852
9,10.822,12.301,476.842,143.0,-0.7228339822283729
9,10.923,12.199,480.177,144.0,-0.7237334207148175
9,11.063,12.269,483.512,145.0,-0.7103200476309091
9,11.004,12.412,486.846,146.0,-0.7037738139192813
9,11.097,12.205,490.181,147.0,-0.7127398357138007
9,11.21,12.309,493.515,148.0,-0.6987524804881773
9,11.128,12.344,496.85,149.0,-0.7011501130886287
36,33.351,47.423,0.0,0.0,0.0
36,33.4,47.409,3.335,1.0,-0.2782996590051688
36,33.438,47.408,6.669,2.0,-0.1707352114752828
36,33.385,47.324,10.004,3.0,-1.2399825764525676
36,33.418,47.457,13.338,4.0,0.4695999196553839
36,33.393,47.387,16.673,5.0,-0.7086262721276703
36,33.378,47.347,20.007,6.0,-1.2294404415410398
36,33.371,47.447,23.342,7.0,0.8760580505981351
36,33.371,47.424,26.677,8.0,0.049958395721818726
36,33.402,47.386,30.011,9.0,-0.6276294258014639
36,33.434,47.388,33.346,10.0,-0.3990609485761785
36,33.408,47.342,36.68,11.0,-0.9575889779203873
36,33.363,47.284,40.015,12.0,-1.4846789132176272
36,33.381,47.366,43.349,13.0,-1.0863183977578734
36,33.425,47.542,46.684,14.0,1.0144662965121192
36,33.393,47.481,50.018,15.0,0.9440534255838303
36,33.386,47.42,53.353,16.0,-0.08550529367819888
36,33.385,47.427,56.688,17.0,0.11710874456680366
36,33.39,47.42,60.022,18.0,-0.07677189126977804
36,33.384,47.406,63.357,19.0,-0.47569521885504884
36,33.38,47.448,66.691,20.0,0.7114591257394207
36,33.371,47.418,70.026,21.0,-0.24497866312694774
36,33.326,47.362,73.36,22.0,-1.9597532069738839
36,33.334,47.328,76.695,23.0,-1.7478694815737323
36,33.333,47.361,80.03,24.0,-1.853351279264474
36,33.334,47.301,83.364,25.0,-1.709249078142121
36,33.336,47.295,86.699,26.0,-1.6874517622359702
36,33.382,47.382,90.033,27.0,-0.9234041870550324
36,33.378,47.345,93.368,28.0,-1.237552025683224
36,33.361,47.295,96.702,29.0,-1.4928296929633698
36,33.349,47.332,100.037,30.0,-1.5927708110915857
36,33.361,47.351,103.371,31.0,-1.4327903031374094
36,33.358,47.314,106.706,32.0,-1.5066642117934852
36,33.352,47.326,110.041,33.0,-1.5604874136486775
36,33.415,47.356,113.375,34.0,-0.8082949246188331
36,33.442,47.324,116.71,35.0,-0.8274785708393518
36,33.477,47.314,120.044,36.0,-0.7131835322447578
36,33.47,47.461,123.379,37.0,0.30909300256256567
36,33.433,47.39,126.713,38.0,-0.38260721435781014
36,33.416,47.292,130.048,39.0,-1.1102068122365645
36,33.34,46.82,133.383,40.0,-1.5890364264108379
36,33.275,46.602,136.717,41.0,-1.6631032971663438
36,33.18,46.199,140.052,42.0,-1.7096037928774976
36,33.11,45.52,143.386,43.0,-1.696767873441431
36,33.102,45.156,146.721,44.0,-1.6801945906637592
36,32.84,44.662,150.055,45.0,-1.7538033854003885
36,32.721,44.475,153.39,46.0,-1.7813336154060293
36,32.43,44.251,156.724,47.0,-1.853379416310649
36,31.992,43.936,160.059,48.0,-1.942420885167194
36,31.559,43.572,163.394,49.0,-2.006328321420258
36,30.71,42.45,166.728,50.0,-2.058988143981758
36,30.82,42.61,170.063,51.0,-2.054923099170522
36,30.88,42.61,173.397,52.0,-2.0451073325484206
36,31.069,42.685,176.732,53.0,-2.0196465808003676
36,30.9,42.54,180.066,54.0,-2.0359991444951975
36,30.82,42.35,183.401,55.0,-2.033576222832125
36,30.75,42.59,186.736,56.0,-2.0645155722174646
36,30.77,42.29,190.07,57.0,-2.036701268304693
36,30.93,41.65,193.405,58.0,-1.9678852760971275
36,31.251,40.874,196.739,59.0,-1.8810975263553018
36,31.14,39.93,200.074,60.0,-1.857729041941211
36,31.647,39.177,203.408,61.0,-1.7745736884853043
36,31.986,38.653,206.743,62.0,-1.7252016924463096
36,32.626,37.803,210.077,63.0,-1.6460179549666547
36,32.86,37.09,213.412,64.0,-1.618278273205513
36,33.422,36.419,216.747,65.0,-1.564344217129268
36,33.53,36.336,220.081,66.0,-1.5546526946499903
36,33.631,36.089,223.416,67.0,-1.5460969215811051
36,33.851,35.819,226.75,68.0,-1.5277343734613023
36,33.962,35.738,230.085,69.0,-1.5185546448837544
36,34.319,35.39,233.419,70.0,-1.490523747778864
36,34.546,35.08,236.754,71.0,-1.474281124231942
36,34.762,34.667,240.089,72.0,-1.4606295758307788
36,35.377,33.943,243.423,73.0,-1.4216161855618443
36,35.793,33.471,246.758,74.0,-1.397522842673451
36,36.027,33.141,250.092,75.0,-1.385575205241914
36,36.485,32.467,253.427,76.0,-1.3642370734592768
36,36.67,31.52,256.761,77.0,-1.3650469037682582
36,36.93,31.2,260.096,78.0,-1.3536616727996427
36,37.36,30.66,263.43,79.0,-1.3360479536653456
36,38.18,29.936,266.765,80.0,-1.3013631470313614
36,38.7,29.16,270.1,81.0,-1.2858776896793764
36,38.86,28.79,273.434,82.0,-1.2833275421523165
36,39.08,28.46,276.769,83.0,-1.2774006225683276
36,39.432,27.936,280.103,84.0,-1.26831765716613
36,40.26,27.07,283.438,85.0,-1.2435432384800862
36,40.85,26.64,286.772,86.0,-1.224511697138343
36,41.273,26.665,290.107,87.0,-1.2062205276141702
36,41.317,26.513,293.442,88.0,-1.2068054380128312
36,41.22,26.27,296.776,89.0,-1.2146548957634484
36,41.309,26.319,300.111,90.0,-1.2101990418443729
36,41.92,26.21,303.445,91.0,-1.1868890715820144
36,42.531,26.106,306.78,92.0,-1.1641563993388846
36,42.976,26.034,310.114,93.0,-1.147944344655502
36,43.346,25.973,313.449,94.0,-1.1347435641202321
36,43.586,25.905,316.783,95.0,-1.1268191732028279
36,44.362,25.855,320.118,96.0,-1.0987643315579243
36,44.513,25.836,323.453,97.0,-1.0935857980286237
36,44.582,25.87,326.787,98.0,-1.0904213456993779
36,44.651,25.836,330.122,99.0,-1.0885548334647468
36,44.513,25.699,333.456,100.0,-1.0961621611392598
36,44.92,25.68,336.791,101.0,-1.0818158402842488
36,45.72,25.62,340.125,102.0,-1.0547625693325269
36,46.008,25.718,343.46,103.0,-1.0428679854725997
36,46.299,25.802,346.795,104.0,-1.0312138514191738
36,46.573,25.733,350.129,105.0,-1.0233554182415021
36,46.512,25.809,353.464,106.0,-1.0238504507310606
36,46.573,25.802,356.798,107.0,-1.021938293925078
1175,46.779,25.905,360.133,108.0,0.0
1175,47.327,25.958,363.467,109.0,0.0
1175,47.946,26.036,366.802,110.0,0.0
1175,48.582,26.233,370.136,111.0,0.0
1175,49.196,26.488,373.471,112.0,0.0
1175,49.502,26.562,376.806,113.0,0.0
1175,50.315,26.825,380.14,114.0,0.0
1175,50.925,27.106,383.475,115.0,0.0
1175,51.38,27.209,386.809,116.0,0.0
1175,51.997,27.448,390.144,117.0,0.0
1175,52.186,27.512,393.478,118.0,0.0
1175,52.302,27.505,396.813,119.0,0.0
1175,52.306,27.491,400.148,120.0,0.0
1175,52.366,27.5,403.482,121.0,0.0
1175,52.676,27.733,406.817,122.0,0.0
1175,52.856,28.342,410.151,123.0,0.0
1175,53.647,28.784,413.486,124.0,0.0
1175,53.791,28.982,416.82,125.0,0.0
1175,53.926,29.203,420.155,126.0,0.0
1175,54.21,29.589,423.489,127.0,0.0
1175,54.311,29.815,426.824,128.0,0.0
1175,54.293,29.898,430.159,129.0,0.0
1175,54.295,29.936,433.493,130.0,0.0
1175,54.326,30.101,436.828,131.0,0.0
1175,54.308,30.172,440.162,132.0,0.0
1175,54.414,30.2,443.497,133.0,0.0
1175,54.479,30.241,446.831,134.0,0.0
1175,54.469,30.269,450.166,135.0,0.0
1175,54.497,30.318,453.501,136.0,0.0
1175,54.505,30.316,456.835,137.0,0.0
1175,54.364,30.023,460.17,138.0,0.0
1175,54.418,30.161,463.504,139.0,0.0
1175,54.447,30.21,466.839,140.0,0.0
1175,54.401,30.231,470.173,141.0,0.0
1175,54.453,30.285,473.508,142.0,0.0
1175,54.546,30.21,476.842,143.0,0.0
1175,54.36,29.919,480.177,144.0,0.0
1175,54.316,30.032,483.512,145.0,0.0
1175,54.309,30.032,486.846,146.0,0.0
1175,54.395,30.093,490.181,147.0,0.0
1175,54.264,29.819,493.515,148.0,0.0
1175,54.358,29.963,496.85,149.0,0.0
44,14.134,32.28,0.0,0.0,0.0
44,13.694,32.894,3.335,1.0,2.1925847466197648
44,13.03,33.589,6.669,2.0,2.271441517989698
44,12.468,34.181,10.004,3.0,2.2904078670091668
44,12.356,34.23,13.338,4.0,2.310089846200104
44,12.241,34.259,16.673,5.0,2.333987397623562
44,11.964,34.283,20.007,6.0,2.3961923175368938
44,11.833,34.501,23.342,7.0,2.3738839318973386
44,11.62,34.787,26.677,8.0,2.3575886338818193
44,11.436,35.094,30.011,9.0,2.3351526035082335
44,11.195,35.241,33.346,10.0,2.3524656939147497
44,11.092,35.388,36.68,11.0,2.3454631948354105
44,10.88,35.537,40.015,12.0,2.3557337315089324
44,10.822,35.562,43.349,13.0,2.3607440493392717
44,10.835,35.577,46.684,14.0,2.3564977042521855
44,11.393,35.253,50.018,15.0,2.3156147492003383
44,11.26,35.479,53.353,16.0,2.3027299299159183
44,11.148,35.681,56.688,17.0,2.2913099664802217
44,10.977,35.878,60.022,18.0,2.2910020305974896
44,10.896,35.959,63.357,19.0,2.2925247021155974
44,11.161,35.826,66.691,20.0,2.268522889937863
44,10.952,36.268,70.026,21.0,2.2442516079170947
44,10.864,36.545,73.36,22.0,2.224903662353178
44,10.592,36.806,76.695,23.0,2.2348305745048735
44,10.42,37.18,80.03,24.0,2.2193718829565
44,10.266,37.362,83.364,25.0,2.2213748571887235
44,10.077,37.588,86.699,26.0,2.2233981632832447
44,10.09,37.793,90.033,27.0,2.2036788316631646
44,10.005,37.978,93.368,28.0,2.1978686571290567
44,9.906,38.108,96.702,29.0,2.1984081184001596
44,9.845,38.214,100.037,30.0,2.196650441072077
44,9.819,38.217,103.371,31.0,2.199282075990905
44,9.678,38.433,106.706,32.0,2.197579667249634
44,9.538,38.636,110.041,33.0,2.19685556481663
44,9.332,39.007,113.375,34.0,2.1907504499823296
44,9.472,39.028,116.71,35.0,2.175369383235024
44,9.435,39.099,120.044,36.0,2.1741720283365216
44,9.301,39.255,123.379,37.0,2.1767434588514387
44,9.245,39.421,126.713,38.0,2.1711376522364505
44,8.951,39.729,130.048,39.0,2.1786966493917954
44,8.819,40.06,133.383,40.0,2.1701319747050114
44,8.557,40.258,136.717,41.0,2.180882662929066
44,8.456,40.289,140.052,42.0,2.1875053967981484
44,8.275,40.431,143.386,43.0,2.194033574871259
44,7.978,42.066,146.721,44.0,2.1323112461554055
44,7.213,42.739,150.055,45.0,2.155371181101131
44,6.876,43.165,153.39,46.0,2.158883728205355
44,5.621,44.225,156.724,47.0,2.189983838220535
44,5.325,44.614,160.059,48.0,2.190992124796975
44,5.206,44.742,163.394,49.0,2.1924562490779858
44,4.893,44.994,166.728,50.0,2.1993072758182923
44,4.858,44.925,170.063,51.0,2.2036994240622776
44,4.591,45.071,173.397,52.0,2.211778422957294
44,3.897,45.406,176.732,53.0,2.2331619883279696
44,3.725,45.543,180.066,54.0,2.2362092332177803
44,3.612,45.545,183.401,55.0,2.241386499132334
44,3.414,45.426,186.736,56.0,2.25489156756841
44,2.97,45.578,190.07,57.0,2.2691774398067475
44,2.318,45.715,193.405,58.0,2.2921658599493377
44,1.734,45.715,196.739,59.0,2.3161539706658627
44,1.53,45.724,200.074,60.0,2.323957504729607
44,1.249,45.597,203.408,61.0,2.339708692819903
45,33.113,35.656,0.0,0.0,0.0
45,32.982,35.828,3.335,1.0,2.221697855529175
45,32.986,35.929,6.669,2.0,2.0062196348625574
45,32.978,35.933,10.004,3.0,2.0242846336597062
