spot ID,Track ID,x (micron),y (micron),T (sec),Frame,,Speed,,,55 TRACKS EN TOTAL,,,FILA VIOLETA DENOTA EL INICIO DEL TRACK ,,,,,MAX VELOCIDAD ES DE 0.63MICRONES/SEC
3148,8,38.617,15.689,0.000,0,,,,8,,,,,,,,,
3190,8,38.411,15.683,3.335,1,,0.06186024812,,9,,,,,,,,,
3231,8,38.459,15.650,6.669,2,,0.01733809066,,36,,,,,,,,,
3277,8,38.677,15.661,10.004,3,,0.06553705389,,1175,,,,,,,,,
3323,8,38.317,15.681,13.338,4,,0.1081213418,,44,,,,,,,,,
3368,8,38.285,15.683,16.673,5,,0.009751083029,,45,,,,,,,,,
3410,8,38.259,15.691,20.007,6,,0.008235667336,,47,,,,,,,,,
3464,8,38.064,15.693,23.342,7,,0.05829614228,,49,,,,,,,,,
3508,8,38.004,15.660,26.677,8,,0.02056517948,,52,,,,,,,,,
3558,8,37.855,15.614,30.011,9,,0.04669713671,,68,,,,,,,,,
3604,8,37.689,15.604,33.346,10,,0.04986017805,,96,,,,,,,,,
3652,8,37.845,15.596,36.680,11,,0.04671232644,,134,,,,,,,,,
3706,8,37.749,15.554,40.015,12,,0.03163299656,,150,,,,,,,,,
3757,8,37.951,15.573,43.349,13,,0.06102745304,,169,,,,,,,,,
3807,8,38.199,15.601,46.684,14,,0.07494861331,,212,,,,,,,,,
3858,8,37.723,15.589,50.018,15,,0.1429468618,,282,,,,,,,,,
3906,8,37.475,15.567,53.353,16,,0.07464262356,,293,,,,,,,,,
3957,8,37.081,15.506,56.688,17,,0.1196714612,,331,,,,,,,,,
4004,8,37.156,15.495,60.022,18,,0.02273616886,,335,,,,,,,,,
4055,8,36.992,15.478,63.357,19,,0.04941361393,,388,,,,,,,,,
4110,8,36.515,15.484,66.691,20,,0.1429018566,,1225,,,,,,,,,
4160,8,36.448,15.478,70.026,21,,0.02011462309,,577,,,,,,,,,
4206,8,36.491,15.469,73.360,22,,0.01298030425,,589,,,,,,,,,
4259,8,36.372,15.415,76.695,23,,0.03920507298,,720,,,,,,,,,
4309,8,36.249,15.395,80.030,24,,0.03716714295,,760,,,,,,,,,
4360,8,36.018,15.369,83.364,25,,0.06979800719,,770,,,,,,,,,
4407,8,35.925,15.337,86.699,26,,0.02964005889,,1210,,,,,,,,,
4455,8,35.786,15.269,90.033,27,,0.04629175657,,790,,,,,,,,,
4506,8,35.791,15.253,93.368,28,,0.005221804541,,800,,,,,,,,,
4554,8,35.791,15.251,96.702,29,,0.0006333083738,,817,,,,,,,,,
4608,8,35.709,15.311,100.037,30,,0.03045013833,,863,,,,,,,,,
4663,8,35.635,15.292,103.371,31,,0.02295161034,,864,,,,,,,,,
4715,8,35.260,15.246,106.706,32,,0.113505379,,946,,,,,,,,,
4772,8,35.232,15.246,110.041,33,,0.008171815727,,978,,,,,,,,,
4826,8,34.926,15.241,113.375,34,,0.09173885995,,991,,,,,,,,,
4879,8,34.492,15.176,116.710,35,,0.1317470515,,1021,,,,,,,,,
4929,8,34.369,15.027,120.044,36,,0.0580497899,,1076,,,,,,,,,
4985,8,34.397,14.905,123.379,37,,0.03747014299,,1077,,,,,,,,,
5040,8,34.105,14.802,126.713,38,,0.09286017696,,1091,,,,,,,,,
5095,8,34.067,14.803,130.048,39,,0.01114687299,,1095,,,,,,,,,
5155,8,33.978,14.816,133.383,40,,0.02717808234,,1107,,,,,,,,,
5215,8,34.037,14.717,136.717,41,,0.03467266758,,1135,,,,,,,,,
5273,8,33.594,14.517,140.052,42,,0.1457476912,,1165,,,,,,,,,
5329,8,33.332,14.488,143.386,43,,0.07924208214,,1167,,,,,,,,,
5389,8,33.092,14.373,146.721,44,,0.07991059693,,1169,,,,,,,,,
5447,8,32.900,14.343,150.055,45,,0.05818671848,,1229,,,,,,,,,
5505,8,32.461,14.178,153.390,46,,0.1406301366,,1170,,,,,,,,,
5569,8,32.396,14.185,156.724,47,,0.01970901862,,1171,,,,,,,,,
5629,8,32.367,14.171,160.059,48,,0.009685673114,,1172,,,,,,,,,
5688,8,32.347,14.194,163.394,49,,0.009118017316,,1173,,,,,,,,,
5750,8,32.243,14.127,166.728,50,,0.03704922858,,1182,,,,,,,,,
5809,8,32.369,14.174,170.063,51,,0.04013236456,,1188,,,,,,,,,
5870,8,32.380,14.112,173.397,52,,0.01900981555,,1195,,,,,,,,,
5926,8,32.415,14.117,176.732,53,,0.01058109816,,1198,,,,,,,,,
5983,8,32.418,14.150,180.066,54,,0.01008566268,,1202,,,,,,,,,
6046,8,32.440,14.174,183.401,55,,0.009614156033,,1208,,,,,,,,,
6105,8,32.374,14.106,186.736,56,,0.02841408017,,1216,,,,,,,,,
6162,8,32.203,13.974,190.070,57,,0.06479724087,,1223,,,,,,,,,
6222,8,31.840,13.632,193.405,58,,0.1495309366,,1228,,,,,,,,,
6277,8,31.848,13.459,196.739,59,,0.05190905093,,,,,,,,,,,
6338,8,31.719,13.339,200.074,60,,0.05292215891,,,,,,,,,,,
6399,8,31.725,13.341,203.408,61,,0.001857631189,,,,,,,,,,,
6463,8,31.618,13.207,206.743,62,,0.05131288175,,,,,,,,,,,
6520,8,31.447,13.087,210.077,63,,0.06276615537,,,,,,,,,,,
6583,8,31.218,12.985,213.412,64,,0.07528437437,,,,,,,,,,,
6647,8,31.052,13.044,216.747,65,,0.05270288465,,,,,,,,,,,
6713,8,30.995,13.106,220.081,66,,0.02530145709,,,,,,,,,,,
6782,8,31.161,13.202,223.416,67,,0.05765965994,,,,,,,,,,,
6851,8,31.282,13.217,226.750,68,,0.03636661237,,,,,,,,,,,
6916,8,31.549,13.383,230.085,69,,0.09435490694,,,,,,,,,,,
6977,8,31.717,13.461,233.419,70,,0.05556678405,,,,,,,,,,,
7035,8,32.073,13.777,236.754,71,,0.1429362236,,,,,,,,,,,
7099,8,32.642,14.322,240.089,72,,0.2361015325,,,,,,,,,,,
7159,8,32.941,14.591,243.423,73,,0.120689433,,,,,,,,,,,
7222,8,32.937,14.732,246.758,74,,0.04214930336,,,,,,,,,,,
7289,8,33.286,15.078,250.092,75,,0.1474345677,,,,,,,,,,,
7352,8,33.218,15.267,253.427,76,,0.06025685281,,,,,,,,,,,
7414,8,33.304,15.448,256.761,77,,0.05999728417,,,,,,,,,,,
7476,8,33.386,15.622,260.096,78,,0.05770809217,,,,,,,,,,,
7538,8,33.391,15.778,263.430,79,,0.04664026567,,,,,,,,,,,
7602,8,33.470,15.778,266.765,80,,0.02378669973,,,,,,,,,,,
7662,8,33.454,15.763,270.100,81,,0.00667070022,,,,,,,,,,,
7724,8,33.464,15.740,273.434,82,,0.007676015592,,,,,,,,,,,
7782,8,33.425,15.692,276.769,83,,0.01863508409,,,,,,,,,,,
7842,8,33.419,15.832,280.103,84,,0.0422514768,,,,,,,,,,,
7901,8,33.405,15.852,283.438,85,,0.00739700663,,,,,,,,,,,
7963,8,33.743,16.292,286.772,86,,0.1663564984,,,,,,,,,,,
8026,8,34.284,17.213,290.107,87,,0.3202375275,,,,,,,,,,,
8083,8,34.617,17.900,293.442,88,,0.2291376211,,,,,,,,,,,
8146,8,34.799,18.300,296.776,89,,0.1316908179,,,,,,,,,,,
18934,8,34.900,18.901,300.111,90,,0.1826644865,,,,,,,,,,,
18938,8,35.037,19.038,303.445,91,,0.05824412095,,,,,,,,,,,
18940,8,35.243,19.313,306.780,92,,0.1029620322,,,,,,,,,,,
18942,8,35.655,19.656,310.114,93,,0.1608318357,,,,,,,,,,,
18944,8,36.411,20.411,313.449,94,,0.3203426652,,,,,,,,,,,
18946,8,37.166,20.755,316.783,95,,0.2488189938,,,,,,,,,,,
8575,8,38.062,21.398,320.118,96,,0.3307715886,,,,,,,,,,,
8640,8,38.389,21.641,323.453,97,,0.1221002084,,,,,,,,,,,
8698,8,38.756,21.955,326.787,98,,0.145152803,,,,,,,,,,,
18968,8,39.363,22.403,330.122,99,,0.2260524934,,,,,,,,,,,
8821,8,39.707,22.548,333.456,100,,0.1119965383,,,,,,,,,,,
18977,8,40.119,23.089,336.791,101,,0.203841745,,,,,,,,,,,
19002,8,40.668,23.158,340.125,102,,0.1660212884,,,,,,,,,,,
19004,8,41.080,23.227,343.460,103,,0.1252587183,,,,,,,,,,,
19006,8,42.041,23.501,346.795,104,,0.2998299636,,,,,,,,,,,
9128,8,42.837,23.705,350.129,105,,0.2462894156,,,,,,,,,,,
19018,8,43.758,23.776,353.464,106,,0.2770378919,,,,,,,,,,,
19015,8,44.925,23.295,356.798,107,,0.3785867862,,,,,,,,,,,
9312,8,45.654,23.257,360.133,108,,0.2189427861,,,,,,,,,,,
9376,8,46.443,23.143,363.467,109,,0.238889223,,,,,,,,,,,
9439,8,47.406,22.921,366.802,110,,0.2965823633,,,,,,,,,,,
9501,8,48.267,22.620,370.136,111,,0.2735132337,,,,,,,,,,,
19068,8,48.977,22.403,373.471,112,,0.222441118,,,,,,,,,,,
19066,8,49.492,22.197,376.806,113,,0.1663402537,,,,,,,,,,,
19064,8,49.904,21.991,380.140,114,,0.1381380619,,,,,,,,,,,
19062,8,49.904,21.991,383.475,115,,0,,,,,,,,,,,
19060,8,49.749,21.888,386.809,116,,0.05568523299,,,,,,,,,,,
19058,8,49.749,21.888,390.144,117,,0,,,,,,,,,,,
19056,8,49.698,21.836,393.478,118,,0.02184154536,,,,,,,,,,,
10011,8,49.627,21.714,396.813,119,,0.04225034592,,,,,,,,,,,
103271,8,49.595,22.059,400.148,120,,0.1039503968,,,,,,,,,,,
103273,8,49.595,22.059,403.482,121,,0,,,,,,,,,,,
103275,8,49.801,21.510,406.817,122,,0.1759415978,,,,,,,,,,,
10298,8,49.952,21.170,410.151,123,,0.1115828411,,,,,,,,,,,
10365,8,50.214,20.756,413.486,124,,0.1468493449,,,,,,,,,,,
10432,8,50.352,20.286,416.820,125,,0.1470123901,,,,,,,,,,,
103280,8,50.419,19.587,420.155,126,,0.2104609491,,,,,,,,,,,
10576,8,50.191,19.144,423.489,127,,0.1493291201,,,,,,,,,,,
10646,8,50.444,18.718,426.824,128,,0.1485376866,,,,,,,,,,,
10722,8,50.469,18.630,430.159,129,,0.02755651677,,,,,,,,,,,
10795,8,50.417,18.486,433.493,130,,0.04587343514,,,,,,,,,,,
10863,8,50.400,18.511,436.828,131,,0.00908691589,,,,,,,,,,,
10932,8,50.580,18.324,440.162,132,,0.07767978801,,,,,,,,,,,
11007,8,50.659,18.206,443.497,133,,0.04257497502,,,,,,,,,,,
19158,8,50.470,18.128,446.831,134,,0.06139635432,,,,,,,,,,,
11153,8,50.365,18.270,450.166,135,,0.05308413922,,,,,,,,,,,
11223,8,50.585,18.529,453.501,136,,0.1018496588,,,,,,,,,,,
11298,8,50.715,18.463,456.835,137,,0.04381126721,,,,,,,,,,,
11371,8,50.773,18.516,460.170,138,,0.02368657778,,,,,,,,,,,
103287,8,50.693,18.626,463.504,139,,0.04062006606,,,,,,,,,,,
11519,8,50.841,18.685,466.839,140,,0.04777505778,,,,,,,,,,,
11595,8,50.826,18.639,470.173,141,,0.01447036362,,,,,,,,,,,
11664,8,50.831,18.681,473.508,142,,0.01267191132,,,,,,,,,,,
103294,8,50.968,19.038,476.842,143,,0.1146211752,,,,,,,,,,,
103296,8,50.968,19.038,480.177,144,,0,,,,,,,,,,,
103298,8,50.968,19.038,483.512,145,,0,,,,,,,,,,,
11957,8,51.016,18.766,486.846,146,,0.08291704132,,,,,,,,,,,
12034,8,50.794,18.398,490.181,147,,0.1287907265,,,,,,,,,,,
12114,8,50.785,18.043,493.515,148,,0.1066631847,,,,,,,,,,,
12196,8,50.853,18.133,496.850,149,,0.03388143455,,,,,,,,,,,
3150,9,2.858,19.326,0.000,0,,,,,,,,,,,,,
3191,9,3.261,19.170,3.335,1,,0.1296379514,,,,,,,,,,,
3232,9,3.755,18.840,6.669,2,,0.1783101173,,,,,,,,,,,
3278,9,3.983,18.489,10.004,3,,0.1254256621,,,,,,,,,,,
3324,9,4.080,18.412,13.338,4,,0.03728085731,,,,,,,,,,,
3369,9,4.160,18.340,16.673,5,,0.03204478122,,,,,,,,,,,
3411,9,4.246,18.283,20.007,6,,0.03104792498,,,,,,,,,,,
3465,9,4.264,18.260,23.342,7,,0.008744172368,,,,,,,,,,,
3509,9,4.417,18.195,26.677,8,,0.04991037007,,,,,,,,,,,
3559,9,4.478,18.204,30.011,9,,0.01835074888,,,,,,,,,,,
3605,9,4.553,18.142,33.346,10,,0.02914863812,,,,,,,,,,,
3653,9,4.785,18.019,36.680,11,,0.07862809402,,,,,,,,,,,
3707,9,4.878,17.995,40.015,12,,0.02883293454,,,,,,,,,,,
3758,9,4.214,18.271,43.349,13,,0.2156230108,,,,,,,,,,,
3808,9,4.207,18.291,46.684,14,,0.006261755984,,,,,,,,,,,
3859,9,4.306,18.247,50.018,15,,0.03248093561,,,,,,,,,,,
3907,9,4.471,18.175,53.353,16,,0.05404204234,,,,,,,,,,,
3958,9,4.928,17.940,56.688,17,,0.1540813477,,,,,,,,,,,
4005,9,5.145,17.825,60.022,18,,0.07353403301,,,,,,,,,,,
4056,9,5.306,17.658,63.357,19,,0.06965501047,,,,,,,,,,,
4111,9,5.497,17.499,66.691,20,,0.07437309378,,,,,,,,,,,
4161,9,5.810,17.228,70.026,21,,0.124268216,,,,,,,,,,,
4207,9,5.993,17.304,73.360,22,,0.0592538022,,,,,,,,,,,
4260,9,6.085,17.258,76.695,23,,0.03091177372,,,,,,,,,,,
4310,9,6.099,17.203,80.030,24,,0.01681755163,,,,,,,,,,,
4361,9,6.149,17.164,83.364,25,,0.0191950098,,,,,,,,,,,
4408,9,6.102,17.221,86.699,26,,0.0222575308,,,,,,,,,,,
4456,9,6.142,17.181,90.033,27,,0.01711798272,,,,,,,,,,,
4507,9,6.150,17.174,93.368,28,,0.003290522843,,,,,,,,,,,
4555,9,6.098,17.220,96.702,29,,0.02104384361,,,,,,,,,,,
4609,9,6.274,17.107,100.037,30,,0.06267395574,,,,,,,,,,,
4664,9,6.553,16.829,103.371,31,,0.1182392147,,,,,,,,,,,
4716,9,7.272,16.169,106.706,32,,0.2927051061,,,,,,,,,,,
4773,9,7.277,16.204,110.041,33,,0.01062949853,,,,,,,,,,,
4827,9,7.369,16.114,113.375,34,,0.03868764147,,,,,,,,,,,
4880,9,7.433,16.050,116.710,35,,0.02702212347,,,,,,,,,,,
4930,9,7.471,16.042,120.044,36,,0.01163182962,,,,,,,,,,,
4986,9,7.585,15.847,123.379,37,,0.06772244504,,,,,,,,,,,
5041,9,7.651,15.909,126.713,38,,0.02732390867,,,,,,,,,,,
5096,9,7.702,15.816,130.048,39,,0.03197094481,,,,,,,,,,,
5156,9,8.042,15.372,133.383,40,,0.1674698002,,,,,,,,,,,
5216,9,8.152,15.171,136.717,41,,0.06885440807,,,,,,,,,,,
5275,9,8.299,15.032,140.052,42,,0.06064070836,,,,,,,,,,,
5330,9,8.320,14.995,143.386,43,,0.01285604958,,,,,,,,,,,
5390,9,8.424,14.830,146.721,44,,0.05836774442,,,,,,,,,,,
5448,9,8.478,14.688,150.055,45,,0.04549218858,,,,,,,,,,,
5506,9,8.611,14.493,153.390,46,,0.07074242128,,,,,,,,,,,
5570,9,8.713,14.356,156.724,47,,0.05149872141,,,,,,,,,,,
5630,9,8.797,14.232,160.059,48,,0.04463518166,,,,,,,,,,,
5689,9,8.919,14.133,163.394,49,,0.04720636992,,,,,,,,,,,
5749,9,8.972,14.080,166.728,50,,0.02256704448,,,,,,,,,,,
5808,9,8.975,14.071,170.063,51,,0.002809516051,,,,,,,,,,,
5869,9,8.979,14.057,173.397,52,,0.004372232093,,,,,,,,,,,
5925,9,9.047,13.946,176.732,53,,0.0388883704,,,,,,,,,,,
5982,9,9.096,13.867,180.066,54,,0.02793740361,,,,,,,,,,,
6045,9,9.190,13.762,183.401,55,,0.04234642401,,,,,,,,,,,
6104,9,9.198,13.731,186.736,56,,0.009659411055,,,,,,,,,,,
6161,9,9.151,13.754,190.070,57,,0.01572842288,,,,,,,,,,,
6223,9,9.111,13.831,193.405,58,,0.02584082652,,,,,,,,,,,
6278,9,9.196,13.698,196.739,59,,0.04707027102,,,,,,,,,,,
6339,9,9.218,13.679,200.074,60,,0.008810722075,,,,,,,,,,,
6400,9,9.281,13.586,203.408,61,,0.03385833947,,,,,,,,,,,
6464,9,9.324,13.488,206.743,62,,0.0320763278,,,,,,,,,,,
6521,9,9.311,13.507,210.077,63,,0.007074674302,,,,,,,,,,,
6584,9,9.390,13.342,213.412,64,,0.05494163535,,,,,,,,,,,
6648,9,9.402,13.308,216.747,65,,0.01093414885,,,,,,,,,,,
6714,9,9.393,13.337,220.081,66,,0.009275532937,,,,,,,,,,,
6781,9,9.432,13.274,223.416,67,,0.02228034342,,,,,,,,,,,
6850,9,9.420,13.262,226.750,68,,0.005155520537,,,,,,,,,,,
6915,9,9.438,13.220,230.085,69,,0.01364583038,,,,,,,,,,,
6976,9,9.419,13.253,233.419,70,,0.01131369869,,,,,,,,,,,
7034,9,9.438,13.206,236.754,71,,0.01517002047,,,,,,,,,,,
7098,9,9.495,13.139,240.089,72,,0.02632768979,,,,,,,,,,,
7158,9,9.486,13.144,243.423,73,,0.002924828388,,,,,,,,,,,
7221,9,9.461,13.194,246.758,74,,0.01681379581,,,,,,,,,,,
7287,9,9.467,13.213,250.092,75,,0.005981161162,,,,,,,,,,,
7350,9,9.486,13.195,253.427,76,,0.007930878427,,,,,,,,,,,
7412,9,9.472,13.204,256.761,77,,0.005146402982,,,,,,,,,,,
7475,9,9.472,13.219,260.096,78,,0.004432844024,,,,,,,,,,,
7537,9,9.462,13.238,263.430,79,,0.006354999148,,,,,,,,,,,
7601,9,9.460,13.221,266.765,80,,0.005078381121,,,,,,,,,,,
7661,9,9.420,13.253,270.100,81,,0.01547390663,,,,,,,,,,,
7723,9,9.432,13.239,273.434,82,,0.005562500822,,,,,,,,,,,
7781,9,9.377,13.306,276.769,83,,0.02601799026,,,,,,,,,,,
7841,9,9.393,13.283,280.103,84,,0.008343083672,,,,,,,,,,,
7900,9,9.388,13.292,283.438,85,,0.002992756677,,,,,,,,,,,
7962,9,9.222,13.406,286.772,86,,0.06047542951,,,,,,,,,,,
8025,9,9.383,13.281,290.107,87,,0.06113271926,,,,,,,,,,,
8082,9,9.400,13.282,293.442,88,,0.00518228053,,,,,,,,,,,
8145,9,9.366,13.295,296.776,89,,0.01109053366,,,,,,,,,,,
8206,9,9.366,13.329,300.111,90,,0.01024164466,,,,,,,,,,,
8267,9,9.383,13.289,303.445,91,,0.01311237287,,,,,,,,,,,
8328,9,9.373,13.256,306.780,92,,0.01044305997,,,,,,,,,,,
8388,9,9.408,13.232,310.114,93,,0.01262413968,,,,,,,,,,,
8452,9,9.436,13.196,313.449,94,,0.0137042615,,,,,,,,,,,
8512,9,9.402,13.227,316.783,95,,0.01382216801,,,,,,,,,,,
8569,9,9.374,13.212,320.118,96,,0.009523175715,,,,,,,,,,,
8633,9,9.426,13.146,323.453,97,,0.02520561958,,,,,,,,,,,
8692,9,9.365,13.215,326.787,98,,0.0277096021,,,,,,,,,,,
8755,9,9.421,13.179,330.122,99,,0.01993960292,,,,,,,,,,,
8815,9,9.416,13.240,333.456,100,,0.01834494515,,,,,,,,,,,
8877,9,9.380,13.263,336.791,101,,0.01263830044,,,,,,,,,,,
8931,9,9.322,13.390,340.125,102,,0.04175685306,,,,,,,,,,,
8992,9,9.292,13.472,343.460,103,,0.02639467281,,,,,,,,,,,
9052,9,9.284,13.481,346.795,104,,0.003612042745,,,,,,,,,,,
9115,9,9.222,13.586,350.129,105,,0.03647820808,,,,,,,,,,,
9179,9,9.222,13.569,353.464,106,,0.005154801968,,,,,,,,,,,
9244,9,9.248,13.561,356.798,107,,0.007987011389,,,,,,,,,,,
9304,9,9.264,13.539,360.133,108,,0.008346174872,,,,,,,,,,,
9363,9,9.229,13.600,363.467,109,,0.02114865961,,,,,,,,,,,
9428,9,9.243,13.581,366.802,110,,0.006966881884,,,,,,,,,,,
9489,9,9.186,13.641,370.136,111,,0.02462790881,,,,,,,,,,,
9552,9,9.218,13.613,373.471,112,,0.01268274253,,,,,,,,,,,
9611,9,9.226,13.590,376.806,113,,0.007252686526,,,,,,,,,,,
9673,9,9.210,13.479,380.140,114,,0.03360181952,,,,,,,,,,,
9739,9,9.267,13.453,383.475,115,,0.01888132834,,,,,,,,,,,
9807,9,9.321,13.367,386.809,116,,0.03033440638,,,,,,,,,,,
9871,9,9.304,13.360,390.144,117,,0.005701890132,,,,,,,,,,,
9938,9,9.339,13.290,393.478,118,,0.02368453955,,,,,,,,,,,
10004,9,9.398,13.219,396.813,119,,0.02754272941,,,,,,,,,,,
10075,9,9.407,13.225,400.148,120,,0.00306898331,,,,,,,,,,,
10151,9,9.465,13.158,403.482,121,,0.02659543367,,,,,,,,,,,
10223,9,9.477,13.136,406.817,122,,0.00747386496,,,,,,,,,,,
10290,9,9.539,13.061,410.151,123,,0.02918471975,,,,,,,,,,,
10360,9,9.515,13.076,413.486,124,,0.008547023886,,,,,,,,,,,
10426,9,9.532,13.095,416.820,125,,0.007624719156,,,,,,,,,,,
10499,9,9.546,13.093,420.155,126,,0.004281981238,,,,,,,,,,,
10571,9,9.581,13.068,423.489,127,,0.01304820711,,,,,,,,,,,
10644,9,9.556,13.061,426.824,128,,0.007753695629,,,,,,,,,,,
10719,9,9.523,13.114,430.159,129,,0.0188954458,,,,,,,,,,,
10793,9,9.483,13.150,433.493,130,,0.01593573505,,,,,,,,,,,
10860,9,9.616,13.002,436.828,131,,0.05964093229,,,,,,,,,,,
10929,9,9.617,12.994,440.162,132,,0.002316299236,,,,,,,,,,,
11004,9,9.706,12.920,443.497,133,,0.034733991,,,,,,,,,,,
11074,9,9.874,12.814,446.831,134,,0.05967348743,,,,,,,,,,,
11150,9,9.922,12.842,450.166,135,,0.01665505189,,,,,,,,,,,
11220,9,9.924,12.821,453.501,136,,0.006220018916,,,,,,,,,,,
11295,9,9.938,12.828,456.835,137,,0.004831370687,,,,,,,,,,,
11368,9,10.027,12.745,460.170,138,,0.03641864351,,,,,,,,,,,
11443,9,10.073,12.647,463.504,139,,0.03230499394,,,,,,,,,,,
11515,9,10.039,12.760,466.839,140,,0.03545244606,,,,,,,,,,,
11591,9,10.233,12.638,470.173,141,,0.06903664504,,,,,,,,,,,
11658,9,10.465,12.496,473.508,142,,0.08140371895,,,,,,,,,,,
11732,9,10.822,12.301,476.842,143,,0.1220047539,,,,,,,,,,,
11805,9,10.923,12.199,480.177,144,,0.04317469203,,,,,,,,,,,
11875,9,11.063,12.269,483.512,145,,0.04697254576,,,,,,,,,,,
97646,9,11.004,12.412,486.846,146,,0.04619607411,,,,,,,,,,,
12029,9,11.097,12.205,490.181,147,,0.06780731464,,,,,,,,,,,
97641,9,11.210,12.309,493.515,148,,0.04587928131,,,,,,,,,,,
12190,9,11.128,12.344,496.850,149,,0.0267209691,,,,,,,,,,,
3176,36,33.351,47.423,0.000,0,,,,,,,,,,,,,
3219,36,33.400,47.409,3.335,1,,0.01528350344,,,,,,,,,,,
3263,36,33.438,47.408,6.669,2,,0.01149938414,,,,,,,,,,,
3309,36,33.385,47.324,10.004,3,,0.02967698905,,,,,,,,,,,
3352,36,33.418,47.457,13.338,4,,0.04107849147,,,,,,,,,,,
3398,36,33.393,47.387,16.673,5,,0.02239237488,,,,,,,,,,,
3447,36,33.378,47.347,20.007,6,,0.01282837789,,,,,,,,,,,
3491,36,33.371,47.447,23.342,7,,0.02995672884,,,,,,,,,,,
3540,36,33.371,47.424,26.677,8,,0.006785348387,,,,,,,,,,,
3587,36,33.402,47.386,30.011,9,,0.01467116507,,,,,,,,,,,
3636,36,33.434,47.388,33.346,10,,0.009688249139,,,,,,,,,,,
3683,36,33.408,47.342,36.680,11,,0.01591018974,,,,,,,,,,,
3737,36,33.363,47.284,40.015,12,,0.02201341552,,,,,,,,,,,
3785,36,33.381,47.366,43.349,13,,0.02517761444,,,,,,,,,,,
3837,36,33.425,47.542,46.684,14,,0.05433704667,,,,,,,,,,,
3886,36,33.393,47.481,50.018,15,,0.02042413055,,,,,,,,,,,
3936,36,33.386,47.420,53.353,16,,0.01864526116,,,,,,,,,,,
3984,36,33.385,47.427,56.688,17,,0.002287832584,,,,,,,,,,,
4031,36,33.390,47.420,60.022,18,,0.002717496057,,,,,,,,,,,
4087,36,33.384,47.406,63.357,19,,0.004678756584,,,,,,,,,,,
4140,36,33.380,47.448,66.691,20,,0.01286226903,,,,,,,,,,,
4187,36,33.371,47.418,70.026,21,,0.009387295881,,,,,,,,,,,
4237,36,33.326,47.362,73.360,22,,0.02178255284,,,,,,,,,,,
4288,36,33.334,47.328,76.695,23,,0.01024252885,,,,,,,,,,,
4340,36,33.333,47.361,80.030,24,,0.009831323757,,,,,,,,,,,
4386,36,33.334,47.301,83.364,25,,0.01803822023,,,,,,,,,,,
4435,36,33.336,47.295,86.699,26,,0.002005412804,,,,,,,,,,,
4484,36,33.382,47.382,90.033,27,,0.02963954761,,,,,,,,,,,
4533,36,33.378,47.345,93.368,28,,0.01128333182,,,,,,,,,,,
4585,36,33.361,47.295,96.702,29,,0.01588763548,,,,,,,,,,,
4639,36,33.349,47.332,100.037,30,,0.01184491223,,,,,,,,,,,
4692,36,33.361,47.351,103.371,31,,0.006647926554,,,,,,,,,,,
4744,36,33.358,47.314,106.706,32,,0.01114577848,,,,,,,,,,,
4800,36,33.352,47.326,110.041,33,,0.003804999814,,,,,,,,,,,
4854,36,33.415,47.356,113.375,34,,0.02081611686,,,,,,,,,,,
4904,36,33.442,47.324,116.710,35,,0.0124342404,,,,,,,,,,,
4957,36,33.477,47.314,120.044,36,,0.01111831128,,,,,,,,,,,
5011,36,33.470,47.461,123.379,37,,0.04399011228,,,,,,,,,,,
5068,36,33.433,47.390,126.713,38,,0.02396003559,,,,,,,,,,,
5123,36,33.416,47.292,130.048,39,,0.03003291582,,,,,,,,,,,
5183,36,33.340,46.820,133.383,40,,0.1432602496,,,,,,,,,,,
5242,36,33.275,46.602,136.717,41,,0.06812270799,,,,,,,,,,,
5299,36,33.180,46.199,140.052,42,,0.1243274321,,,,,,,,,,,
5356,36,33.110,45.520,143.386,43,,0.2047002415,,,,,,,,,,,
5414,36,33.102,45.156,146.721,44,,0.109127243,,,,,,,,,,,
5471,36,32.840,44.662,150.055,45,,0.167575396,,,,,,,,,,,
5531,36,32.721,44.475,153.390,46,,0.06674389606,,,,,,,,,,,
5593,36,32.430,44.251,156.724,47,,0.1099715595,,,,,,,,,,,
5650,36,31.992,43.936,160.059,48,,0.1617527748,,,,,,,,,,,
5711,36,31.559,43.572,163.394,49,,0.169679553,,,,,,,,,,,
12267,36,30.71,42.45,166.728,50,,0.4219357131,,,,,,,,,,,
12673,36,30.82,42.61,170.063,51,,0.05822798646,,,,,,,,,,,
12663,36,30.88,42.61,173.397,52,,0.01799336325,,,,,,,,,,,
5950,36,31.069,42.685,176.732,53,,0.06087076181,,,,,,,,,,,
12717,36,30.9,42.54,180.066,54,,0.06665774332,,,,,,,,,,,
12711,36,30.82,42.35,183.401,55,,0.06182378104,,,,,,,,,,,
12709,36,30.75,42.59,186.736,56,,0.07497234688,,,,,,,,,,,
12707,36,30.77,42.29,190.070,57,,0.09016652087,,,,,,,,,,,
12698,36,30.93,41.65,193.405,58,,0.1978360993,,,,,,,,,,,
6301,36,31.251,40.874,196.739,59,,0.2517598043,,,,,,,,,,,
12758,36,31.14,39.93,200.074,60,,0.2850627295,,,,,,,,,,,
6420,36,31.647,39.177,203.408,61,,0.2721300348,,,,,,,,,,,
6484,36,31.986,38.653,206.743,62,,0.1872478036,,,,,,,,,,,
6541,36,32.626,37.803,210.077,63,,0.3190768418,,,,,,,,,,,
