,Track ID,x (micron),y (micron),T (sec),Frame,principal angle,squared displacement,dt,vx,vy,speed,angle,ang speed,g
37,8,34.397,14.905,123.379,37.0,-2.9579048806811628,0.0,1.0,0.008395802098950134,-0.03658170914542725,0.03753279814889067,-2.9579048806811628,-1.3451950829588826,-0.0015726692880558865
38,8,34.105,14.802,126.713,38.0,-2.947481084152129,0.0,1.0,-0.08755622188905596,-0.030884557721139357,0.09284367451321598,-2.947481084152129,-2.8024791863928815,0.09186933879472087
39,8,34.067,14.803,130.048,39.0,-2.9492740513037266,0.0,1.0,-0.011394302848574723,0.0002998500749628852,0.011398247561467215,-2.9492740513037266,3.1152829363368366,0.0111269222228703
40,8,33.978,14.816,133.383,40.0,-2.955581012789318,0.0,1.0,-0.02668665667166376,0.0038980509745127137,0.026969843264489975,-2.955581012789318,2.9965509552631864,0.025505394032601676
41,8,34.037,14.717,136.717,41.0,-2.9324684090566806,0.0,1.0,0.017691154422787857,-0.029685157421289417,0.03455698939343039,-2.9324684090566806,-1.0333530082131588,-0.011142982239227446
42,8,33.594,14.517,140.052,42.0,-2.912367013816643,0.0,1.0,-0.13283358320839517,-0.05997001499250407,0.14574348536446768,-2.912367013816643,-2.7175192158662833,0.14298560323058065
43,8,33.332,14.488,143.386,43.0,-2.918140587309102,0.0,1.0,-0.07856071964018005,-0.008695652173913018,0.07904050251050185,-2.918140587309102,-3.0313543682941964,0.07853449803145923
44,8,33.092,14.373,146.721,44.0,-2.907759753704779,0.0,1.0,-0.07196401799100509,-0.03448275862068972,0.07979900079263183,-2.907759753704779,-2.6947501851040316,0.07799547251691007
45,8,32.9,14.343,150.055,45.0,-2.9103654982350915,0.0,1.0,-0.05757121439280365,-0.00899550224887537,0.058269750191430235,-2.9103654982350915,-2.9865959116658556,0.05810052719110907
46,8,32.461,14.178,153.39,46.0,-2.9008994052087003,0.0,1.0,-0.13163418290854575,-0.04947526236881534,0.14062489003182757,-2.9008994052087003,-2.7820732936662496,0.1396332708843158
47,8,32.396,14.185,156.724,47.0,-2.904382516916867,0.0,1.0,-0.019490254872563038,0.0020989505247375334,0.01960294947967686,-2.904382516916867,3.0343137979413917,0.01845123994850085
48,8,32.367,14.171,160.059,48.0,-2.903326311403937,0.0,1.0,-0.008695652173914083,-0.004197901049475599,0.009655917354186761,-2.903326311403937,-2.6918330405199695,0.009440769391884325
49,8,32.347,14.194,163.394,49.0,-2.907526069088486,0.0,1.0,-0.005997001499249182,0.00689655172413837,0.0091392807521004,-2.907526069088486,2.2865399164636466,0.004233918224915106
50,8,32.243,14.127,166.728,50.0,-2.901270620267875,0.0,1.0,-0.03118440779610171,-0.020089955022488806,0.03709546579299406,-2.901270620267875,-2.569283828748395,0.03506992986381267
51,8,32.369,14.174,170.063,51.0,-2.90370633768325,0.0,1.0,0.03778110944527666,0.014092953523238028,0.04032398256526903,-2.90370633768325,0.3570300279902313,-0.04003811698077549
52,8,32.38,14.112,173.397,52.0,-2.893937276780249,0.0,1.0,0.0032983508245885414,-0.01859070464767598,0.018881033273080824,-2.893937276780249,-1.3952041648446711,0.0013594506155214714
53,8,32.415,14.117,176.732,53.0,-2.893353956522991,0.0,1.0,0.010494752623687133,0.001499250374812828,0.010601301067263601,-2.893353956522991,0.14189705460419946,-0.010541414889975067
54,8,32.418,14.15,180.066,54.0,-2.898246797061999,0.0,1.0,0.0008995502248875904,0.00989505247376296,0.009935856986974894,-2.898246797061999,1.4801364395941468,-0.0032572722111889854
55,8,32.44,14.174,183.401,55.0,-2.9010756929239063,0.0,1.0,0.0065967016491749525,0.0071964017991001895,0.009762411152083279,-2.9010756929239063,0.8288490587889958,-0.00812103234886093
56,8,32.374,14.106,186.736,56.0,-2.893262468460933,0.0,1.0,-0.019790104947524857,-0.02038980509745116,0.02841465125153031,-2.893262468460933,-2.3412702252022277,0.02419455017626914
57,8,32.203,13.974,190.07,57.0,-2.8803208139944623,0.0,1.0,-0.05127436281859052,-0.03958020989505238,0.06477386276723707,-2.8803208139944623,-2.4842035488655414,0.05975816707929054
58,8,31.84,13.632,193.405,58.0,-2.846903563529459,0.0,1.0,-0.10884557721139523,-0.10254872563718156,0.14954464486664756,-2.846903563529459,-2.3859729190565098,0.13393800896041727
59,8,31.848,13.459,196.739,59.0,-2.823347431599093,0.0,1.0,0.0023988005996998856,-0.05187406296851575,0.051929496947097975,-2.823347431599093,-1.524586471762077,0.01395306689205403
60,8,31.719,13.339,200.074,60.0,-2.8132461177819192,0.0,1.0,-0.03868065967016426,-0.03598200899550202,0.05282895421898355,-2.8132461177819192,-2.392323340705115,0.04821763523468443
61,8,31.725,13.341,203.408,61.0,-2.813240388291084,0.0,1.0,0.0017991004497751807,0.0005997001499247051,0.0018964183869075335,-2.813240388291084,0.32175055439646455,-0.001896377061648109
62,8,31.618,13.207,206.743,62.0,-2.800806109341451,0.0,1.0,-0.032083958020990365,-0.040179910044977084,0.05141794952655271,-2.800806109341451,-2.2446265224578905,0.043668147412250745
63,8,31.447,13.087,210.077,63.0,-2.79347130604478,0.0,1.0,-0.05127436281859052,-0.035982008995502544,0.06263996530813921,-2.7934713060447796,-2.529690219155121,0.06047331333335643
64,8,31.218,12.985,213.412,64.0,-2.791216532356112,0.0,1.0,-0.06866566716641655,-0.030584707646177007,0.0751691305604316,-2.7912165323561116,-2.7225582796352876,0.07499202817341691
65,8,31.052,13.044,216.747,65.0,-2.8052417160631893,0.0,1.0,-0.04977511244377822,0.017691154422788923,0.0528255502915183,-2.8052417160631893,2.8000960124779084,0.04114710710875089
66,8,30.995,13.106,220.081,66.0,-2.8148517677163163,0.0,1.0,-0.01709145427286315,0.01859070464767598,0.025253358359998247,-2.8148517677163163,2.314202382970968,0.010220367351933853
67,8,31.161,13.202,223.416,67.0,-2.8196409324286145,0.0,1.0,0.04977511244377822,0.028785607196401827,0.05749933043485207,-2.8196409324286145,0.5243207123034214,-0.05632595207922694
68,8,31.282,13.217,226.75,68.0,-2.816532882200667,0.0,1.0,0.03628185907046437,0.004497751124437952,0.03655958236613789,-2.816532882200667,0.12333770089972991,-0.03581826379537498
69,8,31.549,13.383,230.085,69.0,-2.8262222763374067,0.0,1.0,0.08005997001499235,0.04977511244377769,0.0942717381699955,-2.8262222763374067,0.5562392388083542,-0.09155021467274167
70,8,31.717,13.461,233.419,70.0,-2.8292626160389416,0.0,1.0,0.050374812593702925,0.023388305847076817,0.055539486802158144,-2.8292626160389416,0.43467021514925225,-0.05512437189044099
71,8,32.073,13.777,236.754,71.0,-2.8573291710294058,0.0,1.0,0.10674662668665717,0.09475262368815561,0.14273367509025253,-2.8573291710294058,0.7259445040887874,-0.1290361482960909
72,8,32.642,14.322,240.089,72.0,-2.91667699642261,0.0,1.0,0.17061469265367396,0.16341829085457268,0.23625179604637367,-2.91667699642261,0.7638575099978234,-0.20276363141939022
73,8,32.941,14.591,243.423,73.0,-2.950506800355856,0.0,1.0,0.08965517241379295,0.08065967016491758,0.120598641500061,-2.950506800355856,0.73263029306564,-0.10334261684266768
74,8,32.937,14.732,246.758,74.0,-2.9746744201262505,0.0,1.0,-0.0011994002998515407,0.042278860569715145,0.04229586991838208,-2.9746744201262505,1.599157514500803,-0.005841657424193001
75,8,33.286,15.078,250.092,75.0,-3.027477944649628,0.0,1.0,0.10464767616192017,0.1037481259370315,0.14735945765893774,-3.0274779446496276,0.7810816434440152,-0.11578055411122971
76,8,33.218,15.267,253.427,76.0,-3.0635886253973377,0.0,1.0,-0.020389805097450628,0.05667166416791606,0.06022808042328001,-3.0635886253973377,1.9161645361964792,0.015911667867523235
77,8,33.304,15.448,256.761,77.0,-3.0962632893198694,0.0,1.0,0.02578710644677617,0.05427286356821617,0.0600875908885651,-3.0962632893198694,1.1272353016219818,-0.028219929926365257
78,8,33.386,15.622,260.096,78.0,-3.12878509546628,0.0,1.0,0.02458770614692676,0.052173913043478105,0.05767731352824986,-3.12878509546628,1.1304003406045489,-0.02525389172574788
79,8,33.391,15.778,263.43,79.0,3.1245640662748846,0.0,1.0,0.0014992503748112302,0.0467766116941531,0.046800631975134184,3.1245640662748846,1.538756013247459,-0.0007025318878741664
80,8,33.47,15.778,266.765,80.0,3.124302750491349,0.0,1.0,0.02368815592203917,0.0,0.02368815592203917,3.124302750491349,0.0,-0.02368461533270399
81,8,33.454,15.763,270.1,81.0,3.127260882641563,0.0,1.0,-0.004797601199399771,-0.004497751124437952,0.006576225547064591,3.127260882641563,-2.388441372627525,0.004732649962791327
82,8,33.464,15.74,273.434,82.0,3.13169582943145,0.0,1.0,0.002998500749624591,-0.006896551724137837,0.007520201621579558,3.13169582943145,-1.1606689862534734,-0.003066606749059138
83,8,33.425,15.692,276.769,83.0,3.141014841635607,0.0,1.0,-0.011694152923538674,-0.014392803598200913,0.018544702963797864,3.141014841635607,-2.253112881669663,0.011685834637884338
84,8,33.419,15.832,280.103,84.0,3.1140890097438447,0.0,1.0,-0.0017991004497751807,0.04197901049475279,0.04201754496096775,3.1140890097438447,1.6136272594636254,0.002952850223457793
85,8,33.405,15.852,283.438,85.0,3.1103288604597443,0.0,1.0,-0.004197901049474001,0.005997001499250247,0.007320273232822982,3.1103288604597443,2.181522291183974,0.004383308123389743
86,8,33.743,16.292,286.772,86.0,3.0185004440770733,0.0,1.0,0.10134932533733162,0.13193403298350864,0.16636788994762733,3.0185004440770733,0.9157600411171561,-0.08438341545159365
87,8,34.284,17.213,290.107,87.0,2.803386929595987,0.0,1.0,0.1622188905547217,0.2761619190404796,0.32028171034407377,2.803386929595987,1.0396893383014574,-0.06140029393895448
88,8,34.617,17.9,293.442,88.0,2.636640570298157,0.0,1.0,0.09985007496251827,0.20599700149924965,0.22892095163331463,2.636640570298157,1.1194503819257429,0.012265691765415233
89,8,34.799,18.3,296.776,89.0,2.541777215034644,0.0,1.0,0.05457271364317906,0.11994002998500813,0.13177174153506915,2.5417772150346436,1.143792185851554,0.02265847366090719
90,8,34.9,18.901,300.111,90.0,2.428947944678575,0.0,1.0,0.03028485757121412,0.18020989505247348,0.18273691163235803,2.428947944678575,1.404298850629825,0.09491332880991896
91,8,35.037,19.038,303.445,91.0,2.389520291429528,0.0,1.0,0.041079460269865205,0.041079460269865205,0.058095129848610094,2.389520291429528,0.7853981633974483,-0.0019357084012143646
92,8,35.243,19.313,306.78,92.0,2.32048518352136,0.0,1.0,0.06176911544227978,0.08245877061469223,0.10302850321055876,2.3204851835213596,0.9278772901128156,0.018261491279454437
93,8,35.655,19.656,310.114,93.0,2.2121563707496423,0.0,1.0,0.12353823088455743,0.10284857571214392,0.16074676984655964,2.2121563707496423,0.6942606072576338,0.008499629053732293
94,8,36.411,20.411,313.449,94.0,2.007840771450686,0.0,1.0,0.22668665667166424,0.2263868065967024,0.3203713884135562,2.007840771450686,0.7847363501254438,0.10915973790455133
95,8,37.166,20.755,316.783,95.0,1.8497476382987368,0.0,1.0,0.2263868065967003,0.10314842578710574,0.24877818220939282,1.8497476382987372,0.4275252484966619,0.03682611962569495
96,8,38.062,21.398,320.118,96.0,1.6677067245063306,0.0,1.0,0.26866566716641704,0.19280359820089976,0.3306878712520161,1.6677067245063306,0.6224630377590742,0.16590317536914234
97,8,38.389,21.641,323.453,97.0,1.6090840581258776,0.0,1.0,0.09805097451274522,0.07286356821589161,0.12216011286852556,1.6090840581258776,0.6390828753924074,0.06905693534918289
98,8,38.756,21.955,326.787,98.0,1.548616753488972,0.0,1.0,0.11004497751124358,0.0941529235382309,0.14482634458635646,1.5486167534889719,0.7077280015406211,0.09657031653638745
99,8,39.363,22.403,330.122,99.0,1.460139105621001,0.0,1.0,0.18200899550224867,0.13433283358320852,0.22621358186950571,1.4601391056210007,0.6358130312125434,0.15361074946363223
100,8,39.707,22.548,333.456,100.0,1.4131988740925248,0.0,1.0,0.10314842578710681,0.04347826086956509,0.11193729008065291,1.4131988740925248,0.39891225853648626,0.0591281649889378
101,8,40.119,23.089,336.791,101.0,1.370543780276457,0.0,1.0,0.12353823088455743,0.16221889055472274,0.20390356284992014,1.370543780276457,0.9199424093349229,0.18355100292734802
102,8,40.668,23.158,340.125,102.0,1.3028004620367966,0.0,1.0,0.16461769115442262,0.020689655172414577,0.16591276645323677,1.3028004620367966,0.1250274894016756,0.06354176918877218
103,8,41.08,23.227,343.46,103.0,1.2549874020435623,0.0,1.0,0.12353823088455743,0.020689655172413512,0.1252587574632592,1.2549874020435623,0.16593576894826975,0.05803563986109357
104,8,42.041,23.501,346.795,104.0,1.157714564138315,0.0,1.0,0.28815592203898005,0.08215892053973041,0.29963965630468287,1.157714564138315,0.27774983088182487,0.19092389438351354
105,8,42.837,23.705,350.129,105.0,1.0862155721094051,0.0,1.0,0.23868065967016686,0.061169415292352945,0.24639430729583497,1.0862155721094053,0.25088178227897073,0.16531338385328403
106,8,43.758,23.776,353.464,106.0,1.0045313172032142,0.0,1.0,0.2761619190404796,0.021289355322339283,0.2769813029396772,1.0045313172032142,0.07693794905636361,0.1661227087656734
107,8,44.925,23.295,356.798,107.0,0.8784162923134172,0.0,1.0,0.3499250374812577,-0.14422788605697096,0.37848278028560584,0.8784162923134172,-0.3909517821137468,0.11236562041216612
108,8,45.654,23.257,360.133,108.0,0.8217395681165844,0.0,1.0,0.21859070464767805,-0.01139430284857579,0.21888747404950673,0.8217395681165844,-0.05207906568558303,0.14050456140931092
109,8,46.443,23.143,363.467,109.0,0.7610574218655467,0.0,1.0,0.2365817091454256,-0.034182908545727364,0.23903844113199935,0.7610574218655467,-0.14349364718047866,0.14773497591936346
110,8,47.406,22.921,366.802,110.0,0.6885174641446229,0.0,1.0,0.2887556221889058,-0.06656671664167955,0.29632910270534646,0.6885174641446229,-0.22657131677226167,0.180677842314626
111,8,48.267,22.62,370.136,111.0,0.6228618766937614,0.0,1.0,0.2581709145427299,-0.09025487256371766,0.2734925284853728,0.6228618766937614,-0.3363126317893776,0.1570383230728405
112,8,48.977,22.403,373.471,112.0,0.5750169041100512,0.0,1.0,0.21289355322338643,-0.06506746626686725,0.22261500436958148,0.5750169041100512,-0.29661737310150127,0.1432697990083996
113,8,49.492,22.197,376.806,113.0,0.5392692822363082,0.0,1.0,0.15442278860569733,-0.06176911544227871,0.1663184333237944,0.5392692822363082,-0.3805063771123637,0.10078874226936747
114,8,49.904,21.991,380.14,114.0,0.5092248339024742,0.0,1.0,0.12353823088455956,-0.06176911544227871,0.1381199410389691,0.5092248339024742,-0.4636476090007992,0.07775154973642345
115,8,49.904,21.991,383.475,115.0,0.5092248339024742,0.0,1.0,0.0,0.0,0.0,0.5092248339024742,0.0,0.0
116,8,49.749,21.888,386.809,116.0,0.5080971090625693,0.0,1.0,-0.046476761619190746,-0.030884557721138826,0.05580273538311037,0.5080971090625693,-2.5550803619046176,-0.0556312594164209
117,8,49.749,21.888,390.144,117.0,0.5080971090625693,0.0,1.0,0.0,0.0,0.0,0.5080971090625693,0.0,0.0
118,8,49.698,21.836,393.478,118.0,0.5064699785982317,0.0,1.0,-0.015292353823089036,-0.01559220389805192,0.021839709426843833,0.5064699785982317,-2.3464860573582245,-0.020936262825859968
119,8,49.627,21.714,396.813,119.0,0.5007138834888896,0.0,1.0,-0.021289355322338218,-0.03658170914542725,0.04232561983056369,0.5007138834888896,-2.097850887762523,-0.03623699513449259
120,8,49.595,22.059,400.148,120.0,0.525771899270259,0.0,1.0,-0.009595202398801673,0.10344827586206969,0.1038923177521266,0.525771899270259,1.6632853209184428,0.0436194596247229
121,8,49.595,22.059,403.482,121.0,0.525771899270259,0.0,1.0,0.0,0.0,0.0,0.525771899270259,0.0,0.0
122,8,49.801,21.51,406.817,122.0,0.4798936519743197,0.0,1.0,0.06176911544227978,-0.16461769115442262,0.17582493527237414,0.4798936519743197,-1.2118260557285667,-0.021209567947756348
123,8,49.952,21.17,410.151,123.0,0.4503984109575403,0.0,1.0,0.0452773613193392,-0.10194902548725633,0.11155107908865443,0.45039841095754035,-1.1528449229730922,-0.003618863586265171
124,8,50.214,20.756,413.486,124.0,0.4119263247413381,0.0,1.0,0.07856071964018005,-0.1241379310344832,0.14690817741672885,0.41192632474133817,-1.0065718003392434,0.022287458872267785
125,8,50.352,20.286,416.82,125.0,0.3733603790216772,0.0,1.0,0.041379310344827024,-0.14092953523238347,0.1468787977395959,0.37336037902167724,-1.2852057145380478,-0.012874972491209702
126,8,50.419,19.587,420.155,126.0,0.3190027493848292,0.0,1.0,0.020089955022488806,-0.20959520239880108,0.2105558243350205,0.3190027493848292,-1.4752370460990343,-0.04665681137886203
127,8,50.191,19.144,423.489,127.0,0.2900928525775406,0.0,1.0,-0.0683658170914526,-0.13283358320839622,0.1493942628569246,0.29009285257754064,-2.046113064997498,-0.103505187478025
128,8,50.444,18.718,426.824,128.0,0.2507199036590536,0.0,1.0,0.07586206896551728,-0.1277361319340325,0.14856504605457319,0.25071990365905367,-1.0348766230829176,0.041798654794983306
129,8,50.469,18.63,430.159,129.0,0.2432308645530587,0.0,1.0,0.007496251874062543,-0.02638680659670194,0.027430956135926783,0.24323086455305876,-1.2939981681629245,0.0009206100638225633
130,8,50.417,18.486,433.493,130.0,0.232738539993688,0.0,1.0,-0.015592203898050855,-0.043178410794602204,0.04590742838741692,0.232738539993688,-1.9173351912288397,-0.025130615506116446
131,8,50.4,18.511,436.828,131.0,0.2350698710480019,0.0,1.0,-0.005097451274363722,0.007496251874062543,0.00906519727606071,0.2350698710480019,2.167972984887683,-0.003211302489079056
132,8,50.58,18.324,440.162,132.0,0.2168006497929472,0.0,1.0,0.053973013493253286,-0.05607196401799029,0.07782770287229156,0.21680064979294722,-0.8044694203895963,0.04064810889891449
133,8,50.659,18.206,443.497,133.0,0.2060519030065777,0.0,1.0,0.02368815592203917,-0.035382308845577845,0.042579766441711436,0.20605190300657777,-0.9808406007308549,0.015947952450769878
134,8,50.47,18.128,446.831,134.0,0.2029380935259691,0.0,1.0,-0.05667166416791606,-0.023388305847076282,0.061308159081458674,0.20293809352596914,-2.7501875254645856,-0.060222550697751606
135,8,50.365,18.27,450.166,135.0,0.2162612458715514,0.0,1.0,-0.03148425787106353,0.0425787106446775,0.052954745716081,0.21626124587155143,2.20750252317815,-0.02161436338849879
136,8,50.585,18.529,453.501,136.0,0.2329899647780269,0.0,1.0,0.06596701649175378,0.07766116941529246,0.1018965382129053,0.23298996477802694,0.8666385854099564,0.08211562501802781
137,8,50.715,18.463,456.835,137.0,0.2253978489463577,0.0,1.0,0.038980509745128206,-0.01979010494752592,0.043716454497410066,0.2253978489463577,-0.4697825013586676,0.03357153518443812
138,8,50.773,18.516,460.17,138.0,0.2284984542463611,0.0,1.0,0.017391304347826035,0.015892053973012674,0.023558753073960867,0.22849845424636114,0.740383547622897,0.020539055662077966
139,8,50.693,18.626,463.504,139.0,0.2385776264522575,0.0,1.0,-0.02398800599700312,0.03298350824587796,0.04078401951644978,0.23857762645225755,2.1995926132103487,-0.015513859555368839
140,8,50.841,18.685,466.839,140.0,0.2403537057388447,0.0,1.0,0.04437781109445375,0.017691154422787857,0.047774125448258584,0.24035370573884476,0.37934087647457737,0.04731343103582718
141,8,50.826,18.639,470.173,141.0,0.2370809398753121,0.0,1.0,-0.004497751124437952,-0.013793103448275675,0.014507910528818998,0.23708093987531212,-1.886011026545623,-0.007611472818829145
142,8,50.831,18.681,473.508,142.0,0.2402340605563804,0.0,1.0,0.0014992503748133606,0.012593703148426264,0.012682630274397325,0.2402340605563804,1.4523063676367032,0.004452614804693996
143,8,50.968,19.038,476.842,143.0,0.2647853725701211,0.0,1.0,0.041079460269865205,0.10704647676161899,0.11465805790758567,0.2647853725701211,1.2043735255053902,0.06766207796417384
144,8,50.968,19.038,480.177,144.0,0.2647853725701211,0.0,1.0,0.0,0.0,0.0,0.2647853725701211,0.0,0.0
145,8,50.968,19.038,483.512,145.0,0.2647853725701211,0.0,1.0,0.0,0.0,0.0,0.2647853725701211,0.0,0.0
146,8,51.016,18.766,486.846,146.0,0.2432510244986671,0.0,1.0,0.014392803598199314,-0.0815592203898057,0.08281943748908971,0.24325102449866715,-1.3961241277866772,-0.005675208838567024
147,8,50.794,18.398,490.181,147.0,0.2189037060230058,0.0,1.0,-0.06656671664167955,-0.11034482758620646,0.1288685715738453,0.21890370602300585,-2.1136100762814216,-0.08894061662620222
148,8,50.785,18.043,493.515,148.0,0.1910975768480584,0.0,1.0,-0.002698650674662771,-0.10644677661169429,0.10648097936478516,0.1910975768480584,-1.5961430100466998,-0.022867664881542196
149,8,50.853,18.133,496.85,149.0,0.1971440824252811,0.0,1.0,0.020389805097452758,0.026986506746626643,0.03382330111473207,0.19714408242528117,0.9237491335745378,0.025280688356488133
150,9,2.858,19.326,0.0,0.0,0.0,0.0,,,,,0.0,,
151,9,3.261,19.17,3.335,1.0,-0.369333657673623,0.0,1.0,0.12083958020989506,-0.046776611694152564,0.12957721847180234,-0.369333657673623,-0.369333657673623,0.12957721847180234
