#Track ID	T (sec)	x (micron)	y (micron)
0	517.073	142.287	102.387
0	520.409	142.209	102.465
0	523.745	141.485	102.750
0	527.081	141.278	103.138
0	530.417	140.579	103.448
0	533.753	140.243	103.034
0	537.089	139.725	103.397
0	540.425	139.389	103.604
0	543.761	138.587	104.250
0	547.097	138.095	104.613
0	550.433	137.759	104.897
0	553.769	137.241	106.165
0	557.105	136.749	106.890
0	560.441	136.180	107.847
0	563.777	135.818	108.494
0	567.113	136.051	109.451
0	570.449	136.310	110.253
0	573.785	137.034	110.771
0	577.121	137.060	111.133
0	580.457	137.241	111.211
0	583.793	137.603	111.961
0	587.129	137.681	112.323
0	590.464	137.655	112.427
0	593.800	137.836	112.608
0	597.136	137.862	113.074
0	600.472	138.069	113.591
0	603.808	138.276	114.212
0	607.144	138.587	114.549
0	610.480	138.845	114.885
0	613.816	139.699	115.791
0	617.152	139.829	116.049
0	620.488	140.243	116.645
0	623.824	140.268	116.748
0	627.160	140.372	116.722
0	630.496	140.682	116.981
0	633.832	140.579	116.722
0	637.168	140.889	116.463
0	640.504	140.889	117.162
0	643.840	140.889	117.007
0	647.176	140.889	117.110
0	650.512	141.071	117.395
0	653.848	141.536	118.171
0	657.184	141.536	118.119
0	660.520	141.536	118.119
0	663.856	141.536	118.404
0	667.191	141.329	118.870
0	670.527	141.019	119.465
0	673.863	141.278	119.336
0	677.199	141.071	119.206
0	680.535	141.096	119.361
0	683.871	141.174	119.361
0	687.207	140.993	119.698
0	690.543	140.450	120.267
0	693.879	140.579	120.060
0	697.215	140.424	120.215
0	700.551	140.372	120.319
0	703.887	140.036	120.500
0	707.223	140.010	120.603
0	710.559	139.932	120.810
0	713.895	139.466	121.017
0	717.231	138.535	121.457
0	720.567	138.354	121.587
0	723.903	137.940	121.871
0	727.239	137.448	122.208
0	730.575	137.215	122.415
0	733.911	137.293	122.156
0	737.247	137.319	122.363
0	740.583	137.241	122.337
0	743.918	137.112	122.363
0	747.254	137.112	122.363
0	750.590	137.241	122.415
0	753.926	136.542	123.398
0	757.262	136.542	123.398
0	760.598	135.818	124.019
0	763.934	135.637	123.967
0	767.270	135.507	124.071
0	770.606	135.119	124.252
0	773.942	134.938	124.226
0	777.278	134.033	124.148
0	780.614	133.256	124.148
0	783.950	132.066	124.252
0	787.286	131.186	124.692
0	790.622	130.824	124.743
0	793.958	130.384	124.692
0	797.294	130.281	124.692
0	800.630	129.815	124.743
0	803.966	129.427	124.950
0	807.302	129.013	124.950
0	810.638	128.754	125.080
0	813.974	128.211	125.002
0	817.310	127.641	124.795
0	820.646	126.969	124.174
0	823.981	126.529	123.838
0	827.317	125.649	123.527
0	830.653	125.261	123.294
0	833.989	124.847	123.243
0	837.325	123.786	122.699
0	840.661	123.139	122.389
0	843.997	122.518	121.949
0	847.333	121.949	121.664
0	850.669	121.923	121.483
0	854.005	121.095	121.406
0	857.341	120.578	121.276
0	860.677	120.267	121.069
0	864.013	120.215	120.992
0	867.349	120.112	121.121
0	870.685	119.724	120.966
0	874.021	118.508	120.836
0	877.357	117.809	120.526
0	880.693	117.240	120.112
0	884.029	116.955	119.775
0	887.365	116.877	119.517
0	890.701	116.412	119.077
0	894.037	116.179	118.430
0	897.373	116.231	117.654
0	900.708	116.231	117.524
0	904.044	115.817	117.084
0	907.380	115.817	116.903
0	910.716	116.101	116.334
0	914.052	116.515	116.231
0	917.388	116.101	116.438
0	920.724	116.308	116.179
0	924.060	116.489	115.765
0	927.396	117.214	114.652
0	930.732	117.447	114.600
0	934.068	117.731	114.497
0	937.404	117.628	114.497
0	940.740	117.964	114.161
0	944.076	118.223	113.928
0	947.412	118.689	113.928
0	950.748	119.491	114.057
0	954.084	119.258	114.109
0	957.420	119.439	114.109
0	960.756	120.371	114.445
0	964.092	120.888	114.885
0	967.428	120.966	115.014
0	970.764	121.147	115.014
0	974.100	121.199	115.014
0	977.436	120.785	115.066
0	980.771	119.180	115.040
0	984.107	119.180	114.937
0	987.443	119.180	114.833
0	990.779	119.232	114.885
0	994.115	119.336	114.859
0	997.451	119.206	115.170
0	1000.787	119.206	115.170
0	1004.123	119.206	115.170
0	1007.459	119.180	115.144
0	1010.795	119.568	115.610
0	1014.131	119.801	115.610
0	1017.467	119.801	116.049
0	1020.803	119.801	116.308
0	1024.139	119.982	116.463
0	1027.475	120.474	117.731
0	1030.811	120.655	118.404
0	1034.147	120.707	118.456
0	1037.483	120.707	119.672
0	1040.819	120.526	120.448
0	1044.155	120.371	120.810
0	1047.491	119.931	121.742
0	1050.827	119.646	122.880
0	1054.163	119.750	122.673
0	1057.498	119.698	122.570
0	1060.834	119.594	122.622
0	1064.170	119.206	123.036
0	1067.506	119.206	123.786
0	1070.842	119.154	124.640
0	1074.178	119.051	125.132
0	1077.514	119.051	125.209
0	1080.850	119.051	125.468
0	1084.186	118.922	126.244
0	1087.522	118.844	126.891
0	1090.858	118.973	127.460
0	1094.194	119.077	128.030
0	1097.530	119.232	128.651
0	1100.866	119.180	129.065
0	1104.202	119.310	129.582
0	1107.538	119.206	129.634
0	1110.874	118.818	130.048
0	1114.210	118.947	131.057
0	1117.546	119.180	132.040
0	1120.882	119.284	132.635
0	1124.218	118.766	133.386
0	1127.554	118.689	134.084
0	1130.890	118.611	134.524
0	1134.226	118.352	134.524
0	1137.561	118.378	134.524
0	1140.897	118.430	134.602
0	1144.233	117.887	135.145
0	1147.569	117.162	135.792
0	1150.905	116.852	135.870
0	1154.241	116.800	136.310
0	1157.577	115.972	136.698
0	1160.913	115.092	137.319
0	1164.249	114.859	137.345
0	1167.585	114.523	137.422
0	1170.921	114.471	137.500
0	1174.257	114.264	137.991
0	1177.593	113.126	139.078
0	1180.929	112.427	138.845
0	1184.265	111.625	138.923
0	1187.601	110.667	139.518
0	1190.937	109.814	139.466
0	1194.273	109.218	139.570
0	1197.609	108.390	139.803
0	1200.945	107.640	139.906
0	1204.281	106.631	140.268
0	1207.617	105.958	140.191
0	1210.953	105.078	140.243
0	1214.288	104.406	140.217
0	1217.624	103.914	140.864
0	1220.960	102.801	140.734
0	1224.296	102.258	140.682
0	1227.632	101.766	140.786
0	1230.968	101.430	141.071
0	1234.304	100.861	141.252
0	1237.640	100.473	141.536
0	1240.976	99.800	142.338
0	1244.312	98.791	142.727
0	1247.648	98.092	142.882
0	1250.984	97.394	143.322
0	1254.320	96.798	143.917
0	1257.656	95.893	145.004
0	1260.992	95.582	145.055
0	1264.328	94.496	146.013
0	1267.664	94.030	147.022
0	1271.000	93.279	147.643
0	1274.336	92.814	148.678
0	1277.672	92.400	149.221
0	1281.008	91.727	150.282
0	1284.344	91.675	150.903
0	1287.680	91.494	151.524
0	1291.016	91.468	152.352
0	1294.351	91.830	153.698
0	1297.687	91.830	153.930
0	1301.023	92.244	154.526
0	1304.359	92.477	155.121
0	1307.695	92.814	155.561
0	1311.031	92.814	156.440
0	1314.367	92.788	156.958
0	1317.703	92.788	158.226
0	1321.039	92.917	158.640
0	1324.375	93.021	159.830
0	1327.711	93.124	160.736
0	1331.047	92.969	161.564
4	0.000	155.216	82.766
4	3.336	155.285	82.628
4	6.672	156.044	82.800
4	10.008	156.285	82.593
4	13.344	156.906	82.421
4	16.680	157.320	82.283
4	20.016	156.837	82.524
4	23.352	156.596	82.938
4	26.688	156.320	83.111
4	30.024	155.768	83.283
4	33.360	154.974	83.559
4	36.696	154.215	84.387
4	40.031	153.456	84.974
4	43.367	152.283	85.560
4	46.703	151.283	86.112
4	50.039	150.834	86.250
4	53.375	150.179	86.733
4	56.711	150.006	86.837
4	60.047	149.661	87.147
4	63.383	149.351	87.803
4	66.719	149.144	88.286
4	70.055	148.971	88.838
4	73.391	149.109	90.459
4	76.727	149.040	91.115
4	80.063	149.006	92.046
4	83.399	148.385	92.771
4	86.735	148.281	92.874
4	90.071	147.971	93.116
4	93.407	147.246	93.599
4	96.743	147.246	93.357
4	100.079	147.177	93.495
4	103.415	146.798	93.771
4	106.751	146.763	94.116
4	110.087	146.591	94.634
4	113.423	146.246	95.324
4	116.759	146.177	95.565
4	120.094	146.108	95.807
4	123.430	146.004	96.048
4	126.766	145.901	97.187
4	130.102	146.384	98.118
4	133.438	146.901	98.912
4	136.774	147.177	99.257
4	140.110	147.177	99.257
4	143.446	147.177	99.257
4	146.782	147.419	99.636
4	150.118	147.660	100.257
4	153.454	148.040	100.775
4	156.790	148.178	101.741
4	160.126	148.592	103.121
4	163.462	148.143	102.396
4	166.798	147.936	102.396
4	170.134	147.936	102.396
4	173.470	148.005	102.879
4	176.806	147.833	102.569
4	180.142	147.936	102.327
4	183.478	147.936	102.327
4	186.814	148.143	102.431
4	190.150	148.592	102.638
4	193.486	148.592	102.672
4	196.821	148.833	102.638
4	200.157	148.833	102.638
4	203.493	148.833	102.638
4	206.829	148.626	102.431
4	210.165	148.419	102.155
4	213.501	148.247	101.603
4	216.837	148.074	101.154
4	220.173	147.764	100.844
4	223.509	147.833	100.844
4	226.845	148.005	101.223
4	230.181	148.557	101.361
4	233.517	148.661	101.913
4	236.853	148.661	101.913
4	240.189	148.661	101.982
4	243.525	148.488	101.499
4	246.861	148.385	100.982
4	250.197	148.385	100.982
4	253.533	148.385	100.982
4	256.869	148.385	100.982
4	260.205	148.316	101.327
4	263.541	148.143	101.948
4	266.877	147.902	102.051
4	270.213	147.764	101.396
4	273.549	147.729	100.499
4	276.884	147.315	99.567
4	280.220	147.074	98.981
4	283.556	146.970	98.291
4	286.892	147.143	99.050
4	290.228	147.177	99.809
4	293.564	147.074	98.946
4	296.900	146.694	98.325
4	300.236	146.453	97.980
4	303.572	146.453	97.980
4	306.908	146.522	98.015
4	310.244	146.280	97.152
4	313.580	146.280	97.152
4	316.916	146.418	97.428
4	320.252	146.418	97.428
4	323.588	146.487	97.118
4	326.924	146.487	96.945
4	330.260	146.970	96.462
4	333.596	147.212	96.600
4	336.932	147.557	96.876
4	340.268	147.936	96.945
4	343.604	148.316	97.463
4	346.940	149.247	97.877
4	350.276	149.316	97.946
4	353.611	149.282	97.808
4	356.947	149.282	97.877
4	360.283	149.040	97.256
4	363.619	148.178	96.738
4	366.955	148.178	96.669
4	370.291	147.833	96.566
4	373.627	147.108	96.428
4	376.963	147.212	96.221
4	380.299	147.212	96.117
4	383.635	147.315	96.255
4	386.971	147.350	96.117
4	390.307	147.695	95.496
4	393.643	147.660	94.772
4	396.979	147.902	95.324
4	400.315	148.557	95.462
4	403.651	148.557	95.462
4	406.987	148.385	95.393
4	410.323	147.902	95.393
4	413.659	147.902	95.393
4	416.995	147.833	95.393
4	420.331	148.109	95.289
4	423.667	148.385	95.220
4	427.003	148.385	95.220
4	430.339	148.385	95.151
4	433.674	148.902	94.599
4	437.010	149.730	93.806
4	440.346	150.110	93.426
4	443.682	150.869	92.219
4	447.018	151.593	91.874
4	450.354	151.593	91.874
4	453.690	151.662	91.632
4	457.026	152.318	91.494
4	460.362	153.077	91.149
4	463.698	153.387	91.046
4	467.034	152.870	91.253
4	470.370	153.146	90.908
4	473.706	153.870	90.528
4	477.042	154.077	90.356
4	480.378	154.250	89.873
4	483.714	154.836	89.252
4	487.050	154.836	88.631
4	490.386	155.733	88.182
4	493.722	155.733	87.596
4	497.058	156.423	86.699
4	500.394	157.251	85.836
4	503.730	157.251	84.974
4	507.066	157.217	84.560
4	510.401	157.493	83.559
4	513.737	157.320	83.421
4	517.073	157.217	83.180
4	520.409	156.768	82.938
4	523.745	156.182	82.076
4	527.081	155.906	81.420
4	530.417	155.906	80.730
4	533.753	155.837	80.316
4	537.089	155.940	79.143
4	540.425	155.423	78.488
4	543.761	155.216	77.901
4	547.097	155.388	78.039
4	550.433	155.423	78.074
4	553.769	155.354	78.039
4	557.105	155.526	78.039
4	560.441	155.595	78.143
4	563.777	155.595	78.143
4	567.113	155.388	77.798
4	570.449	154.905	77.142
4	573.785	154.353	76.625
4	577.121	154.008	76.349
4	580.457	153.146	76.176
4	583.793	153.146	76.176
4	587.129	153.939	76.694
4	590.464	154.526	76.901
4	593.800	155.526	77.280
4	597.136	156.423	77.591
4	600.472	157.562	77.591
4	603.808	158.700	78.384
4	607.144	158.700	78.384
4	610.480	158.390	78.384
4	613.816	158.286	78.074
4	617.152	157.803	78.039
4	620.488	157.631	77.660
4	623.824	157.493	77.246
4	627.160	157.424	77.039
4	630.496	157.010	76.970
4	633.832	156.699	76.970
4	637.168	157.182	77.039
4	640.504	156.906	77.073
4	643.840	156.527	77.349
4	647.176	156.078	77.349
4	650.512	155.492	77.108
4	653.848	155.492	77.108
4	657.184	154.526	76.797
4	660.520	153.905	76.625
4	663.856	152.939	76.418
4	667.191	151.938	76.245
4	670.527	150.903	76.038
4	673.863	150.489	76.038
4	677.199	149.420	75.417
4	680.535	148.626	74.831
4	683.871	147.350	74.382
4	687.207	146.798	74.072
4	690.543	146.418	73.865
4	693.879	145.556	73.692
4	697.215	145.521	73.071
4	700.551	145.314	72.140
4	703.887	145.211	71.139
4	707.223	145.349	70.139
4	710.559	145.694	69.242
4	713.895	146.039	68.379
4	717.231	146.004	67.689
4	720.567	146.315	67.344
4	723.903	146.280	67.137
4	727.239	146.211	67.275
4	730.575	146.384	66.723
4	733.911	146.487	65.861
4	737.247	146.487	65.792
4	740.583	146.315	64.998
4	743.918	146.246	64.550
4	747.254	146.177	64.032
4	750.590	145.694	62.894
4	753.926	145.452	62.204
4	757.262	145.349	61.445
4	760.598	145.073	60.755
4	763.934	144.969	59.789
4	767.270	144.693	58.823
4	770.606	144.797	58.167
4	773.942	144.728	57.788
4	777.278	144.659	56.718
4	780.614	144.279	56.304
4	783.950	144.383	55.131
4	787.286	144.003	54.372
4	790.622	143.727	54.062
4	793.958	143.589	54.062
4	797.294	143.348	54.027
4	800.630	143.279	53.993
4	803.966	142.209	53.579
4	807.302	142.209	53.579
4	810.638	142.209	53.579
4	813.974	142.037	53.510
4	817.310	141.726	52.923
4	820.646	141.692	52.682
4	823.981	141.726	52.578
4	827.317	141.657	52.233
4	830.653	141.485	52.095
4	833.989	141.485	52.095
4	837.325	141.381	52.130
4	840.661	141.347	52.371
4	843.997	141.209	52.337
4	847.333	141.864	51.647
4	850.669	142.175	51.026
4	854.005	142.658	50.888
4	857.341	143.106	50.888
4	860.677	143.693	50.819
4	864.013	144.072	50.819
4	867.349	144.176	50.819
4	870.685	144.486	50.991
4	874.021	144.900	51.233
4	877.357	144.762	51.371
4	880.693	144.521	52.130
4	884.029	143.693	52.026
4	887.365	143.175	52.095
4	890.701	142.658	52.095
4	894.037	142.485	52.130
4	897.373	142.313	51.923
4	900.708	141.692	51.750
4	904.044	140.691	51.612
4	907.380	140.001	51.233
4	910.716	139.553	50.750
4	914.052	138.656	50.577
4	917.388	138.207	50.301
4	920.724	138.138	50.267
4	924.060	137.310	49.646
4	927.396	137.172	49.370
4	930.732	137.034	49.370
4	934.068	137.034	48.990
4	937.404	137.172	49.266
4	940.740	137.103	49.404
4	944.076	136.758	49.473
4	947.412	136.172	49.232
4	950.748	134.964	48.438
4	954.084	135.620	48.887
4	957.420	135.620	48.990
4	960.756	135.507	49.033
4	964.092	135.585	49.266
4	967.428	135.197	49.499
4	970.764	134.912	49.706
4	974.100	134.861	50.042
4	977.436	134.214	50.172
4	980.771	134.265	50.249
4	984.107	134.265	50.249
4	987.443	134.421	50.301
4	990.779	134.421	50.327
4	994.115	134.421	50.223
4	997.451	134.240	50.327
4	1000.787	134.110	50.249
4	1004.123	133.981	50.068
4	1007.459	134.240	50.327
4	1010.795	134.240	50.301
4	1014.131	134.240	50.301
4	1017.467	134.240	50.249
4	1020.803	134.110	50.172
4	1024.139	134.110	50.172
4	1027.475	134.084	50.353
4	1030.811	134.084	50.405
4	1034.147	134.084	50.482
4	1037.483	134.084	50.482
4	1040.819	134.084	50.482
4	1044.155	133.722	50.198
4	1047.491	133.722	50.198
4	1050.827	133.748	50.405
4	1054.163	133.722	50.405
4	1057.498	133.670	50.586
4	1060.834	133.230	51.258
4	1064.170	133.127	51.465
4	1067.506	132.920	51.776
4	1070.842	132.765	51.543
4	1074.178	131.963	51.543
4	1077.514	131.160	52.061
4	1080.850	131.342	52.319
4	1084.186	131.135	52.371
4	1087.522	130.436	52.914
4	1090.858	130.229	53.277
4	1094.194	128.961	54.415
4	1097.530	129.090	54.156
4	1100.866	128.469	54.959
4	1104.202	128.107	55.657
4	1107.538	127.564	55.864
4	1110.874	127.176	55.838
4	1114.210	126.943	56.071
4	1117.546	127.383	56.718
4	1120.882	128.211	57.391
4	1124.218	128.832	57.882
4	1127.554	128.366	58.478
4	1130.890	129.090	58.348
4	1134.226	129.582	58.503
4	1137.561	130.074	58.581
4	1140.897	129.427	58.581
4	1144.233	129.220	58.685
4	1147.569	129.272	58.840
4	1150.905	128.883	58.840
4	1154.241	128.676	58.529
4	1157.577	128.288	58.115
4	1160.913	128.004	58.167
4	1164.249	126.632	58.167
4	1167.585	126.736	58.012
4	1170.921	126.788	57.857
4	1174.257	127.279	57.468
4	1177.593	127.460	57.261
4	1180.929	127.874	56.796
4	1184.265	128.237	56.356
4	1187.601	128.262	56.175
4	1190.937	127.150	56.615
4	1194.273	127.020	56.252
4	1197.609	128.340	56.097
4	1200.945	129.582	55.864
4	1204.281	130.928	55.347
4	1207.617	131.367	54.881
4	1210.953	131.652	54.881
4	1214.288	131.859	54.907
4	1217.624	131.471	55.424
4	1220.960	131.419	55.580
4	1224.296	131.626	55.450
4	1227.632	131.238	55.787
4	1230.968	130.746	56.226
4	1234.304	130.746	55.761
4	1237.640	130.876	56.356
4	1240.976	130.695	56.847
4	1244.312	130.488	56.925
4	1247.648	130.151	57.391
4	1250.984	130.151	57.598
4	1254.320	129.841	57.365
4	1257.656	129.686	57.158
4	1260.992	128.625	56.692
4	1264.328	128.625	56.899
4	1267.664	128.107	56.796
4	1271.000	128.366	56.899
4	1274.336	128.211	57.624
4	1277.672	128.625	58.555
4	1281.008	127.874	57.675
4	1284.344	127.305	57.261
4	1287.680	126.813	56.485
4	1291.016	126.192	56.201
4	1294.351	125.882	55.942
4	1297.687	125.649	55.890
4	1301.023	126.115	55.812
4	1304.359	126.270	55.554
4	1307.695	126.710	55.709
4	1311.031	127.202	55.683
4	1314.367	127.590	55.761
4	1317.703	127.590	55.631
4	1321.039	127.693	55.787
4	1324.375	127.590	56.071
4	1327.711	128.340	56.511
4	1331.047	129.504	56.537
5	0.000	140.553	6.935
5	3.336	140.087	6.883
5	6.672	139.829	6.883
5	10.008	139.415	6.883
5	13.344	139.311	6.935
5	16.680	139.673	6.935
5	20.016	140.294	7.245
5	23.352	140.553	7.142
5	26.688	140.381	7.073
5	30.024	140.381	7.073
5	33.360	140.001	7.073
5	36.696	140.346	7.280
5	40.031	139.794	7.073
5	43.367	139.829	7.073
5	46.703	139.415	6.969
5	50.039	139.208	7.038
5	53.375	139.139	7.038
5	56.711	139.001	7.176
5	60.047	139.311	7.176
5	63.383	139.484	7.590
5	66.719	139.139	7.659
5	70.055	138.380	7.694
5	73.391	137.966	7.590
5	76.727	136.620	7.349
5	80.063	136.586	7.418
5	83.399	136.896	7.763
5	86.735	136.068	7.728
5	90.071	135.792	7.625
5	93.407	134.964	7.418
5	96.743	134.412	7.176
5	100.079	134.205	7.073
5	103.415	133.515	6.590
5	106.751	133.515	6.693
5	110.087	132.756	6.624
5	113.423	132.377	6.624
5	116.759	132.480	6.624
5	120.094	132.239	6.521
5	123.430	132.101	6.314
5	126.766	132.480	6.132
5	130.102	132.014	5.848
5	133.438	132.791	6.236
5	136.774	133.541	6.805
5	140.110	133.593	7.116
5	143.446	133.644	7.374
5	146.782	133.826	7.478
5	150.118	133.463	7.478
5	153.454	134.110	7.840
5	156.790	134.757	8.461
5	160.126	135.404	8.642
5	163.462	136.232	8.875
5	166.798	136.128	8.953
5	170.134	136.594	9.134
5	173.470	137.552	9.315
5	176.806	138.302	9.729
5	180.142	138.845	10.247
5	183.478	139.078	10.195
5	186.814	139.130	10.324
5	190.150	139.208	10.324
5	193.486	139.492	10.376
5	196.821	139.078	9.858
5	200.157	139.078	9.858
5	203.493	139.104	9.910
5	206.829	139.104	9.910
5	210.165	139.052	9.910
5	213.501	138.923	9.910
5	216.837	138.923	9.910
5	220.173	138.975	9.833
5	223.509	138.949	9.833
5	226.845	138.612	9.496
5	230.181	137.759	9.108
5	233.517	137.474	9.108
5	236.853	136.517	8.694
5	240.189	135.818	8.513
5	243.525	135.171	8.332
5	246.861	134.343	8.073
5	250.197	132.868	7.659
5	253.533	132.402	7.478
5	256.869	131.652	7.349
5	260.205	131.005	7.374
5	263.541	130.850	7.400
5	266.877	129.893	7.530
5	270.213	128.547	7.607
5	273.549	128.262	7.556
5	276.884	127.900	7.271
5	280.220	127.512	7.400
5	283.556	126.684	7.504
5	286.892	125.468	7.685
5	290.228	124.925	7.970
5	293.564	123.734	8.306
5	296.900	122.906	8.720
5	300.236	122.234	8.979
5	303.572	121.742	9.341
5	306.908	120.862	9.419
5	310.244	121.173	8.979
5	313.580	121.043	8.927
5	316.916	121.613	8.798
5	320.252	121.354	8.979
5	323.588	120.526	9.315
5	326.924	120.138	9.522
5	330.260	119.620	10.014
5	333.596	119.154	10.272
5	336.932	119.465	10.324
5	340.268	118.275	11.075
5	343.604	118.275	11.230
5	346.940	118.197	11.333
5	350.276	117.938	11.489
5	353.611	117.757	11.566
5	356.947	117.317	11.825
5	360.283	116.645	12.420
5	363.619	116.308	13.352
5	366.955	116.334	13.662
5	370.291	116.179	14.438
5	373.627	116.127	15.292
5	376.963	116.024	15.318
5	380.299	115.894	15.266
5	383.635	116.024	15.292
5	386.971	116.024	15.292
5	390.307	115.868	15.370
5	393.643	115.842	15.473
5	396.979	115.351	15.706
5	400.315	115.196	15.913
5	403.651	115.144	16.017
5	406.987	114.963	16.275
5	410.323	114.730	16.431
5	413.659	114.730	16.586
5	416.995	114.626	16.948
5	420.331	114.600	16.974
5	423.667	114.290	17.233
5	427.003	114.238	17.362
5	430.339	114.135	17.440
5	433.674	114.135	17.440
5	437.010	114.316	17.285
5	440.346	114.290	17.155
5	443.682	114.290	17.155
5	447.018	114.135	17.233
5	450.354	114.238	16.922
5	453.690	114.212	17.026
5	457.026	113.928	17.207
5	460.362	113.617	17.362
5	463.698	113.281	17.414
5	467.034	112.867	17.673
5	470.370	112.815	17.906
5	473.706	112.763	17.957
5	477.042	112.763	17.957
5	480.378	111.987	18.035
5	483.714	111.677	18.397
5	487.050	111.599	18.475
5	490.386	110.978	18.682
5	493.722	110.797	18.811
5	497.058	110.667	18.966
5	500.394	110.228	18.966
5	503.730	109.917	19.199
5	507.066	109.658	19.329
5	510.401	109.374	19.717
5	513.737	108.882	20.234
5	517.073	108.779	20.700
5	520.409	108.416	21.166
5	523.745	108.365	21.399
5	527.081	108.132	21.632
5	530.417	107.899	22.123
5	533.753	107.795	22.589
5	537.089	107.614	22.667
5	540.425	107.614	22.925
5	543.761	107.433	23.443
5	547.097	107.174	24.193
5	550.433	107.071	24.323
5	553.769	106.916	24.995
5	557.105	106.812	25.513
5	560.441	106.631	25.953
5	563.777	106.476	26.315
5	567.113	106.424	26.651
5	570.449	106.424	27.272
5	573.785	106.346	27.686
5	577.121	106.320	27.764
5	580.457	106.320	28.307
5	583.793	106.320	28.359
5	587.129	106.372	28.566
5	590.464	106.372	28.721
5	593.800	106.424	29.368
5	597.136	106.657	30.093
5	600.472	106.941	30.791
5	603.808	107.226	30.972
