3.343 74.52185 
6.686 74.29636 
10.029 74.30421 
13.372 73.61579 
16.715 72.91806 
20.058 72.22500 
23.401 71.94504 
26.744 71.94504 
30.087 71.20492 
33.430 69.94869 
36.773 68.90273 
40.116 68.26726 
43.459 67.67577 
46.802 66.76678 
50.145 65.76320 
53.488 65.53325 
56.831 65.25659 
60.174 64.78610 
63.517 64.53444 
66.860 64.38460 
70.203 64.55212 
73.546 64.77360 
76.889 64.74424 
80.232 64.88326 
83.575 65.47168 
86.918 66.03583 
90.261 66.45245 
93.604 66.41151 
96.947 66.82160 
100.290 67.41240 
103.633 67.23797 
106.976 66.79522 
110.319 66.36592 
113.662 66.86848 
117.005 67.22168 
120.348 66.64674 
123.691 65.76765 
127.034 65.03777 
130.377 64.51500 
133.720 63.27378 
137.063 62.15024 
140.406 60.85545 
143.749 60.60141 
147.092 60.44631 
150.435 60.29589 
153.778 60.29589 
157.121 59.88233 
160.464 59.41708 
163.807 58.79677 
167.150 58.33403 
170.493 57.56127 
173.836 57.30546 
177.179 57.15582 
180.522 56.95759 
183.865 55.49143 
187.208 54.59964 
190.551 53.12472 
193.894 52.60765 
197.237 52.29797 
200.580 51.63088 
203.923 51.03712 
207.266 49.72984 
210.609 48.55640 
213.952 47.61503 
217.295 46.82674 
220.638 46.16325 
223.981 45.00124 
227.324 44.26315 
230.667 43.58387 
234.010 43.10607 
237.353 42.61573 
240.696 41.68988 
244.039 40.79796 
247.382 39.89794 
250.725 39.33040 
254.068 38.94203 
257.411 38.04582 
260.754 36.52131 
264.097 36.20622 
267.440 35.89707 
270.783 35.27605 
274.126 34.92959 
277.469 34.53420 
280.812 34.04245 
284.155 33.63731 
287.498 33.35190 
290.841 33.85430 
294.184 33.66792 
297.527 33.27155 
300.870 32.61204 
304.213 32.15046 
307.556 31.59237 
310.899 30.55189 
314.242 29.30596 
317.585 29.24621 
320.928 28.76440 
324.271 28.76440 
327.614 28.47030 
330.957 28.15226 
334.301 28.13290 
337.644 27.21283 
340.987 26.72622 
344.330 26.23977 
347.673 25.76233 
351.016 25.26691 
354.359 24.70162 
357.702 23.87127 
361.045 23.21087 
364.388 22.73703 
367.731 22.46159 
371.074 21.91852 
374.417 21.38558 
377.760 20.92074 
381.103 20.62381 
384.446 19.84929 
387.789 19.14813 
391.132 18.81054 
394.475 18.58865 
397.818 18.58865 
401.161 17.66530 
404.504 16.60694 
407.847 15.64643 
411.190 15.60466 
414.533 15.24277 
417.876 15.05108 
421.219 14.61580 
424.562 14.48413 
427.905 14.62958 
431.248 14.69890 
434.591 14.76385 
437.934 14.43555 
441.277 14.55268 
444.620 14.72051 
447.963 14.79203 
451.306 14.81634 
454.649 14.80508 
457.992 14.84429 
461.335 15.04876 
464.678 15.21098 
468.021 15.18904 
471.364 15.38576 
474.707 15.69671 
478.050 16.16784 
481.393 16.01167 
484.736 16.28837 
488.079 16.35020 
491.422 16.72282 
494.765 17.59502 
498.108 17.62818 
501.451 17.79742 
504.794 18.14224 
508.137 18.35843 
511.480 18.89303 
514.823 19.51505 
518.166 19.51505 
521.509 19.07687 
524.852 18.78863 
528.195 18.65235 
531.538 18.84367 
534.881 18.84367 
538.224 18.82696 
541.567 18.96812 
544.910 18.96812 
548.253 19.13987 
551.596 19.13987 
554.939 19.10536 
558.282 18.86098 
561.625 18.82696 
564.968 18.89508 
568.311 19.02286 
571.654 18.88282 
574.997 18.65791 
578.340 18.81876 
581.683 18.78915 
585.026 18.78915 
588.369 18.78915 
591.712 18.78915 
595.055 18.66651 
598.398 18.52125 
601.741 17.91844 
605.084 17.43162 
608.427 17.43162 
611.770 17.43162 
615.113 16.94757 
618.456 16.65305 
621.799 16.01670 
625.142 15.41346 
628.485 14.36772 
631.828 14.20183 
635.171 13.90911 
638.514 13.26280 
641.857 12.83034 
645.200 12.63511 
648.543 12.42262 
651.886 12.46079 
655.229 12.45102 
658.572 11.74307 
661.915 10.23115 
665.258 9.07120 
668.601 8.63977 
671.944 7.78190 
