#vx_post  vy_post  v_post
3.57797 10.5779 11.1667
1.02602 0.357343 1.08647
1.34454 0.640212 1.48918
5.92605 4.30025 7.3219
0 0 0
-3.06257 0.653881 3.1316
-1.96979 -7.12162 7.38901
-1.02755 0.58441 1.18212
-1.85406 -6.84038 7.0872
0 0 0
-2.03056 10.6113 10.8038
-8.81263 3.68499 9.55205
0 0 0
1.91033 -7.97122 8.19693
-2.02879 -0.677725 2.139
-0.294365 -0.0983338 0.310355
5.21157 0.337961 5.22252
-0.0742137 4.84803 4.84859
0 0 0
-1.57039 -2.92885 3.3233
-12.0501 -7.87712 14.3963
3.47285 9.27018 9.89934
0 0 0
0 0 0
0 0 0
0 0 0
10.7696 -1.29507 10.8472
0 0 0
0 0 0
0 0 0
-17.944 -11.0925 21.0957
-2.62704 -0.333779 2.64816
2.62704 0.333779 2.64816
1.43721 0.0110725 1.43725
0 0 0
-3.83616 -0.397017 3.85665
1.85849 6.83893 7.08696
0 0 0
0 0 0
0 0 0
1.00567 -1.14083 1.52081
0 0 0
0 0 0
0 0 0
5.34345 -7.29518 9.04279
-0.844188 2.33613 2.48398
3.21688 -1.11335 3.40409
0 0 0
0 0 0
1.62379 -0.42509 1.67851
-1.62379 0.42509 1.67851
0.530723 3.72293 3.76056
0 0 0
0 0 0
-3.38099 -7.62591 8.3418
0 0 0
0 0 0
0 0 0
0.531831 -4.90854 4.93727
0 0 0
0 0 0
8.41617 3.00593 8.93686
2.46754 4.9265 5.50992
2.84572 0.615154 2.91145
-0.779728 -0.504329 0.928614
-0.812474 -0.409792 0.909969
-0.0337879 -3.686 3.68615
3.16969 2.39982 3.97569
-0.83421 1.51703 1.73127
-0.709492 0.683268 0.985004
0 0 0
0.312358 2.57241 2.59131
0 0 0
0 0 0
0.821806 6.47777 6.52969
0 0 0
-1.16503 1.54075 1.93163
0 0 0
0 0 0
0.571629 -0.692367 0.897849
-0.571629 0.692367 0.897849
-6.62655 -2.64808 7.13607
-1.99655 -0.882955 2.18308
1.99655 0.882955 2.18308
2.87852 -9.30617 9.74118
0 0 0
0 0 0
2.23214 0.714205 2.34361
0 0 0
-6.15428 -4.76306 7.78215
-8.45375 4.10309 9.39687
0.299265 0.26665 0.400826
11.79 5.93195 13.1982
0 0 0
11.8303 4.85462 12.7876
0 0 0
15.5339 9.55672 18.2382
-0.295935 0.824003 0.875533
-7.63275 0.679586 7.66294
0 0 0
0 0 0
-1.22974 10.7925 10.8624
7.32788 -5.16412 8.96471
0.372915 -0.439093 0.57608
-1.13066 -0.212574 1.15047
-0.20354 0.180973 0.27236
0 0 0
0 0 0
0.727389 12.0525 12.0744
0 0 0
-15.7963 -12.1668 19.9388
-7.51052 -3.62018 8.33748
0 0 0
0 0 0
0 0 0
8.45688 2.65981 8.86529
2.57643 -9.97408 10.3015
-4.89454 -0.8688 4.97105
-0.946311 2.79807 2.95376
-0.549382 0.695385 0.886217
0 0 0
-1.89186 -8.21436 8.42941
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
10.4887 12.6098 16.4018
0.95516 -1.96954 2.18893
0 0 0
0 0 0
0 0 0
0.549382 -0.695385 0.886217
0 0 0
0 0 0
0 0 0
0 0 0
3.29096 10.3268 10.8385
3.57356 -0.324848 3.58829
-3.57356 0.324848 3.58829
-10.132 0.595663 10.1495
0.854987 -0.506345 0.993674
0 0 0
0 0 0
-3.99774 -11.4126 12.0925
-4.19729 -5.31953 6.77603
0 0 0
-3.99616 0.147342 3.99888
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.68293 -0.410059 0.796582
-0.68293 0.410059 0.796582
0 0 0
0 0 0
0 0 0
0 0 0
-2.43993 10.2346 10.5214
10.2844 0.407266 10.2924
-1.59301 -0.55036 1.6854
6.65807 2.14843 6.99611
4.36931 9.86556 10.7898
-2.23214 0.341092 2.25806
0 0 0
0 0 0
-0.00366222 -0.000383919 0.00368229
0 0 0
0 0 0
0 0 0
4.04839 -7.50283 8.52537
-10.4378 -4.688 11.4422
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.84243 -0.22642 1.85629
1.84243 0.22642 1.85629
8.03051 4.21385 9.06894
0 0 0
-2.93155 -0.315276 2.94846
2.93155 0.315276 2.94846
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.577247 1.57089 1.67359
0 0 0
1.97962 -10.6825 10.8644
0 0 0
1.16168 -0.308488 1.20194
-1.16168 0.308488 1.20194
0 0 0
0 0 0
0 0 0
4.72674 0.477476 4.7508
0 0 0
13.1876 10.8177 17.0568
-2.93618 4.64311 5.4936
0.0321006 -6.22815 6.22823
1.13616 1.43971 1.83402
0 0 0
1.52487 -3.25422 3.59377
-2.59344 -0.569051 2.65514
2.56339 0.572622 2.62657
-0.682892 -0.443705 0.814381
-0.716645 -0.384685 0.813365
-0.0382456 -2.87687 2.87713
2.96086 1.89969 3.51789
-0.814777 1.12028 1.38524
-0.708303 0.68529 0.985554
0 0 0
0.207383 1.69953 1.71214
0 0 0
0 0 0
-2.20085 -0.480527 2.25269
0 0 0
2.31699 6.52202 6.92136
0 0 0
0 0 0
0.429025 -0.516827 0.671694
-0.429025 0.516827 0.671694
-9.31145 -5.34517 10.7366
-1.45119 -0.649409 1.58987
2.47795 2.98232 3.87743
10.8681 -1.3176 10.9477
3.41188 -9.17984 9.79339
0 0 0
4.18509 4.49859 6.14429
0 0 0
10.2983 12.2655 16.0156
-0.0189651 -0.016428 0.0250909
1.38698 -3.52754 3.79041
0 0 0
0 0 0
12.2926 5.2965 13.3851
0 0 0
0 0 0
-0.0301307 0.0829927 0.088293
-11.8521 -3.52764 12.3659
-2.90245 -6.47537 7.0961
0 0 0
0 0 0
2.77363 -9.72288 10.1108
0.296899 -0.339628 0.451105
-0.0692434 0.13705 0.153549
-5.47771 6.14379 8.23112
0 0 0
0 0 0
0 0 0
0 0 0
0.0301307 -0.0829927 0.088293
0 0 0
0 0 0
-14.9896 -3.54082 15.4021
0 0 0
-0.81966 1.66898 1.85939
0 0 0
0 0 0
0 0 0
-0.403648 0.513741 0.653346
-3.20059 -3.39559 4.66624
0 0 0
0 0 0
-10.6467 -11.8041 15.8962
0 0 0
0 0 0
9.75458 -2.94685 10.19
0 0 0
0.81966 -1.66898 1.85939
7.39589 10.5837 12.9118
-0.403947 -1.93703 1.9787
1.15602 -2.79962 3.0289
0.403648 -0.513741 0.653346
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.52971 -0.25092 2.54212
-11.7513 -0.357583 11.7567
0 0 0
0 0 0
4.90597 -3.57437 6.06998
10.0679 8.79843 13.3707
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.292394 3.48967 3.5019
-0.345154 7.09027 7.09866
0 0 0
0 0 0
0 0 0
0.492818 -0.294071 0.573888
1.91525 0.0145215 1.9153
0 0 0
-9.46028 3.25213 10.0037
0 0 0
0 0 0
0 0 0
0.239328 -9.63345 9.63642
-0.665709 -0.231612 0.704849
-0.842835 -0.293237 0.89239
2.44992 8.68726 9.0261
-1.68959 0.251379 1.70818
0 0 0
0 0 0
-2.84648 -2.04157 3.50292
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.13295 0.307808 4.1444
0 0 0
0 0 0
0 0 0
-9.42078 0.142144 9.42185
-10.0082 -4.81609 11.1067
1.29155 0.155613 1.30089
5.45182 1.64082 5.69338
0 0 0
-2.06459 -0.236786 2.07812
3.29692 -0.350347 3.31549
0 0 0
-0.426966 12.192 12.1994
0 0 0
0 0 0
6.79944 -4.28402 8.03649
0 0 0
0 0 0
-11.0724 -6.8063 12.9971
-0.316988 0.853137 0.910124
0 0 0
0 0 0
0 0 0
2.05127 7.12491 7.41431
-0.831453 0.223035 0.860847
-12.8649 -9.06517 15.738
0 0 0
-5.48887 -0.970504 5.574
0 0 0
0 0 0
0 0 0
0 0 0
7.34018 2.87598 7.88349
0 0 0
0 0 0
2.02125 -2.74927 3.41232
-1.82464 -0.419171 1.87217
-8.31005 -5.37083 9.89458
-0.59952 -0.391078 0.715798
-5.96027 -12.7041 14.0328
-0.0109456 -2.23286 2.23289
2.65491 1.53552 3.06698
-0.730053 0.778195 1.06703
-0.68473 0.665541 0.954882
-12.0115 -16.0191 20.0222
0.097298 0.778859 0.784913
0 0 0
0 0 0
-1.36971 -0.364773 1.41745
0 0 0
-0.845943 1.10023 1.38785
0 0 0
-2.05684 7.53551 7.81118
0.321643 -0.385939 0.502398
5.8325 8.78322 10.5434
-8.28211 -4.32779 9.34469
-0.81102 -0.366036 0.889796
0.81102 0.366036 0.889796
0 0 0
0 0 0
0 0 0
-7.27172 -6.2654 9.59861
0 0 0
-5.19103 -3.02581 6.00852
-7.10725 5.61922 9.06028
-1.88425 -6.81143 7.06724
0.647213 0.898641 1.10745
0 0 0
8.67854 1.66245 8.83633
0 0 0
0 0 0
-10.5075 -0.310025 10.5121
-9.11941 -0.783132 9.15298
4.78109 1.19482 4.92813
0 0 0
0 0 0
0 0 0
0.232189 -0.26515 0.352444
-0.232189 0.26515 0.352444
0 0 0
0 0 0
8.45554 5.13184 9.891
0 0 0
2.53814 -0.824287 2.66863
7.44985 4.32655 8.61506
0 0 0
-2.904 9.10191 9.55396
0 0 0
0 0 0
-0.602095 1.21373 1.35486
0 0 0
0 0 0
0 0 0
-0.296793 0.379234 0.481564
0 0 0
0 0 0
8.67569 -2.59315 9.05494
-4.38149 -5.54496 7.06711
0 0 0
0 0 0
-0.0967719 -12.7994 12.7997
3.91852 4.05597 5.63965
0.602095 -1.21373 1.35486
3.88719 7.08958 8.08532
-3.94734 -5.47904 6.75288
3.54724 -0.407459 3.57057
0.296793 -0.379234 0.481564
-0.784628 -0.464301 0.911711
0 0 0
0 0 0
0 0 0
-2.69016 -3.83752 4.68652
1.47067 1.59081 2.16646
-0.877599 0.0921918 0.882428
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
11.1629 -1.56139 11.2716
0 0 0
0 0 0
0 0 0
4.06952 7.28261 8.3425
0 0 0
0 0 0
0 0 0
0 0 0
0.573428 -0.354887 0.674363
-0.573428 0.354887 0.674363
0 0 0
-6.48091 6.23186 8.99101
-6.42318 6.17878 8.9126
0 0 0
0 0 0
0 0 0
-0.567723 -0.200908 0.602223
-0.183838 -0.0650571 0.19501
2.05611 9.13983 9.36825
-1.40747 0.20222 1.42192
0 0 0
4.2899 12.4508 13.1691
-6.87269 -6.08785 9.18127
0 0 0
0 0 0
-6.03522 -5.92963 8.46076
10.2429 0.144863 10.2439
0 0 0
0 0 0
2.88247 8.33354 8.81797
0 0 0
0 0 0
-13.13 -3.55781 13.6035
-0.0557754 -0.00927037 0.0565406
0.0557754 0.00927037 0.0565406
0 0 0
0 0 0
-1.24507 -0.155395 1.25473
1.24507 0.155395 1.25473
0 0 0
0 0 0
0 0 0
6.02707 5.68073 8.28228
0 0 0
0 0 0
0 0 0
0 0 0
-9.96611 -3.40051 10.5303
0 0 0
0 0 0
-7.11698 -5.48211 8.98359
0.657409 -0.178034 0.681089
-3.266 7.23438 7.93745
-15.3669 -11.5666 19.2336
-0.482605 -0.132495 0.500462
4.19746 8.37889 9.37147
-9.58024 2.95419 10.0254
0 0 0
3.59878 -1.25118 3.81008
0 0 0
0.168209 -1.78067 1.78859
0 0 0
0 0 0
3.8842 -0.911739 3.98978
-2.46009 -0.566209 2.52441
0.78667 3.23656 3.33079
-1.476 -0.966161 1.7641
1.3274 0.873978 1.58928
-0.900849 -2.2993 2.46947
2.30885 1.25419 2.62751
-0.616371 0.509502 0.799691
-0.643022 0.627782 0.898659
-0.839195 -4.84914 4.92122
0.126413 0.992397 1.00042
0 0 0
0 0 0
-2.01884 -0.367234 2.05197
-0.404521 -4.38088 4.39952
-0.658568 0.989936 1.18898
0 0 0
-8.76608 0.82412 8.80474
-1.07766 -13.4644 13.5075
-0.0613678 0.0964953 0.114356
-15.2082 -11.2656 18.9262
-0.589948 -0.267533 0.647775
0.589948 0.267533 0.647775
0 0 0
0 0 0
0 0 0
2.01884 0.367234 2.05197
0 0 0
0.658568 -0.989936 1.18898
-0.392339 -0.341601 0.520213
0.392339 0.341601 0.520213
-0.576829 -0.344327 0.671783
0 0 0
0 0 0
0 0 0
1.35408 3.70132 3.94123
0 0 0
0 0 0
0 0 0
0 0 0
-1.47872 10.8773 10.9774
6.7048 -5.75762 8.83768
0.173692 -0.19801 0.263396
-0.173692 0.19801 0.263396
-2.75239 -7.29264 7.79476
0 0 0
10.6493 7.31585 12.9201
0.464249 -2.00696 2.05995
0 0 0
0.0061237 -3.04803 3.04804
0 0 0
-5.66982 6.33402 8.50098
0 0 0
0 0 0
-0.441449 0.883464 0.987617
0 0 0
5.39118 -1.27844 5.54069
0 0 0
-0.218884 0.279374 0.354908
0 0 0
-0.487526 -12.1384 12.1482
0 0 0
-9.86052 -11.03 14.7949
-6.93915 1.02117 7.01388
0 0 0
0 0 0
0 0 0
0.441449 -0.883464 0.987617
0 0 0
0 0 0
0 0 0
0.218884 -0.279374 0.354908
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.659518 -0.0677045 0.662984
-0.659518 0.0677045 0.662984
0 0 0
0 0 0
-5.16725 -15.1449 16.0021
6.63708 4.36415 7.94334
0 0 0
6.05969 2.28556 6.47639
0 0 0
0 0 0
0 0 0
-4.43211 -4.05753 6.00892
4.45702 12.7057 13.4648
-2.6401 0.589143 2.70504
0 0 0
-7.06331 -5.71088 9.08319
-13.0598 -8.54054 15.6045
0.952783 3.71016 3.83055
0.41412 -0.254948 0.486306
-2.60047 9.12121 9.48467
2.49455 -5.27896 5.83868
-9.74305 2.97005 10.1857
-2.68685 9.91665 10.2742
-12.6017 -0.111431 12.6022
-6.45698 6.01073 8.82165
0 0 0
-0.451858 -0.161556 0.479871
0.337221 0.111645 0.355222
6.57431 14.35 15.7843
-1.18618 0.165679 1.19769
0 0 0
4.7417 12.9169 13.7597
-3.16718 -2.40204 3.97502
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.0391329 -0.00650072 0.0396692
0.0391329 0.00650072 0.0396692
0 0 0
0 0 0
-0.878455 -0.11229 0.885602
0.878455 0.11229 0.885602
0 0 0
-7.83465 4.06974 8.82862
-8.50783 -4.59309 9.66849
0 0 0
0 0 0
-6.00724 -7.84484 9.88071
4.94193 3.73132 6.19237
0 0 0
-0.218096 0.58121 0.620783
-8.86371 2.87462 9.3182
0 0 0
0.796264 2.43774 2.56449
0.162123 -0.0441412 0.168025
-0.162123 0.0441412 0.168025
-11.52 -7.78892 13.906
0 0 0
-5.09729 -0.555383 5.12745
0 0 0
0 0 0
0 0 0
-0.55641 7.11485 7.13657
0.133253 -1.24522 1.25233
0 0 0
0 0 0
6.08041 1.25842 6.20927
-1.92569 -0.446901 1.97686
1.92569 0.446901 1.97686
-10.0963 -5.40832 11.4536
7.05966 7.73157 10.4698
-0.541582 -1.66018 1.74629
3.533 2.36748 4.25289
-5.6061 5.48233 7.84119
2.20318 1.40355 2.61228
0 0 0
0.0848435 0.664008 0.669407
0 0 0
0 0 0
2.85948 -8.5069 8.97463
-3.86172 -7.85394 8.75199
-1.70695 -1.24425 2.11231
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.429295 -0.195353 0.471654
0.429295 0.195353 0.471654
7.00051 -5.51172 8.90989
0 0 0
0 0 0
1.54595 0.286221 1.57223
1.5355 7.49576 7.65142
-6.22821 -3.12597 6.96867
-0.294528 -0.257032 0.390912
0.294528 0.257032 0.390912
0 0 0
0 0 0
10.1828 2.99871 10.6152
0 0 0
0 0 0
0 0 0
0 0 0
4.5298 2.64807 5.24704
0 0 0
0 0 0
0 0 0
0.129892 -0.147891 0.196834
-0.129892 0.147891 0.196834
2.31103 -2.2392 3.21791
8.06951 -4.52931 9.25374
0 0 0
0 0 0
-4.10139 8.10115 9.0802
-0.398005 -3.46542 3.4882
0 0 0
0 0 0
0 0 0
0 0 0
-0.323236 0.6435 0.72012
0 0 0
6.89705 0.232576 6.90097
0 0 0
-0.161517 0.205777 0.261594
-8.50877 -12.0824 14.7778
11.8449 0.19828 11.8465
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.323236 -0.6435 0.72012
0 0 0
0 0 0
0 0 0
0.161517 -0.205777 0.261594
0 0 0
-1.92759 6.43367 6.71623
0 0 0
0 0 0
0 0 0
6.0018 -2.96314 6.69342
0.190774 -3.36306 3.36847
2.72597 -0.75207 2.82781
0 0 0
-3.68905 -13.6797 14.1684
0 0 0
1.65583 -1.81537 2.4571
11.9175 8.13037 14.4267
0 0 0
0 0 0
0 0 0
-1.28111 -0.916309 1.57508
0 0 0
0 0 0
0 0 0
-2.5844 -1.21992 2.85786
0 0 0
0 0 0
1.72045 3.61079 3.99972
0 0 0
-1.82089 -9.61183 9.78278
0 0 0
0 0 0
-7.10115 5.38968 8.91487
-0.133842 12.3329 12.3336
0 0 0
-0.331897 -0.11916 0.35264
0.331897 0.11916 0.35264
-4.15174 4.36552 6.02451
-0.602704 0.0823631 0.608306
0 0 0
0 0 0
-7.57344 -6.82763 10.1967
0 0 0
0 0 0
0 0 0
0 0 0
-10.6517 -7.57474 13.0704
0 0 0
5.26995 9.90249 11.2175
0 0 0
0 0 0
0 0 0
-0.0274559 -0.00455922 0.0278319
0.0274559 0.00455922 0.0278319
0 0 0
0 0 0
-2.44114 8.24011 8.5941
-5.27043 4.46429 6.90705
0 0 0
-0.901455 -0.430094 0.9988
3.45901 7.37847 8.14903
-0.575496 -2.37029 2.43915
0 0 0
-7.42488 -9.27762 11.8829
2.96427 1.77015 3.45258
9.33556 -3.30418 9.90304
-0.145435 0.385863 0.412361
0 0 0
8.6088 -4.04053 9.50985
0 0 0
0.116233 -0.0316901 0.120475
-0.116233 0.0316901 0.120475
-5.60371 -2.27355 6.04737
6.43552 -4.42183 7.80823
0.166814 4.37123 4.37442
0 0 0
0 0 0
0 0 0
0 0 0
4.10771 0.0623875 4.10819
2.80626 0.937896 2.95884
0 0 0
0.159489 -4.68918 4.69189
-1.3735 -0.325263 1.41149
1.3735 0.325263 1.41149
-7.2802 -2.96525 7.86092
-1.12462 -0.714663 1.33248
12.0681 -1.57456 12.1704
0.968444 1.04042 1.42139
0.861211 -0.922096 1.26172
-1.18133 1.1517 1.64983
0 0 0
0.0564823 0.441595 0.445192
0 0 0
0 0 0
-1.27442 -0.434224 1.34636
0 0 0
-0.523016 0.78374 0.942228
0 0 0
0 0 0
0 0 0
8.23382 9.74861 12.7605
0 0 0
-0.312476 -0.14255 0.343456
0.312476 0.14255 0.343456
0 0 0
0 0 0
7.80328 -1.91514 8.03486
1.27442 0.434224 1.34636
0 0 0
2.87975 5.89285 6.55886
-0.221186 -0.193361 0.293788
0.221186 0.193361 0.293788
13.074 6.44495 14.5763
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.54532 2.94428 6.27848
8.86429 6.98662 11.2867
0 0 0
0 0 0
0 0 0
0.0971152 -0.110468 0.147087
-0.0971152 0.110468 0.147087
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.568937 -2.51203 2.57565
0 0 0
0 0 0
0 0 0
0 0 0
14.5836 4.74668 15.3366
0 0 0
0 0 0
1.82964 -9.2494 9.42862
-0.119163 0.151613 0.192838
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.236454 -0.468945 0.525185
-1.43761 -0.700282 1.5991
0 0 0
-10.1988 2.14964 10.4229
0.119163 -0.151613 0.192838
0 0 0
-4.01563 4.35382 5.92292
0 0 0
0 0 0
0 0 0
1.95628 -6.49253 6.78086
0 0 0
5.41645 1.94072 5.75363
0 0 0
0 0 0
0 0 0
0 0 0
6.61382 2.81403 7.18759
2.32898 0.856369 2.48143
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.13513 -2.55076 2.55434
0 0 0
0 0 0
2.15737 0.487838 2.21184
0.14254 -7.66544 7.66677
0 0 0
0 0 0
0 0 0
0 0 0
-4.38907 -0.23448 4.39533
-0.238859 -0.0859564 0.253854
0.238859 0.0859564 0.253854
1.03193 -0.136948 1.04097
-1.03193 0.136948 1.04097
0 0 0
1.11868 9.78042 9.84419
0 0 0
-0.547097 -1.05846 1.19149
0 0 0
-7.34028 -6.7359 9.96253
0 0 0
0 0 0
-2.64859 0.295635 2.66504
0 0 0
-10.4 1.58801 10.5206
0 0 0
0 0 0
-0.0192631 -0.00319791 0.0195268
0.0192631 0.00319791 0.0195268
0 0 0
-5.76545 -5.56644 8.01409
-0.802943 -0.106141 0.809928
0.802943 0.106141 0.809928
-0.454316 12.2549 12.2633
-1.3078 -0.634876 1.45375
0 0 0
0 0 0
0 0 0
-2.29424 -4.16243 4.75283
0 0 0
0 0 0
-0.0813948 0.215322 0.230193
