#vx_post  vy_post  v_post
-0.836494 -0.836494 1.18298
-0.796579 -0.796579 1.12653
1.19313 1.19313 1.68734
3.94678 -2.84242 4.86379
-2.09006 -2.09006 2.95579
-1.63417 -1.63417 2.31107
-1.71215 -1.71215 2.42134
-3.73305 -3.73305 5.27933
-0.444914 -0.444914 0.629204
-0.778553 -0.778553 1.10104
0.432432 0.356048 0.56015
0.574748 0.574748 0.812817
-5.166 1.77747 5.46323
-1.14705 -1.14705 1.62218
2.05719 1.54537 2.57297
-1.89122 -2.07596 2.80827
0.222111 0.406852 0.463532
2.22712 2.31658 3.21351
0.676604 0.676604 0.956863
-1.14293 -1.14293 1.61634
-2.73191 -2.73191 3.86351
-0.498914 -0.498914 0.705571
8.98345 4.24325 9.93517
2.16464 2.16464 3.06126
7.25279 8.58945 11.242
1.72989 1.72989 2.44643
-1.1011 -1.1011 1.55719
0.660169 0.660169 0.93362
-3.31617 -3.31617 4.68977
-13.2569 6.55869 14.7906
1.02424 1.02424 1.44849
0.0588421 -5.39411 5.39443
2.02527 1.93581 2.80162
1.69391 1.69391 2.39555
2.82477 2.82477 3.99482
1.87113 -3.50879 3.97653
0.605126 0.605126 0.855778
-1.87502 -1.87939 2.65477
-1.71496 5.72165 5.97314
1.19193 0.856718 1.46787
-1.48523 -1.15002 1.87841
-2.15595 -2.15595 3.04898
-1.28078 -1.28078 1.8113
0.0163412 0.0163412 0.02311
4.35419 4.35419 6.15775
2.32446 2.32446 3.28728
2.8361 2.8361 4.01086
-2.56515 0.389777 2.59459
-0.315082 -0.426718 0.530439
5.72428 1.23974 5.85699
-4.90166 1.02393 5.00747
-0.569425 0.68369 0.889763
-2.87282 -2.87282 4.06278
-3.15825 -2.7378 4.17972
1.42085 1.42085 2.00938
5.19924 5.19924 7.35284
-0.705644 -0.705644 0.997931
0.437804 0.437804 0.619149
-4.20862 1.28072 4.39917
1.39164 1.39164 1.96807
-2.53354 3.54702 4.35892
-5.74991 1.18817 5.87139
-2.05122 -2.05122 2.90086
0.538394 0.65003 0.844042
0.768221 0.528097 0.932229
0.920565 0.920565 1.30188
5.05831 3.8052 6.32977
-3.34491 -3.34491 4.73042
0.32997 5.1651 5.17563
1.86326 1.86326 2.63505
1.29929 1.29929 1.83747
-1.90421 -1.90421 2.69295
-3.18466 -3.18466 4.50379
0.443056 0.443056 0.626576
-1.84628 -1.84628 2.61103
15.3783 -0.295069 15.3811
-5.13306 1.49788 5.34714
-0.640804 -0.640804 0.906234
3.12752 3.12752 4.42298
1.32389 1.32389 1.87226
0.010551 0.010551 0.0149214
-2.61487 -2.61487 3.69798
-4.24112 -2.74943 5.05435
0.234793 0.234793 0.332048
0.241302 0.241302 0.341253
-0.369375 2.36887 2.39749
5.34908 -1.71208 5.61639
-2.72877 -2.72877 3.85906
0.176551 0.176551 0.249681
3.08515 0.507575 3.12663
-1.43734 -1.43734 2.03271
-1.53113 5.37996 5.5936
-4.03678 3.21023 5.15763
-0.192877 -0.192877 0.272769
0.530248 -0.537573 0.755081
-2.99406 -5.93843 6.65052
2.85394 2.85394 4.03608
1.21141 -6.21161 6.32863
-0.110215 -0.300755 0.320314
-0.841375 -0.650836 1.06372
4.45163 1.71339 4.76998
-0.564195 -0.564195 0.797892
0.584888 0.584888 0.827157
0.208096 0.208096 0.294293
-1.66455 -1.66455 2.35403
-8.37341 -3.642 9.13116
1.86169 1.86169 2.63283
12.8993 4.16531 13.5551
-0.412604 -0.412604 0.58351
-0.987459 -0.987459 1.39648
-1.02914 -1.02914 1.45542
-0.65755 -0.65755 0.929916
-0.800445 -7.90975 7.95014
-1.76961 -3.12419 3.59056
2.82197 2.82197 3.99087
-0.13056 -0.13056 0.184639
-1.51348 -1.51348 2.14038
4.36499 4.36499 6.17303
-1.2509 -1.2509 1.76903
5.38921 5.38921 7.62149
5.3845 5.3845 7.61484
-4.46931 -4.92885 6.65344
0.883503 0.883503 1.24946
0.653329 0.653329 0.923946
0.169242 0.169242 0.239345
-1.29545 -1.29545 1.83205
1.59221 1.59221 2.25172
0.773476 0.773476 1.09386
-1.56502 -1.56502 2.21327
1.5031 1.5031 2.1257
3.84026 3.84026 5.43094
-8.02714 -3.25875 8.6634
-0.0283398 -0.0283398 0.0400785
0.379121 0.379121 0.536158
-4.97998 -0.955619 5.07084
-2.67502 -2.67502 3.78305
-2.42667 -1.96713 3.12383
5.00053 5.00053 7.07182
0.860167 0.860167 1.21646
-0.0429913 -0.0429913 0.0607989
0.491972 0.491972 0.695753
-1.75691 -1.75691 2.48464
-2.57351 -2.57351 3.63949
-1.4839 -1.4839 2.09854
6.51436 6.51436 9.21269
-2.82338 -2.82338 3.99286
4.78401 2.15328 5.24627
3.25114 3.25114 4.59781
2.41279 2.41279 3.4122
6.0129 0.350917 6.02313
-0.286623 -0.286623 0.405347
1.9905 1.9905 2.81499
2.52522 2.52522 3.5712
8.02687 1.09871 8.10172
0.178462 0.178462 0.252384
1.51909 1.51909 2.14832
-3.78131 -0.15705 3.78457
-0.760399 -0.760399 1.07537
0.688003 0.688003 0.972984
0.443687 0.443687 0.627468
-2.75763 -2.75763 3.89988
-1.13322 -1.13322 1.60262
-2.25704 -2.25704 3.19194
1.67457 1.67457 2.36819
-0.254428 -0.254428 0.359816
1.18667 1.18667 1.6782
-2.62971 -2.62971 3.71897
-2.8171 -2.8171 3.98399
-2.08847 -2.24941 3.06946
-0.154762 -0.154762 0.218866
-2.71462 -2.71462 3.83905
-3.41539 3.91054 5.19203
-0.57169 -0.57169 0.808492
2.95332 -0.587874 3.01127
5.33408 2.71337 5.98455
-2.40985 -2.40985 3.40804
0.352892 -6.02317 6.0335
1.85589 1.85589 2.62463
2.48964 2.48964 3.52089
-0.382107 -0.382107 0.540381
-0.912553 -0.912553 1.29054
-0.109764 -0.109764 0.15523
4.38722 4.38722 6.20446
-0.112732 -5.89193 5.89301
-5.20762 -5.20762 7.36468
-4.52492 -4.52492 6.39921
3.14694 1.65487 3.55553
0.0865498 1.57861 1.58098
1.30782 1.30782 1.84953
1.17433 -0.471973 1.26563
0.184883 0.184883 0.261464
5.81587 2.32371 6.2629
-0.355134 -0.355134 0.502235
-11.9905 8.9754 14.9777
-0.539243 -0.539243 0.762605
0.76849 0.881334 1.16933
-3.1048 -3.1048 4.39085
-2.46577 -1.53658 2.90536
-0.0935629 -0.0935629 0.132318
-0.649321 -0.583575 0.873028
1.65456 1.79806 2.44348
-0.240056 -0.240056 0.33949
2.32654 2.32654 3.29023
-0.88196 -6.86264 6.91908
1.59499 1.59499 2.25565
3.55256 4.2465 5.53655
1.08417 1.08417 1.53324
-0.422403 -0.422403 0.597369
3.13086 3.13086 4.42771
1.18011 1.18011 1.66893
1.7456 1.63275 2.39019
1.24906 1.24906 1.76643
0.715402 6.87051 6.90766
11.363 -9.42004 14.7599
0.361312 0.295567 0.466804
-3.27402 -4.21569 5.33772
-3.09502 -3.09502 4.37702
-1.05172 -1.05172 1.48735
-0.0552029 -0.0552029 0.0780686
3.84108 3.84108 5.43211
-1.51208 -1.51208 2.13841
-6.38549 0.536315 6.40798
1.73397 1.77682 2.48269
-1.92603 1.68066 2.55622
2.68826 2.68826 3.80177
-0.192636 -0.192636 0.272428
-1.12159 -1.12159 1.58617
0.315408 0.315408 0.446054
-3.92106 -3.92106 5.54522
-0.806374 -0.806374 1.14039
6.9426 2.88168 7.5169
-2.47336 -8.5448 8.89557
2.89231 2.89231 4.09035
0.393135 0.393135 0.555977
-4.81545 -4.81545 6.81007
0.658463 0.658463 0.931208
-0.836892 -5.35755 5.42252
-5.88589 0.968151 5.96498
0.219313 0.219313 0.310155
2.65218 2.65218 3.75074
-3.21718 -3.21718 4.54978
-2.62726 -2.62726 3.71551
2.0406 2.0406 2.88584
1.33932 1.33932 1.89408
-2.02637 -2.02637 2.86572
-7.93782 -1.43037 8.06566
-0.563241 -0.563241 0.796543
-1.68892 -1.68892 2.3885
-3.33878 -3.33878 4.72175
-0.810212 -0.427648 0.916147
-1.32026 -1.32026 1.86713
-5.41591 1.09052 5.52461
0.430189 0.430189 0.608379
-4.70043 -4.70043 6.64741
3.10261 3.10261 4.38775
-2.51933 -2.51933 3.56287
-0.174695 -0.174695 0.247056
1.59446 1.37821 2.10755
-5.23124 -5.23124 7.39809
2.42152 -4.11155 4.77165
-1.06819 4.84086 4.95731
-2.28497 -2.28497 3.23143
0.527946 -6.21038 6.23278
1.49939 1.49939 2.12046
6.48174 0.0321773 6.48182
-2.95114 -2.95114 4.17354
-3.05947 -3.05947 4.32675
1.24904 1.24904 1.76641
0.629868 7.97525 8.00008
0.297012 0.297012 0.420038
-0.994811 -0.994811 1.40688
1.19654 1.19654 1.69216
-2.63314 -2.41689 3.57418
-0.682987 -0.682987 0.965889
0.295397 0.295397 0.417754
-1.37416 4.80261 4.99533
-0.134464 -0.134464 0.190161
7.40276 0.887271 7.45574
-0.441715 -0.441715 0.624679
4.98694 7.47101 8.98251
-1.89166 -1.89166 2.67521
2.43634 2.43634 3.4455
3.19883 3.19883 4.52384
-2.15636 -2.15636 3.04955
-3.70537 -7.47451 8.34255
0.239095 -0.881474 0.913326
4.14934 5.26991 6.70738
2.70371 2.70371 3.82363
4.06858 0.312251 4.08054
4.8663 2.78468 5.60672
-4.28966 -4.28966 6.06649
-4.49149 2.73329 5.25779
-1.23812 4.66134 4.82297
3.32397 3.32397 4.7008
-2.91172 -2.91172 4.11779
-1.379 -7.2165 7.34708
-7.385 -4.7578 8.78492
-1.3199 -1.3199 1.86662
-5.35499 -5.35499 7.5731
-0.56462 -1.95058 2.03065
5.72661 -1.35011 5.88361
4.58135 4.58135 6.47901
0.556652 0.556652 0.787224
-1.28083 -1.28083 1.81136
2.46042 2.46042 3.47955
-4.26043 -6.12303 7.45941
-0.380087 -0.380087 0.537524
-6.5253 -1.1263 6.62179
-2.05818 -2.05818 2.9107
1.07689 1.07689 1.52295
-2.38238 -1.42927 2.77822
3.16585 3.16585 4.47719
1.08624 1.08624 1.53617
-3.1023 -0.954349 3.24578
-2.79533 2.45926 3.72315
2.74641 2.74641 3.88401
2.6708 2.6708 3.77708
-3.83013 -3.83013 5.41663
-1.32689 -1.32689 1.8765
-2.95945 -2.95945 4.18529
-2.89583 -2.48972 3.81897
0.911429 0.911429 1.28895
-0.443613 -0.443613 0.627363
2.47629 2.47629 3.502
0.138032 0.138032 0.195207
3.63234 2.67922 4.51355
-3.27459 -3.27459 4.63097
-2.97287 -2.97287 4.20428
-1.02762 -1.02762 1.45328
-7.222 -2.86019 7.76775
1.48974 1.48974 2.10681
-1.7839 -1.7839 2.52282
-2.14322 -2.14322 3.03097
1.57252 1.57252 2.22388
2.83122 2.83122 4.00394
-5.1164 -0.297734 5.12506
2.91953 2.91953 4.12884
-0.0328831 -0.0328831 0.0465038
-1.53836 -1.53836 2.17556
-0.140663 -0.140663 0.198927
-2.0471 -2.0471 2.89504
1.17503 1.17503 1.66174
-2.81231 -2.81231 3.97721
1.76062 1.76062 2.4899
-0.744836 -0.744836 1.05336
1.73687 1.73687 2.4563
2.4569 2.4569 3.47459
-7.27944 -4.25138 8.42998
-1.11777 5.95389 6.05791
-1.35494 -1.35494 1.91618
-0.281115 -0.281115 0.397557
3.26297 3.12603 4.51874
1.51713 1.51713 2.14555
3.41301 3.41301 4.82672
3.0877 3.0877 4.36667
-4.70703 -2.86065 5.50812
3.28629 3.53428 4.82606
-0.32585 -0.32585 0.460821
-2.40152 -2.40152 3.39626
5.06586 5.06586 7.1642
-0.489185 -7.56001 7.57582
-0.018307 -0.018307 0.02589
0.214635 0.214635 0.30354
5.71786 3.63935 6.77782
-1.99282 -1.99282 2.81827
3.93129 10.4476 11.1628
-2.43888 3.98003 4.66785
-0.189858 -0.189858 0.2685
-0.834283 -0.834283 1.17985
-0.994016 -0.994016 1.40575
0.896222 5.1173 5.19519
0.224056 -0.0239274 0.22533
-1.71651 -5.87904 6.1245
-1.67895 -1.67895 2.37439
-0.151859 -0.11391 0.189833
-1.66594 -8.37775 8.54178
-3.59004 -3.45131 4.97995
3.31141 -3.30876 4.68117
-0.15324 -0.15324 0.216715
-6.39968 -2.66144 6.93103
-0.310034 -0.310034 0.438454
0.357353 0.357353 0.505373
-0.0504631 -0.0504631 0.0713656
-0.619855 -0.619855 0.876608
-2.52909 -2.52909 3.57667
-0.731114 -7.76981 7.80414
-3.95004 -3.95004 5.5862
0.193391 0.193391 0.273497
0.840359 0.840359 1.18845
-2.31733 -2.35528 3.30414
1.17065 1.17065 1.65555
0.375715 0.375715 0.531342
1.14118 1.14118 1.61387
2.42479 -4.60666 5.20586
-0.764617 -0.764617 1.08133
0.353491 0.551099 0.654726
-4.12403 -4.12403 5.83226
0.722778 5.17733 5.22754
2.18346 6.28689 6.65526
3.81506 8.10883 8.96146
0.080503 0.080503 0.113848
0.72531 0.72531 1.02574
-1.26338 -1.26338 1.78669
-2.1473 -2.1473 3.03674
6.46492 8.4675 10.6533
1.78781 1.78781 2.52834
-6.86601 -1.97799 7.14524
-4.2609 1.73124 4.59918
-0.232692 -0.232692 0.329076
0.38853 0.38853 0.549465
1.35965 1.16204 1.78856
-2.98596 -2.98596 4.22279
2.10796 0.994571 2.33081
-2.7007 4.31631 5.09159
1.08653 -0.0753367 1.08914
2.91493 2.91493 4.12233
0.293439 0.293439 0.414986
-0.69626 -0.69626 0.984661
1.89794 1.89794 2.68409
2.39187 -4.25854 4.88428
-1.71571 -1.71571 2.42638
-0.970932 -0.970932 1.37311
-1.25047 -1.22488 1.75043
1.36584 1.36584 1.93159
0.775559 0.775559 1.09681
-0.248655 5.73368 5.73907
-8.40151 12.8035 15.3139
-6.39041 0.210937 6.39389
0.992761 0.992761 1.40398
0.103148 0.103148 0.145874
5.51956 -0.0812869 5.52016
0.486792 0.486792 0.688428
-0.467189 -0.467189 0.660706
-0.164382 -6.63177 6.6338
0.227206 0.227206 0.321317
1.75873 2.32756 2.9173
1.9047 -4.94485 5.299
-4.71527 2.2953 5.24426
-0.138345 -0.878815 0.889638
1.01051 1.7451 2.01655
-2.74405 -4.46456 5.24043
-1.89366 -1.89366 2.67804
-0.770327 -0.770327 1.08941
4.1565 4.1565 5.87818
-1.41606 -6.76007 6.90679
-0.042878 0.776546 0.777729
-0.133296 6.38367 6.38506
-8.37663 -7.77808 11.4309
1.17174 1.17174 1.6571
1.1615 1.33741 1.77137
2.47986 2.47986 3.50705
3.28523 3.28523 4.64602
1.23496 1.23496 1.7465
-4.69551 -2.65187 5.39261
-2.79056 -2.79056 3.94645
1.7332 1.7332 2.45112
2.06187 2.06187 2.91592
-0.314501 -0.314501 0.444772
-0.620585 -0.620585 0.87764
-3.47325 -3.47325 4.91191
0.00594301 6.07462 6.07463
-1.46626 -1.46626 2.0736
