0.000 6.335 46.333
3.335 6.335 46.333
6.669 6.129 46.573
10.004 6.060 46.333
13.338 6.046 46.356
16.673 5.854 46.402
20.007 6.080 46.187
23.342 6.197 46.299
26.677 6.068 46.173
30.011 6.133 46.152
33.346 6.197 46.367
36.680 6.091 46.122
40.015 6.146 46.099
43.349 6.198 46.098
46.684 5.991 46.299
50.018 5.991 46.299
53.353 5.991 46.299
56.688 6.059 46.116
60.022 5.991 46.230
63.357 6.049 46.111
66.691 6.197 46.367
70.026 6.160 46.119
73.360 6.269 46.085
76.695 6.296 46.077
80.030 6.266 46.230
83.364 6.278 46.070
86.699 6.060 46.093
90.033 6.060 46.230
93.368 6.060 46.230
96.702 6.156 46.118
100.037 6.125 46.135
103.371 6.143 46.145
106.706 6.191 46.145
110.041 6.238 46.141
113.375 6.245 46.151
116.710 6.261 46.136
120.044 6.184 46.168
123.379 6.204 46.146
126.713 6.210 46.140
130.048 6.245 46.158
133.383 6.269 46.144
136.717 6.197 46.230
140.052 6.293 46.186
143.386 6.075 46.217
146.721 6.070 46.211
150.055 6.189 46.179
153.390 6.117 46.165
156.724 6.051 46.200
160.059 6.036 46.231
163.394 6.197 46.299
166.728 6.060 46.367
170.063 6.197 46.299
173.397 6.217 46.158
176.732 6.197 46.299
180.066 6.326 46.150
183.401 6.197 46.299
186.736 6.303 46.148
190.070 6.075 46.173
193.405 6.231 46.215
196.739 6.197 46.299
200.074 6.250 46.254
203.408 6.148 46.251
206.743 6.215 46.257
210.077 6.233 46.230
213.412 6.169 46.221
216.747 6.120 46.236
220.081 6.113 46.241
223.416 6.135 46.262
226.750 6.102 46.275
230.085 6.149 46.258
233.419 6.088 46.275
236.754 6.137 46.249
240.089 6.112 46.239
243.423 6.152 46.225
246.758 6.163 46.210
250.092 6.136 46.248
253.427 6.108 46.247
256.761 6.223 46.215
260.096 6.184 46.217
263.430 6.188 46.216
266.765 6.201 46.209
270.100 6.129 46.505
273.434 5.991 46.230
276.769 6.229 46.203
280.103 6.189 46.209
283.438 6.060 46.367
286.772 6.094 46.436
290.107 5.991 46.299
293.442 6.094 46.436
296.776 6.129 46.505
300.111 6.094 46.436
303.445 6.178 46.268
306.780 6.122 46.265
310.114 6.096 46.269
313.449 6.098 46.270
316.783 6.129 46.505
320.118 6.079 46.214
323.453 6.112 46.189
326.787 6.057 46.200
330.122 5.923 46.230
333.456 6.187 46.192
336.791 6.278 46.179
340.125 6.246 46.180
343.460 6.159 46.169
346.795 6.219 46.179
350.129 6.060 46.230
353.464 6.191 46.198
356.798 6.172 46.211
360.133 6.190 46.214
363.467 5.991 46.230
366.802 6.193 46.216
370.136 6.244 46.206
373.471 6.192 46.195
376.806 6.026 46.225
380.140 6.120 46.212
383.475 6.031 46.222
386.809 6.084 46.212
390.144 6.076 46.214
393.478 5.923 46.367
396.813 5.968 46.227
400.148 5.915 46.214
403.482 6.033 46.210
406.817 6.034 46.190
410.151 6.197 46.299
413.486 6.021 46.180
416.820 6.041 46.170
420.155 6.045 46.190
423.489 5.925 46.203
426.824 6.010 46.172
430.159 5.986 46.201
433.493 6.068 46.180
436.828 6.016 46.153
440.162 5.952 46.175
443.497 5.938 46.165
446.831 5.983 46.160
450.166 5.924 46.173
453.501 5.959 46.171
456.835 5.975 46.160
460.170 5.912 46.174
463.504 5.887 46.207
466.839 5.941 46.180
470.173 5.752 46.235
473.508 5.826 46.197
476.842 5.815 46.206
480.177 5.879 46.183
483.512 5.942 46.194
486.846 5.846 46.207
490.181 5.938 46.199
493.515 5.844 46.214
496.850 5.837 46.188
