xHead	yHead	tHead	xTail	yTail	tTail	xBody	yBody	tBody	curvature	areaBody	perimeterBody	headMajorAxisLength	headMinorAxisLength	headExcentricity	tailMajorAxisLength	tailMinorAxisLength	tailExcentricity	bodyMajorAxisLength	bodyMinorAxisLength	bodyExcentricity	imageNumber	id
198.927	70.392	1.6475	199.227	76.402	1.67897	199.088	73.6471	1.63327	0.00232751	20	26.8284	3.09424	1.79098	0.815463	4.30871	1.68953	0.919914	7.04049	1.50168	0.976989	1	59
204.203	78.506	4.54511	205.569	70.2032	4.53058	204.787	74.9362	4.54667	0.000352445	28.5	39.5563	5.42691	1.85659	0.939661	4.50656	1.74733	0.921773	9.69324	1.61544	0.986015	1	60
199.36	55.8597	1.27217	198.833	61.5516	1.46936	199.061	59.0606	1.46296	0.00599286	19.5	27.0711	3.11216	1.80607	0.814385	3.88494	1.67062	0.902818	6.75103	1.54731	0.97338	1	61
274.981	55.1447	2.61778	281.94	59.8182	2.52689	278.732	57.6585	2.55306	0.000323872	25	36.6274	4.23569	1.64753	0.921253	5.1052	1.66344	0.945427	9.55531	1.44503	0.988499	1	62
106.127	52.5343	0.23888	99.3047	54.3188	0.146291	103.405	53.2432	0.245399	0.000263008	21.5	31.8995	5.0393	1.67666	0.943027	3.63676	1.55875	0.90349	8.18961	1.44579	0.984294	1	63
115.614	51.1035	3.16673	123.164	51.1738	3.05255	119.833	51.1429	3.12116	0.00161946	25	35.3137	4.00019	1.81093	0.891657	5.13704	1.7964	0.936863	8.77312	1.53734	0.984527	1	64
134.107	46.9988	3.2869	145.52	46.9608	3.0369	140.298	46.9787	3.13781	0.000635946	24	48.1421	5.1037	1.65336	0.946073	6.96955	1.59184	0.973568	12.8886	1.45722	0.993588	1	65
27.7364	48.6013	1.84844	28.9783	56.0224	1.78124	28.4	52.5667	1.75363	0.00393239	14	33.3137	4.09672	1.48613	0.931882	4.80885	1.39003	0.957312	8.68492	1.20322	0.990357	1	66
291.49	56.4657	5.65628	281.544	49.5679	5.65432	287.133	53.4444	5.67139	6.05759e-06	23.5	51.3553	6.49543	1.62651	0.96814	6.04425	1.3537	0.974597	13.5839	1.28012	0.99555	1	67
4.05072	47.4113	4.24278	6.78151	40.8979	4.25645	5.13514	44.8108	4.29885	0.000375024	22	32.1421	4.86037	1.73985	0.933734	3.31862	1.61375	0.873808	8.12689	1.5093	0.982603	1	68
304.272	42.9005	4.46119	293.081	40.5426	5.64487	299.615	41.918	6.00484	0.00158253	64	137.196	12.8779	5.45369	0.9059	8.24659	4.22823	0.858553	13.0049	10.3349	0.607016	1	69
293.669	50.8696	5.66274	282.612	41.8671	5.30507	288.763	46.8644	5.58371	0.00245342	70	117.196	8.27425	4.21742	0.860349	7.79366	3.65833	0.882987	16.2916	4.11448	0.967583	1	71
33.4867	32.6686	1.04994	29.3943	39.1484	1.09808	31.2	36.2857	1.02783	0.00121696	20	33.799	3.65863	1.57374	0.902761	4.90476	1.58257	0.946515	8.76454	1.37705	0.98758	1	72
314.785	27.8106	0.177137	315.096	31.0851	3.00421	315	30	1.68634	0.000395287	11	29.3137	3.1395	1.46944	0.883703	2.96181	2.53461	0.517365	3.71945	2.87154	0.635582	1	73
286.114	32.2159	5.87285	278.933	28.6148	5.86479	282.861	30.5833	5.82826	1.82498e-05	19.5	35.5563	4.36069	1.70459	0.920433	4.67792	1.46775	0.949502	9.18685	1.39329	0.988433	1	74
314.56	15.6794	5.28988	310.018	10.2927	4.79334	312.623	13.3774	5.33671	0.00334859	22	66.6274	4.76919	4.09152	0.513806	4.88434	2.63863	0.841522	8.29951	3.74892	0.892168	1	76
201.655	22.6601	4.82637	201.496	17.5098	4.69667	201.571	20.7143	4.74862	0.00630156	9.5	21.4142	3.54164	1.19933	0.940918	2.28079	1.19419	0.851972	5.92844	1.14724	0.981097	1	77
41.5676	13.74	3.5012	49.3955	10.9553	3.57715	45.75	12.25	3.49966	0.00110412	23	36.9706	4.02947	1.71713	0.904656	5.44948	1.51432	0.960615	9.6395	1.40716	0.989288	1	78
1.76187	5.17552	1.62217	6.09213	11.0189	2.41949	4.08333	8.31667	2.19157	0.0730715	34.5	59.3553	5.23742	3.09822	0.806265	5.9716	3.4175	0.82005	9.03626	3.62175	0.916165	1	79
102.643	2.56272	5.68266	98.6205	0.433865	6.15877	101	1.69565	5.81027	0.00051549	12.5	21.8995	3.01357	1.68264	0.829604	2.9362	1.39981	0.879043	5.24506	1.48518	0.959073	1	80
9.95561	232.809	1.8101	10.7164	238.414	1.74946	10.4194	236.226	1.71959	0.000909976	18.5	27.5563	2.53439	1.65859	0.756121	4.13078	1.90447	0.887378	6.50731	1.63798	0.967802	1	81
24.1392	196.143	0.368772	15.4402	199.804	0.380927	20.2222	197.794	0.392255	7.43248e-05	43	43.799	5.5513	2.12525	0.923816	5.55685	1.88009	0.941025	11.0467	1.83846	0.986054	1	82
74.2811	173.645	4.71266	79.128	163.16	4.2629	76.2252	169.423	4.31102	0.00174626	79	71.9411	6.25039	3.95453	0.774409	7.6648	2.97511	0.921595	13.1358	3.81681	0.956855	1	83
74.2427	156.823	2.11734	68.3168	163.505	0.754277	71.1395	160.326	0.85185	0.00219663	56	69.598	5.39722	3.55061	0.753142	7.42407	3.93977	0.847575	10.704	4.58424	0.903649	1	84
70.9612	145.251	3.7684	78.6862	136.438	3.9955	74.3836	141.342	3.97948	0.0017423	46.5	63.8406	5.60841	3.47378	0.785085	7.27886	1.69922	0.97237	13.3735	2.78613	0.978058	1	85
164.189	115.305	0.551837	154.401	121.092	0.563169	159.974	117.795	0.539023	3.4609e-05	18	49.1127	6.6289	1.35749	0.978807	5.2395	1.37843	0.964773	13.0228	1.1005	0.996423	1	86
14.9087	113.419	0.69538	11.2208	116.62	0.65723	13.5263	114.632	0.706713	0.000276408	9.5	20.7279	3.25662	1.44009	0.896914	2.24678	1.36376	0.794714	5.59651	1.15925	0.978312	1	87
202.279	108.493	2.16345	210.592	113.334	2.89638	206.723	111.074	2.63001	0.000602911	58.5	85.9828	5.81004	4.19401	0.692044	6.91401	3.98144	0.817554	11.4034	4.32405	0.92532	1	88
189.977	99.5325	5.71922	179.846	92.9077	5.6726	185.519	96.6154	5.70234	0.000306347	29.5	51.6985	7.34968	1.5819	0.976563	5.81574	1.55747	0.963474	13.7665	1.3466	0.995204	1	89
28.9744	85.4354	5.60417	22.5451	81.2206	5.82369	26.0682	83.5227	5.69961	0.00401355	29	34.6274	4.79747	1.8272	0.92463	4.12167	1.76467	0.90371	8.84539	1.68204	0.981753	1	90
309.804	24.2137	1.64353	310.6	31.29	1.74744	310.294	28.5588	1.69636	0.00406593	18.5	33.5563	3.10046	1.61771	0.85309	5.16964	1.68409	0.945451	8.18189	1.47222	0.983678	1	91
139.372	282.854	2.86131	144.14	283.599	3.03535	142.045	283.273	2.9973	0.000323442	10.5	22.2426	2.02818	1.67365	0.564842	4.1312	1.30108	0.949111	5.76111	1.26281	0.975681	2	0
79.3205	280.998	5.72618	73.7138	278.408	5.84118	76.9333	279.9	5.83286	0.000788322	17.5	27.5563	3.87149	1.6462	0.905095	3.30089	1.51623	0.888261	7.06104	1.39664	0.980243	2	2
289.712	275.401	0.19888	278.615	278.444	0.258739	284.408	276.857	0.259473	0.000118979	26	49.799	6.42125	1.55598	0.970197	6.11483	1.49553	0.969631	13.0887	1.31712	0.994924	2	3
31.0616	272.586	2.62095	37.5042	278.172	2.38056	34.6275	275.667	2.42847	0.00217292	34	40.2843	3.97888	2.07466	0.853301	5.96372	1.75881	0.955523	9.91183	1.78535	0.983644	2	4
212.596	274.297	1.00608	209.613	280.758	1.21404	210.975	277.8	1.14471	0.00130668	24.5	34.3848	3.51397	1.99087	0.824021	5.29107	1.83241	0.938116	8.35713	1.7595	0.977585	2	5
68.22	273.226	5.20095	65.5654	267.988	5.18574	67.1852	271.185	5.18504	8.164e-05	15	26.1421	3.82852	1.59649	0.908907	3.03114	1.43998	0.879953	6.72152	1.28761	0.98148	2	6
228.111	270.213	5.27601	225.038	264.695	5.22423	226.771	267.8	5.23098	0.000503262	22.5	28.3848	3.84934	1.8174	0.881528	3.42252	1.71273	0.865778	7.22335	1.55745	0.976479	2	7
126.435	280.249	2.93481	132.413	281.814	2.91248	129.593	281.074	2.89169	0.000193893	13.5	27.8995	3.0623	1.57297	0.857995	4.12059	1.50715	0.930709	7.10384	1.31853	0.982624	2	8
216.034	255.097	2.80729	220.022	258.48	2.35281	218.2	256.933	2.44553	0.00336106	19.5	23.5563	2.66331	1.80622	0.734888	3.52627	1.68844	0.877914	6.03043	1.62976	0.962789	2	10
17.011	246.229	1.6446	18.6046	254.709	1.76805	17.88	250.86	1.74943	0.000963476	31	39.3137	4.52997	1.77361	0.920166	5.642	1.80723	0.94731	9.9853	1.62416	0.986683	2	12
68.3193	248.561	0.218831	60.5736	250.334	0.209636	65.0476	249.31	0.223244	3.88849e-05	25	36.1421	5.23115	1.71607	0.944661	3.99487	1.65586	0.910051	9.09926	1.49655	0.986382	2	14
47.1198	242.384	1.85812	50.4596	251.132	1.72384	48.8469	246.918	1.89582	0.00342179	67	72.4264	5.56343	3.80197	0.730057	7.3118	4.11602	0.826505	11.3335	3.9645	0.936823	2	16
251.655	239.67	6.1512	243.527	238.994	6.22629	248.286	239.393	6.19462	7.13427e-05	11.5	35.5563	4.72812	1.43579	0.952777	3.75934	1.36405	0.931851	9.07226	1.21015	0.991064	2	17
2.95669	249.354	2.00233	10.3599	248.801	4.10368	7.29885	249.023	3.32748	0.0017118	51.5	76.8701	5.19409	3.54536	0.730815	6.41419	4.03409	0.77746	8.65563	5.23768	0.796135	2	18
154.276	235.356	4.40547	156.5	230.053	4.19977	155.12	233.36	4.32655	0.000588224	13	25.3137	3.77154	1.55635	0.910887	3.05634	1.35451	0.896432	6.52311	1.29344	0.980144	2	20
145.914	230.993	5.81455	133.634	226.465	5.94112	140.029	228.829	5.9166	0.00116012	44.5	57.6985	7.47187	1.77739	0.971295	7.06417	1.79259	0.967268	14.9562	1.67965	0.993674	2	21
158.235	236.358	4.04837	162.127	232.508	3.85722	160.71	233.903	3.91127	0.000350011	20.5	24.3848	2.51164	1.67761	0.744221	3.91385	1.68618	0.902436	6.4807	1.50703	0.972586	2	22
30.8043	212.281	4.98362	29.6195	206.807	4.87521	30.3103	210	4.93044	0.0025937	16.5	25.0711	3.69149	1.70734	0.886616	3.17729	1.52558	0.877186	6.47026	1.42351	0.975498	2	23
158.941	221.176	4.66246	159.42	214.636	4.64117	159.133	218.4	4.64337	0.000571241	15	31.3137	4.07001	1.59415	0.920101	3.52262	1.43896	0.912762	7.56463	1.34112	0.984159	2	25
193.85	211.85	1.95593	199.632	224.79	2.01924	196.805	218.468	1.99156	0.000576033	50	61.9411	7.60717	1.86931	0.969338	8.30404	1.72669	0.978143	16.2452	1.62833	0.994964	2	26
55.1077	205.416	1.11298	52.701	211.956	1.22692	53.7895	209	1.21215	0.000995745	23	33.799	3.69519	1.85462	0.864925	4.72531	1.73604	0.930066	8.10359	1.60488	0.980193	2	27
33.8716	224.957	4.89384	32.4044	219.313	4.99228	33.3333	222.867	4.95585	0.000716768	17.5	25.8995	3.8368	1.73212	0.892297	2.88605	1.57498	0.837968	6.67263	1.46984	0.975437	2	28
42.26	196.498	9.15596e-05	34.9548	196.545	0.0431309	39.2414	196.517	0.00721104	0.0223812	13.5	29.4142	4.92568	1.41403	0.957909	3.56167	1.40215	0.919248	8.38172	0.997602	0.992892	2	30
59.4035	194.598	4.41198	61.7251	187.121	4.39909	60.339	191.593	4.41115	0.000101946	34.5	57.3553	5.98436	3.23007	0.841825	5.40192	3.11648	0.816799	9.56251	3.06643	0.94719	2	31
132.545	206.93	4.39751	134.558	201.326	4.21973	133.414	204.517	4.3588	0.000622539	16.5	26.7279	3.73113	1.65752	0.895908	3.33775	1.53376	0.888168	6.82867	1.39965	0.978769	2	32
234.505	176.163	1.20224	232.859	188.624	1.4989	233.688	182.377	1.43352	0.00481666	47.5	66.5269	5.78224	2.99569	0.85533	7.84408	1.86583	0.971298	14.2871	2.53024	0.984193	2	34
244.782	181.955	4.49159	245.741	177.046	4.7826	245.12	180.2	4.52249	0.00277993	13.5	23.8995	3.53279	1.77853	0.864033	2.40926	1.47081	0.792031	5.66605	1.4961	0.96451	2	35
206.431	185.903	5.8886	198.253	180.826	0.446234	202.766	183.626	5.77543	0.00142488	76	74.9117	5.87844	4.18945	0.701489	6.51539	5.13483	0.615537	11.1291	5.11207	0.888258	2	36
35.7041	173.224	4.0045	39.6975	168.397	4.0118	37.12	171.52	4.01623	3.6982e-05	13.5	26.3848	4.21615	1.49773	0.934776	2.72275	1.34573	0.869316	7.04725	1.16496	0.986242	2	37
244.477	168.34	5.14769	241.729	162.546	5.13625	243.355	165.968	5.15202	0.000287742	18	28.9706	4.36302	1.60777	0.929628	3.29414	1.50622	0.889341	7.43068	1.35115	0.983329	2	39
237.118	159.485	1.01239	233.249	165.64	1.09083	234.944	162.944	1.02701	0.0003708	20	35.799	3.64578	1.6504	0.891669	5.7562	1.55583	0.96278	8.80616	1.40799	0.987135	2	40
1.86584	157.183	1.26368	0.700052	164.586	1.45641	1.19444	161.444	1.41278	0.021774	19	35.3137	3.75454	1.55781	0.909861	5.48877	1.503	0.961777	8.89517	1.35039	0.988409	2	41
47.172	150.339	0.555925	37.485	155.546	0.428852	42.7742	152.71	0.49694	0.00051295	41	49.1127	6.7048	1.8534	0.961034	6.02178	1.80435	0.954053	12.6909	1.6698	0.991306	2	42
155.452	163.124	4.41653	158.476	152.423	4.50261	156.854	158.171	4.44072	0.0012823	19	47.799	6.32992	1.44085	0.973749	5.81116	1.3899	0.970976	12.6445	1.17427	0.995678	2	43
241.487	149.909	4.33532	245.159	142.967	4.2696	243	147.053	4.25048	0.000301091	21	38.6274	5.57048	1.66311	0.954391	4.25961	1.61217	0.92561	9.18075	1.49302	0.986688	2	44
62.5805	142.28	2.29263	59.1835	146.896	1.82199	60.6892	144.851	1.00202	0.0133749	53.5	47.6985	4.0662	3.28357	0.58983	4.59738	3.95841	0.50858	6.85259	4.10994	0.800177	2	45
6.26318	142.56	1.02757	3.3427	148.016	1.0251	4.57895	145.711	1.06702	1.81065e-05	25	29.799	3.09541	1.84206	0.803657	4.26195	1.91433	0.893447	7.1565	1.73301	0.970237	2	46
68.2036	144.541	4.37314	70.8077	139.338	4.16695	69.1429	142.679	4.26587	0.000980508	15.5	27.5563	3.66463	1.74286	0.879667	3.24534	1.45696	0.893562	6.64432	1.43957	0.976247	2	47
70.9842	130.373	1.03819	67.8116	134.013	0.911968	68.913	132.739	0.877086	0.000592378	12.5	23.5563	2.40816	1.47322	0.791043	3.70271	1.6559	0.894427	5.58039	1.39574	0.968216	2	48
13.2749	130.546	1.1593	10.1939	135.658	1.0264	11.5	133.5	1.03392	0.000880633	25.5	30.0416	3.03321	2.07539	0.729274	4.06861	1.96108	0.87617	6.8681	1.86031	0.962618	2	49
92.1327	128.745	3.62486	98.369	125.861	3.59736	95.5	127.188	3.58082	0.000101086	18	30.9706	3.65678	1.55094	0.905602	4.41138	1.51222	0.939408	7.96296	1.30411	0.986498	2	50
97.4208	112.589	1.16458	93.8213	120.52	1.15121	95.4318	116.977	1.14804	0.000110577	27	38.6274	4.12483	1.74441	0.906175	5.57124	1.6812	0.953383	9.97809	1.49508	0.988711	2	51
187.687	118.134	5.89631	179.25	114.415	5.80247	184.143	116.571	5.86843	0.000550742	24	39.799	5.60328	1.61013	0.957824	4.48196	1.53363	0.939635	10.4477	1.35608	0.991541	2	52
101.936	118.905	2.38991	107.066	122.785	2.45615	104.75	121.036	2.4776	0.00879976	16	27.799	3.4693	1.44211	0.909513	4.12645	1.45112	0.936127	7.42452	1.21593	0.986498	2	53
180.145	110.557	2.86812	187.702	112.891	2.79708	183.852	111.704	2.839	0.00033785	11.5	34.3848	3.39651	1.65589	0.873109	4.39035	1.51831	0.938298	8.76275	1.37345	0.98764	2	54
190.936	82.1469	2.91794	196.509	83.9972	2.72769	194	83.1667	2.8061	0.00116965	11.5	27.5563	2.76152	1.55422	0.826586	4.50897	1.38009	0.952007	6.90393	1.24818	0.983521	2	55
304.031	85.4244	5.64992	297.136	82.1856	5.56118	300.986	84	5.83331	0.000372796	40.5	66.1838	4.47283	3.72856	0.552367	4.33525	4.0921	0.330188	8.72574	3.83422	0.898284	2	57
249.992	79.1956	3.5988	254.647	77.9625	3.34175	252.696	78.4783	3.39919	0.000217212	12	24.1421	2.38573	1.54615	0.761569	3.48359	1.60054	0.888203	5.59258	1.36833	0.969607	2	58
199.262	56.6766	1.33667	198.771	62.3612	1.46841	198.968	60.0968	1.47172	0.00613513	17.5	26.2426	2.97422	1.56036	0.851331	4.35395	1.6446	0.925918	6.72003	1.42318	0.977317	2	61
120.283	51.1067	6.26015	103.548	53.2584	0.246702	112.783	52.0723	0.12038	0.00776747	49	72.6274	9.21274	1.76168	0.981547	8.86035	1.60165	0.983526	18.9978	1.92222	0.994868	2	63
133.974	46.9897	3.26805	145.251	46.6332	3.11051	139.745	46.8085	3.17188	0.000133907	24.5	45.8995	5.50757	1.605	0.956596	6.53358	1.55387	0.971307	12.7652	1.35398	0.994359	2	65
28.1582	49.1121	1.78718	30.0159	56.1293	1.78309	29.0909	52.6364	1.82212	0.000205204	18	33.799	3.3762	1.79636	0.846704	4.59236	1.47993	0.946651	8.24838	1.43839	0.984678	2	66
293.485	57.4333	5.56026	283.695	50.2134	5.66764	288.881	54.0238	5.64045	0.000283541	19	53.9411	6.32813	1.54339	0.969802	6.26536	1.46013	0.972465	13.6735	1.31855	0.99534	2	67
3.92342	47.4757	4.24279	6.65756	40.5822	4.38222	5.02564	44.6923	4.32072	0.006415	24	32.1421	4.76182	1.75704	0.929435	3.54679	1.64166	0.886433	8.43718	1.54315	0.983132	2	68
309.813	48.6843	4.93294	309.369	44.7829	4.75455	309.65	47.25	4.83326	0.00350186	11	19.3137	2.66794	1.81778	0.731967	2.14352	1.42523	0.746931	4.49568	1.49962	0.942726	2	69
284.403	61.0951	5.5939	277.399	56.1367	5.67428	281.511	59.0444	5.6544	0.000226158	29	37.4558	5.29723	1.80668	0.940041	4.22419	1.69496	0.915969	9.72405	1.56029	0.987043	2	71
32.7148	33.2634	1.16709	29.4466	39.4035	1.17926	30.7941	36.8824	1.1077	0.000354985	19.5	32.3848	3.32624	1.58791	0.878691	4.88461	1.63395	0.942393	8.04249	1.42639	0.984147	2	72
315.321	32.9318	5.15867	314.361	27.3984	4.77573	315	31.04	4.91035	0.00336682	11	28.4853	3.28356	2.11822	0.764098	2.99612	1.25612	0.907872	6.16292	1.76976	0.957882	2	73
289.933	32.7841	0.10082	280.996	30.5284	5.96382	286.135	31.8269	6.05375	0.00224866	27	56.2843	5.00149	3.37792	0.737468	5.06516	1.62247	0.94731	10.3428	2.81251	0.962318	2	74
309.759	16.1877	4.67361	309.454	9.28206	4.65851	309.621	13.5862	4.72978	0.00374023	14	31.3137	4.27844	1.44534	0.941211	3.22102	1.12574	0.936937	7.80065	1.32343	0.985503	2	76
202.147	31.643	4.71842	201.502	21.0058	4.74367	201.872	27.1064	4.76327	0.00169685	25	45.3137	5.89234	1.70797	0.957068	5.85016	1.31768	0.974304	12.0525	1.33282	0.993867	2	77
51.8038	10.3871	0.341301	43.8931	12.5712	0.341677	48.3611	11.3333	0.287152	4.07816e-06	19	36.9706	4.73668	1.65287	0.937141	4.87466	1.30293	0.963617	9.41046	1.30363	0.990358	2	78
1.64863	6.15401	1.23398	5.74799	11.4995	2.09435	3.6	8.68889	2.1594	0.061939	28	37.799	3.69803	2.35301	0.771453	5.59225	2.05538	0.930007	7.97123	2.69342	0.941185	2	79
98.3335	0.929235	2.72658	102.974	3.31031	2.65453	101	2.2963	2.66997	0.000540044	16	24.1421	2.69048	1.53339	0.821692	3.58918	1.70021	0.880685	6.0362	1.42408	0.971772	2	80
4.31492	232.769	0.561873	0.702075	235.005	1.86108	3.09524	233.524	0.555603	0.00325943	12	18.4853	3.05221	1.71267	0.827731	1.71643	1.46136	0.524525	4.72115	1.51368	0.947209	2	81
13.766	201.403	3.64682	22.4387	196.533	3.61493	18.5152	198.742	3.64768	0.000152987	46	45.4558	5.25369	2.08306	0.918037	6.25219	2.02392	0.946155	11.5116	1.88406	0.986516	2	82
73.2907	144.071	4.18799	79.3878	135.623	3.98623	76.0656	140.23	4.09278	0.000825519	41	47.1127	6.47015	1.83857	0.958776	5.61319	1.83454	0.945084	12.0468	1.76223	0.989243	2	85
155.304	120.525	0.496683	151.224	122.991	0.475299	153.957	121.348	0.5321	5.97412e-05	13	21.3137	3.33258	1.6015	0.876963	2.12839	1.44481	0.734295	5.56884	1.30919	0.971973	2	86
202.696	108.319	2.21671	210.498	113.614	2.76441	206.908	111.193	2.55124	0.000906411	78	73.2548	6.23879	4.11225	0.752019	6.78181	3.54721	0.852303	11.2863	3.97649	0.935877	2	88
309.574	36.4905	4.4186	308.809	29.1016	4.05063	309.246	33.3077	4.75004	0.00106041	37	61.4558	4.38089	3.62813	0.560475	4.6653	3.18435	0.730829	8.45319	3.75184	0.896107	2	91
102.454	281.931	2.37764	107.364	282.655	3.00137	105.476	282.381	2.98366	0.00118397	9.5	23.0711	2.02369	1.50284	0.66971	4.02401	1.39719	0.937786	5.81311	1.29331	0.974937	2	92
100.528	236.966	0.532579	95.2719	240.061	0.547221	98.2051	238.333	0.532442	4.27016e-05	26	28.1421	3.59918	2.10155	0.811827	3.45893	1.86579	0.842041	6.99492	1.81076	0.965913	2	93
9.78903	231.038	1.72553	10.9058	236.663	1.80181	10.4286	234.25	1.77163	0.000621083	15.5	25.0711	2.66004	1.67488	0.776884	3.99949	1.52423	0.924531	6.59928	1.37599	0.978021	2	94
112.604	232.407	0.400969	103.258	240.498	0.798348	108.965	235.558	0.696652	0.00354825	79	81.7401	6.77298	4.10414	0.795498	8.48271	2.74107	0.946353	14.0901	3.80617	0.962823	2	95
168.886	227.361	3.9001	173.638	223.617	3.69665	171.667	225.167	3.79252	0.000319055	23.5	28.3848	2.89466	1.89963	0.754541	4.18642	1.76077	0.90725	7.0722	1.66188	0.971998	2	96
145.918	196.149	6.0454	135.905	194.486	6.24289	141.294	195.382	6.11819	0.000133618	14	42.1421	5.60951	1.49918	0.963625	4.65021	1.25114	0.963126	11.314	1.23798	0.993996	2	97
74.713	131.905	4.20219	77.6864	126.718	4.16303	75.7931	130	4.19294	0.00023689	16.5	26.7279	4.10728	1.6978	0.910566	2.71352	1.50724	0.831547	6.77053	1.41021	0.978068	2	98
162.226	116.746	4.0296	166.439	113.923	3.75026	164.762	115.048	3.74815	0.000573036	11	22.1421	2.25547	1.41252	0.779612	4.06426	1.32881	0.945042	6.04751	1.13446	0.982247	2	99
279.121	278.058	3.46178	289.984	275.295	3.32938	284.46	276.7	3.39004	0.000115769	27.5	49.2132	5.5982	1.70302	0.952606	6.44578	1.48344	0.973157	12.7223	1.43439	0.993624	3	3
30.979	272.717	2.63048	37.9093	278.414	2.34844	34.8269	275.885	2.4477	0.00300214	35	40.2843	4.37758	1.92172	0.898492	6.00746	1.74508	0.956879	10.3501	1.75677	0.98549	3	4
212.823	272.862	0.964577	209.146	280.842	1.20091	211.022	276.778	1.12803	0.00151325	27.5	39.2132	4.6523	1.82584	0.919769	4.953	1.85676	0.927076	10.0165	1.73943	0.984806	3	5
67.2125	270.789	1.9944	76.9173	279.742	2.68835	72.254	275.444	2.4015	0.00180999	37	59.1127	6.68887	1.65631	0.968857	7.69653	1.59698	0.978236	14.8206	2.73719	0.982797	3	6
219.445	258.11	5.60091	215.418	254.965	5.75979	217.966	256.966	5.6223	0.00163927	17	26.1421	3.96733	1.84099	0.885816	2.57878	1.75049	0.73432	6.01935	1.62926	0.962672	3	7
224.867	264.7	2.17643	227.763	269.702	2.09853	226.688	267.844	2.10158	0.000832292	19.5	27.5563	2.93472	1.58509	0.84159	4.50319	1.7918	0.917431	6.80332	1.53346	0.974267	3	10
8.19764	252.669	0.216658	2.11475	249.736	4.6028	5.80723	251.518	5.73516	0.00433282	50.5	73.3553	5.06097	4.79906	0.317529	6.76531	3.46537	0.858851	8.04148	5.48307	0.731493	3	12
57.7357	250.669	3.02264	65.8423	250.662	3.15746	62.3077	250.667	3.14041	0.000123902	21.5	37.5563	3.77916	1.90157	0.864187	5.81554	1.61905	0.960465	9.42614	1.45586	0.988001	3	16
251.248	239.765	6.11561	242.319	238.625	6.2728	247.438	239.281	6.15713	2.03983e-05	14	37.3137	5.14903	1.4246	0.960964	3.89591	1.45246	0.927905	9.98938	1.22688	0.992429	3	17
19.334	260.618	4.87369	18.1425	251.413	4.74419	18.8125	256.563	4.84034	0.00720265	29	40.1421	5.45759	1.85193	0.940667	4.35429	1.72803	0.917881	10.4912	1.6415	0.987684	3	18
159.468	223.263	4.68305	159.611	217.126	4.66897	159.5	220.958	4.69388	0.000609404	10.5	26.2426	4.34336	1.05509	0.970046	2.88954	0.99584	0.938737	7.10704	0.991478	0.990221	3	20
156.727	231.365	0.939078	153.834	236.907	1.12196	155.036	234.607	1.089	0.00103461	15	28.9706	2.92603	1.55039	0.848084	4.38778	1.53171	0.937091	7.26379	1.32578	0.983202	3	22
29.7893	208.033	1.73073	31.083	213.592	1.72417	30.5667	211.367	1.78078	0.000107427	17	26.4853	2.67116	1.67368	0.779363	4.22753	1.64021	0.921667	6.61873	1.45034	0.975697	3	23
172.336	223.77	0.707621	162.409	232.38	0.707302	167.746	227.761	0.713219	7.50051e-07	43.5	56.1838	7.44375	1.76099	0.971614	6.39685	1.77023	0.960946	14.8373	1.57236	0.994369	3	25
54.9889	205.643	1.35861	53.0196	211.819	1.22782	53.9143	209.029	1.26193	0.000734996	20.5	30.7279	3.47217	1.74962	0.863763	4.36104	1.71162	0.919761	7.5364	1.5395	0.978913	3	27
34.5764	226.29	4.97679	33.0058	220.904	5.01252	33.9697	224.212	4.99387	0.000275577	20.5	25.0711	3.73671	1.95545	0.852144	2.62707	1.7277	0.753319	6.33688	1.67685	0.964353	3	28
42.5035	196.66	6.22277	34.9053	196.698	6.20276	39.1471	196.676	6.2726	0.000502465	18	32.4853	4.88043	1.62987	0.942587	3.72095	1.68385	0.891748	8.67949	1.34475	0.987925	3	30
133.715	203.035	1.10374	131.573	208.21	1.2352	132.533	205.9	1.18099	0.00107441	18	25.3137	2.91968	1.70061	0.812857	3.72819	1.65989	0.895418	6.46622	1.48668	0.973211	3	32
60.783	188.455	1.27511	58.3492	195.347	1.40658	59.4627	192.209	1.26204	0.00343689	43	56.7696	4.90899	3.36146	0.728773	5.94446	3.86996	0.75906	9.08572	3.59946	0.918178	3	33
234.639	174.356	1.39218	233.244	186.135	1.48387	233.919	180.446	1.45443	0.00464369	41.5	71.6985	5.18813	3.29918	0.771763	7.63947	1.93143	0.967513	13.6663	2.57416	0.9821	3	34
243.15	169.849	4.16692	241.148	163.473	4.43659	242.29	167.097	4.94041	0.00277321	35	61.9411	5.10121	4.01206	0.617599	3.8592	3.48279	0.430765	7.8135	4.12628	0.849184	3	35
207.107	185.702	5.78138	197.642	181.735	0.155647	202.793	183.892	5.91952	0.000415147	78	78.9117	6.51474	3.95089	0.795119	7.12615	4.74236	0.746409	12.1089	4.65788	0.923056	3	36
37.7184	171.837	4.02018	42.0044	166.472	4.03221	39.5625	169.531	4.03112	6.23267e-05	17.5	34.0416	4.10338	1.62062	0.918703	3.76082	1.62181	0.902239	7.98294	1.4153	0.984158	3	37
246.027	176.74	1.84571	244.942	181.537	1.42336	245.346	179.769	1.37213	0.00241484	15	22.4853	2.02048	1.70166	0.539161	3.62411	1.61855	0.89473	5.68737	1.48063	0.965518	3	39
