,spot ID,Track ID,x (micron),y (micron),T (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
2420,123139,11,143.761526,98.29914279,662.6206466,198,After_Contact,3290.3069438351667,-0.0698276161919043,-0.1474138200899548,0.1631156961685707,0.0038525582949898,9.574219629342368,0.0395613588831651
2421,123142,11,143.502776,97.96276773,665.9672155,199,After_Contact,3295.008957645606,-0.0775862068965493,-0.1008620869565243,0.1272508549512326,0.0202861254174643,9.888887244068716,0.1631156961685707
2422,123145,11,143.1922759,97.41939263,669.3137845,200,After_Contact,3312.2643866158023,-0.0931034782608734,-0.1629310644677636,0.1876560402248525,0.0236571129194031,10.309226296518034,0.1272508549512326
2423,123148,11,142.9335259,97.2382676,672.6603534,201,After_Contact,3305.375741508861,-0.0775862068965493,-0.0543103538230896,0.0947060401082388,0.0160723894871533,10.604232153266931,0.1876560402248525
2425,123496,13,127.063523,40.81350739,3.346568922,1,Before_Contact,0.080937056580013,0.082758650674664,-0.0206896581709155,0.0853056634504439,0.0,22.432378802155025,0.0
2426,123531,13,127.4085231,41.22750746,6.693137845,2,Before_Contact,0.5046662898000381,0.1034483058470743,0.124137952023988,0.1615914079254828,0.00599287041307,21.98253842543736,0.0853056634504439
2427,123536,13,127.5465231,41.57250752,10.03970677,3,Before_Contact,1.0521814692000593,0.0413793103448291,0.1034482938530746,0.1114172196104612,0.0171224788915892,21.754720279644385,0.1615914079254828
2428,123543,13,127.9605232,41.77950756,13.38627569,4,Before_Contact,2.1805389908401067,0.1241379610194889,0.0620689775112434,0.1387904583729277,0.0115576730393427,21.300442627468477,0.1114172196104612
2429,123546,13,128.3745232,42.12450762,16.73284461,5,Before_Contact,4.061134498680141,0.1241379310344832,0.1034482938530746,0.1615913841225273,0.0218311594685416,20.810914538170994,0.1387904583729277
2430,123549,13,128.5125233,42.33150766,20.07941353,6,Before_Contact,5.075228133480219,0.0413793403298348,0.0620689775112434,0.0745976392081113,0.0115576755208604,20.62533716252712,0.1615913841225273
2431,123552,13,129.0645234,42.67650772,23.42598246,7,Before_Contact,8.403168425160398,0.1655172713643223,0.1034482938530724,0.1951858514877611,0.0132699253269927,20.006133200077603,0.0745976392081113
2432,123555,13,129.6165235,43.15950781,26.77255138,8,Before_Contact,13.18797526194053,0.1655172713643138,0.1448276131934046,0.219934091634713,0.0423781366075597,19.358076566772944,0.1951858514877611
2433,123558,13,130.0305235,43.71150791,30.1191203,9,Before_Contact,18.52029677718054,0.1241379310344789,0.165517271364318,0.2068965757121426,0.0445184429716175,18.837734940830487,0.219934091634713
2434,123561,13,130.0995235,44.60850807,33.46568922,10,Before_Contact,24.852428967240822,0.0206896551724188,0.2689655652173905,0.2697601473603245,0.0470868174326648,18.61303028071162,0.2068965757121426
2435,123564,13,130.3065236,45.2985082,36.81225815,11,Before_Contact,31.88442899220107,0.0620689955022451,0.206896590704648,0.2160063875163519,0.0569322445742666,18.315280148095606,0.2697601473603245
2436,123567,13,131.1345237,45.91950831,40.15882707,12,Before_Contact,44.26779412254134,0.2482758920539721,0.1862069295352315,0.3103448713643167,0.0539358141136339,17.42831719827711,0.2160063875163519
2437,123570,13,131.4795238,46.19550836,43.50539599,13,Before_Contact,50.2428516465618,0.1034483058470828,0.082758635682159,0.1324784652787158,0.0410939518585563,17.06241137051374,0.3103448713643167
2438,123573,13,131.6865238,46.60950844,46.85196491,14,Before_Contact,56.7987507303619,0.0620689655172394,0.124137955022489,0.1387904476451668,0.0166944171224738,16.83063422513121,0.1324784652787158
