,spot ID,Track ID,x (micron),y (micron),T (sec),Frame,Classification,squared displacement,vx,vy,speed
4402,139134,25,59.07263569,88.20789097,535.4510276,160,Back,1155.8100864142652,0.0232758650674658,-0.015517241379314128,0.027974107218332694
4403,139137,25,59.07263569,88.07851594,538.7975965,161,Back,1164.2024682320925,0.0,-0.038793112443775535,0.038793112443775535
4404,139140,25,59.33138574,87.48339083,542.1441654,162,Back,1208.683986791379,0.07758622188905646,-0.17844830884557658,0.19458525318446973
4405,139143,25,59.43488576,87.25051579,545.4907343,163,Back,1226.367462927168,0.03103448875562173,-0.06982759820090266,0.07641356530636112
4406,139146,25,59.61601079,86.88826573,548.8373033,164,Back,1254.5730501085757,0.05431035382308753,-0.10862070764617505,0.12144164303048931
4407,139149,25,59.6418858,86.78476571,552.1838722,165,Back,1262.1240734291132,0.007758623688155932,-0.03103448875562173,0.031989619157739686
4408,139152,25,59.77126082,86.60364068,555.5304411,166,Back,1277.2515610072317,0.03879310944527879,-0.05431035382308966,0.06674218960164978
4409,139155,25,60.05588587,86.24139061,558.87701,167,Back,1308.3918601081853,0.08534484257870927,-0.1086207106446782,0.13813833984719656
4410,139158,25,62.17763625,84.63714032,562.2235789,168,Back,1473.9104653144077,0.6362070104947531,-0.48103456971514125,0.7975923880427283
4411,139161,25,63.21263644,83.9643902,565.5701479,169,Back,1551.733204268788,0.3103448845577206,-0.2017241739130445,0.3701440121250716
4412,139164,25,63.34201146,83.86089018,568.9167168,170,Back,1563.1000214800408,0.03879310944527879,-0.03103448875562173,0.0496794206161484
4413,139167,25,63.44551148,83.75739016,572.2632857,171,Back,1573.7569288373763,0.03103448875562173,-0.03103448875562173,0.04388939489951557
4414,139170,25,63.80776155,83.70564015,575.6098546,172,Back,1588.3996873769247,0.1086207106446782,-0.015517244377812996,0.10972348724879133
4415,139173,25,63.98888658,83.62801514,578.9564236,173,Back,1599.6430901219542,0.05431035382308753,-0.02327586506746367,0.059087904236211776
4416,139176,25,64.37701165,83.23989007,582.3029925,174,Back,1640.5103386169108,0.11637933133433312,-0.11637933133433312,0.164585228752926
4417,139179,25,64.29938664,83.05876503,585.6495614,175,Back,1651.637692990546,-0.02327586506746793,-0.05431035682158853,0.059087906992270775
4418,139182,25,64.24763663,83.36926509,588.9961303,176,Back,1626.820971217118,-0.015517244377808735,0.09310346626686519,0.09438771267482829
4419,139185,25,64.35113665,83.03289003,592.3426992,177,Back,1655.199293900356,0.03103448875562173,-0.10086208695652013,0.10552866945786551
4420,139188,25,64.42876166,82.61888995,595.6892682,178,Back,1688.8966972570681,0.02327586506746793,-0.12413795502249118,0.12630121840981987
4421,139191,25,64.76513672,82.23076488,599.0358371,179,Back,1729.2211915405392,0.10086208695652013,-0.11637933133433312,0.15400425106811538
4422,139194,25,64.60988669,82.48951493,602.382406,180,Back,1704.4732067287605,-0.046551733133434726,0.07758622188905646,0.09048030550757678
4423,139197,25,64.53226168,82.77413998,605.7289749,181,Back,1680.4054505859997,-0.02327586506746367,0.08534484257871139,0.08846190168328852
4424,139200,25,65.2050118,82.41188992,609.0755439,182,Back,1729.7077058721716,0.20172417391304026,-0.10862070764617932,0.22910936355909872
4425,139203,25,65.51551186,82.10138986,612.4221128,183,Back,1763.8637277638977,0.09310346626686945,-0.09310346626686519,0.1316681846985497
4426,139206,25,66.47288703,81.27338971,615.7686817,184,Back,1861.4191078281376,0.28706901649175165,-0.24827590704647498,0.37953859652121213
4427,139209,25,66.62813706,81.11813968,619.1152506,185,Back,1879.1960933488738,0.046551733133434726,-0.046551733133434726,0.06583409234927637
4428,139212,25,66.8610121,80.49713957,622.4618195,186,Back,1937.0041015871802,0.0698275982008984,-0.18620692953523152,0.1988690877875312
4429,139215,25,66.75751208,79.5397644,625.8083885,187,Back,2010.9117346513856,-0.03103448875562173,-0.2870690164917559,0.2887416833812999
4430,139218,25,66.52463704,78.78938926,629.1549574,188,Back,2064.6966227257503,-0.0698275982008984,-0.2250000419790113,0.23558631615835193
4431,139221,25,66.21413698,77.8837641,632.5015263,189,Back,2130.2201316064675,-0.09310346626686519,-0.27155177211394294,0.2870690167348753
4432,139224,25,66.291762,77.18513897,635.8480952,190,Back,2193.0903500939444,0.023275868065966796,-0.2094827976011983,0.2107719348609983
4433,139227,25,66.36938701,75.89138874,639.1946642,191,Back,2309.7822785868602,0.02327586506746367,-0.387931103448276,0.38862875204652036
4434,139230,25,66.16238698,75.1151386,642.5412331,192,Back,2372.479315330705,-0.062068974512744596,-0.23275866266866624,0.2408924088558411
4435,139233,25,66.39526202,73.74376335,645.887802,193,Back,2507.248842350572,0.06982759820090266,-0.41120697151424285,0.41709359488299746
4436,139236,25,65.95538694,72.3982631,649.2343709,194,Back,2619.6969340441383,-0.1318965757121461,-0.4034483508245879,0.42446116249625204
4437,139239,25,65.54138686,71.2856379,652.5809398,195,Back,2714.0127497841513,-0.12413795502248692,-0.3336207496251864,0.35596774637266826
4438,139242,25,65.54138686,71.13038787,655.9275088,196,Back,2729.3419852644283,0.0,-0.046551733133430466,0.046551733133430466
4439,139245,25,65.7225119,70.48351276,659.2740777,197,Back,2799.8736960253514,0.05431035682158853,-0.1939655502248907,0.20142554339540175
4440,139248,25,65.7483869,70.30238772,662.6206466,198,Back,2818.9357060132597,0.007758620689654934,-0.05431035682158853,0.054861744896550727
4441,139251,25,65.85188692,69.83663764,665.9672155,199,Back,2869.5278952913454,0.03103448875562173,-0.1396551964017968,0.14306192146880753
4442,139254,25,65.67076189,69.70726262,669.3137845,200,Back,2876.485950268984,-0.05431035382308966,-0.03879310944528092,0.06674218960165101
4443,139257,25,65.85188692,68.95688748,672.6603534,201,Back,2959.5804575519683,0.05431035382308966,-0.22500004197900705,0.23146194811014645
4444,141260,26,96.46201746,40.46850732,0.0,0,Back,0.0,,,
4445,141588,26,96.6690175,40.67550736,3.346568922,1,Back,0.08569803312000067,0.06206897751124346,0.06206897751124346,0.08777878979903114
4446,141593,26,96.77251752,40.57200734,6.693137845,2,Back,0.10712254140000084,0.03103448875562173,-0.03103448875562173,0.04388939489951557
4447,141598,26,96.6690175,40.57200734,10.03970677,3,Back,0.05356127070000042,-0.03103448875562173,0.0,0.03103448875562173
4448,141601,26,96.6690175,40.57200734,13.38627569,4,Back,0.05356127070000042,0.0,0.0,0.0
4449,141604,26,96.6690175,40.57200734,16.73284461,5,Back,0.05356127070000042,0.0,0.0,0.0
4450,141607,26,96.97951755,40.46850732,20.07941353,6,Back,0.2678063431500067,0.09310346326836633,-0.03103448875562173,0.09813966764202357
4451,141610,26,97.39351763,40.26150729,23.42598246,7,Back,0.9105415791300437,0.12413795502249118,-0.062068974512744596,0.1387904516680805
4452,141613,26,97.08301757,40.15800727,26.77255138,8,Back,0.48205141767001203,-0.09310346626686945,-0.03103448875562173,0.09813967048665341
4453,141616,26,97.08301757,40.26150729,30.1191203,9,Back,0.4284901490400107,0.0,0.03103448875562173,0.03103448875562173
4454,141619,26,97.49701765,40.26150729,33.46568922,10,Back,1.1140744057200491,0.12413795502249118,0.0,0.12413795502249118
4455,141622,26,97.49701765,40.15800727,36.81225815,11,Back,1.1676356743500504,0.0,-0.03103448875562173,0.03103448875562173
4456,141625,26,98.3250178,40.46850732,40.15882707,12,Back,3.470770266840113,0.24827590704647498,0.09310346326836633,0.26515878430162165
4457,141628,26,99.04951793,40.77900738,43.50539599,13,Back,6.791568969510199,0.21724141829085325,0.09310346626686733,0.23635162206324536
4458,141631,26,99.15301795,40.67550736,46.85196491,14,Back,7.284332653740281,0.03103448875562599,-0.03103448875562386,0.04388939489952009
4459,141634,26,99.463518,40.57200734,50.19853383,15,Back,9.01971774576026,0.09310346326836207,-0.03103448875562173,0.09813966764201953
4460,141637,26,99.67051804,40.77900738,53.54510276,16,Back,10.39088625912038,0.06206897751124772,0.06206897751124559,0.08777878979903565
4461,141640,26,100.1880181,40.8825074,56.89167168,17,Back,14.054476835520381,0.15517243178410467,0.03103448875562173,0.15824545199820256
4462,141643,26,100.1880181,40.8825074,60.2382406,18,Back,14.054476835520381,0.0,0.0,0.0
4463,141646,26,100.4985182,41.19300746,63.58480952,19,Back,16.818238676880625,0.09310347826087345,0.09310346626686519,0.13166819317959155
4464,141649,26,101.1195183,41.60700753,66.93137845,20,Back,22.98849680277072,0.18620692653672838,0.12413795202398806,0.22379287437933434
4465,141652,26,102.0165185,41.57250752,70.27794737,21,Back,32.071298244961184,0.2689655772113967,-0.010344830584706156,0.269164442756628
4466,141655,26,102.7755186,41.84850757,73.62451629,22,Back,41.76469733478136,0.22758623688155755,0.08275863568215903,0.24216623835266707
4467,141658,26,103.1205187,42.26250765,76.97108521,23,Back,47.554075947121746,0.1034483058470786,0.12413795502248906,0.16159141022899773
4468,141661,26,103.3965187,42.33150766,80.31765414,24,Back,51.55807771440169,0.08275862068965405,0.020689658170913446,0.08530563436071079
4469,141664,26,103.1205187,42.05550761,83.66422306,25,Back,46.85420868354171,-0.08275862068965405,-0.08275863568215903,0.1170383743839018
4470,141667,26,103.3965187,42.46950769,87.01079198,26,Back,52.09130992830171,0.08275862068965405,0.12413795502248906,0.14919524515084104
4471,141670,26,103.3965187,42.46950769,90.3573609,27,Back,52.09130992830171,0.0,0.0,0.0
