spot ID,Track ID,x (micron),y (micron),T (sec),Frame
4093,1,145.3140263,102.3097685,130.516188,39
4096,1,145.3830263,102.4650185,133.8627569,40
4099,1,145.2795263,102.5685186,137.2093258,41
4102,1,145.5210263,102.9135186,140.5558947,42
4105,1,145.7280264,103.3620187,143.9024637,43
4108,1,145.9695264,103.7070188,147.2490326,44
4111,1,146.4870265,104.0865188,150.5956015,45
4114,1,147.4530267,105.121519,153.9421704,46
4117,1,147.8325268,105.5010191,157.2887393,47
4120,1,148.3155268,105.8115192,160.6353083,48
4123,1,148.4190269,105.8805192,163.9818772,49
4126,1,148.5225269,105.9063942,167.3284461,50
4129,1,147.9791518,105.4147691,170.675015,51
4132,1,148.4449019,106.0616442,174.021584,52
4135,1,148.4449019,106.2945192,177.3681529,53
4138,1,148.4966519,106.3721443,180.7147218,54
4141,1,148.4449019,106.2945192,184.0612907,55
4144,1,148.6777769,106.3980193,187.4078596,56
4147,1,148.6777769,106.4756443,190.7544286,57
4150,1,148.988277,106.5273943,194.1009975,58
4153,1,148.8847769,106.7085193,197.4475664,59
4156,1,148.6777769,106.6567693,200.7941353,60
4159,1,148.7554019,106.8637693,204.1407043,61
4162,1,148.7812769,106.7343943,207.4872732,62
4165,1,149.117652,106.9413944,210.8338421,63
4168,1,149.5575271,107.3036444,214.180411,64
4171,1,149.8162771,107.4588945,217.5269799,65
4174,1,149.8680271,107.5106445,220.8735489,66
4177,1,149.9974021,107.8470195,224.2201178,67
4180,1,148.7036519,106.9931444,227.5666867,68
4183,1,148.7036519,106.6308943,230.9132556,69
4186,1,148.2896518,106.6308943,234.2598246,70
4189,1,148.4966519,106.8120193,237.6063935,71
4192,1,148.3672769,106.5532693,240.9529624,72
4195,1,148.7295269,106.7343943,244.2995313,73
4198,1,149.9974021,107.6658945,247.6461003,74
4201,1,149.229777,106.9500194,250.9926692,75
4204,1,149.8852771,107.6227695,254.3392381,76
4207,1,149.7645271,107.3985194,257.685807,77
4210,1,149.5402771,107.2087694,261.0323759,78
4213,1,149.298777,106.9155194,264.3789449,79
4216,1,149.5230271,107.1225194,267.7255138,80
4219,1,148.3155268,106.6567693,271.0720827,81
4222,1,148.3500269,106.5877693,274.4186516,82
4225,1,148.2810268,106.5015193,277.7652206,83
4228,1,148.3155268,106.5015193,281.1117895,84
4231,1,148.2637768,106.5187693,284.4583584,85
4234,1,148.2292768,106.3635193,287.8049273,86
4237,1,148.2810268,106.2772692,291.1514962,87
4240,1,148.1775268,106.4497693,294.4980652,88
4243,1,148.4362769,106.6050193,297.8446341,89
4246,1,149.7127771,107.5710195,301.191203,90
4249,1,149.8680271,107.6745195,304.5377719,91
4252,1,148.8675269,106.9672694,307.8843409,92
4255,1,149.005527,106.8292693,311.2309098,93
4258,1,149.385027,106.3462692,314.5774787,94
4261,1,150.3165272,107.0017694,317.9240476,95
4264,1,150.5580273,107.1742694,321.2706165,96
4267,1,150.5062772,107.2087694,324.6171855,97
4270,1,150.6615273,107.3122694,327.9637544,98
4273,1,150.6615273,107.4330194,331.3103233,99
4276,1,150.6615273,107.2777694,334.6568922,100
4279,1,150.5752773,107.2605194,338.0034612,101
4282,1,150.5062772,107.3122694,341.3500301,102
4285,1,150.5407772,107.2087694,344.696599,103
4288,1,150.6097773,107.2777694,348.0431679,104
4291,1,150.4717772,107.1570194,351.3897368,105
4294,1,150.5580273,107.2777694,354.7363058,106
4297,1,150.5062772,107.1570194,358.0828747,107
4300,1,150.7477773,107.2432694,361.4294436,108
4303,1,150.7822773,107.1742694,364.7760125,109
4306,1,150.3855272,107.2087694,368.1225815,110
4309,1,150.4372772,107.2087694,371.4691504,111
4312,1,150.7132773,107.2950194,374.8157193,112
4315,1,150.7650273,107.2777694,378.1622882,113
4318,1,150.7995273,107.2087694,381.5088571,114
4321,1,150.8340273,107.4330194,384.8554261,115
4324,1,151.0582773,107.9332695,388.201995,116
4327,1,151.5067774,107.5882695,391.5485639,117
4330,1,152.1105275,107.8297695,394.8951328,118
4333,1,152.1105275,107.8125195,398.2417018,119
4336,1,151.7482775,107.5365195,401.5882707,120
4339,1,151.5240274,107.4502694,404.9348396,121
4342,1,151.5757774,107.4330194,408.2814085,122
4345,1,151.5930274,107.4847695,411.6279774,123
4348,1,151.6792775,107.4847695,414.9745464,124
4351,1,151.5757774,107.5882695,418.3211153,125
4354,1,151.6275274,107.6572695,421.6676842,126
4357,1,151.6102774,107.5882695,425.0142531,127
4360,1,151.6275274,107.5365195,428.3608221,128
4363,1,151.5930274,107.3295194,431.707391,129
4366,1,151.5067774,107.3295194,435.0539599,130
4369,1,151.6792775,107.2087694,438.4005288,131
4372,1,151.6620275,107.4502694,441.7470977,132
4375,1,151.6965275,107.2777694,445.0936667,133
4378,1,151.9552775,107.3467694,448.4402356,134
4381,1,152.0415275,107.3640194,451.7868045,135
4384,1,152.0932775,107.2432694,455.1333734,136
4387,1,152.1277775,107.2260194,458.4799424,137
4390,1,152.2657776,107.1742694,461.8265113,138
4393,1,152.6107776,107.0535194,465.1730802,139
4396,1,153.1282777,106.9155194,468.5196491,140
4399,1,153.5422778,106.7430193,471.866218,141
4402,1,153.9390279,106.6567693,475.212787,142
4405,1,154.1115279,106.5877693,478.5593559,143
4408,1,154.1374029,106.7602693,481.9059248,144
4411,1,154.577278,106.6308943,485.2524937,145
4414,1,154.525528,106.6826443,488.5990627,146
4417,1,154.758403,106.5273943,491.9456316,147
4420,1,154.861903,106.5273943,495.2922005,148
4423,1,154.939528,106.4497693,498.6387694,149
4426,1,155.2500281,106.5532693,501.9853383,150
4429,1,153.5681528,107.5365195,505.3319073,151
4432,1,154.0339029,107.6400195,508.6784762,152
4435,1,154.0856529,107.5106445,512.0250451,153
4438,1,153.8269028,107.5106445,515.371614,154
4441,1,154.2667779,107.2001444,518.718183,155
4444,1,154.447903,107.2260194,522.0647519,156
4447,1,154.680778,107.2001444,525.4113208,157
4450,1,155.0171531,107.2777694,528.7578897,158
4453,1,155.0947781,106.9931444,532.1044586,159
4456,1,155.5605282,106.8120193,535.4510276,160
4459,1,155.8710282,106.6050193,538.7975965,161
4462,1,156.4144033,106.4497693,542.1441654,162
4465,1,156.6214033,106.5015193,545.4907343,163
4468,1,156.8284034,106.6826443,548.8373033,164
4471,1,157.3717785,106.5015193,552.1838722,165
4474,1,157.6305285,106.2686442,555.5304411,166
4477,1,157.7599036,106.4497693,558.87701,167
4480,1,157.7857786,106.1133942,562.2235789,168
4483,1,157.9151536,106.3203942,565.5701479,169
4487,1,158.0704036,106.0875192,568.9167168,170
4490,1,158.1997786,105.9322692,572.2632857,171
4493,1,158.1997786,105.8287692,575.6098546,172
4496,1,158.3291537,105.7252691,578.9564236,173
4499,1,158.4585287,105.5958941,582.3029925,174
4502,1,158.8725288,105.2853941,585.6495614,175
4505,1,159.0536538,104.897269,588.9961303,176
4508,1,159.4935289,104.5091439,592.3426992,177
4511,1,159.6229039,104.2762689,595.6892682,178
4514,1,159.7005289,104.2245189,599.0358371,179
4517,1,159.6746539,104.0692688,602.382406,180
4520,1,159.9075289,104.1210188,605.7289749,181
