,particle,x,y,time step
2537,138,4.78287,5.17179,13
2538,139,5.39804,5.36363,13
2539,140,4.59689,4.83809,13
2540,141,4.57325,4.78658,13
2541,142,4.6803,4.73419,13
2542,143,4.79415,4.97529,13
2543,144,4.8702,5.00778,13
2544,145,4.69245,5.47079,13
2545,146,5.3954,4.47893,13
2546,147,4.79822,5.90786,13
2547,148,4.88532,4.15105,13
2548,149,4.735,6.05261,13
2549,150,5.93572,5.22799,13
2550,151,4.29158,5.48662,13
2551,152,4.84715,4.25042,13
2552,153,6.05377,4.94806,13
2553,154,5.22383,5.70605,13
2554,155,5.59437,5.65825,13
2555,156,4.72579,4.89937,13
2556,157,5.05145,3.94507,13
2557,158,4.69992,4.67792,13
2558,159,5.59462,5.07969,13
2559,160,5.43866,5.48074,13
2560,161,5.62609,5.29371,13
2561,162,4.7019,5.53138,13
2562,163,5.2486,5.1484,13
2563,164,5.46724,5.37485,13
2564,165,5.87028,4.89401,13
2565,166,5.20066,4.54648,13
2566,167,5.65983,5.57226,13
2567,168,5.62974,5.14282,13
2568,169,5.83044,4.72678,13
2569,170,4.31078,4.73029,13
2570,171,5.31245,5.62112,13
2571,172,5.49174,5.34011,13
2572,173,5.06312,4.94518,13
2573,174,4.55028,4.44615,13
2574,175,4.7828,5.37956,13
2575,176,5.28074,4.87184,13
2576,177,5.21596,4.73726,13
2577,178,5.60161,4.9532,13
2578,179,4.65506,4.93387,13
2579,180,4.7436,5.1042,13
2580,181,5.21012,4.56346,13
2581,182,5.29537,5.44714,13
2582,183,5.26967,6.03165,13
2583,184,5.12921,4.44784,13
2584,185,5.20165,5.16621,13
2585,186,5.55772,4.34692,13
2586,187,5.3332,4.02417,13
2587,188,5.89623,4.88285,13
2588,189,5.35271,4.47607,13
2589,190,5.23898,4.48212,13
2590,191,4.62786,4.81934,13
2591,192,5.19448,5.72426,13
2592,193,5.86664,5.25107,13
2593,194,4.29991,4.27707,13
2594,195,4.60192,5.71009,13
2595,196,4.6589,5.1784,13
2596,197,4.81232,4.3398,13
2597,198,5.64495,4.70141,13
2598,199,5.21422,4.67785,13
2599,200,4.51006,5.95385,13
2600,1,4.74364,4.79431,14
2601,2,4.35249,5.81481,14
2602,3,4.37481,5.32754,14
2603,4,4.08323,5.15139,14
2604,5,5.33141,5.14057,14
2605,6,5.21032,4.26816,14
2606,7,4.50785,5.59421,14
2607,8,5.06591,5.17478,14
2608,9,4.33507,4.63362,14
2609,10,5.66641,4.76898,14
2610,11,5.35469,4.72033,14
2611,12,4.84203,5.08724,14
2612,13,5.75915,4.55294,14
2613,14,4.23075,5.63027,14
2614,15,4.86955,5.82484,14
2615,16,5.35733,4.16736,14
2616,17,4.85079,3.97097,14
2617,18,4.7441,5.09014,14
2618,19,5.45941,5.84381,14
2619,20,5.5498,4.89246,14
2620,21,5.64838,4.96645,14
2621,22,5.20132,5.55182,14
2622,23,5.45956,4.78836,14
2623,24,5.30039,5.66709,14
2624,25,5.32416,4.6922,14
2625,26,4.06414,4.99024,14
2626,27,5.2121,3.97543,14
2627,28,5.32147,5.42043,14
2628,29,5.27042,5.00194,14
2629,30,3.85506,4.76427,14
2630,31,6.14623,4.72117,14
2631,32,4.1393,5.58239,14
2632,33,4.69472,4.70996,14
2633,34,5.3193,4.02617,14
2634,35,5.93443,4.61041,14
2635,36,5.59809,4.42406,14
2636,37,5.78197,5.08105,14
2637,38,5.18018,4.96833,14
2638,39,4.57765,4.7677,14
2639,40,5.06731,5.27949,14
2640,41,5.07947,5.57244,14
2641,42,6.0723,4.71181,14
2642,43,5.79526,4.45408,14
2643,44,5.68161,4.08412,14
2644,45,5.46375,5.55857,14
2645,46,4.81083,5.72255,14
2646,47,5.04167,5.85848,14
2647,48,4.06632,5.54125,14
2648,49,5.15122,4.69109,14
2649,50,4.46466,4.52649,14
2650,51,4.58712,5.89108,14
2651,52,4.77744,4.41892,14
2652,53,4.34407,4.12602,14
2653,54,5.46414,4.52653,14
2654,55,5.28565,4.16907,14
2655,56,4.62774,5.32351,14
2656,57,5.48252,5.44907,14
2657,58,5.12788,5.22726,14
2658,59,4.84655,5.90116,14
2659,60,5.83548,4.34912,14
2660,61,5.19556,5.44662,14
2661,62,5.91056,5.24454,14
2662,63,5.6528,5.28813,14
2663,64,5.55114,5.49782,14
2664,65,5.37668,5.17955,14
2665,66,5.22746,5.78337,14
2666,67,5.83489,5.58145,14
2667,68,4.94449,5.32138,14
2668,69,5.44549,4.04472,14
2669,70,5.45158,4.09153,14
2670,71,3.95488,4.47419,14
2671,72,4.87492,5.57614,14
2672,73,5.80445,5.31101,14
2673,74,4.05275,5.38899,14
2674,75,4.45869,4.28977,14
2675,76,5.15138,4.24354,14
2676,77,4.14938,5.227,14
2677,78,4.71786,5.42308,14
2678,79,5.67085,4.6446,14
2679,80,4.39456,4.81173,14
2680,81,4.00003,5.31166,14
2681,82,5.12446,5.38919,14
2682,83,5.70815,4.19467,14
2683,84,5.17843,4.4968,14
2684,85,4.99424,4.28895,14
2685,86,6.03805,5.04217,14
2686,87,5.91241,5.03922,14
2687,88,5.77687,5.82803,14
2688,89,5.19469,4.64949,14
2689,90,4.64233,5.06437,14
2690,91,5.93382,4.80727,14
2691,92,5.56232,4.94993,14
2692,93,4.80027,5.40833,14
2693,94,6.04843,4.85036,14
2694,95,4.69597,3.88366,14
2695,96,4.89821,5.4902,14
2696,97,4.16601,5.22661,14
2697,98,5.77679,5.1929,14
2698,99,4.67232,4.51207,14
2699,100,5.06535,5.14349,14
2700,101,4.09526,4.25161,14
2701,102,4.86847,5.46308,14
2702,103,5.14521,5.70934,14
2703,104,4.92172,4.39263,14
2704,105,4.05038,4.51036,14
2705,106,5.35847,5.12177,14
2706,107,5.61932,4.39395,14
2707,108,4.36419,5.43672,14
2708,109,5.01347,4.99265,14
2709,110,3.97443,5.05533,14
2710,111,5.8574,5.23733,14
2711,112,4.93775,5.93737,14
2712,113,4.296,5.54112,14
2713,114,4.86217,5.03965,14
2714,115,4.96668,5.64835,14
2715,116,4.30054,5.96361,14
2716,117,4.46045,4.30555,14
2717,118,5.73887,4.51987,14
2718,119,4.85587,4.5949,14
2719,120,5.15976,3.9592,14
2720,121,5.74284,5.02671,14
2721,122,5.95607,4.17363,14
2722,123,4.78325,4.52652,14
2723,124,5.07436,5.82677,14
2724,125,4.25877,4.87587,14
2725,126,5.14607,4.75872,14
2726,127,4.24516,5.5934,14
2727,128,5.27086,4.67937,14
2728,129,4.52809,5.10306,14
2729,130,5.3952,5.61811,14
2730,131,5.18034,5.27104,14
2731,132,5.6571,4.61607,14
2732,133,5.32009,5.07616,14
2733,134,5.19493,5.2288,14
2734,135,5.94496,5.6539,14
2735,136,5.29482,5.61899,14
2736,137,4.74035,4.54583,14
2737,138,4.69058,5.13328,14
2738,139,5.498,5.36075,14
2739,140,4.62384,4.93439,14
2740,141,4.49149,4.72901,14
2741,142,4.59907,4.67585,14
2742,143,4.85767,5.05252,14
2743,144,4.9581,5.05547,14
2744,145,4.7466,5.55486,14
2745,146,5.48743,4.43982,14
2746,147,4.70259,5.87861,14
2747,148,4.80449,4.09218,14
2748,149,4.67036,6.12891,14
2749,150,6.02482,5.2734,14
2750,151,4.38576,5.453,14
2751,152,4.84525,4.3504,14
2752,153,6.15304,4.93602,14
2753,154,5.12453,5.69427,14
2754,155,5.64127,5.56994,14
2755,156,4.6315,4.93269,14
2756,157,5.15099,3.93548,14
2757,158,4.73458,4.77173,14
2758,159,5.5592,5.1732,14
2759,160,5.51251,5.54817,14
2760,161,5.63733,5.39308,14
2761,162,4.72537,5.62858,14
2762,163,5.18607,5.07036,14
2763,164,5.55515,5.32718,14
2764,165,5.97028,4.8945,14
2765,166,5.11337,4.49769,14
2766,167,5.63603,5.66938,14
2767,168,5.71942,5.09857,14
2768,169,5.73081,4.7182,14
2769,170,4.21094,4.73588,14
2770,171,5.40134,5.66694,14
2771,172,5.50666,5.43899,14
2772,173,4.98176,4.88704,14
2773,174,4.45169,4.4294,14
2774,175,4.694,5.42555,14
2775,176,5.18139,4.88316,14
2776,177,5.29545,4.67659,14
2777,178,5.50441,4.9297,14
2778,179,4.7515,4.90741,14
2779,180,4.65359,5.06063,14
2780,181,5.268,4.64501,14
2781,182,5.31485,5.34905,14
2782,183,5.28243,6.13083,14
2783,184,5.07703,4.36253,14
2784,185,5.23533,5.07205,14
2785,186,5.565,4.44665,14
2786,187,5.42337,3.98092,14
2787,188,5.9258,4.78732,14
2788,189,5.36453,4.37677,14
2789,190,5.20789,4.57716,14
2790,191,4.5697,4.90069,14
2791,192,5.29227,5.74515,14
2792,193,5.96661,5.24872,14
2793,194,4.21236,4.22875,14
2794,195,4.59816,5.81002,14
2795,196,4.74726,5.13158,14
2796,197,4.74662,4.2644,14
2797,198,5.70246,4.6196,14
2798,199,5.17092,4.76799,14
2799,200,4.41099,5.96743,14
2800,1,4.83442,4.75237,15
2801,2,4.33009,5.71735,15
2802,3,4.30889,5.25234,15
2803,4,3.98522,5.17122,15
2804,5,5.3039,5.04442,15
2805,6,5.21283,4.1682,15
2806,7,4.50747,5.69421,15
2807,8,5.11172,5.08589,15
2808,9,4.24785,4.68255,15
2809,10,5.6447,4.67137,15
2810,11,5.34844,4.62052,15
2811,12,4.7488,5.12342,15
2812,13,5.85878,4.5444,15
2813,14,4.20601,5.53338,15
2814,15,4.84389,5.72819,15
2815,16,5.43601,4.10563,15
2816,17,4.75088,3.96675,15
2817,18,4.70986,5.18409,15
2818,19,5.54872,5.88878,15
2819,20,5.64975,4.8895,15
2820,21,5.74637,4.94651,15
2821,22,5.30113,5.54568,15
2822,23,5.54957,4.74479,15
2823,24,5.28572,5.766,15
2824,25,5.24273,4.75024,15
2825,26,3.98035,4.93566,15
2826,27,5.25158,4.06731,15
2827,28,5.40283,5.47857,15
2828,29,5.17639,5.03598,15
2829,30,3.76766,4.71568,15
2830,31,6.22623,4.66117,15
2831,32,4.07291,5.65717,15
2832,33,4.72531,4.61475,15
2833,34,5.39156,3.95704,15
2834,35,5.9598,4.70713,15
2835,36,5.6884,4.38111,15
2836,37,5.79417,4.9818,15
2837,38,5.28018,4.9691,15
2838,39,4.67417,4.74153,15
2839,40,5.04434,5.18217,15
2840,41,5.15372,5.50546,15
2841,42,6.14159,4.63971,15
2842,43,5.86478,4.38219,15
2843,44,5.64586,3.99072,15
2844,45,5.46713,5.65851,15
2845,46,4.75415,5.80494,15
2846,47,4.9962,5.94755,15
2847,48,3.96839,5.56149,15
2848,49,5.18749,4.78428,15
2849,50,4.55817,4.56194,15
2850,51,4.68638,5.87897,15
2851,52,4.86011,4.36265,15
2852,53,4.3275,4.0274,15
2853,54,5.55895,4.49472,15
2854,55,5.32826,4.25954,15
2855,56,4.52774,5.32398,15
2856,57,5.57871,5.47641,15
2857,58,5.10863,5.12913,15
2858,59,4.78299,5.82395,15
2859,60,5.87256,4.44199,15
2860,61,5.09785,5.46788,15
2861,62,5.91701,5.34433,15
2862,63,5.56589,5.3376,15
2863,64,5.55106,5.59782,15
2864,65,5.47609,5.16864,15
2865,66,5.32731,5.78887,15
2866,67,5.91184,5.64531,15
2867,68,4.87717,5.24744,15
2868,69,5.45481,3.94516,15
2869,70,5.51967,4.01829,15
2870,71,3.87425,4.41503,15
2871,72,4.93135,5.49359,15
2872,73,5.81273,5.21135,15
2873,74,4.03667,5.29029,15
2874,75,4.38977,4.21732,15
2875,76,5.14745,4.14362,15
2876,77,4.08583,5.14979,15
2877,78,4.80891,5.38171,15
2878,79,5.69077,4.7426,15
2879,80,4.35176,4.9021,15
2880,81,3.98894,5.21228,15
2881,82,5.02803,5.36273,15
2882,83,5.68398,4.09764,15
2883,84,5.23641,4.57827,15
2884,85,5.00133,4.1892,15
2885,86,6.05818,5.14013,15
2886,87,5.92983,5.13769,15
2887,88,5.75226,5.92496,15
2888,89,5.13168,4.72714,15
2889,90,4.74229,5.06714,15
2890,91,5.92013,4.70821,15
2891,92,5.52302,5.04188,15
2892,93,4.72998,5.3372,15
2893,94,6.06717,4.94859,15
2894,95,4.65773,3.79126,15
2895,96,4.9982,5.4885,15
2896,97,4.06962,5.25322,15
2897,98,5.79694,5.29085,15
2898,99,4.61525,4.42995,15
2899,100,5.02364,5.23438,15
2900,101,4.16943,4.18454,15
2901,102,4.88337,5.3642,15
2902,103,5.08377,5.78824,15
2903,104,4.82227,4.38212,15
2904,105,4.0025,4.42256,15
2905,106,5.42696,5.0489,15
2906,107,5.58774,4.29907,15
2907,108,4.31121,5.52154,15
2908,109,5.06873,5.076,15
2909,110,3.88762,5.00569,15
2910,111,5.85751,5.33733,15
2911,112,4.90383,6.03143,15
2912,113,4.19948,5.56725,15
2913,114,4.92103,5.1205,15
2914,115,4.89721,5.72028,15
2915,116,4.20075,5.97007,15
2916,117,4.36156,4.2907,15
2917,118,5.82063,4.46229,15
2918,119,4.82705,4.49915,15
2919,120,5.25444,3.9914,15
2920,121,5.74124,4.92672,15
2921,122,6.00598,4.08697,15
2922,123,4.78009,4.42657,15
2923,124,5.11242,5.91924,15
2924,125,4.17925,4.81524,15
2925,126,5.06384,4.81562,15
2926,127,4.14537,5.59986,15
2927,128,5.25757,4.58026,15
2928,129,4.62591,5.08233,15
2929,130,5.49505,5.62363,15
2930,131,5.16648,5.37007,15
2931,132,5.5978,4.53555,15
2932,133,5.4063,5.12685,15
2933,134,5.15421,5.32014,15
2934,135,5.90643,5.74618,15
2935,136,5.32258,5.71506,15
2936,137,4.66731,4.47752,15
2937,138,4.61743,5.0651,15
2938,139,5.59737,5.34956,15
2939,140,4.70295,4.99556,15
2940,141,4.40822,4.67363,15
2941,142,4.57288,4.77236,15
2942,143,4.92515,5.12633,15
2943,144,5.05795,5.06096,15
2944,145,4.79116,5.64439,15
2945,146,5.45741,4.34443,15
2946,147,4.67497,5.7825,15
2947,148,4.76018,4.00253,15
2948,149,4.58464,6.1804,15
2949,150,6.08334,5.19231,15
2950,151,4.46111,5.38726,15
2951,152,4.89938,4.43448,15
2952,153,6.24911,4.90827,15
2953,154,5.0307,5.72884,15
2954,155,5.56002,5.51164,15
2955,156,4.55174,4.99301,15
2956,157,5.2401,3.8901,15
2957,158,4.82946,4.80331,15
2958,159,5.61697,5.25483,15
2959,160,5.47706,5.64168,15
2960,161,5.70348,5.46807,15
2961,162,4.82403,5.61225,15
2962,163,5.18488,4.97037,15
2963,164,5.54797,5.22744,15
2964,165,6.06161,4.85379,15
2965,166,5.02346,4.45392,15
2966,167,5.63167,5.76929,15
2967,168,5.67528,5.00885,15
2968,169,5.68723,4.8082,15
2969,170,4.11693,4.7018,15
2970,171,5.42041,5.76511,15
2971,172,5.56121,5.5228,15
2972,173,4.89866,4.83141,15
2973,174,4.3915,4.50926,15
2974,175,4.59456,5.41498,15
2975,176,5.20837,4.78687,15
2976,177,5.31082,4.57777,15
2977,178,5.41454,4.88585,15
2978,179,4.80553,4.82326,15
2979,180,4.68072,4.96438,15
2980,181,5.3658,4.66588,15
2981,182,5.24724,5.27538,15
2982,183,5.34562,6.20834,15
2983,184,5.11429,4.26973,15
2984,185,5.33426,5.0866,15
2985,186,5.50892,4.52945,15
2986,187,5.46071,4.07368,15
2987,188,6.00259,4.72326,15
2988,189,5.26979,4.40879,15
2989,190,5.19355,4.67613,15
2990,191,4.5398,4.99611,15
2991,192,5.39073,5.72762,15
2992,193,6.06443,5.2695,15
2993,194,4.20161,4.32817,15
2994,195,4.65558,5.89188,15
2995,196,4.84396,5.15708,15
2996,197,4.79304,4.17583,15
2997,198,5.67617,4.52312,15
2998,199,5.23925,4.84101,15
2999,200,4.37928,5.87259,15
3000,1,4.91085,4.81686,16
3001,2,4.30895,5.61961,16
3002,3,4.23039,5.19039,16
3003,4,3.88665,5.15434,16
3004,5,5.21073,5.00812,16
3005,6,5.16518,4.08028,16
3006,7,4.60742,5.69725,16
3007,8,5.17693,5.01007,16
3008,9,4.319,4.75282,16
3009,10,5.55378,4.62973,16
3010,11,5.29262,4.53755,16
3011,12,4.67677,5.19278,16
3012,13,5.95401,4.51388,16
3013,14,4.17086,5.43976,16
3014,15,4.80062,5.63803,16
3015,16,5.44718,4.20501,16
3016,17,4.65449,3.99337,16
3017,18,4.64025,5.1123,16
3018,19,5.62916,5.82937,16
3019,20,5.65593,4.98931,16
3020,21,5.84637,4.94645,16
3021,22,5.34741,5.45703,16
3022,23,5.4683,4.68652,16
3023,24,5.34146,5.84903,16
3024,25,5.23043,4.84949,16
3025,26,3.88245,4.91526,16
3026,27,5.25676,4.16717,16
3027,28,5.49655,5.44369,16
3028,29,5.08131,5.06696,16
3029,30,3.68198,4.66412,16
3030,31,6.29694,4.73188,16
3031,32,4.01723,5.74024,16
3032,33,4.8076,4.55794,16
3033,34,5.45811,3.8824,16
3034,35,6.05849,4.69099,16
3035,36,5.78261,4.34758,16
3036,37,5.78226,4.88251,16
3037,38,5.37292,4.93171,16
3038,39,4.76819,4.77557,16
3039,40,4.9959,5.09468,16
3040,41,5.23273,5.44415,16
3041,42,6.24134,4.63258,16
3042,43,5.9611,4.3553,16
3043,44,5.67799,3.89603,16
3044,45,5.47094,5.75844,16
3045,46,4.74013,5.90395,16
3046,47,4.89661,5.93857,16
3047,48,3.87161,5.58669,16
3048,49,5.24737,4.86437,16
3049,50,4.56282,4.46204,16
3050,51,4.73427,5.96676,16
3051,52,4.82177,4.45501,16
3052,53,4.29615,3.93244,16
3053,54,5.63409,4.56071,16
3054,55,5.42258,4.29276,16
3055,56,4.44519,5.26755,16
3056,57,5.57294,5.57624,16
3057,58,5.03036,5.06689,16
3058,59,4.7041,5.7625,16
3059,60,5.95131,4.50363,16
3060,61,5.0073,5.42544,16
3061,62,6.01693,5.34829,16
3062,63,5.52748,5.24527,16
3063,64,5.58595,5.69154,16
3064,65,5.56642,5.12575,16
3065,66,5.42714,5.78295,16
3066,67,5.95199,5.55372,16
3067,68,4.77717,5.2474,16
3068,69,5.45422,3.84516,16
3069,70,5.6189,4.03069,16
3070,71,3.96467,4.37231,16
3071,72,4.94746,5.39489,16
3072,73,5.75919,5.12689,16
3073,74,3.93819,5.27292,16
3074,75,4.38458,4.11745,16
3075,76,5.07838,4.07131,16
3076,77,4.07619,5.24932,16
3077,78,4.86537,5.29918,16
3078,79,5.78562,4.71092,16
3079,80,4.32813,4.99927,16
3080,81,4.08306,5.17851,16
3081,82,4.95932,5.43539,16
3082,83,5.62561,4.01644,16
3083,84,5.2862,4.665,16
3084,85,4.9218,4.12858,16
3085,86,6.11825,5.22008,16
3086,87,5.99588,5.21277,16
3087,88,5.75261,6.02496,16
3088,89,5.04083,4.76895,16
3089,90,4.84222,5.07109,16
3090,91,5.88497,4.6146,16
3091,92,5.54704,5.13895,16
3092,93,4.81652,5.28708,16
3093,94,6.11637,5.03565,16
3094,95,4.7505,3.75392,16
3095,96,5.09364,5.51834,16
3096,97,4.05465,5.35209,16
3097,98,5.8408,5.38072,16
3098,99,4.51659,4.44627,16
3099,100,4.92536,5.25288,16
3100,101,4.18412,4.08562,16
3101,102,4.93776,5.28028,16
3102,103,5.04223,5.69727,16
3103,104,4.73692,4.43422,16
3104,105,3.94128,4.3435,16
3105,106,5.4019,4.95209,16
3106,107,5.52666,4.21989,16
3107,108,4.21129,5.52536,16
3108,109,5.0784,5.17553,16
3109,110,3.78984,5.02667,16
3110,111,5.75771,5.331,16
3111,112,5.0038,6.02898,16
3112,113,4.10861,5.60899,16
3113,114,5.02096,5.11686,16
3114,115,4.80632,5.67859,16
3115,116,4.10418,5.99605,16
3116,117,4.35878,4.39066,16
3117,118,5.91961,4.44809,16
3118,119,4.78854,4.40686,16
3119,120,5.33182,3.92805,16
3120,121,5.72638,4.82783,16
3121,122,6.05143,3.9979,16
3122,123,4.80733,4.33035,16
3123,124,5.02192,5.96178,16
3124,125,4.07925,4.81533,16
3125,126,4.9666,4.83895,16
3126,127,4.11475,5.50466,16
3127,128,5.21526,4.48965,16
3128,129,4.72423,5.10057,16
3129,130,5.58991,5.59198,16
3130,131,5.07262,5.40457,16
3131,132,5.5925,4.43569,16
3132,133,5.4896,5.07153,16
3133,134,5.10983,5.40975,16
3134,135,6.00472,5.76459,16
3135,136,5.29027,5.8097,16
3136,137,4.64665,4.37968,16
3137,138,4.54608,5.13516,16
3138,139,5.6922,5.38131,16
3139,140,4.78333,5.05505,16
3140,141,4.42318,4.57475,16
3141,142,4.55213,4.87018,16
3142,143,4.85771,5.20017,16
3143,144,5.15065,5.09847,16
3144,145,4.74993,5.73549,16
3145,146,5.4386,4.24622,16
3146,147,4.65588,5.68434,16
3147,148,4.83002,3.93097,16
3148,149,4.53777,6.26874,16
3149,150,6.16179,5.25433,16
3150,151,4.4662,5.28739,16
3151,152,4.88075,4.53273,16
3152,153,6.33762,4.95482,16
3153,154,4.99828,5.82344,16
3154,155,5.47171,5.46472,16
3155,156,4.4524,4.98152,16
3156,157,5.22449,3.79133,16
3157,158,4.92931,4.79788,16
3158,159,5.60105,5.35355,16
3159,160,5.39354,5.69667,16
3160,161,5.75205,5.55549,16
3161,162,4.92381,5.61881,16
3162,163,5.23514,4.88392,16
3163,164,5.50471,5.13728,16
3164,165,6.16144,4.85962,16
3165,166,4.98171,4.36305,16
3166,167,5.53699,5.73709,16
3167,168,5.64879,4.91242,16
3168,169,5.63551,4.89379,16
3169,170,4.03484,4.64469,16
3170,171,5.44721,5.86145,16
3171,172,5.65338,5.56158,16
3172,173,4.81202,4.78148,16
3173,174,4.30991,4.56707,16
3174,175,4.5247,5.48653,16
3175,176,5.29818,4.74288,16
3176,177,5.3481,4.48498,16
3177,178,5.32423,4.84292,16
3178,179,4.76701,4.73098,16
3179,180,4.7042,4.86718,16
3180,181,5.46571,4.66161,16
3181,182,5.19363,5.19096,16
3182,183,5.41229,6.28288,16
3183,184,5.21429,4.26902,16
3184,185,5.43265,5.06873,16
3185,186,5.56849,4.60977,16
3186,187,5.36405,4.09928,16
3187,188,6.09437,4.76295,16
3188,189,5.16983,4.4061,16
3189,190,5.11317,4.73561,16
3190,191,4.51326,5.09253,16
3191,192,5.47967,5.68193,16
3192,193,6.16318,5.28525,16
3193,194,4.2977,4.35588,16
3194,195,4.70322,5.97981,16
3195,196,4.93864,5.18925,16
3196,197,4.879,4.12473,16
3197,198,5.67222,4.42319,16
3198,199,5.22075,4.93929,16
3199,200,4.40245,5.77531,16
3200,1,4.99217,4.87505,17
3201,2,4.28493,5.52254,17
3202,3,4.13109,5.17857,17
3203,4,3.84667,5.246,17
3204,5,5.15748,4.92347,17
3205,6,5.11599,3.99322,17
3206,7,4.70155,5.73102,17
3207,8,5.2692,4.97153,17
3208,9,4.34736,4.84871,17
3209,10,5.48896,4.55358,17
3210,11,5.37269,4.47764,17
3211,12,4.58873,5.24022,17
3212,13,6.01058,4.43142,17
3213,14,4.10555,5.36403,17
3214,15,4.70065,5.64073,17
3215,16,5.53585,4.25124,17
3216,17,4.55465,3.99905,17
3217,18,4.62472,5.21109,17
3218,19,5.59057,5.73712,17
3219,20,5.72619,5.06046,17
3220,21,5.83598,5.0459,17
3221,22,5.43753,5.4137,17
3222,23,5.36963,4.67027,17
3223,24,5.43404,5.88683,17
3224,25,5.24258,4.94875,17
3225,26,3.78468,4.89425,17
3226,27,5.19007,4.24169,17
3227,28,5.58935,5.40643,17
3228,29,4.98305,5.08552,17
3229,30,3.66548,4.56549,17
3230,31,6.37653,4.67133,17
3231,32,3.94544,5.80985,17
3232,33,4.85403,4.46937,17
3233,34,5.46196,3.78248,17
3234,35,6.1547,4.66372,17
3235,36,5.847,4.27107,17
3236,37,5.81376,4.7876,17
3237,38,5.43467,4.85305,17
3238,39,4.84954,4.83373,17
3239,40,5.02011,4.99766,17
3240,41,5.2341,5.34416,17
3241,42,6.32998,4.67886,17
3242,43,5.95136,4.25578,17
3243,44,5.77757,3.88682,17
3244,45,5.49378,5.8558,17
3245,46,4.83568,5.93347,17
3246,47,4.80285,5.90379,17
3247,48,3.80892,5.66459,17
3248,49,5.31973,4.9334,17
3249,50,4.50914,4.37768,17
3250,51,4.75997,6.0634,17
3251,52,4.83292,4.55439,17
3252,53,4.23421,4.01096,17
3253,54,5.53494,4.57374,17
3254,55,5.43235,4.39228,17
3255,56,4.42201,5.17027,17
3256,57,5.66545,5.61422,17
3257,58,4.93203,5.08514,17
3258,59,4.60627,5.7418,17
3259,60,6.02717,4.56878,17
3260,61,4.9163,5.4669,17
3261,62,6.11569,5.33261,17
3262,63,5.55139,5.14817,17
3263,64,5.55734,5.78736,17
3264,65,5.65358,5.07673,17
3265,66,5.52229,5.81371,17
3266,67,6.04929,5.53066,17
3267,68,4.71652,5.32691,17
3268,69,5.45901,3.74528,17
3269,70,5.52846,4.07335,17
3270,71,4.05585,4.41338,17
3271,72,5.03993,5.35682,17
3272,73,5.71816,5.0357,17
3273,74,3.90543,5.17844,17
3274,75,4.44206,4.03562,17
3275,76,4.9803,4.05177,17
3276,77,4.01625,5.32937,17
3277,78,4.82832,5.20629,17
3278,79,5.79601,4.61146,17
3279,80,4.30727,5.09707,17
3280,81,4.14409,5.09929,17
3281,82,4.91325,5.52415,17
3282,83,5.65197,3.91998,17
3283,84,5.38535,4.65197,17
3284,85,4.88378,4.0361,17
3285,86,6.21792,5.22817,17
3286,87,6.07485,5.27412,17
3287,88,5.71081,6.1158,17
3288,89,4.94226,4.75213,17
3289,90,4.94221,5.06998,17
3290,91,5.86729,4.51617,17
3291,92,5.637,5.18262,17
3292,93,4.82172,5.18722,17
3293,94,6.17235,5.11851,17
3294,95,4.83969,3.70871,17
3295,96,5.17101,5.58169,17
3296,97,3.95596,5.36823,17
3297,98,5.8877,5.46904,17
3298,99,4.51724,4.54627,17
3299,100,4.82819,5.22929,17
3300,101,4.11059,4.01784,17
3301,102,5.03767,5.27611,17
3302,103,4.96678,5.63165,17
3303,104,4.65225,4.48742,17
3304,105,3.90074,4.25208,17
3305,106,5.30645,4.92229,17
3306,107,5.47083,4.13692,17
3307,108,4.13234,5.58673,17
3308,109,5.06642,5.27481,17
3309,110,3.69828,4.98647,17
3310,111,5.66467,5.29435,17
3311,112,5.08558,6.08652,17
3312,113,4.01647,5.64785,17
3313,114,5.11426,5.08086,17
3314,115,4.71346,5.64146,17
3315,116,4.00494,5.98372,17
3316,117,4.44183,4.44636,17
3317,118,6.01439,4.48,17
3318,119,4.8407,4.32154,17
3319,120,5.42993,3.90874,17
3320,121,5.6575,4.75534,17
3321,122,6.10233,3.91182,17
3322,123,4.76205,4.24119,17
3323,124,4.97674,6.05099,17
3324,125,3.97925,4.81549,17
3325,126,4.97833,4.93826,17
3326,127,4.10089,5.40563,17
3327,128,5.12151,4.45486,17
3328,129,4.77949,5.18392,17
3329,130,5.68868,5.5764,17
3330,131,5.12353,5.3185,17
3331,132,5.69194,4.44627,17
3332,133,5.42297,4.99696,17
3333,134,5.10981,5.50975,17
3334,135,5.98756,5.86311,17
3335,136,5.256,5.90364,17
3336,137,4.69824,4.29401,17
3337,138,4.46252,5.1901,17
3338,139,5.77137,5.44239,17
3339,140,4.77808,5.15491,17
3340,141,4.43378,4.47531,17
3341,142,4.53123,4.96797,17
3342,143,4.75816,5.20964,17
3343,144,5.23086,5.15818,17
3344,145,4.65811,5.7751,17
3345,146,5.409,4.1507,17
3346,147,4.57754,5.62218,17
3347,148,4.92167,3.89097,17
3348,149,4.48511,6.35375,17
3349,150,6.07527,5.30447,17
3350,151,4.4397,5.19096,17
3351,152,4.84937,4.62768,17
3352,153,6.43761,4.95605,17
3353,154,4.90095,5.8464,17
3354,155,5.37254,5.47758,17
3355,156,4.36317,4.93639,17
3356,157,5.15441,3.71999,17
3357,158,4.94254,4.897,17
3358,159,5.54639,5.43729,17
3359,160,5.35543,5.78912,17
3360,161,5.66779,5.60934,17
