4.92312 5.18463 1.96535
5.04174 5.34566 0.935892
5.22122 5.4339 0.456945
5.38762 5.54486 0.588111
5.57216 5.62197 0.395804
5.77195 5.61298 6.23821
5.88852 5.7755 0.948592
5.98274 5.95191 1.08028
5.94644 6.14859 1.7533
6.09309 6.28458 0.747692
6.15242 6.47558 1.2696
6.04174 6.64216 2.15727
5.99477 6.83657 1.80784
5.79626 6.81217 3.26387
5.60092 6.85507 2.92541
5.40588 6.89933 2.91846
5.22349 6.98139 2.71884
5.18069 7.17675 1.78643
5.14319 7.37321 1.75944
5.14617 7.57318 1.55591
5.18483 7.76941 1.37624
5.33565 7.90077 0.716561
5.5296 7.85197 6.03672
5.72077 7.91075 0.298265
5.91977 7.89071 6.18285
5.92059 7.69071 4.71651
5.78606 7.54272 3.97463
5.8299 7.34758 4.93339
5.74408 7.16693 4.26888
5.54468 7.15148 3.21892
5.35547 7.2163 2.81154
5.16022 7.25961 2.92334
5.07909 7.44241 1.9885
5.14894 7.62982 1.21402
5.22496 7.8148 1.18088
5.02769 7.84776 2.97608
4.84849 7.93655 2.68155
4.66055 8.00495 2.79257
4.49684 8.11985 2.52961
4.29812 8.14244 3.0284
4.12011 8.2336 2.66829
3.92138 8.25608 3.02896
3.78573 8.10911 3.96705
3.63659 7.97586 3.87076
3.73557 7.80207 5.23011
3.55041 7.72648 3.52921
3.49858 7.53331 4.45026
3.29971 7.5121 3.24784
3.15697 7.372 3.91765
3.12328 7.17486 4.54311
3.07819 6.98001 4.48502
3.04474 6.78283 4.54434
3.14101 6.60752 5.21459
3.32587 6.53119 5.89159
3.34496 6.3321 4.80795
3.51033 6.21962 5.68592
3.66616 6.345 0.677509
3.82601 6.4652 0.644788
4.02597 6.4617 6.26569
4.14752 6.62053 0.917583
4.13124 6.81987 1.65228
3.94946 6.90325 2.71154
3.80271 7.03914 2.39458
3.6072 6.99701 3.35384
3.41184 7.03983 2.92584
3.29626 7.20305 2.18692
3.17452 7.36173 2.22521
3.03685 7.5068 2.33004
2.88825 7.64067 2.40829
2.97726 7.81977 1.10957
2.89941 8.004 1.97062
2.90585 8.20389 1.53861
3.02095 8.36745 0.95758
3.20824 8.43761 0.358396
3.40824 8.43731 6.28171
3.37329 8.63424 1.74644
3.17687 8.67189 2.95217
3.02868 8.80621 2.40526
2.9045 8.96298 2.24072
2.72744 8.86997 3.62528
2.77013 8.67458 4.92752
2.94067 8.57009 5.73345
3.1379 8.53694 6.11664
3.32127 8.61677 0.410612
3.42677 8.78669 1.01519
3.50989 8.96859 1.14216
3.52312 9.16815 1.5046
3.60082 9.35244 1.17181
3.65889 9.54383 1.27621
3.55146 9.71253 2.13783
3.64464 9.88949 1.08613
3.63797 0.0893831 1.60419
3.59054 0.283679 1.8102
3.65759 0.472105 1.22892
3.5896 0.660194 1.91765
3.50606 0.84191 2.00172
3.3066 0.827273 3.21484
3.12897 0.735367 3.61906
3.14996 0.536472 4.81757
3.11633 0.339321 4.54339
3.2621 0.202388 5.52904
3.44042 0.111832 5.8133
3.57486 9.96375 5.44952
3.70279 0.117483 0.87674
3.86639 0.00244657 5.67036
3.95816 9.82474 5.18906
3.98872 9.62709 4.8658
4.08467 9.45161 5.21277
4.25409 9.34532 5.72288
4.16179 9.1679 4.2327
4.00663 9.0417 3.82441
3.80748 9.02329 3.23379
3.67052 9.16903 2.32516
3.54408 9.324 2.25514
3.58329 9.52011 1.37348
3.78064 9.55257 0.16301
3.95149 9.65653 0.546625
3.95533 9.45657 4.73157
3.75538 9.45228 3.16305
3.56337 9.50826 2.85791
3.42036 9.64807 2.3675
3.31696 9.81927 2.11413
3.2276 9.99819 2.034
3.18318 0.193201 1.79472
3.0374 0.330123 2.38752
2.85534 0.412898 2.71489
2.69721 0.535357 2.48263
2.50756 0.471855 3.4647
2.31668 0.531554 2.83848
2.21406 0.703223 2.10955
2.03267 0.787462 2.70683
1.8801 0.916779 2.43849
1.7045 1.01251 2.64245
1.52587 1.10247 2.67509
1.33994 1.17614 2.76432
1.15163 1.24353 2.79795
0.959072 1.18949 3.41521
0.943242 0.990113 4.63316
0.985382 0.794603 4.92468
0.792265 0.742586 3.4047
0.843718 0.935854 1.31061
0.979205 1.08297 0.826525
0.904669 1.26856 1.95269
1.05177 1.40407 0.744414
0.988031 1.59364 1.89513
1.10229 1.7578 0.962741
1.20916 1.92685 1.00704
1.3838 1.82937 5.77412
1.42872 1.63449 4.93895
1.38959 1.43835 4.51546
1.32142 1.25033 4.36457
1.37825 1.05857 5.0005
1.57364 1.10127 0.215168
1.7069 1.25041 0.841544
1.90365 1.21448 6.10257
1.87992 1.01589 4.59346
1.72873 0.884964 3.85531
1.68943 0.688863 4.51461
1.67305 0.489535 4.63037
1.47308 0.486187 3.15834
1.29475 0.395627 3.61149
1.09488 0.40276 3.10592
1.05843 0.206111 4.52909
0.93571 0.0481834 4.05181
0.800936 9.90041 3.97295
0.656724 9.76184 3.90706
0.829621 9.86237 0.52667
1.02955 9.85716 6.25712
1.22372 9.80922 6.04113
1.40172 9.71802 5.80973
1.57228 9.61357 5.73365
1.7678 9.57148 6.07117
1.88283 9.40787 5.32521
2.04363 9.52681 0.636867
2.16611 9.68492 0.911697
2.35656 9.74597 0.310228
2.45041 9.56936 5.20083
2.49849 9.37523 4.95516
2.52148 9.17655 4.82762
2.40733 9.01233 4.10495
2.21693 8.9511 3.45274
2.24816 8.75355 4.86919
2.08433 8.63885 3.75239
2.01244 8.45222 4.34472
2.12264 8.28532 5.29599
2.27704 8.15819 5.59432
2.42475 8.02335 5.54329
2.61847 7.97364 6.03204
2.78228 7.85889 5.67209
2.96978 7.7893 5.92782
3.15467 7.71304 5.89199
3.35465 7.71034 6.26968
3.54809 7.76116 0.25689
3.61892 7.9482 1.2088
3.67773 8.13935 1.2723
3.55629 8.29826 2.22338
3.36941 8.227 3.50589
3.17763 8.17025 3.42929
2.98139 8.20882 2.94754
2.78995 8.26672 2.8479
