#vx_post  vy_post  v_post
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.01746 -1.04119 6.10687
-4.02925 7.56303 8.56938
0 0 0
0 0 0
0 0 0
0 0 0
5.91453 2.2447 6.32616
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
10.6545 6.93752 12.7141
0 0 0
0 0 0
0 0 0
0 0 0
1.38091 2.89064 3.20355
0 0 0
7.33468 3.84694 8.2823
0 0 0
0 0 0
6.89363 3.08417 7.5521
0 0 0
0 0 0
0 0 0
5.26284 -1.53922 5.48331
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.83659 5.83243 8.98644
9.03675 3.9499 9.86228
0 0 0
0 0 0
0 0 0
3.91129 2.25824 4.5164
0.128733 -1.81903 1.82358
0 0 0
0 0 0
-9.57507 2.45994 9.88602
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.24145 -1.7524 2.84517
0 0 0
0 0 0
-8.50813 -4.92152 9.82902
0 0 0
-0.130327 0.258552 0.289541
0 0 0
0 0 0
0 0 0
0 0 0
-2.8326 -6.81946 7.38435
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
7.68994 5.6525 9.5439
3.4899 -0.489506 3.52406
0 0 0
0 0 0
9.37672 2.34412 9.66528
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.76808 -6.73957 7.28588
0 0 0
0 0 0
0 0 0
-3.93995 -1.47087 4.20555
0 0 0
-14.624 -8.46863 16.8991
0 0 0
0 0 0
0 0 0
0 0 0
1.22869 -2.95186 3.19737
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.17106 10.4791 10.7016
0 0 0
1.22494 -3.05677 3.29307
0 0 0
0 0 0
0 0 0
6.66787 3.33909 7.45722
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.763767 -2.6595 2.767
0 0 0
0 0 0
0 0 0
0 0 0
1.83369 -2.56869 3.15604
-4.29729 7.8246 8.92698
0 0 0
1.97267 1.00597 2.21437
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
4.58304 0.138677 4.58514
-9.18679 2.91916 9.63943
-5.05676 -1.73449 5.34596
6.24023 5.38919 8.24523
0 0 0
-7.49114 -4.80033 8.89721
-1.27483 -5.50527 5.65095
0 0 0
0 0 0
0 0 0
0 0 0
-7.60848 4.48163 8.83028
0 0 0
0 0 0
-0.0910051 -3.49251 3.4937
0 0 0
1.62368 -2.6148 3.07791
0 0 0
0 0 0
0 0 0
-8.40726 2.84654 8.87608
0 0 0
0 0 0
-3.75298 -1.17317 3.93207
0 0 0
0 0 0
0 0 0
1.78764 7.99791 8.19526
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-9.42598 -13.1647 16.1913
-7.50166 -2.30727 7.84846
0 0 0
0 0 0
0 0 0
0 0 0
-8.82479 3.21513 9.39223
0 0 0
-0.253358 -0.132935 0.286115
0 0 0
0 0 0
-6.4438 -1.19475 6.55363
1.27672 -3.24028 3.48273
6.93832 11.2851 13.2474
0.0253807 -0.405832 0.406625
0 0 0
-6.43117 5.67266 8.57549
0 0 0
5.90261 2.12061 6.27199
0 0 0
0 0 0
0 0 0
7.69459 0.836569 7.73994
0 0 0
0 0 0
-10.5466 2.1254 10.7586
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-9.99623 -5.81537 11.5647
5.69656 1.22286 5.82634
0 0 0
0 0 0
0 0 0
5.40778 1.20868 5.54121
-9.33153 2.3464 9.62201
0 0 0
5.1633 5.19761 7.32631
-10.1312 -12.2105 15.8662
0 0 0
5.47881 0.950416 5.56063
-1.30881 -3.77194 3.99255
0 0 0
0 0 0
5.61505 1.39332 5.78534
-14.8304 -3.17995 15.1675
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.87753 -6.37931 7.46531
0 0 0
-6.3931 5.92854 8.71891
0 0 0
0 0 0
0 0 0
0 0 0
-4.35588 -6.05301 7.45739
-5.62319 -0.792207 5.67872
0 0 0
0 0 0
0 0 0
-7.49581 4.81512 8.90913
0 0 0
-7.68535 4.86981 9.09833
0 0 0
0 0 0
0 0 0
0 0 0
-4.53536 6.79981 8.17355
0.0817859 7.26325 7.26372
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
3.80343 5.1557 6.40682
0 0 0
0 0 0
-1.21021 6.09362 6.21263
8.78055 8.04015 11.9055
-12.6472 -0.191778 12.6486
0 0 0
0 0 0
8.34269 3.5617 9.07118
0 0 0
1.26893 2.64701 2.93545
0 0 0
-1.3386 7.98369 8.09514
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.0873 -4.21691 4.70523
0 0 0
0 0 0
0 0 0
0.405769 0.150773 0.432875
0 0 0
0 0 0
0 0 0
0 0 0
-12.7583 -1.26187 12.8206
0 0 0
0 0 0
0 0 0
-8.07398 -4.31766 9.15595
0 0 0
0 0 0
-2.68878 -1.55771 3.10741
4.04069 -0.131059 4.04281
0 0 0
-8.39837 3.06621 8.94059
0 0 0
-1.85587 -3.52281 3.98177
-4.88778 -5.89112 7.65478
0 0 0
0 0 0
7.69723 11.9315 14.1988
0 0 0
2.1396 -2.03175 2.95057
0 0 0
0 0 0
-4.90899 -4.75067 6.83133
4.22182 2.43252 4.87246
-10.7892 -11.7118 15.924
0 0 0
-6.0955 5.69573 8.34245
0 0 0
4.93616 1.3063 5.10609
-2.37758 -6.54849 6.96675
0 0 0
0 0 0
0 0 0
-4.67275 -6.59659 8.08391
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.88523 2.0613 6.23577
0 0 0
-3.60919 -4.60517 5.85097
0 0 0
3.01225 1.14692 3.22321
0 0 0
-3.52568 -3.76764 5.15999
0 0 0
8.59839 4.25419 9.59326
0 0 0
4.63762 1.85488 4.99481
0 0 0
-7.81228 -8.75157 11.7312
-14.1982 -8.08378 16.3382
4.63423 1.80483 4.97328
3.37302 9.50415 10.0849
0 0 0
-2.75948 9.8885 10.2663
0 0 0
-8.73112 3.63428 9.4573
2.18838 -2.97367 3.69211
0 0 0
0 0 0
0 0 0
0.643416 0.258862 0.693537
0 0 0
0 0 0
-7.91854 4.74667 9.23224
0 0 0
0 0 0
0 0 0
2.44123 1.57839 2.90704
-4.36425 -5.31591 6.8779
0 0 0
0 0 0
-1.47821 -2.91448 3.26792
-0.18291 -1.49075 1.50193
0 0 0
0 0 0
0 0 0
-4.61601 -1.54913 4.86902
0 0 0
-5.11201 -6.02196 7.89916
-6.5967 -0.669923 6.63063
0 0 0
0 0 0
0 0 0
2.05602 -1.84075 2.75963
0 0 0
0 0 0
-3.7167 -0.602761 3.76526
5.60132 5.26837 7.68964
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.39725 -1.49026 2.82271
-9.72119 2.20743 9.96866
0 0 0
0 0 0
9.85724 9.65019 13.7946
0 0 0
0 0 0
0 0 0
4.20495 8.93229 9.87256
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.37237 -0.49088 3.40791
-7.40914 -2.76825 7.9094
0 0 0
0 0 0
8.41357 7.34442 11.1682
0 0 0
0 0 0
2.20819 -0.823294 2.35667
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.27742 -4.89124 6.49774
0 0 0
0 0 0
0 0 0
4.68777 1.69259 4.98398
-2.24813 0.896342 2.42023
0 0 0
0 0 0
-9.68675 -5.56508 11.1715
0 0 0
0 0 0
7.92687 4.11357 8.93066
5.13724 1.00528 5.23467
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.00011 8.55509 9.06588
0 0 0
5.40791 1.53561 5.62171
0 0 0
-13.1295 -1.87639 13.2629
0 0 0
0 0 0
7.32056 6.68818 9.91576
-7.37596 -9.6267 12.1276
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.90976 7.33541 8.31231
0 0 0
0 0 0
