0.000 -0.030
3.336 -0.030
6.671 -0.030
10.007 -0.030
13.343 -0.030
16.678 -0.031
20.014 -0.031
23.350 -0.031
26.685 -0.031
30.021 -0.031
33.357 -0.031
36.693 -0.031
40.028 -0.032
43.364 -0.032
46.700 -0.032
50.035 -0.033
53.371 -0.034
56.707 -0.038
60.042 -0.038
63.378 -0.039
66.714 -0.040
70.049 -0.041
73.385 -0.043
76.721 -0.045
80.056 -0.047
83.392 -0.049
86.728 -0.051
90.063 -0.053
93.399 -0.055
96.735 -0.057
100.071 -0.058
103.406 -0.059
106.742 -0.061
110.078 -0.062
113.413 -0.064
116.749 -0.066
120.085 -0.068
123.420 -0.071
126.756 -0.073
130.092 -0.075
133.427 -0.078
136.763 -0.080
140.099 -0.082
143.434 -0.084
146.770 -0.085
150.106 -0.086
153.441 -0.087
156.777 -0.086
160.113 -0.085
163.449 -0.082
166.784 -0.079
170.120 -0.076
173.456 -0.072
176.791 -0.068
180.127 -0.065
183.463 -0.061
186.798 -0.057
190.134 -0.054
193.470 -0.050
196.805 -0.046
200.141 -0.042
203.477 -0.038
206.812 -0.034
210.148 -0.029
213.484 -0.025
216.819 -0.019
220.155 -0.014
223.491 -0.009
226.827 -0.005
230.162 -0.001
233.498 0.001
236.834 0.003
240.169 0.004
243.505 0.004
246.841 0.004
250.176 0.004
253.512 0.003
256.848 0.003
260.183 0.003
263.519 0.002
266.855 0.002
270.190 0.001
273.526 0.001
276.862 0.001
280.197 0.000
283.533 0.000
286.869 -0.000
290.205 -0.001
293.540 -0.001
296.876 -0.002
300.212 -0.002
303.547 -0.003
306.883 -0.003
310.219 -0.004
313.554 -0.005
316.890 -0.005
320.226 -0.007
323.561 -0.008
326.897 -0.010
330.233 -0.012
333.568 -0.015
336.904 -0.017
340.240 -0.020
343.575 -0.022
346.911 -0.024
350.247 -0.026
353.583 -0.028
356.918 -0.029
360.254 -0.031
363.590 -0.033
366.925 -0.035
370.261 -0.038
373.597 -0.040
376.932 -0.041
380.268 -0.043
383.604 -0.044
386.939 -0.046
390.275 -0.046
393.611 -0.046
396.946 -0.046
400.282 -0.045
403.618 -0.043
406.953 -0.041
410.289 -0.038
413.625 -0.035
416.961 -0.032
420.296 -0.029
423.632 -0.025
426.968 -0.023
430.303 -0.020
433.639 -0.017
436.975 -0.014
440.310 -0.012
443.646 -0.009
446.982 -0.007
450.317 -0.004
453.653 -0.002
456.989 0.000
460.324 0.002
463.660 0.003
466.996 0.004
470.331 0.005
473.667 0.006
477.003 0.006
480.339 0.006
483.674 0.006
487.010 0.006
490.346 0.005
493.681 0.005
497.017 0.006
500.353 0.006
503.688 0.007
507.024 0.009
510.360 0.012
513.695 0.014
517.031 0.017
520.367 0.019
523.702 0.021
527.038 0.023
530.374 0.025
533.709 0.027
537.045 0.030
540.381 0.033
543.717 0.036
547.052 0.037
550.388 0.034
553.724 0.025
557.059 0.011
560.395 -0.003
563.731 -0.012
567.066 -0.016
570.402 -0.018
573.738 -0.019
577.073 -0.020
580.409 -0.022
583.745 -0.024
587.080 -0.026
590.416 -0.029
593.752 -0.033
597.087 -0.036
600.423 -0.040
603.759 -0.044
607.095 -0.051
610.430 -0.062
613.766 -0.076
617.102 -0.088
620.437 -0.092
623.773 -0.091
627.109 -0.088
630.444 -0.084
