#vx_post  vy_post  v_post
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.40761 -0.926428 2.5797
0 0 0
5.40952 -7.22043 9.02206
1.07798 4.64875 4.7721
0 0 0
0 0 0
0 0 0
0 0 0
-6.17576 -3.2385 6.97337
0 0 0
0 0 0
0 0 0
-3.03535 9.3237 9.80535
-3.70503 -8.00798 8.82355
1.55024 4.66892 4.91956
0 0 0
-0.753477 -0.33571 0.824881
-5.27319 -12.3244 13.4052
0 0 0
-0.447419 11.2257 11.2346
0 0 0
0 0 0
0 0 0
0 0 0
3.09452 9.88373 10.3568
0 0 0
-1.27191 8.02991 8.13002
2.09078 8.11984 8.3847
0 0 0
0 0 0
0 0 0
0 0 0
3.21092 -0.00465 3.21092
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.51215 -5.50441 5.70834
0 0 0
0 0 0
0 0 0
-6.74389 0.93212 6.808
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
8.76767 -0.0782256 8.76802
4.05333 5.49819 6.83078
-6.10253 1.95831 6.40904
0 0 0
-4.36621 -0.767652 4.43318
3.6892 0.13825 3.69179
0 0 0
0 0 0
1.9594 3.06833 3.64059
0 0 0
0 0 0
0 0 0
0 0 0
-10.4098 1.947 10.5903
0 0 0
-1.02564 2.1342 2.36785
0 0 0
-0.244582 0.134724 0.279233
1.2796 -5.75491 5.89546
0 0 0
0 0 0
0 0 0
6.3672 2.28666 6.76536
0 0 0
0 0 0
5.71435 12.4597 13.7076
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.996756 7.00457 7.07514
0 0 0
0 0 0
4.01984 3.26909 5.18132
0 0 0
0 0 0
0 0 0
-7.76988 -11.7425 14.0804
0 0 0
0 0 0
-1.70188 9.61827 9.76768
0 0 0
0 0 0
0.0614313 6.30966 6.30996
-12.8785 -0.595272 12.8923
0 0 0
-0.0760952 0.163938 0.180738
0 0 0
0 0 0
2.11519 3.52255 4.10882
0 0 0
3.97751 -8.73231 9.59551
-1.80706 1.82082 2.56532
0 0 0
-4.17076 -1.28176 4.36327
-1.49714 -0.782051 1.68909
0 0 0
2.84052 3.71127 4.67355
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
4.35507 2.08068 4.82658
4.13724 10.8404 11.603
0 0 0
0.8601 6.73999 6.79465
-0.782836 5.72042 5.77374
0 0 0
1.60873 -7.89664 8.05884
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.50903 5.7942 7.99513
0 0 0
0 0 0
-0.229064 -4.183 4.18927
4.83323 1.88329 5.18718
0.437597 -1.08622 1.17105
0 0 0
0 0 0
0 0 0
0.51469 5.98381 6.00591
0.809473 1.60352 1.79625
-1.92834 -5.23922 5.58282
0 0 0
0 0 0
-4.45854 -1.62332 4.74487
1.36157 2.73027 3.05095
0 0 0
0 0 0
0 0 0
4.39096 -1.14354 4.53743
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.859562 0.969594 1.29575
-9.10798 -2.48693 9.44141
0 0 0
0 0 0
-1.66732 0.0607251 1.66842
0 0 0
0 0 0
0 0 0
0 0 0
-1.11521 -2.00619 2.29532
0 0 0
0 0 0
1.12139 7.78381 7.86417
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
13.1618 6.80937 14.8189
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.44496 -1.59323 2.15088
0 0 0
0 0 0
-7.01229 -10.341 12.4943
0 0 0
3.36486 7.68443 8.38885
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.00466 -7.54015 7.60678
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.21718 0.501012 1.31626
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-7.37397 2.73297 7.86413
0.0460555 1.88648 1.88704
-7.98309 3.37825 8.66847
0 0 0
0 0 0
0 0 0
9.33684 5.64131 10.9088
0 0 0
-1.30679 0.932185 1.6052
-6.24585 -6.58501 9.07596
0 0 0
6.18761 12.7052 14.1318
-3.20698 -5.88265 6.70002
0 0 0
-4.87941 -5.05768 7.02772
0 0 0
-13.0006 -7.18715 14.855
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.406954 3.94473 3.96567
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.715409 0.704602 1.00413
0 0 0
-1.17848 -2.42094 2.69254
-0.857034 0.720288 1.11952
6.03139 -3.07381 6.76949
0 0 0
7.19101 3.51095 8.00234
4.62294 4.18441 6.23545
-3.69769 -3.76914 5.28009
-4.05945 -2.35159 4.69139
0 0 0
0 0 0
0 0 0
-2.97122 0.431319 3.00236
3.01008 4.98544 5.82368
0 0 0
0 0 0
0 0 0
-0.518836 12.0125 12.0237
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.72923 -7.06939 9.76006
2.18647 8.87014 9.13565
0 0 0
0 0 0
0 0 0
-0.406167 -0.57452 0.703594
0 0 0
0 0 0
0 0 0
-0.401446 -3.22196 3.24687
-0.489145 -3.59709 3.63019
-5.70863 -9.15707 10.7908
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.65227 1.39948 2.99885
0 0 0
5.01728 0.973965 5.11094
0 0 0
-7.18412 -13.2523 15.0743
0 0 0
0 0 0
0 0 0
0 0 0
16.9745 7.88471 18.7164
2.54594 2.84987 3.82146
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.53344 -5.37508 7.7143
0 0 0
-2.91739 -7.32615 7.88566
-4.3105 8.23141 9.29174
0 0 0
0 0 0
0 0 0
1.55194 5.53418 5.74767
-1.22436 2.09317 2.42495
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
7.89015 14.5696 16.5689
1.57817 5.81093 6.02142
0 0 0
0 0 0
-2.78422 -2.94216 4.0507
-6.75665 1.26694 6.87441
-0.595896 2.61942 2.68634
0 0 0
-5.09313 -7.04485 8.69309
8.7659 4.78592 9.98729
0 0 0
7.62408 2.23421 7.94471
0 0 0
0 0 0
0 0 0
-8.44306 -0.0695342 8.44334
0 0 0
0 0 0
-0.566847 -0.628809 0.846591
-7.43377 -3.50742 8.21967
1.0087 -5.4017 5.49508
0 0 0
0 0 0
-9.74151 -6.70483 11.8259
3.10038 -3.6896 4.81929
0 0 0
1.22953 -2.93028 3.17778
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.294009 0.484952 0.567115
0 0 0
0 0 0
0 0 0
-1.28794 -5.1888 5.34626
0 0 0
-0.606457 -4.13885 4.18305
0 0 0
0 0 0
5.55237 12.6073 13.7758
0 0 0
-2.35947 1.08762 2.59808
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
2.66429 2.51727 3.6654
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-6.34412 -4.00437 7.50219
0 0 0
-4.98298 3.42832 6.04843
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-4.05886 -1.0489 4.1922
11.6548 4.87219 12.6322
0 0 0
0 0 0
0 0 0
-0.416053 -5.14478 5.16158
0 0 0
0 0 0
-1.87387 2.183 2.87695
-9.36005 -5.15095 10.6838
0 0 0
0 0 0
9.63183 9.79175 13.735
0 0 0
7.09046 6.70387 9.75789
0 0 0
4.1663 0.293212 4.1766
0 0 0
0 0 0
4.74713 1.21616 4.90044
0.123303 -8.72286 8.72374
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.07528 -2.54534 3.992
1.20875 2.74678 3.00098
-4.69249 -4.82804 6.73271
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-5.58081 -9.14097 10.7099
-4.11097 -0.404206 4.1308
0 0 0
0 0 0
0.744595 -7.75534 7.791
0 0 0
5.43163 -7.23915 9.0503
0.598282 1.88153 1.97436
8.72646 2.79107 9.16194
2.16301 -4.68137 5.15692
-3.47908 -8.91206 9.56706
-0.322442 0.25593 0.411666
0 0 0
0 0 0
0 0 0
0 0 0
-1.91289 10.8343 11.0019
0 0 0
-5.26172 -9.9959 11.2962
2.71965 3.37996 4.33828
-4.50047 -3.44208 5.66588
0 0 0
0 0 0
0 0 0
-6.50904 -1.9464 6.79383
1.40893 1.62805 2.15305
-0.501153 -1.58591 1.66321
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.23269 3.10132 3.33732
0 0 0
0 0 0
2.37225 2.87862 3.73016
0 0 0
-6.70702 -6.83054 9.5729
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.86917 -1.7111 2.5341
2.2398 -1.25617 2.56801
-1.3786 2.27135 2.65699
9.90834 6.19092 11.6834
0 0 0
0 0 0
0 0 0
0 0 0
6.50571 0.626211 6.53578
2.10571 -4.59211 5.05188
1.36958 -4.81473 5.00573
-0.542774 0.417186 0.684578
-2.33329 -0.583718 2.4052
0 0 0
-2.81453 -1.74964 3.31403
0 0 0
2.61009 2.73809 3.78282
0 0 0
0 0 0
0.234247 0.535037 0.584068
-5.26264 -4.23058 6.75227
0 0 0
0 0 0
0 0 0
0 0 0
3.11829 3.39389 4.60893
-0.419649 -1.50044 1.55802
5.28851 6.94081 8.72601
0 0 0
0 0 0
-0.173919 11.7771 11.7783
5.3099 6.55398 8.43503
2.54148 1.19215 2.8072
0.902145 -9.73337 9.77509
0.0272616 -10.3798 10.3799
-5.08326 -5.94963 7.82545
0 0 0
0 0 0
2.29007 -1.05939 2.52324
2.41689 4.32982 4.9587
0 0 0
6.60364 8.82156 11.0194
1.04121 1.5229 1.84482
0 0 0
-4.89057 -5.00146 6.99516
2.38932 -1.70463 2.93507
0 0 0
0 0 0
0 0 0
-1.92524 -3.92221 4.36924
-3.19523 -4.79763 5.76427
-0.456467 -0.0511025 0.459318
0 0 0
10.1313 3.87996 10.8488
0 0 0
-8.11624 -1.61935 8.27621
0 0 0
0 0 0
0 0 0
-6.67962 -6.7989 9.53113
0.456467 0.0511025 0.459318
4.94036 7.52651 9.00308
0 0 0
0 0 0
0 0 0
-1.84976 2.64742 3.22962
-4.75126 7.97307 9.28139
0 0 0
0 0 0
0 0 0
-4.57786 -3.57332 5.80736
0 0 0
-11.2531 -6.93728 13.2196
0 0 0
0 0 0
1.29002 1.61948 2.07047
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
7.18025 7.04701 10.0606
6.59298 6.59737 9.32699
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
10.1545 6.7941 12.2177
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.166846 -0.26449 0.312718
0 0 0
0 0 0
-2.5424 -2.7984 3.78086
0 0 0
0 0 0
0 0 0
0 0 0
-5.76861 -13.9308 15.078
-0.554802 -0.776992 0.954736
0 0 0
-6.42981 0.0504035 6.43
0 0 0
-0.0850133 -8.65023 8.65064
0 0 0
0 0 0
0 0 0
0.413047 -6.83237 6.84485
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
3.00929 -2.18552 3.71918
0 0 0
-5.20401 -11.7995 12.8961
0 0 0
0 0 0
0 0 0
0 0 0
2.46348 5.43588 5.96804
0 0 0
0 0 0
-1.19441 -5.15216 5.28879
0 0 0
0 0 0
0 0 0
-0.735179 2.701 2.79927
-1.8049 1.9367 2.64736
0 0 0
6.38188 4.86398 8.02413
0 0 0
0 0 0
-0.448505 -0.391122 0.595091
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.19951 6.43024 6.54116
-0.828615 3.76393 3.85406
0.231121 -0.014559 0.231579
0 0 0
-0.545885 -1.15615 1.27854
-1.23438 -2.12664 2.45892
0 0 0
-0.51696 -8.65086 8.66629
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
10.1452 7.07311 12.3674
4.49304 3.41276 5.64219
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.8666 -1.2565 3.12988
1.00565 -10.2209 10.2702
-1.10592 0.381437 1.16985
0 0 0
-6.11468 -4.38384 7.52379
0 0 0
1.85282 -2.10164 2.80176
0 0 0
0 0 0
0 0 0
-1.30631 0.645826 1.45724
0 0 0
0 0 0
2.46262 0.953217 2.64067
11.2117 2.11245 11.409
9.19802 7.54376 11.8959
0 0 0
0 0 0
0 0 0
0 0 0
4.76355 7.66386 9.02365
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-3.98811 5.95068 7.16349
1.17482 2.57529 2.83061
4.9058 -1.00785 5.00825
-2.76095 -10.8676 11.2129
0 0 0
0 0 0
-11.1447 -3.42079 11.6578
0 0 0
0 0 0
0 0 0
0 0 0
4.34479 0.814938 4.42056
-2.9552 0.476791 2.99341
0 0 0
2.05813 0.983912 2.28122
7.51839 -1.38469 7.64484
0 0 0
0 0 0
0 0 0
-4.64156 -8.96527 10.0956
0 0 0
12.3499 4.95201 13.3058
5.26944 7.87223 9.47306
0 0 0
-0.33886 -0.147509 0.369574
2.44687 -7.36755 7.76324
-3.65038 -4.81064 6.03883
0 0 0
-5.0424 -3.32049 6.0375
0 0 0
0 0 0
-3.84849 8.60896 9.43001
0 0 0
0 0 0
0 0 0
0 0 0
2.46401 0.416241 2.49892
3.18179 1.68046 3.59829
11.6748 2.53495 11.9468
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.0947101 -0.212656 0.232793
0.399807 -0.879684 0.966276
0 0 0
0 0 0
0 0 0
0.927162 2.48157 2.64912
0 0 0
3.7439 7.87399 8.71875
0 0 0
0 0 0
-7.0343 -4.66357 8.4398
-0.000199124 0.000432011 0.000475693
0 0 0
0 0 0
0 0 0
6.13623 -2.81544 6.7513
0 0 0
0 0 0
4.53673 3.9114 5.99008
0 0 0
0 0 0
8.29775 0.882545 8.34456
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.851937 -4.30386 4.38737
0 0 0
0 0 0
-8.69318 1.87601 8.8933
0 0 0
0 0 0
0.162484 -1.87622 1.88325
5.61299 4.11933 6.96237
0 0 0
0 0 0
0 0 0
-6.92291 -6.9026 9.77613
0 0 0
0 0 0
0 0 0
0.2976 2.43328 2.45141
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
8.83964 3.71268 9.58767
1.69697 -6.27185 6.49737
0.133631 0.870795 0.880989
0 0 0
0 0 0
0 0 0
0 0 0
-0.170003 0.935975 0.951289
0 0 0
5.54113 5.81094 8.02939
10.4697 -0.451086 10.4794
0 0 0
-9.94878 -6.02314 11.63
0 0 0
0 0 0
-8.23583 4.60224 9.43449
0 0 0
0 0 0
4.00382 0.406298 4.02439
0 0 0
0 0 0
5.33086 3.72888 6.50558
-1.38538 13.1519 13.2246
3.90814 1.76331 4.28752
5.23524 4.93885 7.19722
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.102258 -0.689638 0.697178
-11.4805 -0.325833 11.4851
-0.137014 -10.1982 10.1991
0 0 0
-8.03741 -10.0666 12.8816
6.30975 4.82339 7.94217
0 0 0
0 0 0
-6.08425 -6.43353 8.85485
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.0955 -5.4412 5.55038
0 0 0
0 0 0
0 0 0
-11.3349 -2.53098 11.6141
-6.37551 -4.46359 7.78272
4.70063 3.56801 5.90141
0 0 0
0 0 0
1.41767 5.44617 5.62766
0 0 0
8.61042 -3.81339 9.41707
0 0 0
0 0 0
0 0 0
3.53833 -0.199089 3.54393
0 0 0
2.53202 5.01165 5.61495
0 0 0
0 0 0
-4.52492 -2.29586 5.07404
0.285779 -1.63589 1.66066
-8.94928 -1.28821 9.04152
0 0 0
4.69919 2.59732 5.36922
9.49831 0.881279 9.5391
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
9.29028 7.81084 12.1375
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
5.83446 0.0323602 5.83455
0 0 0
0 0 0
0 0 0
-6.98574 1.32378 7.11006
0 0 0
3.99401 7.11315 8.15776
0 0 0
-0.426071 0.471668 0.635616
1.61219 2.48534 2.96244
0 0 0
0.250439 2.76872 2.78002
0 0 0
0 0 0
0 0 0
4.29749 0.319995 4.30938
0.430706 -0.481723 0.646193
0 0 0
5.71944 3.56217 6.73803
0 0 0
-6.90766 -12.8008 14.5456
0 0 0
0 0 0
0 0 0
0 0 0
-2.01342 -4.39463 4.83391
-13.0419 -10.5079 16.7484
-0.520314 -3.70332 3.7397
0 0 0
-1.4352 8.36714 8.48933
2.43769 3.90236 4.60117
0 0 0
0 0 0
-0.708174 0.821191 1.08437
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.54718 -6.04435 6.55914
0 0 0
0 0 0
0 0 0
0 0 0
-11.2092 -4.01204 11.9056
0 0 0
0 0 0
0 0 0
0 0 0
7.29543 8.06903 10.8781
0 0 0
12.5361 4.24943 13.2368
-1.52213 -11.2931 11.3952
0 0 0
0 0 0
0 0 0
0 0 0
-1.12042 1.69127 2.02873
5.67773 0.628346 5.7124
9.55323 -2.24903 9.8144
0.865074 3.424 3.53159
0 0 0
0 0 0
0 0 0
0 0 0
-6.96508 -2.17147 7.29573
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
