,frame,Area,X,Y,x,y,particle,squared displacement,dt,vx,vy,speed,principal angle
411,35,2.928,53.88,29.224,53.88,29.224,6,6.72832000000001,1.0,-0.087256371814092,-0.20359820089954977,0.22150824325900945,1.1002522754057416
412,35,2.684,54.914,23.931,54.914,23.931,9,19.47698100000002,1.0,0.08425787106446742,-0.1697151424287853,0.18947986279797463,1.4138057160444273
413,35,1.888,7.384,16.201,7.384,16.201,7,30.674164999999988,1.0,0.026686656671664293,-0.02458770614692676,0.036286814931582305,-0.616450415201975
414,36,2.429,48.25,47.319,48.25,47.319,30,0.15304000000000292,1.0,0.007196401799100723,0.0032983508245885414,0.007916269134899599,1.850500479258517
415,36,2.472,23.939,42.994,23.939,42.994,12,0.09727699999999974,1.0,0.03478260869565207,-0.003898050974512181,0.0350003524135793,-2.522461318464133
416,36,6.45,48.844,42.474,48.844,42.474,5,13.966600000000009,1.0,0.009295352323837724,-0.044977511244379514,0.04592798811795005,-1.4500921623605036
417,36,4.318,19.719,40.844,19.719,40.844,10,0.2871249999999989,1.0,-0.0002998500749618199,0.0065967016491749525,0.006603512907209476,-1.3430183211297433
418,36,2.864,53.786,29.049,53.786,29.049,6,5.737493000000003,1.0,-0.02818590704647712,-0.05247376311844099,0.05956459663124486,1.1021076850660256
419,36,2.185,36.49,30.738,36.49,30.738,23,44.21547700000006,1.0,0.010494752623689265,-0.018290854572713625,0.021087797268387033,-0.9817926808288384
420,36,2.652,55.078,23.677,55.078,23.677,9,17.580341000000015,1.0,0.04917541229385352,-0.07616191904048016,0.09065792346066136,1.3656830662093749
421,36,5.973,41.969,25.146,41.969,25.146,15,69.24359700000002,1.0,-0.013793103448275675,0.025187406296851463,0.02871680934048048,-0.8147190107529487
422,36,2.504,55.384,8.804,55.384,8.804,13,5.699053000000005,1.0,0.231484257871064,-0.6482758620689653,0.6883651320217906,-1.0426615738306924
423,36,6.853,13.421,8.829,13.421,8.829,29,8.238404,1.0,-0.0002998500749628852,-0.020089955022488806,0.020092192585008696,-0.22486643284813504
424,36,4.116,4.741,9.844,4.741,9.844,27,3.7417810000000022,1.0,0.013793103448275675,0.00809595202398778,0.01599356564089278,-2.8180438340071308
425,36,1.538,54.616,7.79,54.616,7.79,0,44.59508799999999,2.0,0.0065967016491749525,-0.025487256371814083,0.026327109792204786,-1.4101774066800716
426,36,3.342,34.504,15.24,34.504,15.24,8,17.445221000000025,1.0,-0.13553223388306004,-0.02188905547226399,0.13728844514670688,-3.0182176432871355
427,36,1.984,7.48,16.123,7.48,16.123,7,32.05662499999998,1.0,0.028785607196401827,-0.023388305847076282,0.037089405927595055,-0.6178883364850168
428,37,2.387,48.229,47.403,48.229,47.403,30,0.22824100000000022,1.0,-0.006296851574213132,0.025187406296850397,0.025962584149315522,1.8442081581351817
429,37,2.525,24.248,43.048,24.248,43.048,12,0.019153999999998783,1.0,0.0926536731634186,0.016191904047976626,0.09405785935993057,-1.1621094923155002
430,37,4.403,48.78,43.397,48.78,43.397,5,7.916364999999996,1.0,-0.019190404797601215,0.2767616191904054,0.27742614421353795,-1.4331716764540452
431,37,4.18,19.695,40.907,19.695,40.907,10,0.22009000000000317,1.0,-0.007196401799100723,0.018890554722637266,0.020214877110263454,-1.3625316297677443
432,37,6.832,13.554,8.7,13.554,8.7,29,9.182122000000007,1.0,0.03988005997001526,-0.03868065967016532,0.055557291292243245,-0.25658464163503464
433,37,2.822,53.883,29.185,53.883,29.185,6,6.556570000000003,1.0,0.02908545727136471,0.04077961019490232,0.05008932453460082,1.092302647038324
434,37,2.143,36.477,30.758,36.477,30.758,23,43.89884200000002,1.0,-0.003898050974514312,0.005997001499250247,0.007152539995129121,-0.9817472168689323
435,37,1.517,54.542,8.116,54.542,8.116,0,40.250792000000004,1.0,-0.022188905547225808,0.097751124437781,0.100237866389076,-1.4134733512456785
436,37,4.191,4.747,9.853,4.747,9.853,27,3.7088200000000007,1.0,0.0017991004497751807,0.002698650674662771,0.0032433744606873696,-2.8214841338421506
437,37,1.984,7.54,16.09,7.54,16.09,7,32.831593999999996,1.0,0.01799100449775101,-0.009895052473763493,0.020532615671088526,-0.6165164945990634
438,37,2.62,55.183,23.309,55.183,23.309,9,14.88485000000002,1.0,0.03148425787106353,-0.11034482758620646,0.11474859244766908,1.3195940689107957
439,37,6.132,42.006,25.169,42.006,25.169,15,69.389477,1.0,0.011094452773612904,0.006896551724137837,0.013063280906021872,-0.8095931523647445
440,37,3.299,34.432,15.093,34.432,15.093,8,18.220009999999988,1.0,-0.021589205397300037,-0.044077961019490325,0.04908116173566512,-2.986111278903557
441,38,2.249,36.497,30.703,36.497,30.703,23,44.65549700000005,1.0,0.005997001499251312,-0.016491754122938445,0.01754827572821557,-0.9838313255976313
442,38,2.504,24.352,43.029,24.352,43.029,12,0.046596999999997814,1.0,0.03118440779610171,-0.0056971514242873614,0.03170054926881912,-0.7428009957438472
443,38,2.398,48.231,47.364,48.231,47.364,30,0.1933699999999983,1.0,0.0005997001499257704,-0.011694152923538674,0.01170951975398347,1.8637778423739357
444,38,6.344,49.033,42.252,49.033,42.252,5,15.868944999999966,1.0,0.07586206896551728,-0.3433283358320828,0.35160972639128785,-1.4096920332550331
445,38,4.212,19.739,40.786,19.739,40.786,10,0.3562809999999985,1.0,0.01319340329835097,-0.0362818590704633,0.038606206602072396,-1.332318994254688
446,38,2.801,53.994,29.381,53.994,29.381,6,7.760061000000004,1.0,0.03328335832083871,0.05877061469265413,0.06754085498767214,1.0893278685338985
447,38,4.095,4.74,9.849,4.74,9.849,27,3.739324999999999,1.0,-0.0020989505247375334,-0.0011994002998499428,0.0024174685901943173,-2.820659760499074
448,38,6.079,42.068,25.137,42.068,25.137,15,70.49283299999999,1.0,0.018590704647675448,-0.009595202398800608,0.020920855823102706,-0.8068757802209745
449,38,1.475,54.575,7.964,54.575,7.964,0,42.24545299999999,1.0,0.009895052473763493,-0.045577211394302625,0.04663897792554509,-1.4121228339542597
450,38,6.747,13.761,8.608,13.761,8.608,29,10.588364999999996,1.0,0.062068965517241066,-0.02758620689655135,0.0679231572537658,-0.26778839467134763
451,38,2.514,55.42,8.613,55.42,8.613,13,6.611130000000012,2.0,0.005397301349325542,-0.02863568215892065,0.029139889405455158,-1.0680042327713501
452,38,3.299,34.449,14.984,34.449,14.984,8,18.232900000000026,1.0,0.005097451274361592,-0.03268365817091454,0.03307877750050142,-2.9602728791883033
453,38,1.92,7.639,16.014,7.639,16.014,7,34.276396999999996,1.0,0.029685157421289417,-0.02278860569715158,0.037423643873185086,-0.6173306848282207
454,38,2.62,54.654,22.721,54.654,22.721,9,10.101101000000012,1.0,-0.15862068965517132,-0.1763118440779613,0.23716321289115122,1.435084393335228
455,39,2.387,48.206,47.392,48.206,47.392,30,0.2247050000000028,1.0,-0.007496251874062543,0.008395802098952264,0.011255366944003089,1.897216627100816
456,39,2.493,23.944,42.984,23.944,42.984,12,0.0984819999999994,1.0,-0.12233883058470803,-0.013493253373313854,0.12308069448711417,-2.4872570420527946
457,39,6.376,49.089,42.084,49.089,42.084,5,17.293024999999954,1.0,0.016791604197900267,-0.050374812593702925,0.05309971483341161,-1.4028803111193688
458,39,4.222,19.76,40.697,19.76,40.697,10,0.4738049999999967,1.0,0.006296851574213132,-0.02668665667166376,0.027419481834252926,-1.3332171057879698
459,39,2.249,36.493,30.61,36.493,30.61,23,45.66945800000006,1.0,-0.0011994002998494103,-0.027886056971514233,0.027911838608336362,-0.9919459405088199
460,39,2.61,54.649,22.235,54.649,22.235,9,7.272194000000005,1.0,-0.0014992503748133606,-0.1457271364317843,0.14573484842100826,1.412536524126509
461,39,6.058,42.153,25.047,42.153,25.047,15,72.58685799999999,1.0,0.02548725637181435,-0.026986506746626643,0.03711969536173911,-0.8069787408698054
462,39,2.461,55.513,8.387,55.513,8.387,13,7.919664999999998,1.0,0.027886056971513168,-0.06776611694152897,0.07327945673073359,-1.077745429590085
463,39,1.538,54.617,7.963,54.617,7.963,0,42.34632199999999,1.0,0.012593703148424134,-0.0002998500749626189,0.012597272286415145,-1.4057739662327933
464,39,6.652,13.965,8.486,13.965,8.486,29,12.135253000000002,1.0,0.061169415292354014,-0.03658170914542725,0.0712735491694437,-0.28606764155855796
465,39,4.148,4.71,9.868,4.71,9.868,27,3.827506,1.0,-0.008995502248875636,0.005697151424287895,0.010647844620428691,-2.8347132951018157
466,39,2.833,54.072,29.631,54.072,29.631,6,9.264385000000013,1.0,0.023388305847077347,0.07496251874062969,0.0785263781562329,1.1046509269263436
467,39,3.331,34.134,14.873,34.134,14.873,8,21.161386000000007,1.0,-0.09445277361319272,-0.03328335832083978,0.10014543616330426,-2.9488866910119818
468,39,1.952,7.656,15.982,7.656,15.982,7,34.656921999999994,1.0,0.005097451274362657,-0.009595202398800608,0.01086516997420889,-0.6200915143400456
469,40,6.493,49.173,41.811,49.173,41.811,5,19.729969999999984,1.0,0.025187406296852528,-0.08185907046476859,0.08564644098454223,-1.3945069769493101
470,40,4.233,19.766,40.656,19.766,40.656,10,0.532324000000001,1.0,0.0017991004497741154,-0.012293853073464445,0.01242479721445419,-1.3384499704143644
471,40,2.536,23.911,42.98,23.911,42.98,12,0.11754900000000013,1.0,-0.009895052473762428,-0.0011994002998515407,0.009967478343984296,-2.5366013933594296
472,40,2.323,48.255,47.308,48.255,47.308,30,0.1438340000000003,1.0,0.014692653673163265,-0.025187406296852528,0.029159552601544562,1.8458363088266148
473,40,2.196,36.438,30.788,36.438,30.788,23,43.28360500000005,1.0,-0.016491754122938445,0.053373313343328586,0.05586312317886098,-0.9841427380691475
474,40,2.599,55.563,8.303,55.563,8.303,13,8.478893000000008,1.0,0.014992503748127215,-0.025187406296851463,0.02931178269229426,-1.0762734679308519
475,40,6.832,14.061,8.299,14.061,8.299,29,13.188744000000003,1.0,0.028785607196401827,-0.05607196401799135,0.06302917047288865,-0.3280200647271274
476,40,1.506,54.653,8.047,54.653,8.047,0,41.35324999999998,1.0,0.010794602698651084,0.02518740629685173,0.02740308164029023,-1.3981059286332542
477,40,4.074,4.68,9.834,4.68,9.834,27,3.981650000000002,1.0,-0.008995502248875636,-0.010194902548725846,0.01359614278711221,-2.823011660686942
478,40,2.896,53.921,29.209,53.921,29.209,6,6.757298,1.0,-0.04527736131934133,-0.12653673163418308,0.1343933923253054,1.0835771077940375
479,40,3.299,34.144,14.884,34.144,14.884,8,21.051925000000022,1.0,0.002998500749624591,0.003298350824588009,0.004457591828281234,-2.9508223440985226
480,40,1.899,7.753,15.876,7.753,15.876,7,36.332272999999994,1.0,0.029085457271364443,-0.03178410794602695,0.043083562324964034,-0.6250516708189052
481,40,2.567,54.602,21.565,54.602,21.565,9,4.114933000000009,1.0,-0.014092953523239625,-0.200899550224887,0.20139324869411607,1.3833588637600014
482,40,6.015,42.258,25.003,42.258,25.003,15,74.37881300000004,1.0,0.03148425787106566,-0.01319340329835097,0.03413684789614733,-0.8017148783969594
483,41,4.222,19.761,40.592,19.761,40.592,10,0.6256450000000014,1.0,-0.0014992503748122955,-0.019190404797601215,0.019248880174757454,-1.3632349877149104
484,41,2.376,48.15,47.464,48.15,47.464,30,0.3147050000000002,1.0,-0.03148425787106566,0.046776611694152564,0.05638536951441651,1.950640671564389
485,41,6.344,49.397,41.446,49.397,41.446,5,23.454652999999993,1.0,0.06716641679160319,-0.10944527736131994,0.12841182298106202,-1.362183483430064
486,41,2.44,24.065,43.0,24.065,43.0,12,0.04700899999999904,1.0,0.04617691154422786,0.005997001499251312,0.046564698933263454,-2.202305390550304
487,41,2.196,36.44,30.813,36.44,30.813,23,43.02485200000004,1.0,0.0005997001499236398,0.007496251874062543,0.007520201621579346,-0.981778924441348
488,41,2.896,54.076,29.51,54.076,29.51,6,8.631988000000012,1.0,0.046476761619190746,0.09025487256371872,0.10151862583831693,1.0849233889928398
489,41,6.153,42.275,25.015,42.275,25.015,15,74.43445,1.0,0.005097451274361592,0.0035982008995503615,0.006239475876066486,-0.7993316878576985
490,41,2.663,54.758,20.544,54.758,20.544,9,1.229940000000009,1.0,0.046776611694154695,-0.30614692653673187,0.3096998418299125,1.0684271618139827
491,41,1.984,8.049,15.478,8.049,15.478,7,42.27948099999998,1.0,0.08875562218890536,-0.11934032983508236,0.14872684624937743,-0.6480533827206983
492,41,3.31,33.988,14.872,33.988,14.872,8,22.50284500000001,1.0,-0.046776611694152564,-0.0035982008995503615,0.04691479991749997,-2.9545741967436614
493,41,4.095,4.594,9.817,4.594,9.817,27,4.336524999999998,1.0,-0.025787106446776436,-0.005097451274362657,0.02628609648448929,-2.8281942208482094
494,41,1.485,54.647,8.008,54.647,8.008,0,41.835677,1.0,-0.0017991004497751807,-0.011694152923538674,0.01183173592620666,-1.4000558615907803
495,41,6.96,14.12,8.226,14.12,8.226,29,13.774057999999997,1.0,0.017691154422788388,-0.021889055472263455,0.028144407868682757,-0.3415195825393524
496,42,6.259,49.385,41.431,49.385,41.431,5,23.57309,1.0,-0.0035982008995503615,-0.004497751124437952,0.0057599318477659,-1.3652413099589766
497,42,4.265,19.726,40.831,19.726,40.831,10,0.30260899999999635,1.0,-0.010494752623688198,0.07166416791604327,0.07242853578342763,-1.3359584095212167
498,42,2.567,24.367,43.065,24.367,43.065,12,0.04237599999999969,1.0,0.09055472263868054,0.019490254872563038,0.09262843962393963,-0.5637486004187697
499,42,2.185,36.444,30.841,36.444,30.841,23,42.749380000000045,1.0,0.0011994002998515407,0.008395802098951199,0.008481040853812538,-0.9788911384954391
500,42,2.302,48.331,47.237,48.331,47.237,30,0.08716500000000205,1.0,0.05427286356821724,-0.06806596701649079,0.08705469307156469,1.6623761769375605
501,42,6.896,14.273,8.094,14.273,8.094,29,15.213125000000003,1.0,0.045877061469265505,-0.03958020989505291,0.06059123521097099,-0.360271044238503
502,42,1.443,54.635,8.071,54.635,8.071,0,41.01028999999999,1.0,-0.0035982008995503615,0.018890554722638866,0.01923018740008892,-1.4002309180284582
503,42,4.138,4.61,9.816,4.61,9.816,27,4.274673999999997,1.0,0.004797601199400304,-0.00029985007496235257,0.004806962381373726,-2.8253483145768117
504,42,2.854,54.004,29.291,54.004,29.291,6,7.349640999999998,1.0,-0.021589205397302167,-0.06566716641679196,0.06912503551462054,1.070684201513758
505,42,3.342,34.082,14.79,34.082,14.79,8,21.786785000000002,1.0,0.02818590704647712,-0.02458770614692676,0.0374032171022797,-2.9335667954085505
506,42,1.931,8.258,15.23,8.258,15.23,7,46.498377999999974,1.0,0.0626686656671663,-0.07436281859070445,0.09724808710333119,-0.6585479329941747
507,42,2.536,54.819,19.387,54.819,19.387,9,0.3882500000000066,1.0,0.018290854572713625,-0.3469265367316342,0.3474083724517964,-0.30144877553741894
508,42,6.005,42.167,25.079,42.167,25.079,15,72.35929000000002,1.0,-0.03238380809595112,0.019190404797601215,0.03764283016845552,-0.8031881055162349
509,43,2.429,48.329,47.123,48.329,47.123,30,0.03324099999999969,1.0,-0.0005997001499257704,-0.03418290854572843,0.034188168668641127,1.73053477746579
510,43,2.525,24.292,43.163,24.292,43.163,12,0.00994500000000005,1.0,-0.022488755622188692,0.02938530734632653,0.03700324873943631,-0.12062366858010701
511,43,4.233,19.733,40.789,19.733,40.789,10,0.35115399999999836,1.0,0.002098950524738066,-0.012593703148426264,0.01276741760482439,-1.3409618189537431
512,43,6.355,49.479,41.174,49.479,41.174,5,26.277324999999983,1.0,0.02818590704647712,-0.07706146926536668,0.08205434419559822,-1.3575230120128763
513,43,4.456,35.625,32.123,35.625,32.123,23,25.17597700000005,1.0,-0.24557721139430363,0.384407796101948,0.45615514954909725,-0.9717936141570743
514,43,2.78,54.038,29.456,54.038,29.456,6,8.251491999999992,1.0,0.010194902548725314,0.04947526236881534,0.05051472680754713,1.087842490228481
515,43,6.058,42.168,25.082,42.168,25.082,15,72.33438799999999,1.0,0.0002998500749618199,0.0008995502248875904,0.0009482091934535983,-0.8028585541341126
516,43,2.429,54.807,18.296,54.807,18.296,9,1.968065000000006,1.0,-0.0035982008995503615,-0.3271364317841083,0.327156219641553,-1.1422220483273122
517,43,1.931,8.323,15.136,8.323,15.136,7,47.997052999999994,1.0,0.019490254872564103,-0.02818590704647712,0.034268285498842185,-0.6635371186875952
518,43,3.416,33.6,14.572,33.6,14.572,8,26.889524999999995,1.0,-0.14452773613193384,-0.06536731634182907,0.15862267352795012,-2.911628298568765
519,43,4.148,4.584,9.812,4.584,9.812,27,4.382690000000002,1.0,-0.007796101949025694,-0.0011994002998504756,0.007887823950804406,-2.827394825668745
520,43,1.464,54.586,7.909,54.586,7.909,0,42.97717299999999,1.0,-0.014692653673163265,-0.048575712143928015,0.05074912691120187,-1.4117916186151402
521,43,6.673,14.414,7.958,14.414,7.958,29,16.654802,1.0,0.042278860569715145,-0.04077961019490232,0.05874077509466142,-0.3792778206025663
522,44,4.233,19.728,40.733,19.728,40.733,10,0.4175890000000041,1.0,-0.0014992503748122955,-0.016791604197902397,0.01685840215516845,-1.3682414804008391
523,44,2.514,24.389,43.281,24.389,43.281,12,0.04965199999999955,1.0,0.029085457271363645,0.035382308845577845,0.04580252835737539,0.4957650751044523
524,44,2.302,48.299,47.125,48.299,47.125,30,0.03660500000000049,1.0,-0.008995502248875903,0.0005997001499257704,0.009015470091978145,1.8842826065318716
525,44,6.302,49.584,41.024,49.584,41.024,5,28.041699999999974,1.0,0.03148425787106566,-0.044977511244377384,0.054902049246178905,-1.3441390215567666
526,44,2.493,55.553,7.594,55.553,7.594,13,12.588367999999996,4.0,-0.0007496251874066803,-0.05314842578710648,0.053153712020602664,-1.173750419484514
527,44,2.864,54.27,30.04,54.27,30.04,6,12.236740000000008,1.0,0.06956521739130628,0.17511244377811083,0.1884242220008928,1.106637339674514
528,44,5.941,42.383,24.951,42.383,24.951,15,76.54113000000004,1.0,0.06446776611694255,-0.039280359820090024,0.0754919832545453,-0.7955820984155144
529,44,2.493,54.751,17.535,54.751,17.535,9,4.427097999999996,1.0,-0.016791604197902397,-0.22818590704647654,0.22880289802832973,-1.3176334083652734
530,44,1.941,8.383,15.053,8.383,15.053,7,49.37082399999997,1.0,0.01799100449775074,-0.02488755622188858,0.030709391031665742,-0.6675839183949915
531,44,3.437,33.393,14.571,33.393,14.571,8,29.025025000000003,1.0,-0.0620689655172416,-0.00029985007496235257,0.0620696897885593,-2.920205776015067
532,44,4.138,4.455,9.8,4.455,9.8,27,4.928680999999999,1.0,-0.038680659670164784,-0.0035982008995498285,0.03884765735836118,-2.8402125536612157
533,44,1.57,54.623,7.616,54.623,7.616,0,46.934380999999995,1.0,0.011094452773612904,-0.08785607196401804,0.08855380434116111,-1.4132307153735442
534,44,6.737,14.488,7.84,14.488,7.84,29,17.591866,1.0,0.02218890554722634,-0.03538230884557731,0.041764282690207315,-0.398880963929709
535,44,2.26,36.465,30.574,36.465,30.574,23,45.871810000000046,1.0,0.2518740629685168,-0.4644677661169403,0.528366207623017,-0.9983144492457614
536,45,2.228,36.476,30.5,36.476,30.5,23,46.800689000000034,1.0,0.0032983508245864107,-0.022188905547226873,0.022432713780231883,-1.0028226734416985
537,45,6.387,49.466,40.972,49.466,40.972,5,28.314127999999965,1.0,-0.035382308845577845,-0.015592203898050855,0.038665547993559445,-1.3679460075423413
538,45,4.297,19.731,40.711,19.731,40.711,10,0.4467140000000022,1.0,0.0008995502248875904,-0.0065967016491749525,0.006657752117293257,-1.3704665030658156
539,45,2.917,54.424,30.233,54.424,30.233,6,13.987441000000006,1.0,0.0461769115442268,0.057871064467766534,0.07403625640451937,1.0929186331758571
540,45,2.589,24.298,43.358,24.298,43.358,12,0.044513999999999276,1.0,-0.02728635682158953,0.0230884557721134,0.035743839448720977,1.0498865459466933
541,45,2.323,48.251,47.237,48.251,47.237,30,0.09788500000000222,1.0,-0.014392803598201446,0.033583208395802665,0.036537442187053966,1.9198404051945108
542,45,2.578,54.404,17.542,54.404,17.542,9,4.153299999999993,1.0,-0.10404797601199227,0.002098950524738066,0.10406914482927884,-1.4823576709477166
543,45,1.899,8.43,14.91,8.43,14.91,7,51.15627399999998,1.0,0.01409295352323856,-0.042878560719640385,0.04513515601386628,-0.6792171880653854
544,45,3.405,33.122,14.453,33.122,14.453,8,32.240330000000014,1.0,-0.08125937031484282,-0.03538230884557731,0.08862839862712503,-2.910411226735805
545,45,2.843,41.577,25.891,41.577,25.891,15,56.45597000000001,1.0,-0.24167916041979146,0.28185907046476694,0.3712860786300474,-0.7846452932216064
546,45,4.212,4.49,9.794,4.49,9.794,27,4.789449999999999,1.0,0.010494752623688198,-0.0017991004497751807,0.01064784462042866,-2.832847146303741
547,45,1.634,54.663,7.405,54.663,7.405,0,49.92175399999998,1.0,0.011994002998500494,-0.06326836581709128,0.06439520340128854,-1.412325540666442
548,45,2.376,55.563,7.553,55.563,7.553,13,12.885893000000012,1.0,0.0029985007496267212,-0.01229385307346338,0.012654241586812581,-1.175598058444079
549,45,6.726,14.585,7.748,14.585,7.748,29,18.659285000000008,1.0,0.02908545727136471,-0.027586206896551616,0.040086938466584524,-0.40978581050012486
550,46,2.207,36.479,30.505,36.479,30.505,23,46.76513300000005,1.0,0.0008995502248875904,0.0014992503748122955,0.001748411362771966,-1.0020595527790521
551,46,6.471,49.347,40.927,49.347,40.927,5,28.544257999999985,1.0,-0.035682158920539664,-0.013493253373313854,0.03814818936498945,-1.3914618030661825
552,46,4.36,19.703,40.889,19.703,40.889,10,0.238553999999997,1.0,-0.008395802098951199,0.05337331334332965,0.05402962215424058,-1.3541260458145816
553,46,2.472,24.409,43.084,24.409,43.084,12,0.054936999999997835,1.0,0.03328335832083978,-0.08215892053972827,0.08864462851953749,-0.3987293993058301
554,46,2.79,54.529,30.426,54.529,30.426,6,15.678821000000006,1.0,0.03148425787106566,0.05787106446776547,0.0658810943770975,1.0917879018875902
555,46,2.366,48.256,47.244,48.256,47.244,30,0.10100500000000051,1.0,0.0014992503748133606,0.0020989505247370004,0.002579407876174633,1.8975219645223813
556,46,2.408,55.672,7.218,55.672,7.218,13,15.530984999999996,1.0,0.03268365817091294,-0.10044977511244377,0.1056332278763345,-1.1827978648164457
557,46,6.779,14.698,7.655,14.698,7.655,29,19.896221000000004,1.0,0.033883058470764484,-0.027886056971514233,0.04388272809149156,-0.41881616670937194
558,46,1.496,54.798,6.85,54.798,6.85,0,58.293524,1.0,0.04047976011994157,-0.1664167916041981,0.17126926025181258,-1.406336680751353
559,46,4.254,4.373,9.758,4.373,9.758,27,5.340205,1.0,-0.035082458770614694,-0.010794602698651084,0.036705617564803415,-2.833389922238187
560,46,2.907,41.548,25.9,41.548,25.9,15,56.052944000000046,1.0,-0.008695652173911952,0.002698650674662771,0.009104783478673037,-0.7865315214312597
561,46,3.31,32.884,14.388,32.884,14.388,8,35.101181000000004,1.0,-0.07136431784107933,-0.01949025487256357,0.07397794195515364,-2.9089363013324188
562,46,1.963,8.525,14.749,8.525,14.749,7,53.695315999999984,1.0,0.028485757121439473,-0.04827586206896539,0.05605352100701089,-0.6881683899452447
563,46,2.525,54.279,17.495,54.279,17.495,9,4.316953999999994,1.0,-0.037481259370314844,-0.01409295352323856,0.04004317848264516,-1.5443220129949204
564,46,7.225,15.938,20.343,15.938,20.343,57,0.0,,,,,0.0
565,47,2.939,54.572,30.41,54.572,30.41,6,15.725428000000017,1.0,0.012893553223388084,-0.004797601199399771,0.013757205093798063,1.0803049868855779
566,47,2.175,36.479,30.488,36.479,30.488,23,46.96133000000003,1.0,0.0,-0.005097451274362657,0.005097451274362657,-1.003395592864213
567,47,6.429,49.139,41.31,49.139,41.31,5,24.310900999999962,1.0,-0.06236881559220342,0.11484257871064547,0.13068545077125104,-1.4191184407635096
568,47,2.483,24.397,43.09,24.397,43.09,12,0.04884099999999775,1.0,-0.0035982008995503615,0.0017991004497751807,0.00402291090404775,-0.3947911196997405
569,47,2.345,48.213,47.292,48.213,47.292,30,0.14282600000000145,1.0,-0.012893553223388084,0.014392803598201446,0.019323470447638068,1.9645697387246905
570,47,4.275,19.7,40.922,19.7,40.922,10,0.20754000000000236,1.0,-0.0008995502248875904,0.009895052473761363,0.009935856986973302,-1.344984645251542
571,47,7.204,15.914,20.318,15.914,20.318,57,0.0012009999999999727,1.0,-0.007196401799100723,-0.007496251874062543,0.010391438351522194,-2.335789159505854
572,47,2.429,54.48,18.072,54.48,18.072,9,2.3155360000000003,1.0,0.06026986506746429,0.17301349325337276,0.18321060417722881,-1.401758299933927
573,47,1.878,8.63,14.569,8.63,14.569,7,56.602780999999986,1.0,0.0314842578710646,-0.053973013493253286,0.06248475557473674,-0.6977845567668768
574,47,3.384,32.569,14.297,32.569,14.297,8,39.089248999999974,1.0,-0.09445277361319272,-0.027286356821588996,0.09831516521788544,-2.9063898360736533
575,47,4.233,4.228,9.768,4.228,9.768,27,5.98589,1.0,-0.043478260869565355,0.002998500749625656,0.043581534793849144,-2.8552644208106694
576,47,1.453,55.171,6.39,55.171,6.39,0,66.506193,1.0,0.11184407796101876,-0.13793103448275862,0.17757834341054762,-1.3704428360291077
577,47,6.694,14.706,7.628,14.706,7.628,29,20.06017,1.0,0.0023988005996998856,-0.008095952023988046,0.008443854776808793,-0.4235970873843121
578,47,2.907,41.516,25.906,41.516,25.906,15,55.65197200000001,1.0,-0.009595202398801673,0.0017991004497751807,0.00976241115208485,-0.7890000435555851
579,48,2.907,54.612,30.523,54.612,30.523,6,16.67978500000001,1.0,0.011994002998500494,0.033883058470764484,0.03594325749373982,1.0846990398466547
580,48,2.185,36.512,30.395,36.512,30.395,23,48.28904000000005,1.0,0.009895052473763493,-0.027886056971514233,0.029589596767733598,-1.006583549149675
581,48,6.556,49.132,41.126,49.132,41.126,5,26.128007999999998,1.0,-0.002098950524739131,-0.05517241379310483,0.0552123250467039,-1.4259112332747785
582,48,2.504,24.487,43.117,24.487,43.117,12,0.08979999999999817,1.0,0.026986506746626643,0.008095952023986183,0.028174740203955943,-0.19477776478256467
583,48,2.27,48.177,47.34,48.177,47.34,30,0.19037000000000348,1.0,-0.010794602698651084,0.014392803598201446,0.017991004497751806,1.9985619074425347
584,48,4.212,19.699,40.916,19.699,40.916,10,0.2127010000000031,1.0,-0.0002998500749618199,-0.0017991004497751807,0.0018239168006890737,-1.3500107330941862
585,48,2.939,41.584,25.897,41.584,25.897,15,56.466785000000066,1.0,0.020389805097452758,-0.002698650674662771,0.020567616959092958,-0.7834220673529101
586,48,3.405,32.456,14.248,32.456,14.248,8,40.62128499999997,1.0,-0.033883058470764484,-0.014692653673163797,0.03693150042027508,-2.9030451370519703
587,48,1.506,55.258,5.996,55.258,5.996,0,73.24909599999998,1.0,0.026086956521740118,-0.11814092953523216,0.12098681139701074,-1.3696427644710296
588,48,6.832,14.752,7.578,14.752,7.578,29,20.624522000000006,1.0,0.013793103448276207,-0.014992503748125883,0.020372159222144755,-0.42947036187602533
589,48,4.265,3.849,9.703,3.849,9.703,27,8.002612000000001,1.0,-0.11364317841079447,-0.019490254872564103,0.1153023938793344,-2.8710620914501535
590,48,2.376,55.99,6.795,55.99,6.795,13,19.845522000000013,2.0,0.04767616191904122,-0.06341829085457272,0.07934038082997723,-1.152640373283936
591,48,1.92,8.754,14.421,8.754,14.421,7,59.500644999999984,1.0,0.03718140929535196,-0.04437781109445321,0.05789514068316493,-0.7021579660787164
592,48,2.578,54.494,18.152,54.494,18.152,9,2.089299999999996,1.0,0.004197901049476132,0.023988005997002054,0.02435255232893257,-1.3828984460742948
593,48,7.267,15.889,20.283,15.889,20.283,57,0.00600099999999997,1.0,-0.007496251874063075,-0.010494752623688198,0.012897039380873599,-2.25561757273752
594,49,2.313,48.151,47.419,48.151,47.419,30,0.2694249999999965,1.0,-0.007796101949024362,0.02368815592203704,0.024938082055088358,1.9810004840515432
