 ,Label,Area,X,Y,XM,YM
1752,movie_binary.tif:94,0.011,36.514,21.476,36.514,21.476
1753,movie_binary.tif:94,0.011,46.196,23.227,46.196,23.227
1754,movie_binary.tif:94,0.011,13.030,34.042,13.030,34.042
1755,movie_binary.tif:94,0.021,11.691,34.608,11.691,34.608
1756,movie_binary.tif:94,0.011,9.013,49.801,9.013,49.801
1757,movie_binary.tif:94,0.223,8.272,50.433,8.272,50.433
1758,movie_binary.tif:94,0.011,58.247,50.831,58.247,50.831
1759,movie_binary.tif:94,0.011,58.556,50.831,58.556,50.831
1760,movie_binary.tif:94,0.042,58.916,50.831,58.916,50.831
1761,movie_binary.tif:95,2875.994,29.603,25.251,29.603,25.251
1762,movie_binary.tif:95,0.011,3.348,0.258,3.348,0.258
1763,movie_binary.tif:95,0.011,31.776,0.876,31.776,0.876
1764,movie_binary.tif:95,0.011,32.497,1.494,32.497,1.494
1765,movie_binary.tif:95,0.011,34.351,1.700,34.351,1.700
1766,movie_binary.tif:95,0.011,34.248,2.627,34.248,2.627
1767,movie_binary.tif:95,0.011,56.496,7.571,56.496,7.571
1768,movie_binary.tif:95,0.011,55.878,8.601,55.878,8.601
1769,movie_binary.tif:95,0.011,3.142,9.528,3.142,9.528
1770,movie_binary.tif:95,0.011,42.797,9.837,42.797,9.837
1771,movie_binary.tif:95,0.011,34.145,19.622,34.145,19.622
1772,movie_binary.tif:95,0.053,18.180,23.206,18.180,23.206
1773,movie_binary.tif:95,0.011,19.725,32.394,19.725,32.394
1774,movie_binary.tif:95,0.011,11.794,34.351,11.794,34.351
1775,movie_binary.tif:95,0.011,11.485,35.072,11.485,35.072
1776,movie_binary.tif:95,0.021,32.239,45.784,32.239,45.784
1777,movie_binary.tif:95,0.032,32.256,46.058,32.256,46.058
1778,movie_binary.tif:95,0.308,55.618,50.372,55.618,50.372
1779,movie_binary.tif:95,0.011,57.835,50.831,57.835,50.831
1780,movie_binary.tif:95,0.011,58.556,50.831,58.556,50.831
1781,movie_binary.tif:96,2875.177,29.601,25.243,29.601,25.243
1782,movie_binary.tif:96,0.021,33.939,1.442,33.939,1.442
1783,movie_binary.tif:96,0.011,33.836,2.421,33.836,2.421
1784,movie_binary.tif:96,0.011,36.205,3.657,36.205,3.657
1785,movie_binary.tif:96,0.011,36.823,4.378,36.823,4.378
1786,movie_binary.tif:96,0.011,12.515,8.807,12.515,8.807
1787,movie_binary.tif:96,0.011,18.077,23.021,18.077,23.021
1788,movie_binary.tif:96,0.011,44.960,23.330,44.960,23.330
1789,movie_binary.tif:96,0.011,44.548,24.257,44.548,24.257
1790,movie_binary.tif:96,0.011,11.588,34.557,11.588,34.557
1791,movie_binary.tif:96,0.011,11.176,35.278,11.176,35.278
1792,movie_binary.tif:96,0.276,55.600,50.419,55.600,50.419
1793,movie_binary.tif:96,0.011,58.659,50.831,58.659,50.831
1794,movie_binary.tif:96,0.011,59.071,50.831,59.071,50.831
1795,movie_binary.tif:97,2874.965,29.590,25.241,29.590,25.241
1796,movie_binary.tif:97,0.011,31.982,1.082,31.982,1.082
1797,movie_binary.tif:97,0.011,34.248,1.700,34.248,1.700
1798,movie_binary.tif:97,0.011,36.720,3.966,36.720,3.966
1799,movie_binary.tif:97,0.011,35.072,20.343,35.072,20.343
1800,movie_binary.tif:97,0.011,37.235,21.888,37.235,21.888
1801,movie_binary.tif:97,0.117,50.671,36.092,50.671,36.092
1802,movie_binary.tif:97,0.339,32.216,45.362,32.216,45.362
1803,movie_binary.tif:97,0.011,5.511,45.578,5.511,45.578
1804,movie_binary.tif:97,0.255,55.633,50.461,55.633,50.461
1805,movie_binary.tif:97,0.011,58.350,50.831,58.350,50.831
1806,movie_binary.tif:97,0.011,58.968,50.831,58.968,50.831
1807,movie_binary.tif:98,2874.541,29.584,25.246,29.584,25.246
1808,movie_binary.tif:98,0.011,33.939,1.391,33.939,1.391
1809,movie_binary.tif:98,0.011,36.308,3.760,36.308,3.760
1810,movie_binary.tif:98,0.011,12.000,9.013,12.000,9.013
1811,movie_binary.tif:98,0.011,41.767,9.116,41.767,9.116
1812,movie_binary.tif:98,0.011,11.588,9.425,11.588,9.425
1813,movie_binary.tif:98,0.011,54.848,9.631,54.848,9.631
1814,movie_binary.tif:98,0.011,42.900,9.734,42.900,9.734
1815,movie_binary.tif:98,0.011,54.436,10.455,54.436,10.455
1816,movie_binary.tif:98,0.011,9.322,13.751,9.322,13.751
1817,movie_binary.tif:98,0.011,47.020,23.845,47.020,23.845
1818,movie_binary.tif:98,0.011,38.059,28.583,38.059,28.583
1819,movie_binary.tif:98,0.011,11.382,35.175,11.382,35.175
1820,movie_binary.tif:98,0.011,11.073,35.999,11.073,35.999
1821,movie_binary.tif:98,0.106,32.115,44.434,32.115,44.434
1822,movie_binary.tif:98,0.011,8.189,44.445,8.189,44.445
1823,movie_binary.tif:98,0.011,32.085,44.960,32.085,44.960
1824,movie_binary.tif:98,0.011,32.188,45.166,32.188,45.166
1825,movie_binary.tif:98,0.011,6.232,45.269,6.232,45.269
1826,movie_binary.tif:98,0.117,32.206,45.643,32.206,45.643
1827,movie_binary.tif:98,0.011,4.172,45.784,4.172,45.784
1828,movie_binary.tif:98,0.265,55.606,50.435,55.606,50.435
1829,movie_binary.tif:98,0.021,57.165,50.831,57.165,50.831
1830,movie_binary.tif:98,0.011,58.659,50.831,58.659,50.831
1831,movie_binary.tif:99,2875.220,29.597,25.248,29.597,25.248
1832,movie_binary.tif:99,0.011,30.849,0.052,30.849,0.052
1833,movie_binary.tif:99,0.011,33.321,0.876,33.321,0.876
1834,movie_binary.tif:99,0.011,3.142,9.631,3.142,9.631
1835,movie_binary.tif:99,0.117,18.676,22.777,18.676,22.777
1836,movie_binary.tif:99,0.011,11.794,34.763,11.794,34.763
1837,movie_binary.tif:99,0.011,50.728,35.484,50.728,35.484
1838,movie_binary.tif:99,0.011,50.419,35.999,50.419,35.999
1839,movie_binary.tif:99,0.011,11.073,36.205,11.073,36.205
1840,movie_binary.tif:99,0.021,50.676,36.205,50.676,36.205
1841,movie_binary.tif:99,0.021,10.918,36.462,10.918,36.462
1842,movie_binary.tif:99,0.159,50.659,36.774,50.659,36.774
1843,movie_binary.tif:99,0.011,7.468,44.960,7.468,44.960
1844,movie_binary.tif:99,0.011,55.054,49.904,55.054,49.904
1845,movie_binary.tif:100,2874.170,29.602,25.259,29.602,25.259
1846,movie_binary.tif:100,0.011,31.055,0.052,31.055,0.052
1847,movie_binary.tif:100,0.011,32.188,0.052,32.188,0.052
1848,movie_binary.tif:100,0.011,34.763,2.112,34.763,2.112
1849,movie_binary.tif:100,0.011,35.175,2.627,35.175,2.627
1850,movie_binary.tif:100,0.011,34.763,3.554,34.763,3.554
1851,movie_binary.tif:100,0.011,13.339,8.086,13.339,8.086
1852,movie_binary.tif:100,0.011,55.569,8.807,55.569,8.807
1853,movie_binary.tif:100,0.042,18.901,22.660,18.901,22.660
1854,movie_binary.tif:100,0.011,11.691,34.969,11.691,34.969
1855,movie_binary.tif:100,0.042,50.573,36.153,50.573,36.153
1856,movie_binary.tif:100,0.011,7.056,45.372,7.056,45.372
1857,movie_binary.tif:101,2872.462,29.611,25.257,29.611,25.257
1858,movie_binary.tif:101,0.011,31.776,0.052,31.776,0.052
1859,movie_binary.tif:101,0.011,33.218,0.773,33.218,0.773
1860,movie_binary.tif:101,0.011,35.381,3.863,35.381,3.863
1861,movie_binary.tif:101,0.011,56.187,7.777,56.187,7.777
1862,movie_binary.tif:101,0.021,55.723,8.652,55.723,8.652
1863,movie_binary.tif:101,0.011,55.466,9.116,55.466,9.116
1864,movie_binary.tif:101,0.011,41.870,9.219,41.870,9.219
1865,movie_binary.tif:101,0.011,11.176,9.734,11.176,9.734
1866,movie_binary.tif:101,0.011,35.793,20.858,35.793,20.858
1867,movie_binary.tif:101,0.011,38.059,22.300,38.059,22.300
1868,movie_binary.tif:101,0.011,12.206,33.630,12.206,33.630
1869,movie_binary.tif:101,0.011,50.419,35.381,50.419,35.381
1870,movie_binary.tif:101,0.085,50.367,35.844,50.367,35.844
1871,movie_binary.tif:101,0.011,11.176,35.896,11.176,35.896
1872,movie_binary.tif:101,0.011,11.073,36.102,11.073,36.102
1873,movie_binary.tif:101,0.042,32.033,44.599,32.033,44.599
1874,movie_binary.tif:101,0.011,55.260,49.183,55.260,49.183
1875,movie_binary.tif:102,2872.462,29.621,25.257,29.621,25.257
1876,movie_binary.tif:102,0.011,33.321,2.112,33.321,2.112
1877,movie_binary.tif:102,0.042,35.432,2.472,35.432,2.472
1878,movie_binary.tif:102,0.011,38.574,5.511,38.574,5.511
1879,movie_binary.tif:102,0.011,39.192,7.159,39.192,7.159
1880,movie_binary.tif:102,0.011,14.266,7.777,14.266,7.777
1881,movie_binary.tif:102,0.011,13.339,8.395,13.339,8.395
1882,movie_binary.tif:102,0.011,54.230,10.661,54.230,10.661
1883,movie_binary.tif:102,0.011,49.183,23.021,49.183,23.021
1884,movie_binary.tif:102,0.011,42.282,24.772,42.282,24.772
1885,movie_binary.tif:102,0.011,11.897,34.763,11.897,34.763
1886,movie_binary.tif:102,0.011,50.831,35.072,50.831,35.072
1887,movie_binary.tif:102,0.011,55.466,50.419,55.466,50.419
1888,movie_binary.tif:103,2871.984,29.631,25.253,29.631,25.253
1889,movie_binary.tif:103,0.011,35.381,2.524,35.381,2.524
1890,movie_binary.tif:103,0.011,55.569,9.013,55.569,9.013
1891,movie_binary.tif:103,0.011,43.415,9.940,43.415,9.940
1892,movie_binary.tif:103,0.011,9.013,13.648,9.013,13.648
1893,movie_binary.tif:103,0.011,40.016,27.141,40.016,27.141
1894,movie_binary.tif:103,0.011,11.588,35.072,11.588,35.072
1895,movie_binary.tif:103,0.011,31.467,41.252,31.467,41.252
1896,movie_binary.tif:103,0.011,5.614,45.475,5.614,45.475
1897,movie_binary.tif:103,0.011,5.408,45.681,5.408,45.681
1898,movie_binary.tif:104,2871.634,29.636,25.252,29.636,25.252
1899,movie_binary.tif:104,0.011,31.570,0.155,31.570,0.155
1900,movie_binary.tif:104,0.021,34.711,2.009,34.711,2.009
1901,movie_binary.tif:104,0.011,35.175,2.318,35.175,2.318
1902,movie_binary.tif:104,0.011,55.878,8.498,55.878,8.498
1903,movie_binary.tif:104,0.011,50.831,19.416,50.831,19.416
1904,movie_binary.tif:104,0.159,0.312,21.894,0.312,21.894
1905,movie_binary.tif:104,0.011,19.107,30.025,19.107,30.025
1906,movie_binary.tif:104,0.032,50.556,35.964,50.556,35.964
1907,movie_binary.tif:104,0.011,10.764,36.720,10.764,36.720
1908,movie_binary.tif:104,0.011,31.776,41.355,31.776,41.355
1909,movie_binary.tif:105,2871.602,29.634,25.250,29.634,25.250
1910,movie_binary.tif:105,0.011,31.776,0.052,31.776,0.052
1911,movie_binary.tif:105,0.011,34.248,1.700,34.248,1.700
1912,movie_binary.tif:105,0.011,34.969,2.318,34.969,2.318
1913,movie_binary.tif:105,0.011,35.175,2.318,35.175,2.318
1914,movie_binary.tif:105,0.011,56.290,7.571,56.290,7.571
1915,movie_binary.tif:105,0.011,42.385,9.322,42.385,9.322
1916,movie_binary.tif:105,0.011,12.103,9.528,12.103,9.528
1917,movie_binary.tif:105,0.011,9.322,13.648,9.322,13.648
1918,movie_binary.tif:105,0.011,52.788,22.609,52.788,22.609
1919,movie_binary.tif:105,0.011,40.634,24.463,40.634,24.463
1920,movie_binary.tif:105,0.011,11.794,34.248,11.794,34.248
1921,movie_binary.tif:105,0.138,50.419,35.547,50.419,35.547
1922,movie_binary.tif:105,0.011,11.279,35.484,11.279,35.484
1923,movie_binary.tif:105,0.011,31.879,42.591,31.879,42.591
1924,movie_binary.tif:105,0.042,0.129,50.805,0.129,50.805
1925,movie_binary.tif:106,2870.425,29.642,25.251,29.642,25.251
1926,movie_binary.tif:106,0.011,31.879,0.567,31.879,0.567
1927,movie_binary.tif:106,0.011,33.527,2.215,33.527,2.215
1928,movie_binary.tif:106,0.011,14.163,7.880,14.163,7.880
1929,movie_binary.tif:106,0.011,40.428,7.983,40.428,7.983
1930,movie_binary.tif:106,0.223,0.503,21.775,0.503,21.775
1931,movie_binary.tif:106,0.011,53.818,22.197,53.818,22.197
1932,movie_binary.tif:106,0.011,39.707,23.639,39.707,23.639
1933,movie_binary.tif:106,0.011,43.518,25.287,43.518,25.287
1934,movie_binary.tif:106,0.011,11.588,35.072,11.588,35.072
1935,movie_binary.tif:106,0.011,7.262,45.166,7.262,45.166
1936,movie_binary.tif:106,0.011,4.172,45.475,4.172,45.475
1937,movie_binary.tif:106,0.011,6.026,45.475,6.026,45.475
1938,movie_binary.tif:106,0.085,0.167,50.766,0.167,50.766
1939,movie_binary.tif:107,2869.353,29.637,25.253,29.637,25.253
1940,movie_binary.tif:107,0.011,34.557,1.803,34.557,1.803
1941,movie_binary.tif:107,0.011,56.290,7.983,56.290,7.983
1942,movie_binary.tif:107,0.021,13.596,8.292,13.596,8.292
1943,movie_binary.tif:107,0.011,54.848,9.734,54.848,9.734
1944,movie_binary.tif:107,0.021,1.700,21.115,1.700,21.115
1945,movie_binary.tif:107,0.403,0.618,21.771,0.618,21.771
1946,movie_binary.tif:107,0.011,43.930,25.184,43.930,25.184
1947,movie_binary.tif:107,0.011,11.382,35.278,11.382,35.278
1948,movie_binary.tif:107,0.042,50.470,35.484,50.470,35.484
1949,movie_binary.tif:107,0.011,50.522,35.793,50.522,35.793
1950,movie_binary.tif:107,0.011,50.625,35.999,50.625,35.999
1951,movie_binary.tif:107,0.011,27.450,39.089,27.450,39.089
1952,movie_binary.tif:107,0.011,31.879,41.561,31.879,41.561
1953,movie_binary.tif:107,0.011,26.317,44.548,26.317,44.548
1954,movie_binary.tif:107,0.011,26.523,44.651,26.523,44.651
1955,movie_binary.tif:107,0.021,26.780,44.651,26.780,44.651
1956,movie_binary.tif:107,0.032,27.141,44.754,27.141,44.754
1957,movie_binary.tif:107,0.011,27.450,44.857,27.450,44.857
1958,movie_binary.tif:107,0.011,55.157,48.565,55.157,48.565
1959,movie_binary.tif:107,0.011,0.052,50.831,0.052,50.831
1960,movie_binary.tif:108,2870.075,29.635,25.262,29.635,25.262
1961,movie_binary.tif:108,0.011,32.188,0.773,32.188,0.773
1962,movie_binary.tif:108,0.011,33.630,2.009,33.630,2.009
1963,movie_binary.tif:108,0.011,39.295,7.056,39.295,7.056
1964,movie_binary.tif:108,0.011,39.501,7.159,39.501,7.159
1965,movie_binary.tif:108,0.011,39.810,7.468,39.810,7.468
1966,movie_binary.tif:108,0.011,54.848,9.631,54.848,9.631
1967,movie_binary.tif:108,0.011,42.694,9.734,42.694,9.734
1968,movie_binary.tif:108,0.011,54.436,10.146,54.436,10.146
1969,movie_binary.tif:108,0.011,52.273,21.785,52.273,21.785
1970,movie_binary.tif:108,0.011,40.222,23.845,40.222,23.845
1971,movie_binary.tif:108,0.011,11.691,34.660,11.691,34.660
1972,movie_binary.tif:108,0.011,11.279,35.690,11.279,35.690
1973,movie_binary.tif:108,0.032,50.487,35.724,50.487,35.724
1974,movie_binary.tif:108,0.032,50.590,36.067,50.590,36.067
1975,movie_binary.tif:108,0.085,50.676,36.462,50.676,36.462
1976,movie_binary.tif:108,0.011,50.728,36.823,50.728,36.823
1977,movie_binary.tif:108,0.032,25.733,43.483,25.733,43.483
1978,movie_binary.tif:108,0.053,26.131,43.806,26.131,43.806
1979,movie_binary.tif:108,0.021,26.471,43.981,26.471,43.981
1980,movie_binary.tif:108,0.011,26.729,44.136,26.729,44.136
1981,movie_binary.tif:108,0.011,42.488,47.329,42.488,47.329
1982,movie_binary.tif:108,0.011,57.938,50.831,57.938,50.831
1983,movie_binary.tif:109,2870.234,29.642,25.266,29.642,25.266
1984,movie_binary.tif:109,0.011,40.840,8.292,40.840,8.292
1985,movie_binary.tif:109,0.011,12.206,9.425,12.206,9.425
1986,movie_binary.tif:109,0.011,43.415,10.146,43.415,10.146
1987,movie_binary.tif:109,0.011,39.192,23.021,39.192,23.021
1988,movie_binary.tif:109,0.011,42.179,24.360,42.179,24.360
1989,movie_binary.tif:109,0.011,42.694,24.566,42.694,24.566
1990,movie_binary.tif:109,0.021,0.567,25.956,0.567,25.956
1991,movie_binary.tif:109,0.032,0.258,26.008,0.258,26.008
1992,movie_binary.tif:109,0.011,11.691,34.866,11.691,34.866
1993,movie_binary.tif:109,0.011,11.382,35.381,11.382,35.381
1994,movie_binary.tif:109,0.021,25.802,43.569,25.802,43.569
1995,movie_binary.tif:109,0.127,26.377,43.921,26.377,43.921
1996,movie_binary.tif:109,0.011,26.935,44.342,26.935,44.342
1997,movie_binary.tif:109,0.011,27.244,44.445,27.244,44.445
1998,movie_binary.tif:110,2869.862,29.650,25.267,29.650,25.267
1999,movie_binary.tif:110,0.011,15.399,6.438,15.399,6.438
2000,movie_binary.tif:110,0.011,41.973,9.322,41.973,9.322
2001,movie_binary.tif:110,0.011,3.142,9.631,3.142,9.631
2002,movie_binary.tif:110,0.011,54.745,9.940,54.745,9.940
2003,movie_binary.tif:110,0.011,54.642,10.249,54.642,10.249
2004,movie_binary.tif:110,0.011,43.518,24.154,43.518,24.154
2005,movie_binary.tif:110,0.011,0.773,25.802,0.773,25.802
2006,movie_binary.tif:110,0.064,0.223,25.922,0.223,25.922
2007,movie_binary.tif:110,0.011,12.721,32.600,12.721,32.600
2008,movie_binary.tif:110,0.011,12.412,33.115,12.412,33.115
2009,movie_binary.tif:110,0.011,12.309,33.424,12.309,33.424
2010,movie_binary.tif:110,0.032,11.519,35.037,11.519,35.037
2011,movie_binary.tif:110,0.011,50.728,36.617,50.728,36.617
2012,movie_binary.tif:110,0.011,31.055,41.046,31.055,41.046
2013,movie_binary.tif:110,0.021,25.956,43.672,25.956,43.672
2014,movie_binary.tif:110,0.138,26.578,44.040,26.578,44.040
2015,movie_binary.tif:110,0.021,27.501,44.599,27.501,44.599
2016,movie_binary.tif:111,2869.587,29.660,25.281,29.660,25.281
2017,movie_binary.tif:111,0.011,34.763,2.112,34.763,2.112
2018,movie_binary.tif:111,0.011,14.678,7.468,14.678,7.468
2019,movie_binary.tif:111,0.011,13.957,7.983,13.957,7.983
2020,movie_binary.tif:111,0.011,13.545,8.395,13.545,8.395
2021,movie_binary.tif:111,0.011,43.312,10.146,43.312,10.146
2022,movie_binary.tif:111,0.011,52.891,20.034,52.891,20.034
2023,movie_binary.tif:111,0.032,2.421,20.446,2.421,20.446
2024,movie_binary.tif:111,0.064,2.009,20.789,2.009,20.789
2025,movie_binary.tif:111,0.011,43.930,23.845,43.930,23.845
2026,movie_binary.tif:111,0.011,41.767,23.948,41.767,23.948
2027,movie_binary.tif:111,0.042,0.180,25.158,0.180,25.158
2028,movie_binary.tif:111,0.011,41.973,25.184,41.973,25.184
2029,movie_binary.tif:111,0.032,0.635,25.870,0.635,25.870
2030,movie_binary.tif:111,0.053,0.216,25.966,0.216,25.966
2031,movie_binary.tif:111,0.021,11.845,34.454,11.845,34.454
2032,movie_binary.tif:111,0.106,50.614,36.194,50.614,36.194
2033,movie_binary.tif:111,0.021,25.853,43.518,25.853,43.518
2034,movie_binary.tif:111,0.042,26.317,43.801,26.317,43.801
2035,movie_binary.tif:111,0.127,26.926,44.290,26.926,44.290
2036,movie_binary.tif:111,0.011,27.450,44.651,27.450,44.651
2037,movie_binary.tif:111,0.011,55.260,48.565,55.260,48.565
2038,movie_binary.tif:111,0.011,58.041,50.316,58.041,50.316
2039,movie_binary.tif:112,2868.611,29.664,25.295,29.664,25.295
2040,movie_binary.tif:112,0.011,13.648,8.395,13.648,8.395
2041,movie_binary.tif:112,0.011,55.775,8.601,55.775,8.601
2042,movie_binary.tif:112,0.011,43.209,10.043,43.209,10.043
2043,movie_binary.tif:112,0.011,54.024,10.661,54.024,10.661
2044,movie_binary.tif:112,0.011,44.239,23.948,44.239,23.948
2045,movie_binary.tif:112,0.042,0.979,24.926,0.979,24.926
2046,movie_binary.tif:112,0.011,0.670,24.978,0.670,24.978
2047,movie_binary.tif:112,0.064,0.223,25.115,0.223,25.115
2048,movie_binary.tif:112,0.085,0.193,25.892,0.193,25.892
2049,movie_binary.tif:112,0.011,12.618,33.115,12.618,33.115
2050,movie_binary.tif:112,0.011,11.897,34.660,11.897,34.660
2051,movie_binary.tif:112,0.053,50.583,36.143,50.583,36.143
2052,movie_binary.tif:112,0.011,50.728,36.514,50.728,36.514
2053,movie_binary.tif:112,0.032,26.214,43.758,26.214,43.758
2054,movie_binary.tif:112,0.138,26.982,44.357,26.982,44.357
2055,movie_binary.tif:112,0.021,27.707,45.011,27.707,45.011
2056,movie_binary.tif:113,2866.945,29.680,25.297,29.680,25.297
2057,movie_binary.tif:113,0.011,32.600,0.361,32.600,0.361
2058,movie_binary.tif:113,0.011,38.883,7.468,38.883,7.468
2059,movie_binary.tif:113,0.011,12.721,9.013,12.721,9.013
2060,movie_binary.tif:113,0.032,3.245,19.381,3.245,19.381
2061,movie_binary.tif:113,0.011,53.200,19.519,53.200,19.519
2062,movie_binary.tif:113,0.042,2.936,19.725,2.936,19.725
2063,movie_binary.tif:113,0.244,2.295,20.459,2.295,20.459
2064,movie_binary.tif:113,0.011,1.906,21.167,1.906,21.167
2065,movie_binary.tif:113,0.011,47.123,24.154,47.123,24.154
2066,movie_binary.tif:113,0.064,0.996,24.789,0.996,24.789
2067,movie_binary.tif:113,0.149,0.294,25.081,0.294,25.081
2068,movie_binary.tif:113,0.011,47.226,24.978,47.226,24.978
2069,movie_binary.tif:113,0.032,1.494,25.493,1.494,25.493
2070,movie_binary.tif:113,0.138,0.289,25.849,0.289,25.849
2071,movie_binary.tif:113,0.032,0.979,25.699,0.979,25.699
2072,movie_binary.tif:113,0.011,1.288,25.699,1.288,25.699
2073,movie_binary.tif:113,0.011,50.625,35.587,50.625,35.587
2074,movie_binary.tif:113,0.138,50.609,36.276,50.609,36.276
2075,movie_binary.tif:113,0.095,26.454,43.769,26.454,43.769
2076,movie_binary.tif:113,0.021,27.192,44.445,27.192,44.445
2077,movie_binary.tif:113,0.053,27.470,44.733,27.470,44.733
2078,movie_binary.tif:113,0.011,27.759,44.960,27.759,44.960
2079,movie_binary.tif:113,0.011,6.747,45.475,6.747,45.475
2080,movie_binary.tif:114,2867.200,29.680,25.293,29.680,25.293
2081,movie_binary.tif:114,0.011,31.261,0.464,31.261,0.464
2082,movie_binary.tif:114,0.011,31.776,0.670,31.776,0.670
2083,movie_binary.tif:114,0.011,32.497,1.391,32.497,1.391
2084,movie_binary.tif:114,0.011,14.678,7.468,14.678,7.468
2085,movie_binary.tif:114,0.127,2.850,19.845,2.850,19.845
2086,movie_binary.tif:114,0.011,55.981,22.712,55.981,22.712
2087,movie_binary.tif:114,0.011,56.599,23.639,56.599,23.639
2088,movie_binary.tif:114,0.011,43.209,24.051,43.209,24.051
2089,movie_binary.tif:114,0.011,48.565,25.287,48.565,25.287
2090,movie_binary.tif:114,0.212,0.587,25.771,0.587,25.771
2091,movie_binary.tif:114,0.011,49.801,25.699,49.801,25.699
2092,movie_binary.tif:114,0.011,13.133,32.188,13.133,32.188
2093,movie_binary.tif:114,0.011,12.824,32.600,12.824,32.600
2094,movie_binary.tif:114,0.011,12.721,32.909,12.721,32.909
2095,movie_binary.tif:114,0.074,50.419,36.102,50.419,36.102
2096,movie_binary.tif:114,0.021,50.573,36.565,50.573,36.565
2097,movie_binary.tif:114,0.011,50.625,36.823,50.625,36.823
2098,movie_binary.tif:114,0.011,30.540,37.853,30.540,37.853
2099,movie_binary.tif:114,0.011,30.231,37.956,30.231,37.956
2100,movie_binary.tif:114,0.053,27.264,44.383,27.264,44.383
2101,movie_binary.tif:114,0.053,27.882,45.021,27.882,45.021
2102,movie_binary.tif:114,0.011,28.171,45.269,28.171,45.269
2103,movie_binary.tif:114,0.011,4.790,45.475,4.790,45.475
2104,movie_binary.tif:115,2866.807,29.678,25.302,29.678,25.302
2105,movie_binary.tif:115,0.011,15.090,7.056,15.090,7.056
2106,movie_binary.tif:115,0.011,39.089,7.159,39.089,7.159
2107,movie_binary.tif:115,0.011,40.222,7.983,40.222,7.983
2108,movie_binary.tif:115,0.011,42.282,9.631,42.282,9.631
2109,movie_binary.tif:115,0.074,3.583,18.959,3.583,18.959
2110,movie_binary.tif:115,0.021,3.296,19.313,3.296,19.313
2111,movie_binary.tif:115,0.011,3.142,19.519,3.142,19.519
2112,movie_binary.tif:115,0.021,2.987,19.725,2.987,19.725
2113,movie_binary.tif:115,0.011,55.981,22.403,55.981,22.403
2114,movie_binary.tif:115,0.011,55.363,22.712,55.363,22.712
2115,movie_binary.tif:115,0.011,46.505,23.330,46.505,23.330
2116,movie_binary.tif:115,0.011,44.651,23.948,44.651,23.948
2117,movie_binary.tif:115,0.011,48.874,25.390,48.874,25.390
2118,movie_binary.tif:115,0.011,0.052,26.008,0.052,26.008
2119,movie_binary.tif:115,0.011,13.030,32.085,13.030,32.085
2120,movie_binary.tif:115,0.011,12.721,33.115,12.721,33.115
2121,movie_binary.tif:115,0.011,12.206,33.836,12.206,33.836
2122,movie_binary.tif:115,0.011,50.625,34.866,50.625,34.866
2123,movie_binary.tif:115,0.042,50.522,36.385,50.522,36.385
2124,movie_binary.tif:115,0.085,50.650,36.926,50.650,36.926
2125,movie_binary.tif:115,0.011,30.128,37.441,30.128,37.441
2126,movie_binary.tif:115,0.021,28.325,44.084,28.325,44.084
2127,movie_binary.tif:115,0.011,27.244,44.239,27.244,44.239
2128,movie_binary.tif:115,0.021,27.501,44.496,27.501,44.496
2129,movie_binary.tif:115,0.021,27.759,44.702,27.759,44.702
2130,movie_binary.tif:115,0.085,28.145,45.127,28.145,45.127
2131,movie_binary.tif:115,0.011,6.232,45.475,6.232,45.475
2132,movie_binary.tif:115,0.011,55.054,49.492,55.054,49.492
2133,movie_binary.tif:116,2865.534,29.694,25.296,29.694,25.296
2134,movie_binary.tif:116,0.011,31.261,0.361,31.261,0.361
2135,movie_binary.tif:116,0.011,33.939,2.421,33.939,2.421
2136,movie_binary.tif:116,0.011,35.896,3.863,35.896,3.863
2137,movie_binary.tif:116,0.011,14.060,7.880,14.060,7.880
2138,movie_binary.tif:116,0.011,40.325,8.086,40.325,8.086
2139,movie_binary.tif:116,0.032,40.565,8.223,40.565,8.223
2140,movie_binary.tif:116,0.011,55.878,8.498,55.878,8.498
2141,movie_binary.tif:116,0.011,55.157,9.425,55.157,9.425
2142,movie_binary.tif:116,0.011,42.694,9.631,42.694,9.631
2143,movie_binary.tif:116,0.011,43.106,10.043,43.106,10.043
2144,movie_binary.tif:116,0.011,54.333,18.901,54.333,18.901
2145,movie_binary.tif:116,0.011,47.535,23.021,47.535,23.021
2146,movie_binary.tif:116,0.011,45.166,23.639,45.166,23.639
2147,movie_binary.tif:116,0.021,45.423,23.742,45.423,23.742
2148,movie_binary.tif:116,0.721,1.059,24.702,1.059,24.702
2149,movie_binary.tif:116,0.021,13.133,31.827,13.133,31.827
2150,movie_binary.tif:116,0.011,12.927,32.188,12.927,32.188
2151,movie_binary.tif:116,0.180,27.789,44.808,27.789,44.808
2152,movie_binary.tif:116,0.011,28.480,45.372,28.480,45.372
2153,movie_binary.tif:116,0.021,55.105,50.728,55.105,50.728
2154,movie_binary.tif:117,2863.964,29.707,25.295,29.707,25.295
2155,movie_binary.tif:117,0.011,32.600,0.155,32.600,0.155
2156,movie_binary.tif:117,0.011,31.570,0.361,31.570,0.361
2157,movie_binary.tif:117,0.011,35.072,2.215,35.072,2.215
2158,movie_binary.tif:117,0.011,40.531,8.086,40.531,8.086
2159,movie_binary.tif:117,0.011,12.927,8.601,12.927,8.601
2160,movie_binary.tif:117,0.212,3.749,18.813,3.749,18.813
2161,movie_binary.tif:117,0.032,3.142,19.622,3.142,19.622
